rep,id,p0,alpha,tau
10,58,0.267230,0.021486,61.258437
1,59,0.266866,0.040729,77.060757
2,59,0.266866,0.039273,77.132696
3,59,0.266866,0.039836,77.132696
4,59,0.266866,0.039836,77.132696
5,59,0.266866,0.040805,77.096731
6,59,0.266866,0.039561,77.339926
7,59,0.266866,0.039367,76.997698
8,59,0.266866,0.040427,76.997698
9,59,0.266866,0.040427,76.997698
10,59,0.266866,0.039319,76.997698
1,60,0.263015,0.070180,71.936354
2,60,0.263015,0.070180,71.936354
3,60,0.263015,0.067245,72.171485
4,60,0.263015,0.064514,71.855118
5,60,0.263015,0.065160,72.043338
6,60,0.263015,0.064967,72.043338
7,60,0.263015,0.067499,71.929204
8,60,0.263015,0.068100,71.845100
9,60,0.263015,0.068100,71.908510
10,60,0.263015,0.069371,71.856607
1,61,0.265367,0.062964,63.668600
2,61,0.265367,0.063757,63.649440
3,61,0.265367,0.063757,63.649440
4,61,0.265367,0.064681,63.640549
5,61,0.265367,0.063481,63.688874
6,61,0.265367,0.063481,63.688874
7,61,0.265367,0.063481,63.688874
8,61,0.265367,0.063481,63.688874
9,61,0.265367,0.062705,63.599646
10,61,0.265367,0.063547,63.660832
1,62,0.269264,0.075902,81.610134
2,62,0.269264,0.077487,81.453956
3,62,0.269264,0.077487,81.453956
4,62,0.269264,0.073741,81.453956
5,62,0.269264,0.073741,81.453956
6,62,0.269264,0.077218,81.581356
7,62,0.269264,0.077218,81.581356
8,62,0.269264,0.075863,81.657268
9,62,0.269264,0.077517,81.715601
10,62,0.269264,0.082577,81.700044
1,63,0.266866,0.018050,64.353164
2,63,0.266866,0.018050,63.831646
3,63,0.266866,0.018050,63.831646
4,63,0.266866,0.018053,64.211255
5,63,0.266866,0.018265,63.877111
6,63,0.266866,0.019161,64.736987
7,63,0.266866,0.019235,64.488060
8,63,0.266866,0.019235,64.262140
9,63,0.266866,0.019315,64.682961
10,63,0.266866,0.019315,64.940912
1,64,0.266866,0.035824,71.555613
2,64,0.266866,0.036153,71.864027
3,64,0.266866,0.036342,71.824526
4,64,0.266866,0.036716,71.689882
5,64,0.266866,0.037251,72.031834
6,64,0.266866,0.037443,72.039230
7,64,0.266866,0.037443,72.040948
8,64,0.266866,0.037443,72.040948
9,64,0.266866,0.037024,72.108486
10,64,0.266866,0.037024,72.108486
1,65,0.266866,0.035049,78.959330
2,65,0.266866,0.037986,78.959330
3,65,0.266866,0.037986,78.959330
4,65,0.266866,0.037986,78.959330
5,65,0.266866,0.036323,78.991416
6,65,0.266866,0.036024,78.879456
7,65,0.266866,0.037383,79.041299
8,65,0.266866,0.037899,78.767675
9,65,0.266866,0.035965,78.870510
10,65,0.266866,0.035965,78.834543
1,66,0.266866,0.064177,71.079319
2,66,0.266866,0.064658,70.946210
3,66,0.266866,0.065456,71.214854
4,66,0.266866,0.063910,71.088983
5,66,0.266866,0.062044,70.831054
6,66,0.266866,0.062044,70.743510
7,66,0.266866,0.062044,71.072274
8,66,0.266866,0.062051,71.072274
9,66,0.266866,0.062051,71.072274
10,66,0.266866,0.064001,71.072274
1,67,0.269720,0.032034,86.248882
2,67,0.269720,0.035594,86.094996
3,67,0.269720,0.034938,85.729527
4,67,0.269720,0.033753,85.894228
5,67,0.269720,0.036041,85.438907
6,67,0.269720,0.036932,85.072968
7,67,0.269720,0.036266,85.722924
8,67,0.269720,0.035264,85.318024
9,67,0.269720,0.036005,85.334974
10,67,0.269720,0.033322,85.458697
1,68,0.266866,0.024151,75.518559
2,68,0.266866,0.024151,75.471420
3,68,0.266866,0.022856,75.183842
4,68,0.266866,0.022598,75.183842
5,68,0.266866,0.022598,74.574212
6,68,0.266866,0.022598,74.574212
7,68,0.266866,0.021156,74.604478
8,68,0.266866,0.022183,74.554498
9,68,0.266866,0.022586,74.715921
10,68,0.266866,0.022232,74.715921
1,69,0.266866,0.029377,76.000456
2,69,0.266866,0.028825,75.872835
3,69,0.266866,0.028836,75.872835
4,69,0.266866,0.028836,75.872835
5,69,0.266866,0.028108,75.965394
6,69,0.266866,0.027846,75.798331
7,69,0.266866,0.027846,75.463941
8,69,0.266866,0.028245,75.577417
9,69,0.266866,0.028155,75.718103
10,69,0.266866,0.026065,75.858092
1,70,0.266866,0.021106,74.974763
2,70,0.266866,0.020510,75.206924
3,70,0.266866,0.020510,75.206924
4,70,0.266866,0.020810,75.171284
5,70,0.266866,0.021897,75.238181
6,70,0.266866,0.019945,75.318341
7,70,0.266866,0.021422,74.785573
8,70,0.266866,0.021324,74.542551
9,70,0.266866,0.020384,75.483981
10,70,0.266866,0.020825,75.681317
1,71,0.266866,0.015195,76.256567
2,71,0.266866,0.014967,76.377595
3,71,0.266866,0.013206,76.377360
4,71,0.266866,0.015276,76.004135
5,71,0.266866,0.015029,76.253175
6,71,0.266866,0.015887,76.201365
7,71,0.266866,0.015205,76.397278
8,71,0.266866,0.015419,76.318988
9,71,0.266866,0.015137,76.318988
10,71,0.266866,0.015137,76.068974
1,72,0.266866,0.016846,67.372636
2,72,0.266866,0.016591,67.161769
3,72,0.266866,0.016287,67.547722
4,72,0.266866,0.016294,67.375107
5,72,0.266866,0.015956,67.375107
6,72,0.266866,0.016937,67.542850
7,72,0.266866,0.015633,66.958839
8,72,0.266866,0.015175,67.098011
9,72,0.266866,0.016282,66.946122
10,72,0.266866,0.016282,67.588783
1,73,0.266866,0.037967,69.315525
2,73,0.266866,0.038144,69.349841
3,73,0.266866,0.037352,69.494536
4,73,0.266866,0.039816,69.494536
5,73,0.266866,0.039816,69.696094
6,73,0.266866,0.040022,69.616709
7,73,0.266866,0.039778,69.702037
8,73,0.266866,0.038103,69.752164
9,73,0.266866,0.038516,69.403185
10,73,0.266866,0.039132,69.560646
1,74,0.266866,0.044625,75.596466
2,74,0.266866,0.044854,75.498280
