id,eta_p0_SAEM,eta_alpha_SAEM,eta_tau_SAEM,eta_p0_mean,eta_alpha_mean,eta_tau_mean,eta_p0_sd,eta_alpha_sd,eta_tau_sd
20,0.000000,-0.002986,-7.302672,0.000000,-0.012080,-7.354609,0.000000,0.022009,0.135200
21,0.000000,0.082312,-5.521039,0.000000,0.093021,-5.512614,0.000000,0.030059,0.179965
22,0.000000,-0.925133,11.054147,0.000000,-0.908714,10.833561,0.000000,0.073963,0.934094
23,0.000000,-0.293753,-2.073402,0.000000,-0.290318,-2.052764,0.000000,0.034969,0.169717
24,0.000000,-1.168615,13.122793,0.000000,-1.163622,12.992962,0.000000,0.054462,0.801239
25,0.000000,-0.257872,3.927406,0.000000,-0.217901,3.779281,0.000000,0.062206,0.318669
26,0.000000,0.640348,2.161021,0.000000,0.574448,2.465277,0.000000,0.110776,0.466118
27,0.000000,-0.301595,-2.298777,0.000000,-0.306791,-2.282609,0.000000,0.026358,0.172621
28,0.000000,0.265100,-0.344824,0.000000,0.261359,-0.350456,0.000000,0.020927,0.123257
29,0.000000,0.620702,5.515914,0.000000,0.622822,5.555572,0.000000,0.025098,0.073740
30,0.000000,-0.412391,-2.515014,0.000000,-0.420583,-2.580102,0.000000,0.021351,0.163464
31,0.000000,0.498527,-8.315010,0.000000,0.497734,-8.321166,0.000000,0.030111,0.082241
32,0.000000,0.365326,-0.019344,0.000000,0.358253,-0.033371,0.000000,0.033996,0.151880
33,0.000000,-0.265310,2.321798,0.000000,-0.252636,2.242943,0.000000,0.069328,0.486990
34,0.000000,0.140306,-5.323548,0.000000,0.137768,-5.344054,0.000000,0.016778,0.089863
35,0.000000,0.118706,1.489045,0.000000,0.132354,1.428513,0.000000,0.038339,0.155288
36,0.000000,-0.038164,-3.491253,0.000000,-0.043292,-3.466908,0.000000,0.026443,0.213132
37,0.000000,-0.352515,-6.892114,0.000000,-0.357921,-6.870426,0.000000,0.037178,0.179831
38,0.000000,0.617030,-5.655542,0.000000,0.605668,-5.693193,0.000000,0.031421,0.251679
39,0.000000,-0.073466,1.033669,0.000000,-0.075158,0.974068,0.000000,0.022932,0.203896
40,0.000000,0.608310,-7.735493,0.000000,0.601519,-7.716432,0.000000,0.022896,0.045782
41,0.000000,-0.334997,-0.979471,0.000000,-0.328994,-1.006238,0.000000,0.034735,0.193224
42,0.000000,0.912003,-3.630699,0.000000,0.916720,-3.608942,0.000000,0.018472,0.051335
43,0.000000,0.462079,-0.967854,0.000000,0.451762,-0.952694,0.000000,0.028895,0.106153
44,0.000000,0.095086,-11.903267,0.000000,0.093788,-11.892820,0.000000,0.036527,0.188677
45,0.000000,0.491306,-1.402322,0.000000,0.493442,-1.363513,0.000000,0.033638,0.077602
46,0.000000,0.156482,-4.544009,0.000000,0.157257,-4.532226,0.000000,0.020928,0.100224
47,0.000000,0.430700,-1.353632,0.000000,0.431702,-1.335257,0.000000,0.018517,0.055905
48,0.000000,-0.337830,4.347529,0.000000,-0.339283,4.362309,0.000000,0.022163,0.156033
49,0.000000,0.372171,2.661025,0.000000,0.371718,2.689700,0.000000,0.077602,0.194424
50,0.000000,0.581360,-1.186939,0.000000,0.574572,-1.210682,0.000000,0.018403,0.099388
51,0.000000,0.100119,-3.392505,0.000000,0.096999,-3.388959,0.000000,0.022494,0.083752
52,0.000000,0.410180,-5.848195,0.000000,0.408247,-5.865326,0.000000,0.018719,0.085766
53,0.000000,0.352640,-5.995864,0.000000,0.448480,-5.485004,0.000000,0.109634,0.536063
54,0.000000,-0.062306,2.309741,0.000000,-0.057319,2.278339,0.000000,0.023430,0.140454
55,0.000000,0.635386,-9.100260,0.000000,0.635654,-9.088445,0.000000,0.023127,0.070261
56,0.000000,0.508842,-0.809922,0.000000,0.498614,-0.830440,0.000000,0.029622,0.283949
57,0.000000,0.062651,-0.858980,0.000000,0.054216,-0.873660,0.000000,0.027043,0.145217
58,0.000000,-0.521700,-8.032835,0.000000,-0.529799,-8.060529,0.000000,0.025743,0.208798
59,0.000000,0.134950,5.827141,0.000000,0.129872,5.808139,0.000000,0.026307,0.165129
60,0.000000,0.651135,-0.448924,0.000000,0.655704,-0.446617,0.000000,0.027332,0.147173
61,0.000000,0.572197,-8.657483,0.000000,0.569414,-8.625838,0.000000,0.039030,0.052014
62,0.000000,0.805004,8.944277,0.000000,0.806522,8.974318,0.000000,0.029391,0.074131
63,0.000000,-0.618375,-3.986466,0.000000,-0.623453,-4.055389,0.000000,0.024807,0.217548
64,0.000000,0.052302,0.765799,0.000000,0.055838,0.797429,0.000000,0.024420,0.149758
65,0.000000,0.047358,7.795949,0.000000,0.045360,7.799565,0.000000,0.019549,0.109766
66,0.000000,0.595449,-1.206690,0.000000,0.601827,-1.183138,0.000000,0.029026,0.151367
67,0.000000,-0.162342,17.260979,0.000000,-0.116514,16.519023,0.000000,0.087158,1.182723
68,0.000000,-0.445159,5.551369,0.000000,-0.451501,5.540175,0.000000,0.042087,0.180552
69,0.000000,-0.229399,5.583072,0.000000,-0.221822,5.596696,0.000000,0.034269,0.151191
70,0.000000,-0.537078,6.203388,0.000000,-0.532748,6.194928,0.000000,0.027491,0.226632
71,0.000000,-0.889154,9.541647,0.000000,-0.851159,9.176872,0.000000,0.047886,0.505558
72,0.000000,-0.750015,-0.204378,0.000000,-0.748915,-0.224447,0.000000,0.033746,0.269777
73,0.000000,0.092499,-1.765546,0.000000,0.092425,-1.732200,0.000000,0.032027,0.160721
74,0.000000,0.226655,3.968714,0.000000,0.223306,3.982205,0.000000,0.033024,0.106672
75,0.000000,-0.671586,2.445524,0.000000,-0.661364,2.397986,0.000000,0.031610,0.231390
76,0.000000,0.091486,2.238775,0.000000,0.078660,2.341279,0.000000,0.076970,0.602442
77,0.000000,0.263368,-9.334163,0.000000,0.261903,-9.268976,0.000000,0.021090,0.171579
78,0.000000,0.582160,3.104578,0.000000,0.580083,3.102673,0.000000,0.032829,0.126605
79,0.000000,-0.417529,-2.117384,0.000000,-0.418637,-2.090242,0.000000,0.023297,0.135588
80,0.000000,0.318753,14.850166,0.000000,0.325735,15.590531,0.000000,0.485949,6.928217
81,0.000000,-0.419264,-6.597161,0.000000,-0.388402,-6.432931,0.000000,0.030095,0.175421
82,0.000000,-0.266753,0.831009,0.000000,-0.278235,0.845021,0.000000,0.043093,0.179146
83,0.000000,-0.242934,0.144081,0.000000,-0.283191,0.497477,0.000000,0.135546,1.118589
84,0.000000,-0.363409,-5.687335,0.000000,-0.376587,-5.755311,0.000000,0.060688,0.295300
85,0.000000,-0.995293,4.356936,0.000000,-0.972581,4.181476,0.000000,0.107423,0.747492
86,0.000000,0.294824,2.620124,0.000000,0.285240,2.604757,0.000000,0.023348,0.108984
87,0.000000,0.615941,-9.369403,0.000000,0.618109,-9.321115,0.000000,0.036941,0.096617
88,0.000000,-0.057178,-1.188432,0.000000,-0.058370,-1.198396,0.000000,0.033933,0.221031
89,0.000000,-0.048952,-13.169849,0.000000,-0.060980,-13.220512,0.000000,0.019112,0.142690
90,0.000000,0.378467,6.000745,0.000000,0.364751,6.031563,0.000000,0.052507,0.158036
91,0.000000,-0.145297,8.758724,0.000000,-0.055967,7.652357,0.000000,0.125722,1.575696
92,0.000000,-0.469684,-7.179315,0.000000,-0.459916,-7.174471,0.000000,0.027470,0.149218
93,0.000000,-0.128031,-9.732612,0.000000,-0.131169,-9.762276,0.000000,0.035278,0.249935
94,0.000000,0.057656,7.893927,0.000000,0.061170,7.889427,0.000000,0.050430,0.131648
95,0.000000,-0.107015,-6.707624,0.000000,-0.108334,-6.734978,0.000000,0.021800,0.142314
96,0.000000,0.217545,-4.942512,0.000000,0.203379,-5.047794,0.000000,0.036374,0.252744
97,0.000000,0.019816,0.362630,0.000000,0.016389,0.355406,0.000000,0.037171,0.148833
98,0.000000,0.416607,-9.453461,0.000000,0.432907,-9.374175,0.000000,0.024026,0.091714
99,0.000000,-0.109611,6.127614,0.000000,-0.088015,5.981530,0.000000,0.053978,0.400500
100,0.000000,0.368242,-4.189467,0.000000,0.366427,-4.182901,0.000000,0.030588,0.106210
101,0.000000,0.628430,-5.435331,0.000000,0.622731,-5.430827,0.000000,0.034463,0.093167
102,0.000000,-0.006605,4.615287,0.000000,0.014907,4.539476,0.000000,0.180405,1.941804
103,0.000000,0.037664,10.308841,0.000000,0.052276,10.228893,0.000000,0.095098,0.838661
104,0.000000,0.451164,-6.217059,0.000000,0.443092,-6.229414,0.000000,0.023702,0.073898
105,0.000000,0.073400,9.731484,0.000000,0.020375,10.068184,0.000000,0.072082,0.514758
106,0.000000,1.195951,-0.060103,0.000000,1.191442,-0.032476,0.000000,0.042916,0.063029
107,0.000000,-0.701781,-10.700155,0.000000,-0.712733,-10.778188,0.000000,0.069524,0.511496
108,0.000000,0.683066,-4.439620,0.000000,0.717068,-4.516985,0.000000,0.079471,0.263513
109,0.000000,0.413245,-5.293823,0.000000,0.406133,-5.303735,0.000000,0.038418,0.099685
110,0.000000,-0.712757,-5.456754,0.000000,-0.728533,-5.493984,0.000000,0.059621,0.288481
111,0.000000,0.225261,-15.441832,0.000000,0.229602,-15.428041,0.000000,0.059918,0.122553
