rep,id,p0,alpha,tau
3,22,0.317221,0.014509,81.126756
4,22,0.317221,0.014371,81.384941
5,22,0.317221,0.014013,82.281657
6,22,0.317221,0.012844,82.540614
7,22,0.317221,0.013049,82.384333
8,22,0.317221,0.012993,82.719531
9,22,0.317221,0.013048,83.379211
10,22,0.317221,0.013858,83.175044
1,23,0.318281,0.029626,69.766216
2,23,0.318281,0.028565,69.881883
3,23,0.318281,0.028369,69.972265
4,23,0.318281,0.029459,69.779375
5,23,0.318281,0.029668,69.851474
6,23,0.318281,0.029269,69.851474
7,23,0.318281,0.029269,69.778413
8,23,0.318281,0.028061,69.606755
9,23,0.318281,0.030028,69.895802
10,23,0.318281,0.027638,69.621944
1,24,0.317221,0.011826,82.018093
2,24,0.317221,0.011938,83.004724
3,24,0.317221,0.012170,81.636218
4,24,0.317221,0.012078,82.091170
5,24,0.317221,0.012264,82.091170
6,24,0.317221,0.013126,81.446990
7,24,0.317221,0.012179,82.285890
8,24,0.317221,0.012039,81.165576
9,24,0.317221,0.011912,81.925001
10,24,0.317221,0.012266,81.143954
1,25,0.317221,0.031285,75.633371
2,25,0.317221,0.029467,75.633371
3,25,0.317221,0.030800,75.652319
4,25,0.317221,0.029741,75.863104
5,25,0.317221,0.028650,76.224216
6,25,0.317221,0.028650,75.481653
7,25,0.317221,0.029543,76.228892
8,25,0.317221,0.031945,75.947477
9,25,0.317221,0.030032,76.024146
10,25,0.317221,0.031716,75.747575
1,26,0.317305,0.073857,75.012052
2,26,0.317305,0.078550,75.012052
3,26,0.317305,0.079817,74.844605
4,26,0.317305,0.084292,74.660409
5,26,0.317305,0.090803,74.774439
6,26,0.317305,0.090803,74.774439
7,26,0.317305,0.080255,74.890181
8,26,0.317305,0.083587,75.053420
9,26,0.317305,0.078054,75.053420
10,26,0.317305,0.076801,75.119193
1,27,0.317221,0.029597,69.567490
2,27,0.317221,0.029597,69.567490
3,27,0.317221,0.030250,69.823010
4,27,0.317221,0.028895,69.369602
5,27,0.317221,0.028895,69.501306
6,27,0.317221,0.027774,69.583912
7,27,0.317221,0.029462,69.748608
8,27,0.317221,0.029520,69.748608
9,27,0.317221,0.029533,69.653756
10,27,0.317221,0.027943,69.405394
1,28,0.317221,0.049907,72.277667
2,28,0.317221,0.050019,72.232404
3,28,0.317221,0.049925,72.290876
4,28,0.317221,0.049921,72.147792
5,28,0.317221,0.049921,72.213865
6,28,0.317221,0.049879,72.142347
7,28,0.317221,0.049879,72.289117
8,28,0.317221,0.049723,72.289117
9,28,0.317221,0.049723,72.289117
10,28,0.317221,0.049723,72.121343
1,29,0.317221,0.071588,78.557749
2,29,0.317221,0.071588,78.557749
3,29,0.317221,0.070672,78.524284
4,29,0.317221,0.070672,78.524284
5,29,0.317221,0.070672,78.524284
6,29,0.317221,0.072525,78.524284
7,29,0.317221,0.072525,78.583098
8,29,0.317221,0.072525,78.583098
9,29,0.317221,0.072525,78.583098
10,29,0.317221,0.072525,78.583098
1,30,0.317221,0.025740,68.964461
2,30,0.317221,0.025740,68.964461
3,30,0.317221,0.025590,68.897903
4,30,0.317221,0.025561,68.897903
5,30,0.317221,0.026831,69.149372
6,30,0.317221,0.026100,69.341907
7,30,0.317221,0.026100,68.937751
8,30,0.317221,0.025932,69.183947
9,30,0.317221,0.026778,69.021301
10,30,0.317221,0.026416,69.264466
1,31,0.317352,0.064567,64.547642
2,31,0.317352,0.062889,64.727702
3,31,0.317352,0.064184,64.839503
4,31,0.317352,0.064901,64.760509
5,31,0.317352,0.061723,64.760509
6,31,0.317352,0.061723,64.358976
7,31,0.317352,0.061550,64.546142
8,31,0.317352,0.063859,64.668528
9,31,0.317352,0.063859,64.668528
10,31,0.317352,0.063061,64.632142
1,32,0.317221,0.055508,72.756929
2,32,0.317221,0.053830,72.656575
3,32,0.317221,0.061324,72.661188
4,32,0.317221,0.055026,72.741432
5,32,0.317221,0.055963,72.741432
6,32,0.317221,0.054206,72.741432
7,32,0.317221,0.055429,72.626249
8,32,0.317221,0.053837,72.745853
9,32,0.317221,0.056681,72.508047
10,32,0.317221,0.056681,72.508047
1,33,0.317221,0.030277,74.147887
2,33,0.317221,0.028179,74.284936
3,33,0.317221,0.028179,74.308161
4,33,0.317221,0.030705,74.362838
5,33,0.317221,0.030043,73.886928
6,33,0.317221,0.030525,73.803364
7,33,0.317221,0.031626,73.780816
8,33,0.317221,0.031289,73.623508
9,33,0.317221,0.031289,73.702586
10,33,0.317221,0.032132,74.012091
1,34,0.317460,0.045479,67.204496
2,34,0.317460,0.045479,67.204496
3,34,0.317460,0.045479,67.222139
4,34,0.317460,0.045008,67.207369
5,34,0.317460,0.045008,66.879857
6,34,0.317460,0.045008,67.296413
7,34,0.317460,0.045525,67.410598
8,34,0.317460,0.044240,67.253751
9,34,0.317460,0.044240,67.283113
10,34,0.317460,0.044240,67.283113
1,35,0.317221,0.041554,74.009532
2,35,0.317221,0.045098,73.962795
3,35,0.317221,0.045845,73.917990
4,35,0.317221,0.042829,74.239576
5,35,0.317221,0.042264,73.901258
6,35,0.317221,0.042936,73.765349
7,35,0.317221,0.044104,73.857029
8,35,0.317221,0.044104,73.857029
9,35,0.317221,0.043605,73.929434
10,35,0.317221,0.043605,73.929434
1,36,0.317221,0.035066,68.637822
2,36,0.317221,0.035357,68.637822
3,36,0.317221,0.036335,68.705836
4,36,0.317221,0.038148,69.168212
5,36,0.317221,0.038148,69.056953
6,36,0.317221,0.037705,68.478245
7,36,0.317221,0.037129,68.659142
8,36,0.317221,0.038178,68.786599
9,36,0.317221,0.038178,68.786599
10,36,0.317221,0.036577,69.074027
1,37,0.317221,0.027733,64.995966
2,37,0.317221,0.027733,64.995966
3,37,0.317221,0.027733,64.995966
4,37,0.317221,0.027464,64.839530
5,37,0.317221,0.027464,64.839530
6,37,0.317221,0.027633,64.808488
7,37,0.317221,0.027595,64.746625
8,37,0.317221,0.027242,65.031670
9,37,0.317221,0.028137,64.992563
10,37,0.317221,0.026386,64.784155
1,38,0.317417,0.071602,67.298572
2,38,0.317417,0.067942,67.201896
3,38,0.317417,0.067942,67.201896
4,38,0.317417,0.070532,67.041127
5,38,0.317417,0.069191,67.160794
6,38,0.317417,0.072243,67.284548
7,38,0.317417,0.072679,67.503851
8,38,0.317417,0.074187,67.546926
9,38,0.317417,0.074187,67.662505
10,38,0.317417,0.073645,67.754327
1,39,0.317221,0.038220,73.113025
2,39,0.317221,0.036195,73.113025
3,39,0.317221,0.036195,73.113025
4,39,0.317221,0.036195,73.113025
5,39,0.317221,0.037725,73.302501
6,39,0.317221,0.034515,73.046741
7,39,0.317221,0.034515,73.046741
8,39,0.317221,0.035298,73.276075
9,39,0.317221,0.036623,73.401175
10,39,0.317221,0.036623,73.106457
1,40,0.319317,0.072071,65.284372
2,40,0.319317,0.070045,65.383033
3,40,0.319317,0.073058,65.452469
4,40,0.319317,0.071044,65.452469
5,40,0.319317,0.071044,65.452469
6,40,0.319317,0.070507,65.400934
7,40,0.319317,0.070507,65.400934
8,40,0.319317,0.071886,65.400934
9,40,0.319317,0.072670,65.433404
10,40,0.319317,0.073035,65.451793
1,41,0.317221,0.026175,70.817281
2,41,0.317221,0.026175,70.486311
3,41,0.317221,0.026407,70.440168
4,41,0.317221,0.027008,70.440168
5,41,0.317221,0.028367,70.447460
6,41,0.317221,0.027844,70.932895
7,41,0.317221,0.026673,70.932895
8,41,0.317221,0.026739,70.689122
9,41,0.317221,0.029712,70.662134
10,41,0.317221,0.029712,70.869397
1,42,0.315854,0.098358,69.583693
2,42,0.315854,0.092721,69.583693
3,42,0.315854,0.092035,69.583693
4,42,0.315854,0.095117,69.680096
5,42,0.315854,0.095117,69.698380
6,42,0.315854,0.094100,69.545768
7,42,0.315854,0.094851,69.616631
8,42,0.315854,0.094851,69.616631
9,42,0.315854,0.096555,69.616631
10,42,0.315854,0.094821,69.616631
1,43,0.317221,0.062438,71.984513
2,43,0.317221,0.060473,71.809393
3,43,0.317221,0.060473,71.809393
4,43,0.317221,0.060993,71.809393
5,43,0.317221,0.059416,71.809393
6,43,0.317221,0.059416,71.809393
7,43,0.317221,0.060698,71.809393
8,43,0.317221,0.060698,71.809393
9,43,0.317221,0.061736,71.809393
10,43,0.317221,0.057697,71.809393
1,44,0.316301,0.041868,60.504133
2,44,0.316301,0.042822,60.628828
3,44,0.316301,0.043231,60.628828
4,44,0.316301,0.042864,60.628828
5,44,0.316301,0.042864,60.628828
6,44,0.316301,0.043212,60.624837
7,44,0.316301,0.043212,60.624837
8,44,0.316301,0.042454,60.458620
9,44,0.316301,0.042454,60.504772
10,44,0.316301,0.041380,60.448300
1,45,0.317221,0.060871,71.511696
2,45,0.317221,0.061971,71.585655
3,45,0.317221,0.061971,71.585655
4,45,0.317221,0.062904,71.509365
5,45,0.317221,0.062904,71.509365
6,45,0.317221,0.062904,71.467575
7,45,0.317221,0.062961,71.467575
8,45,0.317221,0.062961,71.582759
9,45,0.317221,0.062961,71.582759
10,45,0.317221,0.064412,71.578804
1,46,0.317221,0.045501,67.989393
2,46,0.317221,0.045501,67.989393
3,46,0.317221,0.045249,68.062076
4,46,0.317221,0.044484,67.779478
5,46,0.317221,0.044739,67.914033
6,46,0.317221,0.045434,68.097371
7,46,0.317221,0.045434,68.097371
8,46,0.317221,0.045434,68.114186
9,46,0.317221,0.045434,68.114186
10,46,0.317221,0.044253,68.114186
1,47,0.317221,0.060557,71.656747
2,47,0.317221,0.060557,71.656747
3,47,0.317221,0.060557,71.621805
4,47,0.317221,0.060199,71.501884
5,47,0.317221,0.059748,71.501884
6,47,0.317221,0.059748,71.501884
7,47,0.317221,0.061161,71.501884
8,47,0.317221,0.059622,71.577498
9,47,0.317221,0.059622,71.577498
10,47,0.317221,0.062247,71.547832
1,48,0.317221,0.027139,75.895981
2,48,0.317221,0.027572,75.852245
3,48,0.317221,0.028558,76.254918
4,48,0.317221,0.028558,75.922697
5,48,0.317221,0.027740,76.270714
6,48,0.317221,0.027740,76.230974
7,48,0.317221,0.027740,76.230974
8,48,0.317221,0.028527,75.983908
9,48,0.317221,0.028527,76.117789
10,48,0.317221,0.028527,76.117789
1,49,0.317221,0.059327,75.343230
2,49,0.317221,0.056807,75.343230
3,49,0.317221,0.060103,75.343230
4,49,0.317221,0.060485,75.537853
5,49,0.317221,0.064919,75.211219
6,49,0.317221,0.066732,75.211219
7,49,0.317221,0.066932,75.371648
8,49,0.317221,0.049609,75.673346
9,49,0.317221,0.060361,75.471707
10,49,0.317221,0.054413,75.471707
1,50,0.315878,0.067432,71.674448
2,50,0.315878,0.067235,71.674448
3,50,0.315878,0.067235,71.674448
4,50,0.315878,0.067235,71.674448
5,50,0.315878,0.067235,71.674448
6,50,0.315878,0.070042,71.722868
7,50,0.315878,0.068622,71.747480
8,50,0.315878,0.068622,71.747480
9,50,0.315878,0.067419,71.600918
10,50,0.315878,0.067419,71.600918
1,51,0.316995,0.041773,68.888634
2,51,0.316995,0.041773,68.888634
3,51,0.316995,0.041773,68.888634
4,51,0.316995,0.042435,68.888634
5,51,0.316995,0.042435,68.888634
6,51,0.316995,0.042435,68.888634
7,51,0.316995,0.042435,68.888634
8,51,0.316995,0.042435,68.888634
9,51,0.316995,0.042435,68.888634
10,51,0.316995,0.041089,68.930156
1,52,0.315849,0.058555,67.010179
2,52,0.315849,0.057621,66.871472
3,52,0.315849,0.057621,66.871472
4,52,0.315849,0.057621,66.899263
5,52,0.315849,0.057621,66.899263
6,52,0.315849,0.057621,66.775759
7,52,0.315849,0.055278,66.775759
8,52,0.315849,0.057001,66.775759
9,52,0.315849,0.057001,66.775759
10,52,0.315849,0.057001,66.775759
1,53,0.317221,0.058629,67.235797
2,53,0.317221,0.061700,67.386522
3,53,0.317221,0.060121,67.386522
4,53,0.317221,0.059540,67.492195
5,53,0.317221,0.059842,67.488143
6,53,0.317221,0.061337,67.488143
7,53,0.317221,0.061852,67.207808
8,53,0.317221,0.061894,67.365579
9,53,0.317221,0.061894,67.365579
10,53,0.317221,0.064275,67.804570
1,54,0.317221,0.038297,74.498959
2,54,0.317221,0.038608,74.634443
3,54,0.317221,0.036014,74.571954
4,54,0.317221,0.037540,74.571954
5,54,0.317221,0.037513,74.609405
6,54,0.317221,0.037513,74.468772
7,54,0.317221,0.037369,74.468772
8,54,0.317221,0.035153,74.338638
9,54,0.317221,0.036059,74.338638
10,54,0.317221,0.036300,74.609031
1,55,0.317221,0.072066,63.933539
2,55,0.317221,0.072066,63.864945
3,55,0.317221,0.072066,63.864945
4,55,0.317221,0.073394,63.934006
5,55,0.317221,0.073394,63.934006
6,55,0.317221,0.070642,63.928177
7,55,0.317221,0.069288,63.749451
8,55,0.317221,0.069804,63.774853
9,55,0.317221,0.069804,63.773352
10,55,0.317221,0.069804,63.773352
1,56,0.317221,0.060105,71.767606
2,56,0.317221,0.059949,71.854218
3,56,0.317221,0.060536,71.642208
4,56,0.317221,0.061194,72.060649
5,56,0.317221,0.060241,71.846085
6,56,0.317221,0.060241,71.532818
7,56,0.317221,0.060009,71.641727
8,56,0.317221,0.061036,72.059236
9,56,0.317221,0.062722,71.731181
10,56,0.317221,0.064480,72.296389
1,57,0.316942,0.040580,71.417029
2,57,0.316942,0.040580,71.398984
3,57,0.316942,0.040580,71.398984
4,57,0.316942,0.040580,71.398984
5,57,0.316942,0.040648,71.398984
6,57,0.316942,0.040648,71.398984
7,57,0.316942,0.040661,71.305101
8,57,0.316942,0.040279,71.476522
9,57,0.316942,0.040311,71.476522
10,57,0.316942,0.040311,71.476522
1,58,0.317221,0.023632,63.453251
2,58,0.317221,0.022881,62.767573
3,58,0.317221,0.022881,62.833768
4,58,0.317221,0.023445,62.837977
5,58,0.317221,0.023300,63.065657
6,58,0.317221,0.023021,63.207036
7,58,0.317221,0.022808,62.740502
8,58,0.317221,0.023439,62.811653
9,58,0.317221,0.023438,63.206451
10,58,0.317221,0.022165,63.206451
1,59,0.317841,0.043815,78.250750
2,59,0.317841,0.042894,78.435614
3,59,0.317841,0.042894,78.435614
4,59,0.317841,0.043296,77.919019
5,59,0.317841,0.043296,78.209128
6,59,0.317841,0.043567,78.024797
7,59,0.317841,0.042050,78.361647
8,59,0.317841,0.043548,78.412045
9,59,0.317841,0.044740,78.412045
10,59,0.317841,0.043916,78.281605
1,60,0.317221,0.077889,72.652147
2,60,0.317221,0.070517,72.520822
3,60,0.317221,0.075688,72.853963
4,60,0.317221,0.072615,72.787799
5,60,0.317221,0.073405,72.594515
6,60,0.317221,0.073405,72.913660
7,60,0.317221,0.073405,72.688069
8,60,0.317221,0.073405,72.688069
9,60,0.317221,0.074287,72.688069
10,60,0.317221,0.074287,72.688069
1,61,0.316295,0.069018,64.392233
2,61,0.316295,0.068055,64.392233
3,61,0.316295,0.067806,64.228241
4,61,0.316295,0.067806,64.228241
5,61,0.316295,0.066684,64.319681
6,61,0.316295,0.068212,64.319681
7,61,0.316295,0.068692,64.320836
8,61,0.316295,0.068692,64.320836
9,61,0.316295,0.066980,64.316734
10,61,0.316295,0.066810,64.172511
1,62,0.315724,0.090772,82.269597
2,62,0.315724,0.090867,82.129232
3,62,0.315724,0.090867,82.288793
4,62,0.315724,0.089398,82.288793
5,62,0.315724,0.083948,82.255172
6,62,0.315724,0.085581,82.255172
7,62,0.315724,0.088737,82.044966
8,62,0.315724,0.088832,82.226637
9,62,0.315724,0.088832,82.226637
10,62,0.315724,0.088832,82.226637
1,63,0.317830,0.021072,67.337836
2,63,0.317830,0.021072,67.337836
3,63,0.317830,0.021072,67.177605
4,63,0.317830,0.020961,67.177605
5,63,0.317830,0.020082,66.375028
6,63,0.317830,0.019786,66.415584
7,63,0.317830,0.020377,66.318404
8,63,0.317830,0.019963,66.413640
9,63,0.317830,0.019963,66.415736
10,63,0.317830,0.020061,66.620809
1,64,0.317221,0.040535,73.343196
2,64,0.317221,0.041368,73.332555
3,64,0.317221,0.040127,73.329079
4,64,0.317221,0.040127,73.329079
5,64,0.317221,0.041787,73.169055
6,64,0.317221,0.040597,73.031640
7,64,0.317221,0.040597,73.031640
8,64,0.317221,0.041099,73.026159
9,64,0.317221,0.041035,73.103343
10,64,0.317221,0.041035,73.512714
1,65,0.317221,0.041307,80.103781
2,65,0.317221,0.041307,80.103781
3,65,0.317221,0.040409,80.103781
4,65,0.317221,0.041363,80.103781
5,65,0.317221,0.039805,80.000675
6,65,0.317221,0.039805,80.187298
7,65,0.317221,0.039805,80.187298
8,65,0.317221,0.039805,80.187298
9,65,0.317221,0.039805,80.187298
10,65,0.317221,0.041501,80.589842
1,66,0.317221,0.070355,71.854629
2,66,0.317221,0.070355,71.901489
3,66,0.317221,0.069698,71.823097
4,66,0.317221,0.070237,71.698500
5,66,0.317221,0.069294,71.820483
6,66,0.317221,0.071188,71.718567
7,66,0.317221,0.070466,71.758264
8,66,0.317221,0.070466,71.758264
9,66,0.317221,0.072569,72.002139
10,66,0.317221,0.072569,72.002139
1,67,0.317133,0.041091,85.909828
2,67,0.317133,0.041805,86.295528
3,67,0.317133,0.042431,85.887142
4,67,0.317133,0.041328,85.837030
5,67,0.317133,0.043296,85.237092
6,67,0.317133,0.043621,86.295501
7,67,0.317133,0.042840,85.979162
8,67,0.317133,0.043041,86.198410
9,67,0.317133,0.041513,85.822530
10,67,0.317133,0.043021,85.493551
1,68,0.317221,0.025065,76.721819
2,68,0.317221,0.024442,76.833658
3,68,0.317221,0.024442,77.032537
4,68,0.317221,0.024442,77.032537
5,68,0.317221,0.024442,76.902494
6,68,0.317221,0.024442,76.902494
7,68,0.317221,0.024139,76.965578
8,68,0.317221,0.024139,76.548828
9,68,0.317221,0.024139,76.642021
10,68,0.317221,0.024139,77.037285
1,69,0.317221,0.028868,77.538771
2,69,0.317221,0.031155,77.572613
3,69,0.317221,0.034153,77.749169
4,69,0.317221,0.032050,77.749169
5,69,0.317221,0.032050,77.749169
6,69,0.317221,0.029788,77.749169
7,69,0.317221,0.030925,77.734268
8,69,0.317221,0.030925,77.444931
9,69,0.317221,0.029766,77.238969
10,69,0.317221,0.029766,77.238969
1,70,0.317221,0.023014,77.514458
2,70,0.317221,0.023298,77.245885
3,70,0.317221,0.024181,77.454063
4,70,0.317221,0.022192,77.501199
5,70,0.317221,0.022688,77.577960
6,70,0.317221,0.022635,77.577960
7,70,0.317221,0.022635,77.577960
8,70,0.317221,0.022635,77.577960
9,70,0.317221,0.022435,77.515978
10,70,0.317221,0.023326,77.425454
1,71,0.317221,0.017123,78.993632
2,71,0.317221,0.017286,78.933258
3,71,0.317221,0.018027,79.429947
4,71,0.317221,0.018110,78.943331
5,71,0.317221,0.016535,79.691347
6,71,0.317221,0.015685,79.486398
7,71,0.317221,0.014528,79.802769
8,71,0.317221,0.015857,79.488409
9,71,0.317221,0.016618,79.024356
10,71,0.317221,0.017733,78.706639
1,72,0.315711,0.017944,70.654933
2,72,0.315711,0.017557,70.105672
3,72,0.315711,0.017366,70.313675
4,72,0.315711,0.017634,69.992449
5,72,0.315711,0.017531,69.908538
6,72,0.315711,0.018791,70.239298
7,72,0.315711,0.018791,70.239298
8,72,0.315711,0.017641,70.221125
9,72,0.315711,0.017959,69.735764
10,72,0.315711,0.018637,69.766812
1,73,0.317221,0.043452,70.765550
2,73,0.317221,0.044692,70.795202
3,73,0.317221,0.042365,70.573801
4,73,0.317221,0.041817,70.633311
5,73,0.317221,0.043167,70.834081
6,73,0.317221,0.042687,70.418095
7,73,0.317221,0.042687,70.896038
8,73,0.317221,0.040939,70.449173
9,73,0.317221,0.040813,70.802725
10,73,0.317221,0.042340,70.731737
1,74,0.317221,0.049019,76.646129
2,74,0.317221,0.050455,76.640662
3,74,0.317221,0.048207,76.602126
4,74,0.317221,0.048626,76.618335
5,74,0.317221,0.048626,76.618335
