Tlag_pop; 0.0239888404; 0.0313672489;0.0055739669;-0.0005458565; 0.0000000000; 0.0000000000; 0.0000000000;-0.0000000000
  ka_pop; 0.0313672489; 0.2183543444;0.0191207203;-0.0005917773; 0.0000000000; 0.0000000000; 0.0000000000;-0.0000000000
   V_pop; 0.0055739669; 0.0191207203;0.0242064876; 0.0001775274; 0.0000000000; 0.0000000000; 0.0000000000;-0.0000000000
  Cl_pop;-0.0005458565;-0.0005917773;0.0001775274; 0.0108887086; 0.0000000000; 0.0000000000; 0.0000000000;-0.0000000000
omega_ka; 0.0000000000; 0.0000000000;0.0000000000; 0.0000000000; 0.0824636833;-0.0028482450; 0.0002701712;-0.0002938942
 omega_V; 0.0000000000; 0.0000000000;0.0000000000; 0.0000000000;-0.0028482450; 0.0180651703; 0.0000215275;-0.0000602331
omega_Cl; 0.0000000000; 0.0000000000;0.0000000000; 0.0000000000; 0.0002701712; 0.0000215275; 0.0055151758;-0.0001317742
       a; 0.0000000000; 0.0000000000;0.0000000000; 0.0000000000;-0.0002938942;-0.0000602331;-0.0001317742; 0.0007012644
