rep,id,eta_p0,eta_alpha,eta_tau
1,174,0.000000,-0.928384,4.105302
1,175,0.000000,-0.504150,-0.871984
1,176,0.000000,0.047953,-7.111022
1,177,0.000000,0.342910,6.986399
1,178,0.000000,-0.031681,9.059029
1,179,0.000000,0.289273,-5.187816
1,180,0.000000,-0.041173,-9.418481
1,181,0.000000,0.808961,-1.267289
1,182,0.000000,-1.067667,0.199461
1,183,0.000000,-0.347393,0.851955
1,184,0.000000,-0.015167,-1.814866
1,185,0.000000,0.560061,0.936092
1,186,0.000000,0.093427,-1.693415
1,187,0.000000,1.148158,-10.814330
1,188,0.000000,0.106890,3.284283
1,189,0.000000,-0.714889,2.696943
1,190,0.000000,0.856239,-1.648270
1,191,0.000000,-0.154348,0.065301
1,192,0.000000,0.350660,-13.395660
1,193,0.000000,-0.711532,18.699761
1,194,0.000000,0.273929,-4.387613
1,195,0.000000,0.046562,-4.541569
1,196,0.000000,0.223840,-7.393828
1,197,0.000000,0.380787,-0.463139
1,198,0.000000,1.295150,-1.172509
1,199,0.000000,0.287120,-7.321771
1,200,0.000000,-0.431792,-3.384322
1,201,0.000000,-0.670150,12.017768
1,202,0.000000,-0.963215,4.478932
1,203,0.000000,-0.434328,-4.627614
1,204,0.000000,-0.419433,-5.457225
1,205,0.000000,1.005797,-3.155283
1,206,0.000000,0.382236,5.964114
1,207,0.000000,-0.277652,4.948998
1,208,0.000000,0.029364,10.458436
1,209,0.000000,0.338653,3.183860
1,210,0.000000,-0.725943,-3.234066
1,211,0.000000,-0.524970,1.921297
1,212,0.000000,0.433754,-9.547809
1,213,0.000000,-0.091782,6.524866
1,214,0.000000,0.553518,5.567212
1,215,0.000000,0.741813,-10.378742
1,216,0.000000,0.338285,0.184085
1,217,0.000000,0.481712,-7.069943
1,218,0.000000,0.040400,0.276191
1,219,0.000000,-0.256554,6.528760
1,220,0.000000,0.307139,1.664742
1,221,0.000000,-0.599020,-0.161066
1,222,0.000000,0.725616,5.512109
1,223,0.000000,-0.673890,2.020072
1,224,0.000000,-0.921163,11.336882
1,225,0.000000,-1.110533,8.183293
1,226,0.000000,0.341234,-7.677722
1,227,0.000000,-0.688949,3.012304
1,228,0.000000,-0.665164,2.919538
1,229,0.000000,-0.554404,-3.562401
1,230,0.000000,0.108018,10.815292
1,231,0.000000,0.091607,-1.708708
1,232,0.000000,0.484881,-1.505099
1,233,0.000000,0.309422,-7.587437
1,234,0.000000,-0.025550,-7.652843
1,235,0.000000,-0.490855,-6.148845
1,236,0.000000,-0.001654,0.959329
1,237,0.000000,0.339177,-11.535595
1,238,0.000000,0.104371,4.581267
1,239,0.000000,-0.153681,2.836961
1,240,0.000000,-0.615826,0.749755
1,241,0.000000,-0.272774,-10.019539
1,242,0.000000,-0.191146,1.094523
1,243,0.000000,-0.508558,10.491339
1,244,0.000000,-0.613773,2.613466
1,245,0.000000,-0.691883,-6.594307
1,246,0.000000,0.390938,-2.899366
1,247,0.000000,-0.898713,4.735760
1,248,0.000000,-0.131772,-0.905951
1,249,0.000000,0.229659,-10.623052
1,250,0.000000,0.249988,-10.111141
