id,eta_p0_SAEM,eta_alpha_SAEM,eta_tau_SAEM,eta_p0_mean,eta_alpha_mean,eta_tau_mean,eta_p0_sd,eta_alpha_sd,eta_tau_sd
1,0.000000,-0.228163,0.099494,0.000000,-0.219611,0.135874,0.000000,0.035889,0.188429
2,0.000000,0.192954,2.883093,0.000000,0.194107,2.881832,0.000000,0.024678,0.163727
3,0.000000,-0.521372,1.436364,0.000000,-0.520236,1.469528,0.000000,0.038143,0.229202
4,0.000000,0.233471,-8.008279,0.000000,0.234997,-8.004466,0.000000,0.022943,0.156629
5,0.000000,-0.197341,4.849472,0.000000,-0.202413,4.820019,0.000000,0.030388,0.230949
6,0.000000,0.625494,-10.392118,0.000000,0.656541,-10.156626,0.000000,0.050203,0.369833
7,0.000000,0.079134,-8.017859,0.000000,0.086442,-7.975857,0.000000,0.023438,0.164518
8,0.000000,0.098725,-12.418040,0.000000,0.098246,-12.420032,0.000000,0.023566,0.189204
9,0.000000,0.189474,-7.033084,0.000000,0.199797,-6.983560,0.000000,0.029184,0.164328
10,0.000000,-0.639395,4.499831,0.000000,-0.637831,4.496427,0.000000,0.041924,0.238771
11,0.000000,0.816618,-5.044386,0.000000,0.816225,-5.052507,0.000000,0.057542,0.155225
12,0.000000,0.012099,4.450005,0.000000,0.011755,4.454363,0.000000,0.033883,0.199073
13,0.000000,0.443723,-0.071834,0.000000,0.434706,-0.116928,0.000000,0.018389,0.094506
14,0.000000,0.775602,-2.106664,0.000000,0.771679,-2.118849,0.000000,0.025838,0.152454
15,0.000000,0.315760,10.733068,0.000000,0.305572,10.710878,0.000000,0.059781,0.153859
16,0.000000,-0.057145,-12.475307,0.000000,-0.052446,-12.447559,0.000000,0.023636,0.217169
17,0.000000,0.275254,0.947450,0.000000,0.274531,0.940339,0.000000,0.023313,0.138027
18,0.000000,-0.002465,-13.298664,0.000000,-0.008434,-13.350832,0.000000,0.023306,0.210295
19,0.000000,0.061933,5.195968,0.000000,0.054808,5.140402,0.000000,0.023029,0.170837
20,0.000000,-0.015433,-6.763221,0.000000,-0.011226,-6.744495,0.000000,0.020743,0.199883
21,0.000000,0.082066,-4.546866,0.000000,0.089050,-4.504742,0.000000,0.033786,0.245375
22,0.000000,-0.958745,5.235307,0.000000,-0.954316,5.262687,0.000000,0.075444,0.474926
23,0.000000,-0.308943,-2.998608,0.000000,-0.292038,-2.849710,0.000000,0.032796,0.312151
24,0.000000,-1.198520,4.320177,0.000000,-1.194378,4.354328,0.000000,0.059661,0.454155
25,0.000000,-0.238307,3.362231,0.000000,-0.229211,3.344332,0.000000,0.057104,0.243086
26,0.000000,0.632557,4.795519,0.000000,0.619567,4.852881,0.000000,0.097103,0.197813
27,0.000000,-0.301476,-3.132705,0.000000,-0.301509,-3.143012,0.000000,0.027727,0.263008
28,0.000000,0.253688,1.229527,0.000000,0.262199,1.275357,0.000000,0.023082,0.193454
29,0.000000,0.610530,8.107894,0.000000,0.617595,8.129934,0.000000,0.026837,0.106522
30,0.000000,-0.417923,-4.129602,0.000000,-0.413637,-4.079523,0.000000,0.024435,0.326957
31,0.000000,0.488792,-6.036864,0.000000,0.488770,-6.033462,0.000000,0.025427,0.113299
32,0.000000,0.367637,1.928992,0.000000,0.364393,1.908707,0.000000,0.032305,0.200863
33,0.000000,-0.266824,1.684921,0.000000,-0.258918,1.658487,0.000000,0.074215,0.288548
34,0.000000,0.136341,-4.162826,0.000000,0.142067,-4.139445,0.000000,0.018525,0.109259
35,0.000000,0.130370,2.604726,0.000000,0.125312,2.602656,0.000000,0.034489,0.115960
36,0.000000,-0.041449,-2.996544,0.000000,-0.042197,-3.018162,0.000000,0.024760,0.209477
37,0.000000,-0.345266,-7.951099,0.000000,-0.349408,-7.986003,0.000000,0.035004,0.349839
38,0.000000,0.620788,-2.965255,0.000000,0.615686,-3.032167,0.000000,0.036127,0.348868
39,0.000000,-0.076856,1.330116,0.000000,-0.073768,1.307525,0.000000,0.023824,0.208350
40,0.000000,0.598014,-5.164598,0.000000,0.601313,-5.152046,0.000000,0.022682,0.092157
41,0.000000,-0.331042,-2.002807,0.000000,-0.337958,-2.068557,0.000000,0.034151,0.205522
42,0.000000,0.908709,-0.439365,0.000000,0.914842,-0.427353,0.000000,0.019617,0.084377
43,0.000000,0.453003,1.229053,0.000000,0.456997,1.236934,0.000000,0.031113,0.158822
44,0.000000,0.110938,-10.719799,0.000000,0.100398,-10.822108,0.000000,0.033351,0.306899
45,0.000000,0.490048,0.892181,0.000000,0.493766,0.920807,0.000000,0.033722,0.168851
46,0.000000,0.164694,-3.209385,0.000000,0.162764,-3.231124,0.000000,0.020560,0.160616
47,0.000000,0.432893,0.805422,0.000000,0.432631,0.783949,0.000000,0.020084,0.094161
48,0.000000,-0.341911,3.285916,0.000000,-0.341725,3.282118,0.000000,0.022214,0.210177
49,0.000000,0.394262,4.646404,0.000000,0.394845,4.628540,0.000000,0.081783,0.159654
50,0.000000,0.574385,1.292728,0.000000,0.576891,1.297999,0.000000,0.018200,0.130210
51,0.000000,0.093662,-2.374799,0.000000,0.094763,-2.378656,0.000000,0.022023,0.156393
52,0.000000,0.414038,-3.755091,0.000000,0.414043,-3.755866,0.000000,0.017040,0.112732
53,0.000000,0.419833,-3.528600,0.000000,0.388803,-3.798408,0.000000,0.104073,0.827626
54,0.000000,-0.064557,2.635040,0.000000,-0.056289,2.691922,0.000000,0.024163,0.199537
55,0.000000,0.631560,-6.468187,0.000000,0.637091,-6.452311,0.000000,0.020642,0.101928
56,0.000000,0.510785,1.556534,0.000000,0.498886,1.470150,0.000000,0.035381,0.341087
57,0.000000,0.059464,-0.001897,0.000000,0.061486,0.008999,0.000000,0.027484,0.210695
58,0.000000,-0.529283,-10.388060,0.000000,-0.527058,-10.393858,0.000000,0.026851,0.312659
59,0.000000,0.124489,6.934280,0.000000,0.129443,6.959088,0.000000,0.025200,0.200703
60,0.000000,0.655717,2.261631,0.000000,0.652741,2.234573,0.000000,0.032752,0.146104
61,0.000000,0.562562,-6.154935,0.000000,0.566992,-6.150238,0.000000,0.033485,0.095739
62,0.000000,0.805620,11.962445,0.000000,0.802621,11.934912,0.000000,0.032626,0.114336
63,0.000000,-0.637373,-7.319013,0.000000,-0.624128,-7.088721,0.000000,0.026612,0.419291
64,0.000000,0.051651,1.600553,0.000000,0.051380,1.605332,0.000000,0.022030,0.173770
