id,p0_SAEM,alpha_SAEM,tau_SAEM,p0_mean,alpha_mean,tau_mean,p0_sd,alpha_sd,tau_sd
94,0.223424,0.031525,77.487062,0.223446,0.032424,77.637892,0.000000,0.001577,0.282307
95,0.223424,0.027965,62.435960,0.223446,0.027976,62.432268,0.000000,0.000694,0.232954
96,0.223424,0.038418,65.433557,0.223446,0.038349,65.423830,0.000000,0.001433,0.390516
97,0.223424,0.031940,70.133657,0.223446,0.031703,70.095123,0.000000,0.001122,0.231523
98,0.223424,0.047318,61.655622,0.223446,0.046943,61.603323,0.000000,0.001384,0.186542
99,0.223424,0.028428,75.261801,0.223446,0.028382,75.226954,0.000000,0.001647,0.264201
100,0.223424,0.045103,66.762184,0.223446,0.044800,66.729476,0.000000,0.001136,0.129508
101,0.223424,0.057957,66.189036,0.223446,0.058102,66.174178,0.000000,0.002200,0.126283
102,0.223424,0.030852,74.288352,0.223446,0.030702,74.312326,0.000000,0.004004,1.018593
103,0.223424,0.037119,79.513560,0.223446,0.033693,79.944153,0.000000,0.004335,0.592992
104,0.223424,0.048533,64.952695,0.223446,0.048796,64.966679,0.000000,0.000888,0.099758
105,0.223424,0.032924,79.715135,0.223446,0.032798,79.679051,0.000000,0.003207,0.308187
106,0.223424,0.102557,72.541940,0.223446,0.102448,72.539106,0.000000,0.004261,0.078942
107,0.223424,0.015694,54.884354,0.223446,0.015077,54.183309,0.000000,0.001152,1.247868
108,0.223424,0.063592,67.287654,0.223446,0.063806,67.274045,0.000000,0.005464,0.145489
109,0.223424,0.047202,65.771600,0.223446,0.046716,65.761955,0.000000,0.001675,0.135736
110,0.223424,0.015311,59.795924,0.223446,0.015177,59.674492,0.000000,0.000841,0.678659
111,0.223424,0.038140,54.987892,0.223446,0.039093,55.064277,0.000000,0.002171,0.233354
112,0.223424,0.019044,65.462596,0.223446,0.018806,65.377620,0.000000,0.000854,0.309234
113,0.223424,0.042191,67.428290,0.223446,0.042142,67.414059,0.000000,0.001043,0.156369
114,0.223424,0.013211,62.044823,0.223446,0.013239,62.060193,0.000000,0.000691,0.497860
115,0.223424,0.027240,68.032209,0.223446,0.027268,68.047367,0.000000,0.000901,0.303837
116,0.223424,0.038752,61.335302,0.223446,0.038803,61.337918,0.000000,0.000812,0.153454
117,0.223424,0.036140,78.584403,0.223446,0.035717,78.572014,0.000000,0.002225,0.267737
118,0.223424,0.013536,79.917354,0.223446,0.013023,80.434618,0.000000,0.002391,1.825424
119,0.223424,0.093144,63.513087,0.223446,0.093062,63.511009,0.000000,0.002977,0.123823
120,0.223424,0.053570,82.683073,0.223446,0.052694,82.730346,0.000000,0.010923,0.966334
121,0.223424,0.031038,65.495026,0.223446,0.031088,65.460484,0.000000,0.001060,0.174708
122,0.223424,0.025948,81.671631,0.223446,0.026045,81.654186,0.000000,0.001616,0.236851
123,0.223424,0.031619,84.323478,0.223446,0.032296,84.333808,0.000000,0.003323,0.226029
124,0.223424,0.030331,78.070403,0.223446,0.030461,78.094306,0.000000,0.001265,0.222207
125,0.223424,0.035726,72.978120,0.223446,0.035909,72.995150,0.000000,0.001376,0.220644
126,0.223424,0.015068,68.601990,0.223446,0.015081,68.589493,0.000000,0.000529,0.254434
127,0.223424,0.019427,76.771696,0.223446,0.019673,76.738925,0.000000,0.001311,0.404128
128,0.223424,0.008576,76.155002,0.223446,0.008448,76.164620,0.000000,0.000668,0.598697
129,0.223424,0.044372,82.310819,0.223446,0.044430,82.295507,0.000000,0.002705,0.137731
130,0.223424,0.015555,79.912118,0.223446,0.015594,79.912290,0.000000,0.000667,0.324640
131,0.223424,0.045969,60.684448,0.223446,0.046377,60.742820,0.000000,0.001601,0.239708
132,0.223424,0.018188,65.496060,0.223446,0.018426,65.591678,0.000000,0.000623,0.344692
133,0.223424,0.039699,69.564894,0.223446,0.039996,69.617454,0.000000,0.000936,0.177484
134,0.223424,0.045100,74.591434,0.223446,0.044969,74.653275,0.000000,0.006197,0.638790
135,0.223424,0.013664,71.880117,0.223446,0.013601,71.926017,0.000000,0.000989,0.373230
136,0.223424,0.115195,68.657899,0.223446,0.113536,68.648621,0.000000,0.010804,0.088061
137,0.223424,0.031695,73.318484,0.223446,0.031868,73.342136,0.000000,0.001993,0.233244
138,0.223424,0.116909,65.635906,0.223446,0.126170,65.729661,0.000000,0.019550,0.217813
139,0.223424,0.021025,52.440663,0.223446,0.020869,52.343015,0.000000,0.000737,0.492277
140,0.223424,0.013233,76.093627,0.223446,0.013619,75.881641,0.000000,0.002050,0.838363
141,0.223424,0.022608,67.821737,0.223446,0.022725,67.902706,0.000000,0.000583,0.327307
142,0.223424,0.034765,56.355486,0.223446,0.034765,56.356161,0.000000,0.001053,0.221802
143,0.223424,0.038104,73.448536,0.223446,0.038266,73.451613,0.000000,0.002625,0.165903
144,0.223424,0.021011,62.418357,0.223446,0.021137,62.534163,0.000000,0.000637,0.473433
145,0.223424,0.047626,79.850568,0.223446,0.045376,80.341227,0.000000,0.016205,3.594734
146,0.223424,0.035355,65.663325,0.223446,0.035550,65.726691,0.000000,0.001059,0.357414
147,0.223424,0.053105,57.290597,0.223446,0.053454,57.329090,0.000000,0.001825,0.190734
148,0.223424,0.028381,66.263507,0.223446,0.028105,66.127127,0.000000,0.000765,0.338758
149,0.223424,0.032285,70.669254,0.223446,0.031954,70.639798,0.000000,0.000948,0.133828
150,0.223424,0.031116,70.838546,0.223446,0.030528,70.827893,0.000000,0.002066,0.144724
151,0.223424,0.010916,77.131225,0.223446,0.011204,77.037210,0.000000,0.000885,0.388898
152,0.223424,0.022831,68.060827,0.223446,0.022832,68.048187,0.000000,0.000522,0.310443
153,0.223424,0.030536,73.148555,0.223446,0.030532,73.127662,0.000000,0.001272,0.183733
154,0.223424,0.066908,80.721267,0.223446,0.080725,80.303097,0.000000,0.032762,1.040099
155,0.223424,0.018597,71.506566,0.223446,0.018594,71.450247,0.000000,0.000944,0.296847
156,0.223424,0.032287,81.873636,0.223446,0.032506,81.899961,0.000000,0.001114,0.192576
157,0.223424,0.058464,64.186111,0.223446,0.058517,64.193241,0.000000,0.001451,0.161551
158,0.223424,0.027407,58.550523,0.223446,0.027489,58.571701,0.000000,0.000518,0.258489
159,0.223424,0.027349,75.895919,0.223446,0.027381,75.907669,0.000000,0.000758,0.286750
160,0.223424,0.025903,71.517734,0.223446,0.026119,71.562959,0.000000,0.001196,0.246755
161,0.223424,0.041261,74.624691,0.223446,0.041808,74.597205,0.000000,0.005684,0.386372
162,0.223424,0.024291,85.432845,0.223446,0.024590,85.362454,0.000000,0.002636,0.369321
163,0.223424,0.018102,74.457195,0.223446,0.018115,74.482388,0.000000,0.000566,0.353749
164,0.223424,0.011248,73.644608,0.223446,0.011177,73.594480,0.000000,0.000428,0.358513
165,0.223424,0.044254,66.998828,0.223446,0.044207,66.972475,0.000000,0.001289,0.156236
166,0.223424,0.021834,72.749275,0.223446,0.021973,72.798436,0.000000,0.000852,0.204841
167,0.223424,0.007000,75.360187,0.223446,0.006991,75.330685,0.000000,0.000473,0.703924
168,0.223424,0.077253,87.502977,0.223446,0.072283,88.704397,0.000000,0.026586,3.471701
169,0.223424,0.060457,63.293584,0.223446,0.060846,63.330968,0.000000,0.001892,0.146150
170,0.223424,0.033199,69.651687,0.223446,0.033386,69.699371,0.000000,0.000794,0.179088
171,0.223424,0.011501,65.666608,0.223446,0.011455,65.626354,0.000000,0.000423,0.370504
172,0.223424,0.025826,68.187129,0.223446,0.025797,68.179467,0.000000,0.001094,0.154623
173,0.223424,0.056163,64.870627,0.223446,0.056032,64.854720,0.000000,0.001206,0.098042
174,0.223424,0.012161,66.577324,0.223446,0.012133,66.561720,0.000000,0.000439,0.287994
175,0.223424,0.018812,66.027890,0.223446,0.018706,65.988548,0.000000,0.000441,0.248947
176,0.223424,0.032206,62.980863,0.223446,0.032300,63.004113,0.000000,0.000875,0.167079
177,0.223424,0.062180,78.219776,0.223446,0.055964,79.589079,0.000000,0.021030,3.359405
178,0.223424,0.034021,79.474818,0.223446,0.033649,79.396992,0.000000,0.002854,0.599290
179,0.223424,0.039288,65.306997,0.223446,0.039294,65.308260,0.000000,0.000841,0.187008
180,0.223424,0.030160,60.108753,0.223446,0.030218,60.127030,0.000000,0.000931,0.126350
181,0.223424,0.069581,71.069627,0.223446,0.069512,71.040809,0.000000,0.002269,0.168221
182,0.223424,0.011655,61.126406,0.223446,0.011462,61.006507,0.000000,0.000546,0.406705
183,0.223424,0.021963,68.545725,0.223446,0.021857,68.528151,0.000000,0.001122,0.294719
184,0.223424,0.031051,67.752082,0.223446,0.031115,67.762771,0.000000,0.000587,0.165582
185,0.223424,0.055963,72.803201,0.223446,0.056174,72.834191,0.000000,0.001084,0.096278
186,0.223424,0.034664,68.386051,0.223446,0.034418,68.374370,0.000000,0.001284,0.178107
187,0.223424,0.097499,62.152610,0.223446,0.095183,62.068169,0.000000,0.004723,0.186407
188,0.223424,0.035426,73.626938,0.223446,0.035526,73.634218,0.000000,0.001185,0.241314
189,0.223424,0.015481,67.549827,0.223446,0.015281,67.512888,0.000000,0.000944,0.307396
190,0.223424,0.073018,70.776911,0.223446,0.073137,70.777989,0.000000,0.001512,0.090141
191,0.223424,0.026176,68.713629,0.223446,0.026167,68.700040,0.000000,0.000720,0.187340
192,0.223424,0.044467,57.740755,0.223446,0.044004,57.675157,0.000000,0.001673,0.193872
193,0.223424,0.016183,83.165928,0.223446,0.016208,83.160937,0.000000,0.000999,0.445733
194,0.223424,0.040800,66.377077,0.223446,0.040327,66.305785,0.000000,0.001126,0.169052
195,0.223424,0.030901,64.990607,0.223446,0.031105,65.056583,0.000000,0.000723,0.219513
196,0.223424,0.040292,63.675825,0.223446,0.040253,63.663214,0.000000,0.001395,0.317675
197,0.223424,0.046926,70.791204,0.223446,0.046722,70.794732,0.000000,0.002227,0.091335
198,0.223424,0.109001,72.216430,0.223446,0.109609,72.228175,0.000000,0.006369,0.262108
199,0.223424,0.041707,63.497859,0.223446,0.041634,63.447245,0.000000,0.000681,0.133191
200,0.223424,0.019849,63.410503,0.223446,0.020028,63.514624,0.000000,0.000514,0.329731
201,0.223424,0.016787,77.226088,0.223446,0.016815,77.231058,0.000000,0.000600,0.293335
202,0.223424,0.011709,66.449799,0.223446,0.011835,66.599976,0.000000,0.000399,0.362227
203,0.223424,0.019839,62.581964,0.223446,0.019628,62.478578,0.000000,0.000482,0.223771
204,0.223424,0.021059,62.213525,0.223446,0.021193,62.260189,0.000000,0.000620,0.243559
205,0.223424,0.083030,69.625352,0.223446,0.083446,69.655649,0.000000,0.002734,0.087370
206,0.223424,0.043803,76.960811,0.223446,0.044063,77.008825,0.000000,0.001461,0.196018
207,0.223424,0.023444,73.003648,0.223446,0.023537,73.039327,0.000000,0.000960,0.240042
208,0.223424,0.040936,77.872390,0.223446,0.039580,78.195177,0.000000,0.005868,1.016085
209,0.223424,0.042859,74.082460,0.223446,0.043129,74.119090,0.000000,0.001624,0.361329
210,0.223424,0.015233,61.327642,0.223446,0.015115,61.251097,0.000000,0.000528,0.410727
211,0.223424,0.017365,67.445099,0.223446,0.017460,67.528132,0.000000,0.000496,0.407889
212,0.223424,0.047686,61.819841,0.223446,0.047899,61.843944,0.000000,0.002531,0.337323
213,0.223424,0.028170,75.875634,0.223446,0.028141,75.862898,0.000000,0.000754,0.240376
214,0.223424,0.056149,77.543826,0.223446,0.056253,77.551129,0.000000,0.001990,0.173225
215,0.223424,0.062189,61.663727,0.223446,0.062775,61.691784,0.000000,0.001755,0.108161
216,0.223424,0.040477,71.053622,0.223446,0.041548,71.103162,0.000000,0.002448,0.122021
217,0.223424,0.061799,66.351714,0.223446,0.060579,66.311503,0.000000,0.005777,0.841997
218,0.223424,0.032542,70.137216,0.223446,0.032477,70.162507,0.000000,0.000649,0.175793
219,0.223424,0.021920,75.584612,0.223446,0.022518,75.332910,0.000000,0.002917,0.758023
220,0.223424,0.040479,72.491523,0.223446,0.041244,72.599234,0.000000,0.001065,0.142543
221,0.223424,0.017295,65.750183,0.223446,0.017297,65.783486,0.000000,0.000615,0.435329
222,0.223424,0.055870,78.096085,0.223446,0.055184,78.196064,0.000000,0.009393,0.621093
223,0.223424,0.015874,67.120029,0.223446,0.015815,67.102804,0.000000,0.000323,0.261182
224,0.223424,0.010552,76.428087,0.223446,0.010741,76.256590,0.000000,0.001243,1.938355
225,0.223424,0.009224,66.886804,0.223446,0.009259,66.991450,0.000000,0.000411,0.451917
226,0.223424,0.044214,63.494176,0.223446,0.043955,63.464604,0.000000,0.001029,0.151032
227,0.223424,0.015482,67.935275,0.223446,0.015494,67.920650,0.000000,0.000657,0.271388
228,0.223424,0.016655,68.155578,0.223446,0.016423,68.064439,0.000000,0.000658,0.239864
229,0.223424,0.018303,62.707110,0.223446,0.018259,62.691930,0.000000,0.000322,0.279669
230,0.223424,0.038666,81.101023,0.223446,0.038995,81.099958,0.000000,0.004309,0.209520
231,0.223424,0.032210,68.359291,0.223446,0.032278,68.345892,0.000000,0.001259,0.170800
232,0.223424,0.050789,70.088753,0.223446,0.050684,70.088064,0.000000,0.001475,0.174598
233,0.223424,0.042056,63.366473,0.223446,0.042234,63.384700,0.000000,0.000995,0.131003
234,0.223424,0.028741,61.614981,0.223446,0.028800,61.629258,0.000000,0.000728,0.212847
235,0.223424,0.018856,60.503599,0.223446,0.018810,60.443592,0.000000,0.000351,0.356119
236,0.223424,0.031665,70.837499,0.223446,0.031515,70.772699,0.000000,0.000818,0.266102
237,0.223424,0.044121,59.707045,0.223446,0.043978,59.659096,0.000000,0.000851,0.164905
238,0.223424,0.034126,74.617675,0.223446,0.034319,74.621782,0.000000,0.001928,0.187002
239,0.223424,0.026755,71.995632,0.223446,0.026714,71.979109,0.000000,0.000604,0.244429
240,0.223424,0.015833,65.936231,0.223446,0.015860,65.942861,0.000000,0.000971,0.398296
241,0.223424,0.023230,57.797449,0.223446,0.023470,57.935778,0.000000,0.000692,0.377308
242,0.223424,0.025442,69.734478,0.223446,0.025472,69.771219,0.000000,0.000617,0.251965
243,0.223424,0.019479,76.929936,0.223446,0.019558,76.920543,0.000000,0.001321,0.213542
244,0.223424,0.017526,68.641607,0.223446,0.017485,68.603621,0.000000,0.000519,0.279924
245,0.223424,0.016184,58.772273,0.223446,0.016124,58.713812,0.000000,0.000358,0.321303
246,0.223424,0.045167,68.208927,0.223446,0.045222,68.207821,0.000000,0.001100,0.131430
247,0.223424,0.012946,67.327946,0.223446,0.013001,67.359731,0.000000,0.000292,0.305545
248,0.223424,0.026857,67.875987,0.223446,0.027036,67.929529,0.000000,0.000701,0.165288
249,0.223424,0.038138,59.783008,0.223446,0.038879,59.955206,0.000000,0.001008,0.264456
250,0.223424,0.040014,60.698866,0.223446,0.040162,60.712535,0.000000,0.001103,0.201001
