rep,id,p0,alpha,tau
7,31,0.223446,0.050861,63.009315
8,31,0.223446,0.050617,62.875821
9,31,0.223446,0.049507,62.771930
10,31,0.223446,0.050806,62.761365
1,32,0.223446,0.044633,70.954595
2,32,0.223446,0.043372,70.954595
3,32,0.223446,0.044321,70.805300
4,32,0.223446,0.043181,70.925542
5,32,0.223446,0.043614,70.729663
6,32,0.223446,0.044263,70.729663
7,32,0.223446,0.044960,70.668273
8,32,0.223446,0.044665,70.875273
9,32,0.223446,0.044665,70.875273
10,32,0.223446,0.044498,71.183501
1,33,0.223446,0.023499,70.569217
2,33,0.223446,0.023916,70.489038
3,33,0.223446,0.023573,70.413262
4,33,0.223446,0.023270,70.287558
5,33,0.223446,0.023270,70.367765
6,33,0.223446,0.023838,70.656336
7,33,0.223446,0.024222,70.619101
8,33,0.223446,0.024222,70.610013
9,33,0.223446,0.023705,70.610013
10,33,0.223446,0.024036,70.561766
1,34,0.223446,0.036125,64.561204
2,34,0.223446,0.036125,64.982332
3,34,0.223446,0.036439,64.982332
4,34,0.223446,0.036190,64.933542
5,34,0.223446,0.036190,64.963323
6,34,0.223446,0.036190,64.963323
7,34,0.223446,0.036190,64.932023
8,34,0.223446,0.036190,64.932023
9,34,0.223446,0.036742,65.103905
10,34,0.223446,0.037052,64.889988
1,35,0.223446,0.034301,71.556915
2,35,0.223446,0.034922,71.426510
3,35,0.223446,0.034922,71.519122
4,35,0.223446,0.034922,71.519122
5,35,0.223446,0.034544,71.594514
6,35,0.223446,0.034544,71.594514
7,35,0.223446,0.034237,71.594514
8,35,0.223446,0.036015,71.594514
9,35,0.223446,0.036015,71.594514
10,35,0.223446,0.035778,71.608619
1,36,0.223446,0.030215,66.159937
2,36,0.223446,0.030215,66.159937
3,36,0.223446,0.029862,66.067958
4,36,0.223446,0.029546,65.920181
5,36,0.223446,0.029546,65.920181
6,36,0.223446,0.029255,66.188169
7,36,0.223446,0.028438,65.845707
8,36,0.223446,0.030206,65.826208
9,36,0.223446,0.029624,65.667912
10,36,0.223446,0.029142,65.525917
1,37,0.223446,0.021262,60.872353
2,37,0.223446,0.022641,61.273602
3,37,0.223446,0.022613,61.211110
4,37,0.223446,0.022613,61.211110
5,37,0.223446,0.022613,61.171444
6,37,0.223446,0.021345,60.977133
7,37,0.223446,0.022088,61.102257
8,37,0.223446,0.022015,61.066375
9,37,0.223446,0.022015,61.066375
10,37,0.223446,0.022015,61.066375
1,38,0.223446,0.058759,66.454377
2,38,0.223446,0.061082,66.485118
3,38,0.223446,0.060707,66.666209
4,38,0.223446,0.061754,66.706920
5,38,0.223446,0.061754,66.264235
6,38,0.223446,0.061348,66.357071
7,38,0.223446,0.061348,66.277565
8,38,0.223446,0.062069,66.696078
9,38,0.223446,0.062299,66.566177
10,38,0.223446,0.061972,66.604086
1,39,0.223446,0.029104,70.412318
2,39,0.223446,0.029104,70.412318
3,39,0.223446,0.028681,70.170018
4,39,0.223446,0.029251,70.438135
5,39,0.223446,0.030237,70.553671
6,39,0.223446,0.028737,70.171832
7,39,0.223446,0.027760,70.086333
8,39,0.223446,0.027760,70.194562
9,39,0.223446,0.027760,70.194562
10,39,0.223446,0.028476,70.515642
1,40,0.223446,0.056751,63.900011
2,40,0.223446,0.056657,63.900011
3,40,0.223446,0.056657,63.900011
4,40,0.223446,0.057646,63.900011
5,40,0.223446,0.058247,63.930358
6,40,0.223446,0.058527,63.947503
7,40,0.223446,0.058527,63.947503
8,40,0.223446,0.057836,63.883427
9,40,0.223446,0.057836,63.883427
10,40,0.223446,0.057296,64.007578
1,41,0.223446,0.022015,66.933612
2,41,0.223446,0.021965,66.898443
3,41,0.223446,0.022396,66.898443
4,41,0.223446,0.022435,66.737150
5,41,0.223446,0.022061,66.909657
6,41,0.223446,0.022561,67.119208
7,41,0.223446,0.022812,67.045432
8,41,0.223446,0.021860,66.807730
9,41,0.223446,0.022542,67.030488
10,41,0.223446,0.022176,66.926252
1,42,0.223446,0.078929,68.584979
2,42,0.223446,0.076870,68.438547
3,42,0.223446,0.077466,68.505732
4,42,0.223446,0.079797,68.772395
5,42,0.223446,0.076781,68.401691
6,42,0.223446,0.075539,68.401691
7,42,0.223446,0.075539,68.401691
8,42,0.223446,0.075539,68.401691
9,42,0.223446,0.075200,68.422394
10,42,0.223446,0.075200,68.422394
1,43,0.223446,0.050091,70.335091
2,43,0.223446,0.050091,70.335091
3,43,0.223446,0.050091,70.335091
4,43,0.223446,0.050091,70.335091
5,43,0.223446,0.050862,70.335091
6,43,0.223446,0.048722,70.077009
7,43,0.223446,0.048722,70.077009
8,43,0.223446,0.047660,70.091147
9,43,0.223446,0.047660,70.043207
10,43,0.223446,0.046433,69.920557
1,44,0.223446,0.034391,58.250004
2,44,0.223446,0.034642,58.245968
3,44,0.223446,0.034642,58.245968
4,44,0.223446,0.034642,58.234146
5,44,0.223446,0.034642,58.166597
6,44,0.223446,0.033806,58.113945
7,44,0.223446,0.034457,58.121474
8,44,0.223446,0.034457,58.121474
9,44,0.223446,0.033997,58.062998
10,44,0.223446,0.034170,58.062998
1,45,0.223446,0.052094,69.955783
2,45,0.223446,0.052094,69.913534
3,45,0.223446,0.052137,69.913534
4,45,0.223446,0.052137,70.029333
5,45,0.223446,0.052137,70.029333
6,45,0.223446,0.052137,70.029333
7,45,0.223446,0.050544,69.933893
8,45,0.223446,0.051599,70.034460
9,45,0.223446,0.051599,70.034460
10,45,0.223446,0.050426,69.777444
1,46,0.223446,0.037201,65.828503
2,46,0.223446,0.037201,65.828503
3,46,0.223446,0.037201,65.828503
4,46,0.223446,0.037201,65.845409
5,46,0.223446,0.037201,65.845409
6,46,0.223446,0.036329,65.845409
7,46,0.223446,0.037583,65.845409
8,46,0.223446,0.037583,65.878733
9,46,0.223446,0.037583,66.011606
10,46,0.223446,0.037583,66.011606
1,47,0.223446,0.048409,69.837471
2,47,0.223446,0.048409,69.837471
3,47,0.223446,0.049441,69.837471
4,47,0.223446,0.048327,69.913489
5,47,0.223446,0.048327,69.913489
6,47,0.223446,0.048327,69.913489
7,47,0.223446,0.048327,69.913489
8,47,0.223446,0.048327,69.913489
9,47,0.223446,0.047300,69.753549
10,47,0.223446,0.048178,69.806443
1,48,0.223446,0.021661,72.290722
2,48,0.223446,0.022381,72.250545
3,48,0.223446,0.022381,72.250545
4,48,0.223446,0.022730,72.232002
5,48,0.223446,0.023602,72.503304
6,48,0.223446,0.021316,72.503304
7,48,0.223446,0.022723,72.503304
8,48,0.223446,0.022723,72.503304
9,48,0.223446,0.022911,72.503304
10,48,0.223446,0.021812,72.212262
1,49,0.223446,0.052881,73.644789
2,49,0.223446,0.051878,73.644789
3,49,0.223446,0.052028,73.796890
4,49,0.223446,0.051098,73.717401
5,49,0.223446,0.050932,73.576292
6,49,0.223446,0.046391,73.576292
7,49,0.223446,0.046987,73.576292
8,49,0.223446,0.043654,73.566416
9,49,0.223446,0.043928,73.620568
10,49,0.223446,0.045142,73.555832
1,50,0.223446,0.054340,70.262869
2,50,0.223446,0.056566,70.309328
3,50,0.223446,0.055629,70.332662
4,50,0.223446,0.055035,70.208049
5,50,0.223446,0.055898,70.351878
6,50,0.223446,0.055898,70.351878
7,50,0.223446,0.055568,70.220911
8,50,0.223446,0.055568,70.388400
9,50,0.223446,0.055992,70.388400
10,50,0.223446,0.055992,70.388400
1,51,0.223446,0.034252,66.518389
2,51,0.223446,0.034252,66.518389
3,51,0.223446,0.034252,66.518389
4,51,0.223446,0.034252,66.518389
5,51,0.223446,0.034252,66.518389
6,51,0.223446,0.033215,66.557103
7,51,0.223446,0.033631,66.557103
8,51,0.223446,0.033631,66.557103
9,51,0.223446,0.033360,66.413623
10,51,0.223446,0.033510,66.413623
1,52,0.223446,0.047077,65.239044
2,52,0.223446,0.047077,65.114185
3,52,0.223446,0.045345,65.114185
4,52,0.223446,0.045345,65.114185
5,52,0.223446,0.045345,65.114185
6,52,0.223446,0.045345,65.114185
7,52,0.223446,0.047325,65.114185
8,52,0.223446,0.047325,65.114185
9,52,0.223446,0.047325,65.416172
10,52,0.223446,0.047325,65.202250
1,53,0.223446,0.047972,65.525065
2,53,0.223446,0.047972,65.525065
3,53,0.223446,0.046932,65.252363
4,53,0.223446,0.046963,65.401470
5,53,0.223446,0.046963,65.401470
6,53,0.223446,0.048684,65.626473
7,53,0.223446,0.048684,65.626473
8,53,0.223446,0.047235,65.307468
9,53,0.223446,0.046631,65.234523
10,53,0.223446,0.046631,65.234523
1,54,0.223446,0.029869,71.860303
2,54,0.223446,0.029869,71.718127
3,54,0.223446,0.029766,71.718127
4,54,0.223446,0.029766,71.718127
5,54,0.223446,0.029492,71.598047
6,54,0.223446,0.029660,71.850152
7,54,0.223446,0.029660,71.850152
8,54,0.223446,0.029660,71.850152
9,54,0.223446,0.030063,71.850152
10,54,0.223446,0.029720,71.726945
1,55,0.223446,0.058120,62.467340
2,55,0.223446,0.056649,62.223829
3,55,0.223446,0.055596,62.374073
4,55,0.223446,0.055995,62.224729
5,55,0.223446,0.055447,62.223206
6,55,0.223446,0.055447,62.223206
7,55,0.223446,0.055625,62.223206
8,55,0.223446,0.055672,62.262032
9,55,0.223446,0.055672,62.262032
10,55,0.223446,0.056246,62.379252
1,56,0.223446,0.048897,70.220753
2,56,0.223446,0.048897,69.904048
3,56,0.223446,0.048813,70.007304
4,56,0.223446,0.049630,70.401886
5,56,0.223446,0.050320,70.005767
6,56,0.223446,0.049266,70.017675
7,56,0.223446,0.049266,70.017675
8,56,0.223446,0.051952,69.996803
9,56,0.223446,0.052380,70.314258
10,56,0.223446,0.053783,70.552586
1,57,0.223446,0.032822,68.873873
2,57,0.223446,0.032822,68.873873
3,57,0.223446,0.032526,68.971014
4,57,0.223446,0.032526,68.971014
5,57,0.223446,0.032550,68.971014
6,57,0.223446,0.032550,68.971014
7,57,0.223446,0.033170,68.971014
8,57,0.223446,0.033170,68.971014
9,57,0.223446,0.033170,69.095647
10,57,0.223446,0.033170,69.095647
1,58,0.223446,0.018654,58.751657
2,58,0.223446,0.018434,58.885967
3,58,0.223446,0.018269,58.418802
4,58,0.223446,0.017875,58.418802
5,58,0.223446,0.018856,58.787775
6,58,0.223446,0.017932,58.787775
7,58,0.223446,0.018270,58.180882
8,58,0.223446,0.018031,58.147586
9,58,0.223446,0.017755,58.274973
10,58,0.223446,0.018495,58.587454
1,59,0.223446,0.034977,75.945467
2,59,0.223446,0.035192,75.756173
3,59,0.223446,0.035192,75.756173
4,59,0.223446,0.034826,76.064008
5,59,0.223446,0.035683,76.064008
6,59,0.223446,0.035091,75.932128
7,59,0.223446,0.035091,75.932128
8,59,0.223446,0.035091,75.904351
9,59,0.223446,0.035850,75.874047
10,59,0.223446,0.035850,75.791062
1,60,0.223446,0.059292,71.100669
2,60,0.223446,0.059292,71.423316
3,60,0.223446,0.059292,71.195434
4,60,0.223446,0.059292,71.382629
5,60,0.223446,0.059934,71.382629
6,60,0.223446,0.059934,71.382629
7,60,0.223446,0.060348,71.253278
8,60,0.223446,0.058171,71.253278
9,60,0.223446,0.060632,71.339342
10,60,0.223446,0.061931,71.339800
1,61,0.223446,0.053621,62.793728
2,61,0.223446,0.054724,62.793728
3,61,0.223446,0.054363,62.794823
4,61,0.223446,0.054363,62.794823
5,61,0.223446,0.053067,62.790989
6,61,0.223446,0.053067,62.790989
7,61,0.223446,0.055165,62.727781
8,61,0.223446,0.051815,62.811548
9,61,0.223446,0.051815,62.811548
10,61,0.223446,0.050099,62.522511
1,62,0.223446,0.067875,81.030079
2,62,0.223446,0.069060,81.030079
3,62,0.223446,0.071354,81.030079
4,62,0.223446,0.071354,81.030079
5,62,0.223446,0.071354,81.094110
6,62,0.223446,0.071354,81.094110
7,62,0.223446,0.071354,81.003872
8,62,0.223446,0.067739,80.731965
9,62,0.223446,0.067957,81.092080
10,62,0.223446,0.067957,81.022429
1,63,0.223446,0.017011,62.149546
2,63,0.223446,0.016765,62.208942
3,63,0.223446,0.016524,61.400993
4,63,0.223446,0.016224,61.496737
5,63,0.223446,0.016224,61.498863
6,63,0.223446,0.016305,61.683898
7,63,0.223446,0.016555,61.777942
8,63,0.223446,0.016834,61.777942
9,63,0.223446,0.016834,61.975246
10,63,0.223446,0.016521,61.863247
1,64,0.223446,0.032616,70.296179
2,64,0.223446,0.032278,70.530094
3,64,0.223446,0.032278,70.530094
4,64,0.223446,0.032603,70.524915
5,64,0.223446,0.032543,70.597050
6,64,0.223446,0.032543,71.010940
7,64,0.223446,0.032462,70.167788
8,64,0.223446,0.033730,70.458304
9,64,0.223446,0.033450,70.458304
10,64,0.223446,0.033064,70.512253
1,65,0.223446,0.031347,77.349310
2,65,0.223446,0.031347,77.537980
3,65,0.223446,0.031347,77.537980
4,65,0.223446,0.033566,77.666830
5,65,0.223446,0.033566,77.666830
6,65,0.223446,0.033828,78.164829
7,65,0.223446,0.031816,77.809041
8,65,0.223446,0.031816,77.714072
9,65,0.223446,0.032623,77.714072
10,65,0.223446,0.032623,77.714072
1,66,0.223446,0.055434,70.395300
2,66,0.223446,0.056794,70.292265
3,66,0.223446,0.056235,70.329901
4,66,0.223446,0.056235,70.329901
5,66,0.223446,0.057839,70.557824
6,66,0.223446,0.057839,70.557824
7,66,0.223446,0.056990,70.205517
8,66,0.223446,0.056400,70.578007
9,66,0.223446,0.058072,70.532555
10,66,0.223446,0.056424,70.503150
1,67,0.223446,0.036224,83.004691
2,67,0.223446,0.036888,82.830538
3,67,0.223446,0.039048,82.513657
4,67,0.223446,0.038633,83.347246
5,67,0.223446,0.034544,83.150772
6,67,0.223446,0.035755,82.843555
7,67,0.223446,0.039086,83.115810
8,67,0.223446,0.036033,83.210676
9,67,0.223446,0.032223,83.966264
10,67,0.223446,0.033450,84.432833
1,68,0.223446,0.019249,72.438608
2,68,0.223446,0.019249,72.438608
3,68,0.223446,0.019018,72.481668
4,68,0.223446,0.019018,72.481668
5,68,0.223446,0.019811,72.576191
6,68,0.223446,0.019811,72.975818
7,68,0.223446,0.018948,72.248911
8,68,0.223446,0.019184,72.384631
9,68,0.223446,0.018912,72.673345
10,68,0.223446,0.019430,73.067797
1,69,0.223446,0.025702,74.468649
2,69,0.223446,0.024439,74.235868
3,69,0.223446,0.023285,73.876106
4,69,0.223446,0.023285,73.856255
5,69,0.223446,0.023712,73.818487
6,69,0.223446,0.023712,73.818487
7,69,0.223446,0.024064,73.898696
8,69,0.223446,0.024064,73.898696
9,69,0.223446,0.024562,74.201566
10,69,0.223446,0.024562,74.408364
1,70,0.223446,0.018433,72.997958
2,70,0.223446,0.018395,72.997958
3,70,0.223446,0.019162,73.170586
4,70,0.223446,0.017430,73.170586
5,70,0.223446,0.017430,72.190142
6,70,0.223446,0.018108,72.350780
7,70,0.223446,0.018108,72.464305
8,70,0.223446,0.018108,72.237893
9,70,0.223446,0.018108,72.332862
10,70,0.223446,0.018663,72.806678
1,71,0.223446,0.013015,73.501333
2,71,0.223446,0.014016,73.104176
3,71,0.223446,0.012881,73.426953
4,71,0.223446,0.013648,72.867545
5,71,0.223446,0.013184,72.699493
6,71,0.223446,0.013422,72.870475
7,71,0.223446,0.012676,73.037359
8,71,0.223446,0.014426,72.923179
9,71,0.223446,0.014009,72.509848
10,71,0.223446,0.012136,72.613410
1,72,0.223446,0.014457,64.459193
2,72,0.223446,0.014436,64.500750
3,72,0.223446,0.014436,64.500750
4,72,0.223446,0.014263,64.584298
5,72,0.223446,0.014494,64.092009
6,72,0.223446,0.014314,64.146718
7,72,0.223446,0.014314,64.396030
8,72,0.223446,0.015364,64.632306
9,72,0.223446,0.014436,64.627132
10,72,0.223446,0.014436,64.492995
1,73,0.223446,0.034472,68.288395
2,73,0.223446,0.033271,68.020196
3,73,0.223446,0.033271,68.020196
4,73,0.223446,0.034109,68.278652
5,73,0.223446,0.034013,68.458077
6,73,0.223446,0.033955,68.455971
7,73,0.223446,0.034223,68.455971
8,73,0.223446,0.033540,67.991068
9,73,0.223446,0.035769,68.694819
10,73,0.223446,0.035932,68.574263
1,74,0.223446,0.038944,74.472582
2,74,0.223446,0.039450,74.472582
3,74,0.223446,0.039450,74.584197
4,74,0.223446,0.039114,74.636174
5,74,0.223446,0.038119,74.469344
