rep,id,eta_p0,eta_alpha,eta_tau
5,9,0.000000,0.241464,-9.383912
6,9,0.000000,0.126471,-9.307935
7,9,0.000000,0.145191,-9.307935
8,9,0.000000,0.167916,-9.350229
9,9,0.000000,0.167916,-9.350229
10,9,0.000000,0.167916,-9.350229
1,10,0.000000,-0.668285,9.854373
2,10,0.000000,-0.612225,9.118137
3,10,0.000000,-0.604148,9.396101
4,10,0.000000,-0.625104,9.615591
5,10,0.000000,-0.625104,9.615591
6,10,0.000000,-0.625104,9.615591
7,10,0.000000,-0.625104,9.615591
8,10,0.000000,-0.625104,9.551504
9,10,0.000000,-0.625104,9.551504
10,10,0.000000,-0.675401,9.997843
1,11,0.000000,0.843862,-10.290760
2,11,0.000000,0.916695,-10.527221
3,11,0.000000,0.916695,-10.573931
4,11,0.000000,0.916695,-10.573931
5,11,0.000000,0.916695,-10.557584
6,11,0.000000,0.916695,-10.557584
7,11,0.000000,0.854457,-10.149826
8,11,0.000000,0.854457,-10.179376
9,11,0.000000,0.833070,-10.349009
10,11,0.000000,0.832004,-9.996226
1,12,0.000000,0.009077,3.316109
2,12,0.000000,0.062433,2.949663
3,12,0.000000,0.022797,3.062415
4,12,0.000000,0.055784,3.328229
5,12,0.000000,-0.006474,3.143056
6,12,0.000000,-0.006474,3.143056
7,12,0.000000,0.012174,3.157322
8,12,0.000000,0.015828,3.351533
9,12,0.000000,0.000092,3.104248
10,12,0.000000,0.068554,3.104248
1,13,0.000000,0.408862,-3.707073
2,13,0.000000,0.408862,-3.707073
3,13,0.000000,0.438551,-3.707073
4,13,0.000000,0.475861,-3.707073
5,13,0.000000,0.456195,-3.707073
6,13,0.000000,0.434604,-3.719840
7,13,0.000000,0.434604,-3.719840
8,13,0.000000,0.434118,-3.719840
9,13,0.000000,0.434118,-3.719840
10,13,0.000000,0.434118,-3.741847
1,14,0.000000,0.770024,-7.139509
2,14,0.000000,0.770908,-7.163351
3,14,0.000000,0.770908,-6.844676
4,14,0.000000,0.773409,-6.920028
5,14,0.000000,0.773409,-6.920028
6,14,0.000000,0.818986,-6.907816
7,14,0.000000,0.818986,-6.907816
8,14,0.000000,0.735854,-6.907816
9,14,0.000000,0.764979,-6.921710
10,14,0.000000,0.764979,-6.926923
1,15,0.000000,0.374979,7.727684
2,15,0.000000,0.401102,7.532353
3,15,0.000000,0.290459,7.946806
4,15,0.000000,0.273521,7.923645
5,15,0.000000,0.256650,7.798108
6,15,0.000000,0.282235,7.996230
7,15,0.000000,0.303807,7.784022
8,15,0.000000,0.303807,7.750465
9,15,0.000000,0.303807,7.750465
10,15,0.000000,0.303807,7.774448
1,16,0.000000,-0.124558,-13.245653
2,16,0.000000,-0.076983,-13.029273
3,16,0.000000,-0.034025,-13.029273
4,16,0.000000,-0.070920,-13.029273
5,16,0.000000,-0.046958,-13.197201
6,16,0.000000,-0.041759,-13.262064
7,16,0.000000,-0.075831,-12.835296
8,16,0.000000,-0.075831,-12.835296
9,16,0.000000,-0.079176,-12.894281
10,16,0.000000,-0.089909,-13.137710
1,17,0.000000,0.288110,-1.941167
2,17,0.000000,0.288110,-1.856290
3,17,0.000000,0.273135,-1.979560
4,17,0.000000,0.293512,-1.994999
5,17,0.000000,0.293512,-1.994999
6,17,0.000000,0.254241,-1.994999
7,17,0.000000,0.254241,-1.994999
8,17,0.000000,0.296065,-1.845661
9,17,0.000000,0.291557,-2.020088
10,17,0.000000,0.282114,-1.667050
1,18,0.000000,-0.046757,-14.505116
2,18,0.000000,-0.073762,-14.505116
3,18,0.000000,-0.002350,-14.573029
4,18,0.000000,-0.011322,-14.398968
5,18,0.000000,-0.010313,-14.251084
6,18,0.000000,-0.010313,-14.251084
7,18,0.000000,0.039669,-14.428358
8,18,0.000000,0.013848,-14.155101
9,18,0.000000,0.013848,-14.341502
10,18,0.000000,0.011149,-14.309018
1,19,0.000000,0.052145,3.664380
2,19,0.000000,0.086274,3.542172
3,19,0.000000,0.056703,3.514083
4,19,0.000000,0.055691,3.713597
5,19,0.000000,0.075489,3.713597
6,19,0.000000,0.045367,3.755659
7,19,0.000000,0.045367,3.755659
8,19,0.000000,0.045367,3.755659
9,19,0.000000,0.023262,3.854728
10,19,0.000000,0.087051,3.854728
1,20,0.000000,-0.019493,-7.934509
2,20,0.000000,-0.019493,-7.757232
3,20,0.000000,-0.019493,-7.757232
4,20,0.000000,-0.019493,-7.757232
5,20,0.000000,-0.019493,-7.757232
6,20,0.000000,-0.033068,-7.646093
7,20,0.000000,-0.024635,-7.784114
8,20,0.000000,-0.066176,-7.828343
9,20,0.000000,-0.044288,-7.828343
10,20,0.000000,-0.044288,-7.828343
1,21,0.000000,0.056782,-5.940405
2,21,0.000000,0.051738,-5.970539
3,21,0.000000,0.051738,-5.970539
4,21,0.000000,0.043460,-5.959737
5,21,0.000000,0.043460,-5.959737
6,21,0.000000,0.036547,-6.184146
7,21,0.000000,0.051601,-6.039828
8,21,0.000000,0.038727,-6.039828
9,21,0.000000,0.032951,-6.409114
10,21,0.000000,0.032951,-5.962107
1,22,0.000000,-0.896552,13.922251
2,22,0.000000,-0.931312,14.566106
3,22,0.000000,-0.923899,14.064366
4,22,0.000000,-0.997290,15.802445
5,22,0.000000,-0.981497,15.737638
6,22,0.000000,-0.949893,15.200917
7,22,0.000000,-0.951118,15.326447
8,22,0.000000,-0.929429,14.518897
9,22,0.000000,-0.917055,14.614318
10,22,0.000000,-0.917055,15.158319
1,23,0.000000,-0.276783,-1.530893
2,23,0.000000,-0.298968,-1.462779
3,23,0.000000,-0.298968,-1.462779
4,23,0.000000,-0.310844,-1.458553
5,23,0.000000,-0.265896,-1.405671
6,23,0.000000,-0.265866,-1.405671
7,23,0.000000,-0.342395,-1.405671
8,23,0.000000,-0.243482,-1.748536
9,23,0.000000,-0.264704,-1.678890
10,23,0.000000,-0.239569,-1.726628
1,24,0.000000,-1.155904,17.874316
2,24,0.000000,-1.155904,18.110949
3,24,0.000000,-1.142064,18.120909
4,24,0.000000,-1.177893,18.695315
5,24,0.000000,-1.172825,19.568500
6,24,0.000000,-1.172825,19.777511
7,24,0.000000,-1.192706,19.689050
8,24,0.000000,-1.213878,20.018652
9,24,0.000000,-1.182653,18.947734
10,24,0.000000,-1.158579,18.569609
1,25,0.000000,-0.296251,4.290082
2,25,0.000000,-0.286976,4.374537
3,25,0.000000,-0.359503,4.989616
4,25,0.000000,-0.337517,4.989616
5,25,0.000000,-0.303602,4.896715
6,25,0.000000,-0.269957,4.713495
7,25,0.000000,-0.322806,4.713495
8,25,0.000000,-0.353365,4.940167
9,25,0.000000,-0.353365,4.940167
10,25,0.000000,-0.302060,4.861189
1,26,0.000000,0.703333,-0.165269
2,26,0.000000,0.703333,0.069705
3,26,0.000000,0.703333,0.043178
4,26,0.000000,0.591961,0.455889
5,26,0.000000,0.591961,0.486351
6,26,0.000000,0.557166,0.701713
7,26,0.000000,0.628194,0.533712
8,26,0.000000,0.588692,0.714176
9,26,0.000000,0.551412,0.815104
10,26,0.000000,0.551412,0.815104
1,27,0.000000,-0.308534,-1.913562
2,27,0.000000,-0.302083,-1.695906
3,27,0.000000,-0.332616,-1.801648
4,27,0.000000,-0.332616,-1.778190
5,27,0.000000,-0.332616,-1.778190
6,27,0.000000,-0.332616,-1.878868
7,27,0.000000,-0.332616,-1.824259
8,27,0.000000,-0.332616,-1.824259
9,27,0.000000,-0.307506,-1.658049
10,27,0.000000,-0.280745,-1.658049
1,28,0.000000,0.256237,-1.480617
2,28,0.000000,0.257941,-1.265857
3,28,0.000000,0.257941,-1.265857
4,28,0.000000,0.257941,-1.265857
5,28,0.000000,0.233902,-1.569008
6,28,0.000000,0.224389,-1.569008
7,28,0.000000,0.257144,-1.196125
8,28,0.000000,0.257144,-1.413322
9,28,0.000000,0.250004,-1.544238
10,28,0.000000,0.229453,-1.544238
1,29,0.000000,0.611535,3.793840
2,29,0.000000,0.647791,3.793840
3,29,0.000000,0.647791,3.793840
4,29,0.000000,0.615018,3.780274
5,29,0.000000,0.615018,3.780274
6,29,0.000000,0.615018,3.857480
7,29,0.000000,0.609076,3.857480
8,29,0.000000,0.604117,3.857480
9,29,0.000000,0.604117,3.857480
10,29,0.000000,0.604117,3.840826
1,30,0.000000,-0.415996,-1.396653
2,30,0.000000,-0.415996,-1.396653
3,30,0.000000,-0.427450,-1.396653
4,30,0.000000,-0.427450,-1.826826
5,30,0.000000,-0.434090,-1.476812
6,30,0.000000,-0.423076,-1.385592
7,30,0.000000,-0.423076,-1.727065
8,30,0.000000,-0.456301,-1.571402
9,30,0.000000,-0.464418,-1.534648
10,30,0.000000,-0.466559,-1.743440
1,31,0.000000,0.500375,-9.859161
2,31,0.000000,0.507436,-9.661868
3,31,0.000000,0.446003,-9.778378
4,31,0.000000,0.489191,-9.778378
5,31,0.000000,0.484655,-9.869481
6,31,0.000000,0.452358,-9.812138
7,31,0.000000,0.516626,-9.812138
8,31,0.000000,0.454603,-9.812138
9,31,0.000000,0.502360,-9.926020
10,31,0.000000,0.502360,-9.863377
1,32,0.000000,0.356020,-1.078278
2,32,0.000000,0.334299,-1.124257
3,32,0.000000,0.413054,-1.353950
4,32,0.000000,0.407249,-1.522233
5,32,0.000000,0.407249,-1.522233
6,32,0.000000,0.415140,-1.522233
7,32,0.000000,0.369123,-1.340672
8,32,0.000000,0.412684,-1.300192
9,32,0.000000,0.351392,-1.582257
10,32,0.000000,0.359232,-1.147539
1,33,0.000000,-0.390517,4.382596
2,33,0.000000,-0.431048,4.779286
3,33,0.000000,-0.431048,4.787185
4,33,0.000000,-0.398228,3.889205
5,33,0.000000,-0.431592,4.467957
6,33,0.000000,-0.402751,4.486496
7,33,0.000000,-0.353668,4.161344
8,33,0.000000,-0.387573,3.973813
9,33,0.000000,-0.348699,3.600935
10,33,0.000000,-0.343665,3.659956
1,34,0.000000,0.174414,-6.157455
2,34,0.000000,0.134500,-5.989835
3,34,0.000000,0.139220,-6.020892
4,34,0.000000,0.144082,-6.020892
5,34,0.000000,0.144082,-6.020892
6,34,0.000000,0.173281,-6.087011
7,34,0.000000,0.140633,-6.087011
8,34,0.000000,0.140633,-6.087011
9,34,0.000000,0.130965,-6.084887
10,34,0.000000,0.130306,-6.084887
1,35,0.000000,0.106545,0.742716
2,35,0.000000,0.106545,0.801917
3,35,0.000000,0.107358,0.877828
4,35,0.000000,0.107358,0.877828
5,35,0.000000,0.107358,0.877828
6,35,0.000000,0.107358,0.877828
7,35,0.000000,0.078246,0.877828
8,35,0.000000,0.071516,0.947704
9,35,0.000000,0.071516,1.036866
10,35,0.000000,0.071516,1.036866
1,36,0.000000,-0.040041,-3.249294
2,36,0.000000,-0.037615,-3.968954
3,36,0.000000,-0.037615,-3.901824
4,36,0.000000,-0.010352,-4.131566
5,36,0.000000,-0.042475,-3.925558
6,36,0.000000,-0.042475,-3.759708
7,36,0.000000,-0.042475,-4.112003
8,36,0.000000,-0.027196,-3.616961
9,36,0.000000,-0.033992,-3.616961
10,36,0.000000,-0.015063,-3.648962
1,37,0.000000,-0.407760,-6.073163
2,37,0.000000,-0.333601,-6.079447
3,37,0.000000,-0.314262,-6.079447
4,37,0.000000,-0.314262,-6.085379
5,37,0.000000,-0.285262,-5.970231
6,37,0.000000,-0.304496,-6.274038
7,37,0.000000,-0.327716,-6.406378
8,37,0.000000,-0.317509,-6.240337
9,37,0.000000,-0.305325,-6.240337
10,37,0.000000,-0.305325,-6.240337
1,38,0.000000,0.645625,-7.270253
2,38,0.000000,0.602876,-7.313866
3,38,0.000000,0.509935,-7.692161
4,38,0.000000,0.509935,-7.692161
5,38,0.000000,0.566546,-7.043371
6,38,0.000000,0.560814,-7.134299
7,38,0.000000,0.606016,-7.278411
8,38,0.000000,0.610190,-7.187394
9,38,0.000000,0.610190,-7.649596
10,38,0.000000,0.609497,-7.454025
1,39,0.000000,-0.049003,0.555981
2,39,0.000000,-0.065953,0.650465
3,39,0.000000,-0.091894,0.577095
4,39,0.000000,-0.091894,0.577095
5,39,0.000000,-0.091894,0.600354
6,39,0.000000,-0.124946,0.538617
7,39,0.000000,-0.124946,0.538617
8,39,0.000000,-0.019869,0.538617
9,39,0.000000,-0.048356,0.668779
10,39,0.000000,-0.059298,0.908036
1,40,0.000000,0.596117,-9.342848
2,40,0.000000,0.596671,-9.442115
3,40,0.000000,0.596671,-9.442115
4,40,0.000000,0.631088,-9.442115
5,40,0.000000,0.631088,-9.442115
6,40,0.000000,0.597803,-9.442115
7,40,0.000000,0.597803,-9.442115
8,40,0.000000,0.597803,-9.442115
9,40,0.000000,0.599061,-9.442115
10,40,0.000000,0.564914,-9.339347
1,41,0.000000,-0.325201,-0.076338
2,41,0.000000,-0.315516,-0.509187
3,41,0.000000,-0.334097,-0.353540
4,41,0.000000,-0.328500,-0.353540
5,41,0.000000,-0.328500,-0.616925
6,41,0.000000,-0.329727,-0.164623
7,41,0.000000,-0.362724,-0.224700
8,41,0.000000,-0.362724,-0.128256
9,41,0.000000,-0.362724,-0.128256
10,41,0.000000,-0.355240,-0.155041
1,42,0.000000,0.913657,-5.866752
2,42,0.000000,0.913657,-5.733051
3,42,0.000000,0.913657,-5.733051
4,42,0.000000,0.924753,-5.733051
5,42,0.000000,0.936493,-5.705358
6,42,0.000000,0.944011,-5.705358
7,42,0.000000,0.910275,-5.762611
8,42,0.000000,0.910275,-5.762611
9,42,0.000000,0.899166,-5.754394
10,42,0.000000,0.940861,-5.754394
1,43,0.000000,0.411134,-2.392634
2,43,0.000000,0.473221,-2.392634
3,43,0.000000,0.449888,-2.431346
4,43,0.000000,0.396315,-2.431346
5,43,0.000000,0.477359,-2.431346
6,43,0.000000,0.513516,-2.431346
7,43,0.000000,0.477895,-2.484721
8,43,0.000000,0.477895,-2.484721
9,43,0.000000,0.477895,-2.446499
10,43,0.000000,0.404245,-2.446499
1,44,0.000000,0.121811,-12.328462
2,44,0.000000,0.167887,-12.328462
3,44,0.000000,0.092646,-12.551186
4,44,0.000000,0.123904,-12.462474
5,44,0.000000,0.123904,-12.462474
6,44,0.000000,0.081498,-12.507308
7,44,0.000000,0.119740,-12.507308
8,44,0.000000,0.119740,-12.507308
9,44,0.000000,0.119740,-12.508655
10,44,0.000000,0.119740,-12.508655
1,45,0.000000,0.495859,-2.929049
2,45,0.000000,0.495859,-2.844560
3,45,0.000000,0.518835,-2.844560
4,45,0.000000,0.496236,-2.932194
5,45,0.000000,0.496236,-2.932194
6,45,0.000000,0.509590,-2.867746
7,45,0.000000,0.532514,-2.867746
8,45,0.000000,0.549267,-2.867746
9,45,0.000000,0.513727,-2.730575
10,45,0.000000,0.514961,-2.794318
1,46,0.000000,0.154964,-5.321732
2,46,0.000000,0.167481,-5.094173
3,46,0.000000,0.170224,-5.336476
4,46,0.000000,0.173144,-5.492775
5,46,0.000000,0.137400,-5.366079
6,46,0.000000,0.139765,-5.368748
7,46,0.000000,0.131920,-5.461506
8,46,0.000000,0.140405,-5.443892
9,46,0.000000,0.153881,-5.237171
10,46,0.000000,0.182360,-5.315403
1,47,0.000000,0.425947,-2.787430
2,47,0.000000,0.401198,-2.787430
3,47,0.000000,0.437643,-2.787430
4,47,0.000000,0.437643,-2.787430
5,47,0.000000,0.437643,-2.787430
6,47,0.000000,0.437643,-2.787430
7,47,0.000000,0.426265,-2.787430
8,47,0.000000,0.426265,-2.787430
9,47,0.000000,0.426265,-2.787430
10,47,0.000000,0.426265,-2.772349
1,48,0.000000,-0.307006,5.006918
2,48,0.000000,-0.319818,5.006918
3,48,0.000000,-0.324245,4.898164
4,48,0.000000,-0.324245,4.925058
5,48,0.000000,-0.342294,5.215316
6,48,0.000000,-0.342294,5.215316
7,48,0.000000,-0.314824,4.862167
8,48,0.000000,-0.309308,4.862167
9,48,0.000000,-0.309308,4.833933
10,48,0.000000,-0.320760,4.771922
1,49,0.000000,0.386346,1.068485
2,49,0.000000,0.386346,1.206223
3,49,0.000000,0.364326,1.206223
4,49,0.000000,0.473740,1.166670
5,49,0.000000,0.403192,1.092322
6,49,0.000000,0.367778,1.317410
7,49,0.000000,0.381978,1.250640
8,49,0.000000,0.442254,1.112718
9,49,0.000000,0.391412,1.485780
10,49,0.000000,0.271702,1.542273
1,50,0.000000,0.602266,-2.778288
2,50,0.000000,0.563956,-2.963580
3,50,0.000000,0.563956,-2.963580
4,50,0.000000,0.563956,-2.963580
5,50,0.000000,0.557428,-3.117419
6,50,0.000000,0.596197,-2.744904
7,50,0.000000,0.596197,-2.744904
8,50,0.000000,0.562374,-2.744904
9,50,0.000000,0.603067,-2.744904
10,50,0.000000,0.603067,-2.744904
1,51,0.000000,0.106252,-4.196754
2,51,0.000000,0.106252,-4.196754
3,51,0.000000,0.064745,-4.120959
4,51,0.000000,0.064745,-4.120343
5,51,0.000000,0.095195,-4.189901
6,51,0.000000,0.110500,-4.043650
7,51,0.000000,0.074615,-4.043650
8,51,0.000000,0.074615,-4.043650
9,51,0.000000,0.120804,-4.120939
10,51,0.000000,0.138269,-4.104227
1,52,0.000000,0.417613,-7.274111
2,52,0.000000,0.386618,-7.061306
3,52,0.000000,0.417065,-7.320910
4,52,0.000000,0.417065,-7.173935
5,52,0.000000,0.417065,-7.173935
6,52,0.000000,0.417065,-7.173935
7,52,0.000000,0.419993,-7.362399
8,52,0.000000,0.419993,-7.120333
9,52,0.000000,0.406314,-7.011927
10,52,0.000000,0.406314,-7.011927
1,53,0.000000,0.281469,-7.739576
2,53,0.000000,0.246669,-7.676594
3,53,0.000000,0.216860,-7.454344
4,53,0.000000,0.293597,-7.454344
5,53,0.000000,0.360044,-7.387305
6,53,0.000000,0.360044,-7.189308
7,53,0.000000,0.336561,-7.168967
8,53,0.000000,0.336561,-7.309012
9,53,0.000000,0.334284,-7.307098
10,53,0.000000,0.367336,-7.329892
1,54,0.000000,-0.055885,2.005989
2,54,0.000000,-0.050746,1.843216
3,54,0.000000,-0.057082,1.927086
4,54,0.000000,-0.063048,2.253544
5,54,0.000000,-0.063048,2.253544
6,54,0.000000,-0.063048,2.253544
7,54,0.000000,-0.063048,1.984724
8,54,0.000000,-0.063048,1.984724
9,54,0.000000,-0.056232,2.112592
10,54,0.000000,-0.069152,2.112592
1,55,0.000000,0.600754,-10.786420
2,55,0.000000,0.674993,-10.786420
3,55,0.000000,0.658089,-10.789763
4,55,0.000000,0.632700,-10.789763
5,55,0.000000,0.648415,-10.770819
6,55,0.000000,0.651884,-10.943350
7,55,0.000000,0.671899,-10.890395
8,55,0.000000,0.620599,-10.830388
9,55,0.000000,0.662400,-10.882901
10,55,0.000000,0.635509,-10.747234
1,56,0.000000,0.520910,-1.732498
2,56,0.000000,0.520910,-2.401132
3,56,0.000000,0.489049,-2.609894
4,56,0.000000,0.502649,-2.519942
5,56,0.000000,0.518479,-2.948843
6,56,0.000000,0.499584,-2.705189
7,56,0.000000,0.499584,-2.268593
8,56,0.000000,0.541582,-2.268593
9,56,0.000000,0.541582,-2.268593
10,56,0.000000,0.505884,-2.159284
1,57,0.000000,0.066411,-1.577489
2,57,0.000000,0.066411,-1.598626
3,57,0.000000,0.066411,-1.598626
4,57,0.000000,0.066411,-1.598626
5,57,0.000000,-0.013007,-1.418998
6,57,0.000000,0.080928,-1.576935
7,57,0.000000,0.033018,-1.424639
8,57,0.000000,0.036986,-1.424639
9,57,0.000000,0.036986,-1.226813
10,57,0.000000,0.030278,-1.345989
1,58,0.000000,-0.548224,-6.244525
2,58,0.000000,-0.532479,-6.326119
3,58,0.000000,-0.532479,-6.326119
4,58,0.000000,-0.542673,-6.370698
5,58,0.000000,-0.556865,-6.821970
6,58,0.000000,-0.522386,-6.821970
7,58,0.000000,-0.535432,-6.614464
8,58,0.000000,-0.518719,-6.857233
9,58,0.000000,-0.520526,-6.782448
10,58,0.000000,-0.533659,-6.695079
1,59,0.000000,0.064486,5.279228
2,59,0.000000,0.211129,5.068096
3,59,0.000000,0.128391,4.932398
4,59,0.000000,0.151357,4.963476
5,59,0.000000,0.119791,5.328270
6,59,0.000000,0.119791,5.089751
7,59,0.000000,0.128824,5.099326
8,59,0.000000,0.128824,5.109413
9,59,0.000000,0.118747,5.160604
10,59,0.000000,0.118747,5.160604
1,60,0.000000,0.641663,-2.384722
2,60,0.000000,0.660168,-2.229298
3,60,0.000000,0.646318,-2.229298
4,60,0.000000,0.671535,-2.262014
5,60,0.000000,0.702080,-2.349965
6,60,0.000000,0.688122,-2.224966
7,60,0.000000,0.640422,-2.230293
8,60,0.000000,0.640422,-2.230293
9,60,0.000000,0.640422,-2.039460
10,60,0.000000,0.640422,-2.039460
1,61,0.000000,0.573334,-10.349955
2,61,0.000000,0.613657,-10.406809
3,61,0.000000,0.613657,-10.406809
4,61,0.000000,0.562681,-10.309420
5,61,0.000000,0.562681,-10.309420
6,61,0.000000,0.573293,-10.309420
7,61,0.000000,0.587504,-10.309420
8,61,0.000000,0.555453,-10.133152
9,61,0.000000,0.545963,-10.202732
10,61,0.000000,0.545963,-10.202732
1,62,0.000000,0.838715,6.936068
2,62,0.000000,0.862425,6.963242
3,62,0.000000,0.807674,6.963242
4,62,0.000000,0.807674,6.963242
5,62,0.000000,0.828796,6.963242
6,62,0.000000,0.795322,6.963242
7,62,0.000000,0.795322,6.963242
8,62,0.000000,0.800889,6.963242
9,62,0.000000,0.862630,6.963242
10,62,0.000000,0.862630,6.963242
1,63,0.000000,-0.657613,-1.960793
2,63,0.000000,-0.646238,-2.208416
3,63,0.000000,-0.608796,-2.187127
4,63,0.000000,-0.633727,-2.264413
5,63,0.000000,-0.633446,-1.970954
6,63,0.000000,-0.633446,-1.970954
7,63,0.000000,-0.600171,-1.842612
8,63,0.000000,-0.584599,-2.321048
9,63,0.000000,-0.595784,-2.086880
10,63,0.000000,-0.599704,-2.046385
1,64,0.000000,0.029069,0.119441
2,64,0.000000,0.022732,0.229906
3,64,0.000000,0.073590,0.279396
4,64,0.000000,0.101168,0.066046
5,64,0.000000,0.030799,-0.122523
6,64,0.000000,0.010731,0.270442
7,64,0.000000,0.046871,0.159702
8,64,0.000000,0.046871,0.159702
9,64,0.000000,0.046871,0.159702
10,64,0.000000,0.051360,0.159702
1,65,0.000000,0.089708,7.237534
2,65,0.000000,0.059271,7.237534
3,65,0.000000,0.059271,7.237534
4,65,0.000000,0.027152,7.183779
5,65,0.000000,0.027152,7.183779
6,65,0.000000,0.027152,7.183779
7,65,0.000000,0.091629,7.170645
8,65,0.000000,0.058700,7.170645
9,65,0.000000,0.058700,7.170645
10,65,0.000000,0.058700,7.170645
1,66,0.000000,0.605728,-2.933976
2,66,0.000000,0.589200,-3.014527
3,66,0.000000,0.654117,-2.808659
4,66,0.000000,0.654117,-2.808659
5,66,0.000000,0.595075,-2.680494
6,66,0.000000,0.605104,-3.234883
7,66,0.000000,0.601605,-2.590045
8,66,0.000000,0.611249,-2.800000
9,66,0.000000,0.639582,-2.966489
10,66,0.000000,0.599897,-2.966489
1,67,0.000000,-0.120181,16.554221
2,67,0.000000,-0.140087,16.542386
3,67,0.000000,-0.115550,16.434847
4,67,0.000000,-0.095744,17.638246
5,67,0.000000,-0.088263,17.010973
6,67,0.000000,-0.137020,17.429551
7,67,0.000000,-0.182051,17.711241
8,67,0.000000,-0.216129,18.581288
9,67,0.000000,-0.278300,19.219771
10,67,0.000000,-0.296068,18.988679
1,68,0.000000,-0.490202,6.923762
2,68,0.000000,-0.476823,6.759413
3,68,0.000000,-0.462383,6.766810
4,68,0.000000,-0.444777,6.581394
5,68,0.000000,-0.444777,6.663466
6,68,0.000000,-0.444777,6.663466
7,68,0.000000,-0.376428,6.218989
8,68,0.000000,-0.376428,6.820404
9,68,0.000000,-0.474988,7.181667
10,68,0.000000,-0.515382,6.830418
1,69,0.000000,-0.214946,5.947015
2,69,0.000000,-0.311067,6.049831
3,69,0.000000,-0.171356,5.717955
4,69,0.000000,-0.171356,5.717955
5,69,0.000000,-0.171356,5.578272
6,69,0.000000,-0.227380,5.992844
7,69,0.000000,-0.224409,5.995374
8,69,0.000000,-0.224522,5.621435
9,69,0.000000,-0.172779,5.621435
10,69,0.000000,-0.172779,5.838509
1,70,0.000000,-0.511397,7.763453
2,70,0.000000,-0.536339,8.183002
3,70,0.000000,-0.546626,8.020805
4,70,0.000000,-0.520996,7.721828
5,70,0.000000,-0.499845,7.245828
6,70,0.000000,-0.475868,7.031384
7,70,0.000000,-0.497123,7.343040
8,70,0.000000,-0.492416,7.013131
