id,eta_p0_SAEM,eta_alpha_SAEM,eta_tau_SAEM,eta_p0_mean,eta_alpha_mean,eta_tau_mean,eta_p0_sd,eta_alpha_sd,eta_tau_sd
1,0.000000,-0.225391,0.854711,0.000000,-0.231316,0.884143,0.000000,0.034562,0.258585
2,0.000000,0.191972,0.548849,0.000000,0.203683,0.564520,0.000000,0.027385,0.094657
3,0.000000,-0.530720,5.310266,0.000000,-0.543654,5.489591,0.000000,0.037824,0.412404
4,0.000000,0.223408,-10.524829,0.000000,0.226160,-10.539236,0.000000,0.028207,0.105585
5,0.000000,-0.201271,5.303917,0.000000,-0.203422,5.362705,0.000000,0.029319,0.200872
6,0.000000,0.666694,-14.582248,0.000000,0.637581,-14.717591,0.000000,0.036967,0.173095
7,0.000000,0.083387,-9.631743,0.000000,0.088919,-9.599024,0.000000,0.025334,0.121096
8,0.000000,0.100730,-14.173558,0.000000,0.091556,-14.121162,0.000000,0.025149,0.202473
9,0.000000,0.190196,-9.303869,0.000000,0.195650,-9.309296,0.000000,0.024161,0.075550
10,0.000000,-0.655225,9.981533,0.000000,-0.648011,9.842683,0.000000,0.027971,0.316674
11,0.000000,0.796046,-9.974757,0.000000,0.831469,-10.114716,0.000000,0.055228,0.239757
12,0.000000,0.016092,3.278813,0.000000,0.003692,3.280288,0.000000,0.026298,0.173171
13,0.000000,0.433095,-3.688674,0.000000,0.435777,-3.646685,0.000000,0.020307,0.079691
14,0.000000,0.767001,-6.956487,0.000000,0.768598,-6.949250,0.000000,0.021159,0.111374
15,0.000000,0.327923,7.679420,0.000000,0.311260,7.767314,0.000000,0.046672,0.191160
16,0.000000,-0.059837,-13.136961,0.000000,-0.056073,-13.095292,0.000000,0.029240,0.114966
17,0.000000,0.267443,-1.844090,0.000000,0.276943,-1.849176,0.000000,0.018568,0.112460
18,0.000000,-0.015717,-14.366312,0.000000,-0.011956,-14.380279,0.000000,0.019718,0.152644
19,0.000000,0.054699,3.697614,0.000000,0.056952,3.703450,0.000000,0.024425,0.093380
20,0.000000,-0.015118,-7.744133,0.000000,-0.017305,-7.718246,0.000000,0.024162,0.103112
21,0.000000,0.081388,-6.183947,0.000000,0.079019,-6.197713,0.000000,0.028247,0.190923
22,0.000000,-0.913041,14.540303,0.000000,-0.900820,14.297574,0.000000,0.059977,1.191482
23,0.000000,-0.296706,-1.489983,0.000000,-0.281686,-1.546525,0.000000,0.027175,0.135053
24,0.000000,-1.214779,20.137412,0.000000,-1.131267,17.959806,0.000000,0.051060,1.190048
25,0.000000,-0.192551,3.822936,0.000000,-0.277312,4.488661,0.000000,0.052796,0.460245
26,0.000000,0.655167,0.358490,0.000000,0.593499,0.624714,0.000000,0.095389,0.524455
27,0.000000,-0.305346,-1.718614,0.000000,-0.305090,-1.721936,0.000000,0.022917,0.140464
28,0.000000,0.258981,-1.438651,0.000000,0.258131,-1.443369,0.000000,0.027509,0.117385
29,0.000000,0.626994,3.808661,0.000000,0.616221,3.833077,0.000000,0.025898,0.073320
30,0.000000,-0.419214,-1.535379,0.000000,-0.420224,-1.519693,0.000000,0.028729,0.180988
31,0.000000,0.498073,-9.836810,0.000000,0.491038,-9.816815,0.000000,0.023982,0.104249
32,0.000000,0.365487,-1.289479,0.000000,0.367974,-1.305874,0.000000,0.031933,0.162099
33,0.000000,-0.212493,2.181839,0.000000,-0.281812,2.912631,0.000000,0.072401,0.829245
34,0.000000,0.142892,-6.165379,0.000000,0.139591,-6.143206,0.000000,0.022225,0.126384
35,0.000000,0.129843,0.651173,0.000000,0.133767,0.647584,0.000000,0.027662,0.160199
36,0.000000,-0.043710,-3.777597,0.000000,-0.043619,-3.782566,0.000000,0.022118,0.202774
37,0.000000,-0.355961,-6.125492,0.000000,-0.347009,-6.125551,0.000000,0.032325,0.142410
38,0.000000,0.607824,-7.378749,0.000000,0.606546,-7.315442,0.000000,0.038025,0.261018
39,0.000000,-0.081719,0.833532,0.000000,-0.075453,0.780199,0.000000,0.027361,0.225842
40,0.000000,0.602528,-9.435551,0.000000,0.599183,-9.413570,0.000000,0.022728,0.048512
41,0.000000,-0.341136,-0.273873,0.000000,-0.321421,-0.373617,0.000000,0.040112,0.275655
42,0.000000,0.913457,-5.715216,0.000000,0.914724,-5.734110,0.000000,0.019062,0.054668
43,0.000000,0.451474,-2.420604,0.000000,0.456061,-2.413248,0.000000,0.030060,0.077883
44,0.000000,0.109457,-12.508372,0.000000,0.102980,-12.554204,0.000000,0.030633,0.097760
45,0.000000,0.485785,-2.886473,0.000000,0.485179,-2.897666,0.000000,0.032136,0.090734
46,0.000000,0.158192,-5.370833,0.000000,0.161060,-5.388005,0.000000,0.019370,0.106307
47,0.000000,0.430373,-2.768269,0.000000,0.429564,-2.751350,0.000000,0.019093,0.065523
48,0.000000,-0.344725,5.143841,0.000000,-0.334457,5.037168,0.000000,0.021972,0.230725
49,0.000000,0.441360,1.095355,0.000000,0.406850,1.203326,0.000000,0.080038,0.303456
50,0.000000,0.572158,-2.843741,0.000000,0.579314,-2.858302,0.000000,0.019169,0.108606
51,0.000000,0.090326,-4.073831,0.000000,0.090606,-4.100157,0.000000,0.023881,0.080179
52,0.000000,0.409936,-7.235819,0.000000,0.410709,-7.203476,0.000000,0.017291,0.098274
53,0.000000,0.378053,-7.153022,0.000000,0.406192,-7.040856,0.000000,0.075816,0.272033
54,0.000000,-0.058846,2.039594,0.000000,-0.060364,2.038778,0.000000,0.021829,0.180506
55,0.000000,0.629647,-10.842129,0.000000,0.637102,-10.854256,0.000000,0.021409,0.058095
56,0.000000,0.506996,-2.286934,0.000000,0.509234,-2.466930,0.000000,0.031408,0.320917
57,0.000000,0.050862,-1.470452,0.000000,0.060610,-1.478065,0.000000,0.028861,0.131827
58,0.000000,-0.526402,-6.620285,0.000000,-0.527658,-6.585759,0.000000,0.022601,0.252100
59,0.000000,0.135742,4.983691,0.000000,0.132125,5.040419,0.000000,0.029125,0.167035
60,0.000000,0.663399,-2.224383,0.000000,0.658843,-2.243425,0.000000,0.032036,0.158878
61,0.000000,0.564189,-10.285356,0.000000,0.582507,-10.306472,0.000000,0.030284,0.075314
62,0.000000,0.801550,6.964593,0.000000,0.806109,7.000520,0.000000,0.032079,0.063203
63,0.000000,-0.624908,-1.980467,0.000000,-0.625669,-2.045802,0.000000,0.025334,0.218428
64,0.000000,0.043072,0.193430,0.000000,0.043406,0.198487,0.000000,0.021797,0.155627
65,0.000000,0.053816,7.192847,0.000000,0.044914,7.217716,0.000000,0.021449,0.142679
66,0.000000,0.596077,-2.906044,0.000000,0.597282,-2.907935,0.000000,0.028634,0.111807
67,0.000000,0.193934,11.818005,0.000000,-0.189612,17.841073,0.000000,0.130808,2.527248
68,0.000000,-0.451561,6.735176,0.000000,-0.433426,6.643239,0.000000,0.033959,0.223646
69,0.000000,-0.225183,5.888696,0.000000,-0.222383,5.867258,0.000000,0.040287,0.173140
70,0.000000,-0.532540,7.717684,0.000000,-0.531209,7.731643,0.000000,0.028293,0.359507
71,0.000000,-0.919069,13.600018,0.000000,-0.875091,12.945963,0.000000,0.059741,0.967990
72,0.000000,-0.743469,2.393209,0.000000,-0.750766,2.426488,0.000000,0.035788,0.379244
