id,Te_SAEM,p_SAEM,Te_sd,p_sd,Te_randomEffects,p_randomEffects
1,5.85165033384340916,0.37404014356966947,0.32328433311449045,0.00000000000000000,-0.16719918809228482,0.00000000000000000
2,5.99819609892236283,0.37404014356966947,0.29210015328843203,0.00000000000000000,-0.02065342301333205,0.00000000000000000
3,6.49013634729787725,0.37404014356966947,0.32085556541106802,0.00000000000000000,0.47128682536218641,0.00000000000000000
4,5.92143374487009577,0.37404014356966947,0.35411312593819461,0.00000000000000000,-0.09741577706559675,0.00000000000000000
5,6.35868811099487452,0.37404014356966947,0.33526349469336703,0.00000000000000000,0.33983858905918152,0.00000000000000000
6,6.59317846886727743,0.37404014356966947,0.39380863809788391,0.00000000000000000,0.57432894693158310,0.00000000000000000
7,6.03195672208467037,0.37404014356966947,0.31918511476558553,0.00000000000000000,0.01310720014897740,0.00000000000000000
8,5.96114810556390040,0.37404014356966947,0.32675091527882738,0.00000000000000000,-0.05770141637179176,0.00000000000000000
9,5.95304692614381903,0.37404014356966947,0.33990501792132122,0.00000000000000000,-0.06580259579187205,0.00000000000000000
10,5.86809511305896159,0.37404014356966947,0.36571817516414473,0.00000000000000000,-0.15075440887673119,0.00000000000000000
11,5.76595277565909825,0.37404014356966947,0.38279417910089725,0.00000000000000000,-0.25289674627659475,0.00000000000000000
12,6.18630183444476067,0.37404014356966947,0.35103302444489409,0.00000000000000000,0.16745231250906897,0.00000000000000000
13,6.24605871861087092,0.37404014356966947,0.29047508939115729,0.00000000000000000,0.22720919667517644,0.00000000000000000
14,5.80769410461218349,0.37404014356966947,0.34659425191019766,0.00000000000000000,-0.21115541732350904,0.00000000000000000
15,6.22780634161740654,0.37404014356966947,0.37386271941673305,0.00000000000000000,0.20895681968171578,0.00000000000000000
16,5.88076793951401555,0.37404014356966947,0.39077149817751883,0.00000000000000000,-0.13808158242167801,0.00000000000000000
17,6.17235552671614407,0.37404014356966947,0.34621043830503656,0.00000000000000000,0.15350600478045121,0.00000000000000000
18,6.27170985543899651,0.37404014356966947,0.37090699269491184,0.00000000000000000,0.25286033350330622,0.00000000000000000
19,5.82151240378628909,0.37404014356966947,0.30344459095126597,0.00000000000000000,-0.19733711814940075,0.00000000000000000
20,5.81923790648857331,0.37404014356966947,0.34846328368883955,0.00000000000000000,-0.19961161544711614,0.00000000000000000
21,5.98702610676642788,0.37404014356966947,0.35282080050055675,0.00000000000000000,-0.03182341516926376,0.00000000000000000
22,5.86308814437769588,0.37404014356966947,0.40261774508152826,0.00000000000000000,-0.15576137755799635,0.00000000000000000
23,6.17463731786205550,0.37404014356966947,0.28292845314875720,0.00000000000000000,0.15578779592636330,0.00000000000000000
24,6.04385603693054030,0.37404014356966947,0.35087216373292551,0.00000000000000000,0.02500651499484789,0.00000000000000000
25,6.02702291866884909,0.37404014356966947,0.34059035083551820,0.00000000000000000,0.00817339673315795,0.00000000000000000
26,6.10009974387259390,0.37404014356966947,0.34498629759674077,0.00000000000000000,0.08125022193690144,0.00000000000000000
27,6.10951458792295110,0.37404014356966947,0.32447044751141058,0.00000000000000000,0.09066506598726003,0.00000000000000000
28,5.86322301995391104,0.37404014356966947,0.36285887833476593,0.00000000000000000,-0.15562650198178246,0.00000000000000000
29,6.06911725071314834,0.37404014356966947,0.37760537762222574,0.00000000000000000,0.05026772877745627,0.00000000000000000
30,5.89098912345832915,0.37404014356966947,0.42143395115958143,0.00000000000000000,-0.12786039847736408,0.00000000000000000
31,6.14497902965064213,0.37404014356966947,0.35181674465952134,0.00000000000000000,0.12612950771494919,0.00000000000000000
32,5.78130500139630144,0.37404014356966947,0.41937542001279832,0.00000000000000000,-0.23754452053938901,0.00000000000000000
33,6.17982821560931228,0.37404014356966947,0.33781186324512846,0.00000000000000000,0.16097869367362058,0.00000000000000000
34,5.88012640640901907,0.37404014356966947,0.34039893442971747,0.00000000000000000,-0.13872311552667249,0.00000000000000000
35,5.74759649312767174,0.37404014356966947,0.45839454066029761,0.00000000000000000,-0.27125302880802027,0.00000000000000000
36,5.84585951811734894,0.37404014356966947,0.37858897827789573,0.00000000000000000,-0.17299000381834242,0.00000000000000000
37,6.27703272819594815,0.37404014356966947,0.32638627578672524,0.00000000000000000,0.25818320626025415,0.00000000000000000
38,6.51849107367890301,0.37404014356966947,0.28249805949229062,0.00000000000000000,0.49964155174321090,0.00000000000000000
39,5.72234643280107580,0.37404014356966947,0.41937812483711046,0.00000000000000000,-0.29650308913461737,0.00000000000000000
