rep,id,eta_p0,eta_alpha,eta_tau
1,110,0.000000,-0.659871,-8.589467
1,111,0.000000,0.224657,-13.688210
1,112,0.000000,-0.562821,-3.530415
1,113,0.000000,0.323815,-1.339909
1,114,0.000000,-0.909806,-7.593134
1,115,0.000000,-0.138506,-0.913058
1,116,0.000000,0.195163,-7.655109
1,117,0.000000,0.152053,9.630740
1,118,0.000000,-0.750711,9.607192
1,119,0.000000,1.133950,-5.366582
1,120,0.000000,0.126142,17.298160
1,121,0.000000,-0.045223,-3.523569
1,122,0.000000,-0.214997,12.602986
1,123,0.000000,0.122185,15.599369
1,124,0.000000,-0.004445,8.870121
1,125,0.000000,0.144177,3.848375
1,126,0.000000,-0.701660,-0.187526
1,127,0.000000,-0.457397,7.307770
1,128,0.000000,-1.204570,7.108111
1,129,0.000000,0.326298,13.221343
1,130,0.000000,-0.717661,11.167467
1,131,0.000000,0.414533,-8.352089
1,132,0.000000,-0.511479,-3.463544
1,133,0.000000,0.222704,0.450679
1,134,0.000000,0.344526,5.808952
1,135,0.000000,-0.878614,2.766714
1,136,0.000000,1.264180,-0.398834
1,137,0.000000,0.064364,4.468182
1,138,0.000000,1.360112,-3.151928
1,139,0.000000,-0.425108,-16.854475
1,140,0.000000,-0.919205,7.075285
1,141,0.000000,-0.296457,-0.865765
1,142,0.000000,0.109203,-12.598674
1,143,0.000000,0.278852,4.293712
1,144,0.000000,-0.424757,-7.048414
1,145,0.000000,0.750018,6.562786
1,146,0.000000,0.157061,-3.384903
1,147,0.000000,0.527775,-11.711554
1,148,0.000000,-0.091768,-2.819350
1,149,0.000000,0.026336,1.578185
1,150,0.000000,0.018216,1.888564
1,151,0.000000,-0.973261,7.812635
1,152,0.000000,-0.315078,-1.412540
1,153,0.000000,0.008505,4.478011
1,154,0.000000,1.324253,9.986883
1,155,0.000000,-0.576587,2.371210
1,156,0.000000,0.074493,13.065988
1,157,0.000000,0.643907,-4.643136
1,158,0.000000,-0.125681,-10.726475
1,159,0.000000,-0.104535,7.392441
1,160,0.000000,-0.106585,3.135034
1,161,0.000000,0.060911,6.259697
1,162,0.000000,-0.248206,16.950935
1,163,0.000000,-0.541558,5.064149
1,164,0.000000,-1.002358,4.656519
1,165,0.000000,0.342907,-1.909426
1,166,0.000000,-0.271573,3.830692
1,167,0.000000,-1.469717,4.881020
1,168,0.000000,0.810174,18.508180
1,169,0.000000,0.652329,-5.855208
1,170,0.000000,0.029288,0.444425
1,171,0.000000,-0.960244,-3.432604
1,172,0.000000,-0.179531,-0.697392
1,173,0.000000,0.597030,-4.001378
1,174,0.000000,-0.895223,-2.178911
1,175,0.000000,-0.513285,-2.660245
1,176,0.000000,0.054582,-5.913038
1,177,0.000000,0.135831,9.149777
1,178,0.000000,-0.021434,9.808731
1,179,0.000000,0.229029,-3.496220
1,180,0.000000,-0.001501,-8.699155
1,181,0.000000,0.773796,1.834145
1,182,0.000000,-1.057261,-8.511040
1,183,0.000000,-0.338356,-0.349661
1,184,0.000000,0.026810,-0.838161
1,185,0.000000,0.594976,3.914442
1,186,0.000000,0.103367,-0.609620
1,187,0.000000,1.071414,-7.127833
1,188,0.000000,0.121834,4.823209
1,189,0.000000,-0.690059,-1.388653
1,190,0.000000,0.876787,1.917608
1,191,0.000000,-0.150121,0.100446
1,192,0.000000,0.365834,-11.129932
1,193,0.000000,-0.596768,13.627553
1,194,0.000000,0.277273,-2.553075
1,195,0.000000,0.005878,-3.817962
1,196,0.000000,0.240742,-5.391419
1,197,0.000000,0.401823,1.800403
1,198,0.000000,1.244920,3.393289
1,199,0.000000,0.295847,-5.460311
1,200,0.000000,-0.427761,-5.396923
1,201,0.000000,-0.611099,8.454108
1,202,0.000000,-0.939254,-2.443449
1,203,0.000000,-0.409919,-6.093504
1,204,0.000000,-0.374998,-6.829420
1,205,0.000000,0.996810,0.714886
1,206,0.000000,0.269552,7.617752
1,207,0.000000,-0.222663,3.957769
1,208,0.000000,0.160541,9.425507
1,209,0.000000,0.329379,5.228133
1,210,0.000000,-0.742947,-8.146342
1,211,0.000000,-0.655433,-2.039412
1,212,0.000000,0.454675,-7.169289
1,213,0.000000,-0.159888,6.896363
1,214,0.000000,0.568232,8.536072
1,215,0.000000,0.707878,-7.284334
1,216,0.000000,0.279952,2.071216
1,217,0.000000,0.565390,-3.482921
1,218,0.000000,0.006002,1.054184
1,219,0.000000,-0.647477,8.585844
1,220,0.000000,0.298425,3.910240
1,221,0.000000,-0.543185,-2.540448
1,222,0.000000,0.300848,10.017447
1,223,0.000000,-0.682770,-1.676643
1,224,0.000000,-1.181685,8.399571
1,225,0.000000,-1.156418,-2.319441
1,226,0.000000,0.376738,-5.279491
1,227,0.000000,-0.645167,-0.986438
1,228,0.000000,-0.585483,-0.794717
1,229,0.000000,-0.510054,-6.064555
1,230,0.000000,0.068218,12.435441
1,231,0.000000,0.086233,-0.567141
1,232,0.000000,0.474425,1.059202
1,233,0.000000,0.337164,-5.388289
1,234,0.000000,-0.080407,-7.254618
1,235,0.000000,-0.515264,-8.871020
1,236,0.000000,0.005284,1.807299
1,237,0.000000,0.340817,-9.366080
1,238,0.000000,0.053105,5.558776
1,239,0.000000,-0.161309,2.965276
1,240,0.000000,-0.551368,-2.027806
1,241,0.000000,-0.313962,-11.375906
1,242,0.000000,-0.199709,0.815692
1,243,0.000000,-0.452596,7.884994
1,244,0.000000,-0.542723,-0.237013
1,245,0.000000,-0.630367,-10.456811
1,246,0.000000,0.338035,-0.892420
1,247,0.000000,-0.896859,-2.029633
1,248,0.000000,-0.126025,-1.213626
1,249,0.000000,0.172027,-9.451123
1,250,0.000000,0.237749,-8.315171
