rep,id,p0,alpha,tau,eta_p0,eta_alpha,eta_tau
1,19,0.31717694344036723,0.04056133875733702,76.56423161666255339,0.00000000000000000,0.03998513580969165,4.53645435395809216
1,20,0.31708957528595627,0.03811217614622204,64.93322971375017971,0.00000000000000000,-0.02229641479927658,-7.09454754895428152
1,21,0.31820104403253069,0.04163820283392607,67.07622166186334312,0.00000000000000000,0.06618785344122191,-4.95155560084111812
1,22,0.31667198857164158,0.01606690573110481,80.27066078072566313,0.00000000000000000,-0.88606861795912906,8.24288351802120189
1,23,0.31828077423438000,0.02937821511302815,69.88942331761465709,0.00000000000000000,-0.28257681263490575,-2.13835394508980414
1,24,0.31718000951369874,0.01235450115867237,81.54335283473731977,0.00000000000000000,-1.14880976680467750,9.51557557203285853
1,25,0.31701025598446314,0.03155914264981661,75.57410889504396323,0.00000000000000000,-0.21096689987944872,3.54633163233950199
1,26,0.31730469384552196,0.07745188054369213,75.16476448199320259,0.00000000000000000,0.68682661754678032,3.13698721928874136
1,27,0.31825815003956437,0.03115285045615775,69.64706203090318581,0.00000000000000000,-0.22392448129851195,-2.38071523180127542
1,28,0.31566757239149751,0.05097756626804546,72.24041236912185582,0.00000000000000000,0.26855542908664720,0.21263510641739458
1,29,0.31791643414176107,0.07514055525820759,78.65353680923466584,0.00000000000000000,0.65653020000105622,6.62575954653020460
1,30,0.31672222658610000,0.02576768833671621,68.86066604296131288,0.00000000000000000,-0.41370891278422484,-3.16711121974314835
1,31,0.31735210993102941,0.06521947194185855,64.48821739575606671,0.00000000000000000,0.51492784399453617,-7.53955986694839453
1,32,0.31811493312409994,0.05781452285395660,72.92537937913208168,0.00000000000000000,0.39440977480056771,0.89760211642762044
1,33,0.31733126589251193,0.03023888696188613,74.01893145412888941,0.00000000000000000,-0.25370148594821007,1.99115419142442818
1,34,0.31746001501132354,0.04526141023627440,67.14779530877821401,0.00000000000000000,0.14962456851041273,-4.87998195392624723
1,35,0.31673294177907108,0.04211164817336802,74.13602542045715893,0.00000000000000000,0.07749415135595017,2.10824815775269769
1,36,0.31713939295325061,0.03799922899068360,68.52761033043229588,0.00000000000000000,-0.02526435996452614,-3.50016693227216535
1,37,0.31753783026554799,0.02759358469646817,64.84493631119460133,0.00000000000000000,-0.34524692259490042,-7.18284095150985991
1,38,0.31741708140832686,0.07024620845978370,66.89292015539200520,0.00000000000000000,0.58917610488836569,-5.13485710731245604
1,39,0.31699329131207760,0.03604857853562685,73.66286567106745053,0.00000000000000000,-0.07796279716975052,1.63508840836298930
1,40,0.31931659956824132,0.07077238844021726,65.38317278583127745,0.00000000000000000,0.59663870108385897,-6.64460447687318378
1,41,0.31704233536698873,0.02809418778056750,70.50028678617000821,0.00000000000000000,-0.32726751537017584,-1.52749047653445302
1,42,0.31585442329575480,0.09679155053985462,69.55153822863672985,0.00000000000000000,0.90972947289508932,-2.47623903406773138
1,43,0.31736323334587757,0.06159969819172410,71.97726148436804294,0.00000000000000000,0.45782674127625311,-0.05051577833641829
1,44,0.31630128651380973,0.04453224361285778,60.84957111893820070,0.00000000000000000,0.13338327259766825,-11.17820614376626054
1,45,0.31667634206773787,0.06243015348746164,71.48251707594837967,0.00000000000000000,0.47121815785737597,-0.54526018675608157
1,46,0.31635379750954834,0.04419758951739621,67.99907656599404504,0.00000000000000000,0.12584002202478572,-4.02870069671041620
1,47,0.31626996378010236,0.05805476993902849,71.41637357640131256,0.00000000000000000,0.39855664449426076,-0.61140368630314867
1,48,0.31646620183948232,0.02769682177617410,76.00910303825820336,0.00000000000000000,-0.34151256047799183,3.98132577555374212
1,49,0.31732105340581462,0.05955143396160634,75.64458495831793527,0.00000000000000000,0.42401014570497564,3.61680769561347404
1,50,0.31587774750242731,0.06954332995738785,71.81362863477590963,0.00000000000000000,0.57911978116296403,-0.21414862792855160
1,51,0.31699531404945108,0.04158166199948669,69.00341620549959032,0.00000000000000000,0.06482902299244842,-3.02436105720487092
1,52,0.31584946622435023,0.05683534730207219,66.80700406808655600,0.00000000000000000,0.37732821406148442,-5.22077319461790523
1,53,0.31788008169676751,0.05238922655815723,66.56918973220973612,0.00000000000000000,0.29587074038702443,-5.45858753049472512
1,54,0.31723517326592793,0.03619010642501316,74.38005470260321772,0.00000000000000000,-0.07404445146504601,2.35227743989875648
1,55,0.31735981944149405,0.07219033401675079,63.82760004554204158,0.00000000000000000,0.61647592928577843,-8.20017721716241965
1,56,0.31728336305184812,0.06334070031333004,71.90425804842848834,0.00000000000000000,0.48569786769821421,-0.12351921427597290
1,57,0.31694175872365160,0.03996828288274976,71.57408377290281010,0.00000000000000000,0.02525598188282885,-0.45369348980165114
1,58,0.31735640150897149,0.02298854886388388,62.82466945770202216,0.00000000000000000,-0.52783401330153179,-9.20310780500243908
1,59,0.31784064167683979,0.04632187918279695,78.47516025475432855,0.00000000000000000,0.17278417225238751,6.44738299204986731
1,60,0.31697000235901041,0.07500675878522031,72.56371459496320142,0.00000000000000000,0.65474799684605589,0.53593733225874018
1,61,0.31629549584806088,0.06704419730437951,64.46560717173866806,0.00000000000000000,0.54252183340329019,-7.56217009096579318
1,62,0.31572383525882586,0.09173567398880715,82.22345007805266448,0.00000000000000000,0.85608110316569164,10.19567281534820324
1,63,0.31782959147346046,0.01969786754480955,66.27648594550802841,0.00000000000000000,-0.68231984633771559,-5.75129131719643283
1,64,0.31821798107039551,0.04003924152309331,73.08208526703424468,0.00000000000000000,0.02702978152169155,1.05430800432978344
1,65,0.31737268710376465,0.03960296858746489,80.06915091756903280,0.00000000000000000,0.01607385001445127,8.04137365486457156
1,66,0.31695673174999112,0.06944450168588888,71.75667371503762126,0.00000000000000000,0.57769766691042213,-0.27110354766683997
1,67,0.31713302299599916,0.04750302739981481,85.37966122759328869,0.00000000000000000,0.19796321397634697,13.35188396488882745
1,68,0.31740791284340647,0.02522893882921218,77.06198550724236895,0.00000000000000000,-0.43483852787840638,5.03420824453790772
1,69,0.31716846246644864,0.03253393732388228,77.65648906080697600,0.00000000000000000,-0.18054645990434892,5.62871179810251476
1,70,0.31695667552811552,0.02149325353632691,77.30413427978437824,0.00000000000000000,-0.59509113288272575,5.27635701707991700
1,71,0.31791243381455714,0.01515612236299972,79.55539482412490315,0.00000000000000000,-0.94442566307425135,7.52761756142044192
