rep,id,eta_p0,eta_alpha,eta_tau
8,36,0.000000,-0.019753,-3.090239
9,36,0.000000,-0.019753,-3.090239
10,36,0.000000,-0.019753,-3.280251
1,37,0.000000,-0.374166,-7.562566
2,37,0.000000,-0.355109,-7.562566
3,37,0.000000,-0.355109,-7.562566
4,37,0.000000,-0.355109,-7.562566
5,37,0.000000,-0.355109,-7.562566
6,37,0.000000,-0.355109,-7.562566
7,37,0.000000,-0.355109,-7.411338
8,37,0.000000,-0.361418,-7.706469
9,37,0.000000,-0.361418,-7.482888
10,37,0.000000,-0.361418,-7.482888
1,38,0.000000,0.621613,-4.054654
2,38,0.000000,0.598227,-4.219289
3,38,0.000000,0.592825,-4.301893
4,38,0.000000,0.591637,-4.483087
5,38,0.000000,0.591637,-4.483087
6,38,0.000000,0.590343,-4.463338
7,38,0.000000,0.579182,-4.289810
8,38,0.000000,0.558525,-4.261806
9,38,0.000000,0.617856,-4.623405
10,38,0.000000,0.617856,-4.623405
1,39,0.000000,-0.075333,1.326689
2,39,0.000000,-0.088105,0.922302
3,39,0.000000,-0.090868,1.266425
4,39,0.000000,-0.094876,0.942347
5,39,0.000000,-0.108284,0.986640
6,39,0.000000,-0.049710,1.596916
7,39,0.000000,-0.052947,1.518564
8,39,0.000000,-0.065066,1.062675
9,39,0.000000,-0.065066,1.062675
10,39,0.000000,-0.088237,0.954725
1,40,0.000000,0.613473,-6.283738
2,40,0.000000,0.610266,-6.283738
3,40,0.000000,0.614886,-6.283738
4,40,0.000000,0.614886,-6.283738
5,40,0.000000,0.614886,-6.283738
6,40,0.000000,0.614886,-6.283738
7,40,0.000000,0.614886,-6.283738
8,40,0.000000,0.614886,-6.283738
9,40,0.000000,0.614886,-6.283738
10,40,0.000000,0.614886,-6.283738
1,41,0.000000,-0.323230,-1.555628
2,41,0.000000,-0.322132,-1.886296
3,41,0.000000,-0.304957,-1.324651
4,41,0.000000,-0.318896,-1.331898
5,41,0.000000,-0.324401,-1.425204
6,41,0.000000,-0.364021,-1.511887
7,41,0.000000,-0.282973,-1.488252
8,41,0.000000,-0.303831,-1.488252
9,41,0.000000,-0.297450,-1.688627
10,41,0.000000,-0.324765,-1.509474
1,42,0.000000,0.921516,-1.827114
2,42,0.000000,0.919004,-1.875945
3,42,0.000000,0.934253,-1.937180
4,42,0.000000,0.941611,-1.937180
5,42,0.000000,0.941611,-1.840213
6,42,0.000000,0.901105,-2.002331
7,42,0.000000,0.901105,-1.830718
8,42,0.000000,0.943934,-1.830718
9,42,0.000000,0.943934,-1.830718
10,42,0.000000,0.962969,-1.830718
1,43,0.000000,0.467405,0.233574
2,43,0.000000,0.465180,0.233574
3,43,0.000000,0.465180,0.233574
4,43,0.000000,0.465180,0.233574
5,43,0.000000,0.465180,0.207385
6,43,0.000000,0.465180,0.207385
7,43,0.000000,0.491899,0.207385
8,43,0.000000,0.470922,0.207385
9,43,0.000000,0.470922,0.207385
10,43,0.000000,0.470922,0.207385
1,44,0.000000,0.182408,-10.806498
2,44,0.000000,0.174195,-10.889112
3,44,0.000000,0.174195,-10.833121
4,44,0.000000,0.143500,-11.066646
5,44,0.000000,0.143500,-11.066646
6,44,0.000000,0.126169,-11.066646
7,44,0.000000,0.126169,-11.066646
8,44,0.000000,0.126169,-11.142399
9,44,0.000000,0.126169,-11.142399
10,44,0.000000,0.126169,-11.142399
1,45,0.000000,0.447844,-0.322418
2,45,0.000000,0.447844,-0.240624
3,45,0.000000,0.486683,-0.240624
4,45,0.000000,0.493487,-0.240624
5,45,0.000000,0.524880,-0.240624
6,45,0.000000,0.541521,-0.020216
7,45,0.000000,0.518639,-0.030547
8,45,0.000000,0.506665,0.036962
9,45,0.000000,0.545122,-0.007580
10,45,0.000000,0.499981,-0.068910
1,46,0.000000,0.139723,-4.142468
2,46,0.000000,0.160381,-3.685109
3,46,0.000000,0.184643,-3.583277
4,46,0.000000,0.149848,-3.814520
5,46,0.000000,0.149848,-3.814520
6,46,0.000000,0.144513,-3.855158
7,46,0.000000,0.143079,-3.922474
8,46,0.000000,0.143079,-3.922474
9,46,0.000000,0.166609,-3.922474
10,46,0.000000,0.166609,-3.922474
1,47,0.000000,0.427497,-0.145104
2,47,0.000000,0.423702,-0.315060
3,47,0.000000,0.415177,-0.205514
4,47,0.000000,0.415177,-0.205514
5,47,0.000000,0.415177,-0.205514
6,47,0.000000,0.415177,-0.205514
7,47,0.000000,0.454071,-0.205514
8,47,0.000000,0.453744,-0.205514
9,47,0.000000,0.453744,-0.205514
10,47,0.000000,0.453744,-0.109382
1,48,0.000000,-0.351745,3.921033
2,48,0.000000,-0.325813,3.870812
3,48,0.000000,-0.288483,3.753914
4,48,0.000000,-0.288483,3.753914
5,48,0.000000,-0.286557,3.753914
6,48,0.000000,-0.323180,3.672508
7,48,0.000000,-0.347784,3.672508
8,48,0.000000,-0.347632,3.984960
9,48,0.000000,-0.362182,3.671833
10,48,0.000000,-0.346127,3.671833
1,49,0.000000,0.287260,3.756945
2,49,0.000000,0.341458,3.619594
3,49,0.000000,0.404370,3.638389
4,49,0.000000,0.420741,3.627290
5,49,0.000000,0.408774,3.627290
6,49,0.000000,0.423759,3.625541
7,49,0.000000,0.562752,3.691090
8,49,0.000000,0.271619,3.387718
9,49,0.000000,0.413418,3.621134
10,49,0.000000,0.432895,3.724408
1,50,0.000000,0.576496,-0.070747
2,50,0.000000,0.627374,0.310275
3,50,0.000000,0.574465,0.002438
4,50,0.000000,0.574465,0.002438
5,50,0.000000,0.570755,0.298365
6,50,0.000000,0.570755,0.298365
7,50,0.000000,0.570755,0.298365
8,50,0.000000,0.581783,0.298365
9,50,0.000000,0.581783,0.298365
10,50,0.000000,0.563674,-0.034053
1,51,0.000000,0.129764,-2.659272
2,51,0.000000,0.120255,-2.679763
3,51,0.000000,0.120255,-2.679763
4,51,0.000000,0.120255,-2.679763
5,51,0.000000,0.088269,-3.011738
6,51,0.000000,0.088269,-3.011738
7,51,0.000000,0.115317,-2.821909
8,51,0.000000,0.111870,-2.821909
9,51,0.000000,0.111870,-2.821909
10,51,0.000000,0.098820,-2.821909
1,52,0.000000,0.407190,-4.703953
2,52,0.000000,0.421624,-4.763982
3,52,0.000000,0.421624,-4.644725
4,52,0.000000,0.421624,-4.590314
5,52,0.000000,0.421327,-4.667729
6,52,0.000000,0.421327,-4.667729
7,52,0.000000,0.421327,-4.667729
8,52,0.000000,0.421327,-4.667729
9,52,0.000000,0.421327,-4.667729
10,52,0.000000,0.421327,-4.667729
1,53,0.000000,0.414308,-4.696301
2,53,0.000000,0.349438,-5.179316
3,53,0.000000,0.349438,-5.179316
4,53,0.000000,0.349438,-5.205673
5,53,0.000000,0.347639,-4.999172
6,53,0.000000,0.358767,-4.999172
7,53,0.000000,0.353305,-4.999172
8,53,0.000000,0.342207,-5.133223
9,53,0.000000,0.342207,-5.133223
10,53,0.000000,0.372846,-4.556927
1,54,0.000000,-0.094017,2.489474
2,54,0.000000,-0.064212,2.506348
3,54,0.000000,-0.064212,2.535281
4,54,0.000000,-0.022792,2.649146
5,54,0.000000,-0.022792,2.717279
6,54,0.000000,-0.037516,2.295157
7,54,0.000000,-0.061808,2.430657
8,54,0.000000,-0.061808,2.572928
9,54,0.000000,-0.005400,2.572928
10,54,0.000000,-0.045039,2.848489
1,55,0.000000,0.705446,-7.501031
2,55,0.000000,0.705446,-7.501031
3,55,0.000000,0.684942,-7.398342
4,55,0.000000,0.682552,-7.508966
5,55,0.000000,0.655989,-7.620402
6,55,0.000000,0.655989,-7.620402
7,55,0.000000,0.654405,-7.620402
8,55,0.000000,0.634358,-7.620402
9,55,0.000000,0.634358,-7.653344
10,55,0.000000,0.634358,-7.653344
1,56,0.000000,0.522926,0.566424
2,56,0.000000,0.522926,0.180901
3,56,0.000000,0.464187,0.279117
4,56,0.000000,0.462928,-0.003723
5,56,0.000000,0.462928,0.062265
6,56,0.000000,0.462928,0.062265
7,56,0.000000,0.510860,0.925192
8,56,0.000000,0.501718,0.403927
9,56,0.000000,0.499692,0.403927
10,56,0.000000,0.474313,0.091160
1,57,0.000000,0.057855,-0.602457
2,57,0.000000,0.057855,-0.602457
3,57,0.000000,0.061438,-0.264638
4,57,0.000000,0.061438,-0.360865
5,57,0.000000,0.061438,-0.591938
6,57,0.000000,0.061438,-0.470440
7,57,0.000000,0.032549,-0.470440
8,57,0.000000,0.043244,-0.536247
9,57,0.000000,0.033237,-0.352486
10,57,0.000000,0.059764,-0.352486
1,58,0.000000,-0.567227,-10.013000
2,58,0.000000,-0.569997,-9.835711
3,58,0.000000,-0.527235,-9.521266
4,58,0.000000,-0.517635,-9.563862
5,58,0.000000,-0.501913,-8.975300
6,58,0.000000,-0.501913,-9.135203
7,58,0.000000,-0.523827,-9.256688
8,58,0.000000,-0.539781,-9.286447
9,58,0.000000,-0.510142,-9.162386
10,58,0.000000,-0.553786,-9.758412
1,59,0.000000,0.147354,6.406937
2,59,0.000000,0.147354,6.493733
3,59,0.000000,0.163391,6.310384
4,59,0.000000,0.140197,6.494681
5,59,0.000000,0.161392,6.372875
6,59,0.000000,0.120583,6.294759
7,59,0.000000,0.120583,6.294759
8,59,0.000000,0.134748,6.254575
9,59,0.000000,0.098699,6.461683
10,59,0.000000,0.118858,6.419077
1,60,0.000000,0.719353,1.364590
2,60,0.000000,0.656277,0.812790
3,60,0.000000,0.626314,1.209932
4,60,0.000000,0.698896,1.209932
5,60,0.000000,0.647409,1.319689
6,60,0.000000,0.647409,0.849488
7,60,0.000000,0.647409,0.974078
8,60,0.000000,0.624829,0.974078
9,60,0.000000,0.624829,0.974078
10,60,0.000000,0.668494,1.062811
1,61,0.000000,0.571573,-7.233679
2,61,0.000000,0.584291,-7.349088
3,61,0.000000,0.584291,-7.349088
4,61,0.000000,0.518304,-7.349088
5,61,0.000000,0.518304,-7.349088
6,61,0.000000,0.523573,-7.349088
7,61,0.000000,0.567818,-7.266885
8,61,0.000000,0.567818,-7.266885
9,61,0.000000,0.597471,-7.266885
10,61,0.000000,0.566735,-7.266885
1,62,0.000000,0.811368,10.546562
2,62,0.000000,0.792743,10.582908
3,62,0.000000,0.792743,10.582908
4,62,0.000000,0.785918,10.413189
5,62,0.000000,0.787998,10.518580
6,62,0.000000,0.787998,10.518580
7,62,0.000000,0.787998,10.593754
8,62,0.000000,0.757869,10.593754
9,62,0.000000,0.810750,10.669621
10,62,0.000000,0.846451,10.669621
1,63,0.000000,-0.620096,-5.997360
2,63,0.000000,-0.620096,-5.997360
3,63,0.000000,-0.620096,-5.970443
4,63,0.000000,-0.601456,-5.421423
5,63,0.000000,-0.601456,-5.659541
6,63,0.000000,-0.601456,-5.659541
7,63,0.000000,-0.593238,-5.652129
8,63,0.000000,-0.593238,-5.652129
9,63,0.000000,-0.592383,-5.525317
10,63,0.000000,-0.606276,-5.439533
1,64,0.000000,0.060473,1.199881
2,64,0.000000,0.060473,1.199881
3,64,0.000000,0.060473,1.199881
4,64,0.000000,0.060473,1.149807
5,64,0.000000,0.041985,0.986998
6,64,0.000000,0.056403,1.245508
7,64,0.000000,0.056403,1.209939
8,64,0.000000,0.073143,1.222444
9,64,0.000000,0.073143,1.270224
10,64,0.000000,0.073822,1.270224
1,65,0.000000,0.033237,8.329670
2,65,0.000000,0.030557,8.010946
3,65,0.000000,0.030557,8.010946
4,65,0.000000,0.040033,8.236228
5,65,0.000000,0.064634,8.236228
6,65,0.000000,0.078108,8.284049
7,65,0.000000,0.139711,8.375255
8,65,0.000000,0.026147,8.295783
9,65,0.000000,0.026147,8.295783
10,65,0.000000,0.026147,8.295783
1,66,0.000000,0.570516,-0.200671
2,66,0.000000,0.627629,0.375296
3,66,0.000000,0.628956,0.150059
4,66,0.000000,0.628956,0.150059
5,66,0.000000,0.597840,0.194338
6,66,0.000000,0.597840,0.287550
7,66,0.000000,0.597840,0.287550
8,66,0.000000,0.592933,0.165286
9,66,0.000000,0.603293,0.278378
10,66,0.000000,0.603293,0.278378
1,67,0.000000,0.161436,13.850748
2,67,0.000000,0.139833,14.030941
3,67,0.000000,0.109732,14.545861
4,67,0.000000,0.096165,14.340243
5,67,0.000000,0.051883,14.941303
6,67,0.000000,0.011813,15.134550
7,67,0.000000,0.010282,15.382184
8,67,0.000000,0.055581,15.403943
9,67,0.000000,0.053421,15.553466
10,67,0.000000,0.011649,15.064699
1,68,0.000000,-0.332378,4.775377
2,68,0.000000,-0.394052,4.974176
3,68,0.000000,-0.425611,4.571714
4,68,0.000000,-0.425611,4.647470
5,68,0.000000,-0.443433,4.698723
6,68,0.000000,-0.443433,4.561972
7,68,0.000000,-0.452820,4.294465
8,68,0.000000,-0.452820,4.294465
9,68,0.000000,-0.452820,4.443721
10,68,0.000000,-0.470503,4.404761
1,69,0.000000,-0.179538,5.463724
2,69,0.000000,-0.203599,5.463724
3,69,0.000000,-0.203599,5.463724
4,69,0.000000,-0.202139,5.220555
5,69,0.000000,-0.250689,5.220555
6,69,0.000000,-0.250689,5.220555
7,69,0.000000,-0.258781,5.293883
8,69,0.000000,-0.226482,5.346937
9,69,0.000000,-0.267748,5.285274
10,69,0.000000,-0.227630,5.285274
1,70,0.000000,-0.526615,4.227439
2,70,0.000000,-0.502671,4.742204
3,70,0.000000,-0.478814,5.253464
4,70,0.000000,-0.478814,5.295677
5,70,0.000000,-0.557371,4.784166
6,70,0.000000,-0.542977,4.672891
7,70,0.000000,-0.621054,4.676928
8,70,0.000000,-0.587686,4.738115
9,70,0.000000,-0.559412,4.468165
10,70,0.000000,-0.544965,4.604897
1,71,0.000000,-0.907757,6.736206
2,71,0.000000,-0.903659,6.797690
