rep,id,p0,alpha,tau
10,12,0.287270,0.035436,75.152208
1,13,0.287270,0.057036,70.071255
2,13,0.287270,0.057036,70.071255
3,13,0.287270,0.057036,70.071255
4,13,0.287270,0.057036,70.071255
5,13,0.287270,0.057036,70.071255
6,13,0.287270,0.057036,70.071255
7,13,0.287270,0.054475,70.083861
8,13,0.287270,0.054475,70.083861
9,13,0.287270,0.054475,70.083861
10,13,0.287270,0.058535,70.083861
1,14,0.287270,0.075225,67.614514
2,14,0.287270,0.081182,67.857643
3,14,0.287270,0.081182,67.857643
4,14,0.287270,0.080019,67.857643
5,14,0.287270,0.080019,67.860844
6,14,0.287270,0.080019,67.898571
7,14,0.287270,0.080294,67.885970
8,14,0.287270,0.081458,67.967080
9,14,0.287270,0.081458,67.817218
10,14,0.287270,0.079738,67.817218
1,15,0.287270,0.048770,81.114011
2,15,0.287270,0.049010,81.090472
3,15,0.287270,0.049010,81.090472
4,15,0.287270,0.050406,81.090472
5,15,0.287270,0.046023,80.970878
6,15,0.287270,0.047854,81.023413
7,15,0.287270,0.051608,81.023413
8,15,0.287270,0.050426,81.023413
9,15,0.287270,0.050435,81.039039
10,15,0.287270,0.050435,81.039039
1,16,0.286616,0.034270,58.428346
2,16,0.286616,0.034270,58.428346
3,16,0.286616,0.033970,58.428346
4,16,0.286616,0.035220,58.428346
5,16,0.286616,0.035519,58.676238
6,16,0.286616,0.034373,58.447492
7,16,0.286616,0.033986,58.252750
8,16,0.286616,0.033986,58.252750
9,16,0.286616,0.033986,58.487215
10,16,0.286616,0.035389,58.752871
1,17,0.287270,0.047536,71.250026
2,17,0.287270,0.047536,71.250026
3,17,0.287270,0.047280,71.343884
4,17,0.287270,0.048884,71.343884
5,17,0.287270,0.047947,71.359708
6,17,0.287270,0.047947,71.359708
7,17,0.287270,0.047947,71.359708
8,17,0.287270,0.048027,71.240640
9,17,0.287270,0.048027,71.240640
10,17,0.287270,0.048027,71.240640
1,18,0.287270,0.035856,57.668725
2,18,0.287270,0.035856,57.584615
3,18,0.287270,0.035856,57.584615
4,18,0.287270,0.036541,57.584615
5,18,0.287270,0.038279,57.626866
6,18,0.287270,0.036531,57.175132
7,18,0.287270,0.036656,57.136477
8,18,0.287270,0.036656,57.611590
9,18,0.287270,0.036656,57.611590
10,18,0.287270,0.036295,57.361026
1,19,0.287270,0.039922,76.031982
2,19,0.287270,0.039922,76.031982
3,19,0.287270,0.039922,76.031982
4,19,0.287270,0.039493,76.031982
5,19,0.287270,0.039493,76.031982
6,19,0.287270,0.040219,76.075816
7,19,0.287270,0.040219,76.075816
8,19,0.287270,0.040219,76.092794
9,19,0.287270,0.038950,76.042447
10,19,0.287270,0.038952,75.991932
1,20,0.287270,0.036461,64.207726
2,20,0.287270,0.036461,64.119391
3,20,0.287270,0.036461,64.119391
4,20,0.287270,0.036270,64.115039
5,20,0.287270,0.036270,64.115039
6,20,0.287270,0.036270,64.115039
7,20,0.287270,0.036270,64.115039
8,20,0.287270,0.036448,64.115039
9,20,0.287270,0.036448,64.115039
10,20,0.287270,0.036448,64.115039
1,21,0.287270,0.039451,66.071902
2,21,0.287270,0.040014,66.237518
3,21,0.287270,0.040014,66.237518
4,21,0.287270,0.040014,66.645991
5,21,0.287270,0.039364,66.063480
6,21,0.287270,0.040853,66.371243
7,21,0.287270,0.041001,66.490333
8,21,0.287270,0.043091,66.412635
9,21,0.287270,0.039987,66.096494
10,21,0.287270,0.038873,65.966772
1,22,0.287830,0.014920,79.171768
2,22,0.287830,0.013983,79.369348
3,22,0.287830,0.013556,79.537710
4,22,0.287830,0.012773,80.380563
5,22,0.287830,0.013075,78.956991
6,22,0.287830,0.013535,80.049193
7,22,0.287830,0.013903,79.017429
8,22,0.287830,0.014771,79.114782
9,22,0.287830,0.015554,78.920483
10,22,0.287830,0.014641,78.619742
1,23,0.287270,0.028579,68.981958
2,23,0.287270,0.028368,68.947537
3,23,0.287270,0.027197,68.548639
4,23,0.287270,0.027197,68.548639
5,23,0.287270,0.027197,68.759839
6,23,0.287270,0.027197,68.759839
7,23,0.287270,0.027086,68.421257
8,23,0.287270,0.026571,68.722668
9,23,0.287270,0.026571,68.565617
10,23,0.287270,0.026571,68.565617
1,24,0.287270,0.010817,79.917004
2,24,0.287270,0.009936,80.277737
3,24,0.287270,0.010443,80.558315
4,24,0.287270,0.010685,80.937155
5,24,0.287270,0.010931,80.413468
6,24,0.287270,0.010935,79.313254
7,24,0.287270,0.010904,80.239242
8,24,0.287270,0.010782,79.242367
9,24,0.287270,0.012027,78.165778
10,24,0.287270,0.011672,79.222510
1,25,0.287270,0.030204,74.765620
2,25,0.287270,0.028010,74.900221
3,25,0.287270,0.028049,74.730555
4,25,0.287270,0.027321,74.564489
5,25,0.287270,0.027321,74.812438
6,25,0.287270,0.027321,74.958312
7,25,0.287270,0.030487,74.552354
8,25,0.287270,0.029504,75.003556
9,25,0.287270,0.028593,74.691496
10,25,0.287270,0.027898,74.691496
1,26,0.287270,0.069935,74.814558
2,26,0.287270,0.075391,74.559078
3,26,0.287270,0.075391,74.559078
4,26,0.287270,0.070339,74.692009
5,26,0.287270,0.074489,74.590524
6,26,0.287270,0.077844,74.565465
7,26,0.287270,0.074763,74.565465
8,26,0.287270,0.074763,74.621861
9,26,0.287270,0.075980,74.684578
10,26,0.287270,0.078383,74.557578
1,27,0.287270,0.027245,68.314477
2,27,0.287270,0.027245,68.314477
3,27,0.287270,0.027245,68.631943
4,27,0.287270,0.027752,68.356119
5,27,0.287270,0.027202,68.551337
6,27,0.287270,0.027138,68.551337
7,27,0.287270,0.027138,68.551337
8,27,0.287270,0.026823,68.287625
9,27,0.287270,0.027562,68.549817
10,27,0.287270,0.027037,68.276172
1,28,0.287270,0.048664,71.864174
2,28,0.287270,0.048664,71.864174
3,28,0.287270,0.048664,71.864174
4,28,0.287270,0.048810,71.846269
5,28,0.287270,0.047919,71.785225
6,28,0.287270,0.047919,71.785225
7,28,0.287270,0.049455,71.942356
8,28,0.287270,0.049455,71.930519
9,28,0.287270,0.049455,71.930519
10,28,0.287270,0.049455,71.930519
1,29,0.286539,0.068029,78.186478
2,29,0.286539,0.068811,78.186478
3,29,0.286539,0.068306,78.100079
4,29,0.286539,0.067497,78.100079
5,29,0.286539,0.067497,78.100079
6,29,0.286539,0.067497,78.100079
7,29,0.286539,0.067497,78.100079
8,29,0.286539,0.067497,78.100079
9,29,0.286539,0.067497,78.100079
10,29,0.286539,0.069465,78.100079
1,30,0.287270,0.025260,68.164760
2,30,0.287270,0.025070,68.369507
3,30,0.287270,0.023440,67.766960
4,30,0.287270,0.024754,67.946811
5,30,0.287270,0.024726,67.946811
6,30,0.287270,0.023578,67.497858
7,30,0.287270,0.023578,67.497858
8,30,0.287270,0.025010,68.189473
9,30,0.287270,0.024360,67.646814
10,30,0.287270,0.023772,67.757892
1,31,0.287279,0.060204,63.968470
2,31,0.287279,0.058923,63.968470
3,31,0.287279,0.059470,63.921934
4,31,0.287279,0.059470,64.267082
5,31,0.287279,0.060940,64.099591
6,31,0.287279,0.060940,64.133643
7,31,0.287279,0.060712,64.144362
8,31,0.287279,0.061402,64.108543
9,31,0.287279,0.061402,64.108543
10,31,0.287279,0.062763,64.108543
1,32,0.287270,0.054495,72.209565
2,32,0.287270,0.054886,72.494708
3,32,0.287270,0.051302,72.382155
4,32,0.287270,0.053433,72.380039
5,32,0.287270,0.054126,72.547090
6,32,0.287270,0.052619,72.184586
7,32,0.287270,0.052619,71.996573
8,32,0.287270,0.051862,71.996125
9,32,0.287270,0.053264,72.179000
10,32,0.287270,0.054262,72.480614
1,33,0.287270,0.028813,73.171995
2,33,0.287270,0.027040,72.773797
3,33,0.287270,0.025809,73.502404
4,33,0.287270,0.029382,73.077647
5,33,0.287270,0.029300,73.341360
6,33,0.287270,0.029300,73.109285
7,33,0.287270,0.028955,73.109285
8,33,0.287270,0.028523,73.384781
9,33,0.287270,0.029776,72.867158
10,33,0.287270,0.030361,73.365005
1,34,0.286575,0.042365,66.448796
2,34,0.286575,0.042365,66.448796
3,34,0.286575,0.043045,66.544739
4,34,0.286575,0.043045,66.544739
5,34,0.286575,0.043045,66.544739
6,34,0.286575,0.043045,66.544739
7,34,0.286575,0.041599,66.544739
8,34,0.286575,0.041599,66.544739
9,34,0.286575,0.041599,66.544739
10,34,0.286575,0.041599,66.544739
1,35,0.287270,0.038959,73.263796
2,35,0.287270,0.041407,73.310267
3,35,0.287270,0.042227,73.080452
4,35,0.287270,0.042944,73.281895
5,35,0.287270,0.040662,73.281895
6,35,0.287270,0.043722,73.063506
7,35,0.287270,0.041882,73.385732
8,35,0.287270,0.043150,73.058145
9,35,0.287270,0.044233,73.256651
10,35,0.287270,0.044233,73.256651
1,36,0.287270,0.035738,67.880069
2,36,0.287270,0.035738,67.880069
3,36,0.287270,0.034776,67.941451
4,36,0.287270,0.034776,67.702363
5,36,0.287270,0.035486,68.244078
6,36,0.287270,0.034711,67.725426
7,36,0.287270,0.035793,67.725426
8,36,0.287270,0.035793,68.095608
9,36,0.287270,0.035793,68.095608
10,36,0.287270,0.035793,67.905595
1,37,0.288569,0.025112,63.623280
2,37,0.288569,0.025595,63.623280
3,37,0.288569,0.025595,63.623280
4,37,0.288569,0.025595,63.623280
5,37,0.288569,0.025595,63.623280
6,37,0.288569,0.025595,63.623280
7,37,0.288569,0.025595,63.774508
8,37,0.288569,0.025434,63.479377
9,37,0.288569,0.025434,63.702958
10,37,0.288569,0.025434,63.702958
1,38,0.287270,0.067974,67.131192
2,38,0.287270,0.066402,66.966557
3,38,0.287270,0.066045,66.883953
4,38,0.287270,0.065966,66.702759
5,38,0.287270,0.065966,66.702759
6,38,0.287270,0.065881,66.722508
7,38,0.287270,0.065150,66.896036
8,38,0.287270,0.063818,66.924040
9,38,0.287270,0.067719,66.562441
10,38,0.287270,0.067719,66.562441
1,39,0.287270,0.033858,72.512535
2,39,0.287270,0.033428,72.108148
3,39,0.287270,0.033336,72.452271
4,39,0.287270,0.033203,72.128193
5,39,0.287270,0.032760,72.172486
6,39,0.287270,0.034737,72.782762
7,39,0.287270,0.034624,72.704410
8,39,0.287270,0.034207,72.248521
9,39,0.287270,0.034207,72.248521
10,39,0.287270,0.033424,72.140571
1,40,0.287424,0.067422,64.902108
2,40,0.287424,0.067207,64.902108
3,40,0.287424,0.067518,64.902108
4,40,0.287424,0.067518,64.902108
5,40,0.287424,0.067518,64.902108
6,40,0.287424,0.067518,64.902108
7,40,0.287424,0.067518,64.902108
8,40,0.287424,0.067518,64.902108
9,40,0.287424,0.067518,64.902108
10,40,0.287424,0.067518,64.902108
1,41,0.287270,0.026424,69.630218
2,41,0.287270,0.026453,69.299550
3,41,0.287270,0.026911,69.861195
4,41,0.287270,0.026539,69.853948
5,41,0.287270,0.026393,69.760642
6,41,0.287270,0.025368,69.673959
7,41,0.287270,0.027510,69.697594
8,41,0.287270,0.026942,69.697594
9,41,0.287270,0.027114,69.497219
10,41,0.287270,0.026384,69.676372
1,42,0.287270,0.091746,69.358732
2,42,0.287270,0.091516,69.309901
3,42,0.287270,0.092922,69.248666
4,42,0.287270,0.093608,69.248666
5,42,0.287270,0.093608,69.345633
6,42,0.287270,0.089892,69.183515
7,42,0.287270,0.089892,69.355128
8,42,0.287270,0.093826,69.355128
9,42,0.287270,0.093826,69.355128
10,42,0.287270,0.095629,69.355128
1,43,0.287270,0.058260,71.419420
2,43,0.287270,0.058130,71.419420
3,43,0.287270,0.058130,71.419420
4,43,0.287270,0.058130,71.419420
5,43,0.287270,0.058130,71.393231
6,43,0.287270,0.058130,71.393231
7,43,0.287270,0.059704,71.393231
8,43,0.287270,0.058465,71.393231
9,43,0.287270,0.058465,71.393231
10,43,0.287270,0.058465,71.393231
1,44,0.288102,0.043812,60.379348
2,44,0.288102,0.043454,60.296734
3,44,0.288102,0.043454,60.352725
4,44,0.288102,0.042140,60.119200
5,44,0.288102,0.042140,60.119200
6,44,0.288102,0.041416,60.119200
7,44,0.288102,0.041416,60.119200
8,44,0.288102,0.041416,60.043447
9,44,0.288102,0.041416,60.043447
10,44,0.288102,0.041416,60.043447
1,45,0.287270,0.057131,70.863428
2,45,0.287270,0.057131,70.945222
3,45,0.287270,0.059394,70.945222
4,45,0.287270,0.059799,70.945222
5,45,0.287270,0.061706,70.945222
6,45,0.287270,0.062742,71.165630
7,45,0.287270,0.061322,71.155299
8,45,0.287270,0.060592,71.222808
9,45,0.287270,0.062968,71.178266
10,45,0.287270,0.060189,71.116936
1,46,0.287270,0.041982,67.043378
2,46,0.287270,0.042858,67.500737
3,46,0.287270,0.043910,67.602569
4,46,0.287270,0.042409,67.371326
5,46,0.287270,0.042409,67.371326
6,46,0.287270,0.042183,67.330688
7,46,0.287270,0.042123,67.263372
8,46,0.287270,0.042123,67.263372
9,46,0.287270,0.043125,67.263372
10,46,0.287270,0.043125,67.263372
1,47,0.286809,0.055980,71.040742
2,47,0.286809,0.055768,70.870786
3,47,0.286809,0.055295,70.980332
4,47,0.286809,0.055295,70.980332
5,47,0.286809,0.055295,70.980332
6,47,0.286809,0.055295,70.980332
7,47,0.286809,0.057488,70.980332
8,47,0.286809,0.057469,70.980332
9,47,0.286809,0.057469,70.980332
10,47,0.286809,0.057469,71.076464
1,48,0.287270,0.025681,75.106879
2,48,0.287270,0.026356,75.056658
3,48,0.287270,0.027358,74.939760
4,48,0.287270,0.027358,74.939760
5,48,0.287270,0.027411,74.939760
6,48,0.287270,0.026425,74.858354
7,48,0.287270,0.025783,74.858354
8,48,0.287270,0.025787,75.170806
9,48,0.287270,0.025415,74.857679
10,48,0.287270,0.025826,74.857679
1,49,0.287270,0.048656,74.942791
2,49,0.287270,0.051365,74.805440
3,49,0.287270,0.054701,74.824235
4,49,0.287270,0.055604,74.813136
5,49,0.287270,0.054942,74.813136
6,49,0.287270,0.055772,74.811387
7,49,0.287270,0.064088,74.876936
8,49,0.287270,0.047900,74.573564
9,49,0.287270,0.055198,74.806980
10,49,0.287270,0.056283,74.910254
1,50,0.287270,0.064975,71.115099
2,50,0.287270,0.068366,71.496121
3,50,0.287270,0.064843,71.188284
4,50,0.287270,0.064843,71.188284
5,50,0.287270,0.064603,71.484211
6,50,0.287270,0.064603,71.484211
7,50,0.287270,0.064603,71.484211
8,50,0.287270,0.065319,71.484211
9,50,0.287270,0.065319,71.484211
10,50,0.287270,0.064147,71.151793
1,51,0.287270,0.041565,68.526574
2,51,0.287270,0.041172,68.506083
3,51,0.287270,0.041172,68.506083
4,51,0.287270,0.041172,68.506083
5,51,0.287270,0.039876,68.174108
6,51,0.287270,0.039876,68.174108
7,51,0.287270,0.040969,68.363937
8,51,0.287270,0.040828,68.363937
9,51,0.287270,0.040828,68.363937
10,51,0.287270,0.040299,68.363937
1,52,0.287270,0.054855,66.481893
2,52,0.287270,0.055653,66.421864
3,52,0.287270,0.055653,66.541121
4,52,0.287270,0.055653,66.595532
5,52,0.287270,0.055636,66.518117
6,52,0.287270,0.055636,66.518117
7,52,0.287270,0.055636,66.518117
8,52,0.287270,0.055636,66.518117
9,52,0.287270,0.055636,66.518117
10,52,0.287270,0.055636,66.518117
1,53,0.287270,0.055247,66.489545
2,53,0.287270,0.051777,66.006530
3,53,0.287270,0.051777,66.006530
4,53,0.287270,0.051777,65.980173
5,53,0.287270,0.051684,66.186674
6,53,0.287270,0.052262,66.186674
7,53,0.287270,0.051978,66.186674
8,53,0.287270,0.051404,66.052623
9,53,0.287270,0.051404,66.052623
10,53,0.287270,0.053003,66.628919
1,54,0.287270,0.033231,73.675320
2,54,0.287270,0.034237,73.692194
3,54,0.287270,0.034237,73.721127
4,54,0.287270,0.035684,73.834992
5,54,0.287270,0.035684,73.903125
6,54,0.287270,0.035163,73.481003
7,54,0.287270,0.034319,73.616503
8,54,0.287270,0.034319,73.758774
9,54,0.287270,0.036310,73.758774
10,54,0.287270,0.034899,74.034335
1,55,0.286716,0.073918,63.684815
2,55,0.286716,0.073918,63.684815
3,55,0.286716,0.072417,63.787504
4,55,0.286716,0.072245,63.676880
5,55,0.286716,0.070351,63.565444
6,55,0.286716,0.070351,63.565444
7,55,0.286716,0.070240,63.565444
8,55,0.286716,0.068845,63.565444
9,55,0.286716,0.068845,63.532502
10,55,0.286716,0.068845,63.532502
1,56,0.287270,0.061586,71.752270
2,56,0.287270,0.061586,71.366747
3,56,0.287270,0.058073,71.464963
4,56,0.287270,0.057999,71.182123
5,56,0.287270,0.057999,71.248111
6,56,0.287270,0.057999,71.248111
7,56,0.287270,0.060847,72.111038
8,56,0.287270,0.060293,71.589773
9,56,0.287270,0.060171,71.589773
10,56,0.287270,0.058664,71.277006
1,57,0.287270,0.038681,70.583389
2,57,0.287270,0.038681,70.583389
3,57,0.287270,0.038820,70.921208
4,57,0.287270,0.038820,70.824981
5,57,0.287270,0.038820,70.593908
6,57,0.287270,0.038820,70.715406
7,57,0.287270,0.037715,70.715406
8,57,0.287270,0.038120,70.649599
9,57,0.287270,0.037741,70.833360
10,57,0.287270,0.038755,70.833360
1,58,0.287270,0.020703,61.172846
2,58,0.287270,0.020646,61.350135
3,58,0.287270,0.021548,61.664580
4,58,0.287270,0.021756,61.621984
5,58,0.287270,0.022100,62.210546
6,58,0.287270,0.022100,62.050643
7,58,0.287270,0.021621,61.929158
8,58,0.287270,0.021279,61.899399
9,58,0.287270,0.021919,62.023460
10,58,0.287270,0.020983,61.427434
1,59,0.287270,0.042303,77.592783
2,59,0.287270,0.042303,77.679579
3,59,0.287270,0.042987,77.496230
4,59,0.287270,0.042001,77.680527
5,59,0.287270,0.042901,77.558721
6,59,0.287270,0.041186,77.480606
7,59,0.287270,0.041186,77.480606
8,59,0.287270,0.041773,77.440421
9,59,0.287270,0.040294,77.647529
10,59,0.287270,0.041115,77.604923
1,60,0.288071,0.074953,72.550436
2,60,0.288071,0.070371,71.998636
3,60,0.288071,0.068294,72.395778
4,60,0.288071,0.073435,72.395778
5,60,0.288071,0.069750,72.505535
6,60,0.288071,0.069750,72.035334
7,60,0.288071,0.069750,72.159924
8,60,0.288071,0.068193,72.159924
9,60,0.288071,0.068193,72.159924
10,60,0.288071,0.071236,72.248657
1,61,0.287270,0.064656,63.952167
2,61,0.287270,0.065483,63.836758
3,61,0.287270,0.065483,63.836758
4,61,0.287270,0.061302,63.836758
5,61,0.287270,0.061302,63.836758
6,61,0.287270,0.061626,63.836758
7,61,0.287270,0.064414,63.918961
8,61,0.287270,0.064414,63.918961
9,61,0.287270,0.066352,63.918961
10,61,0.287270,0.064344,63.918961
1,62,0.287533,0.082177,81.732408
2,62,0.287533,0.080660,81.768754
3,62,0.287533,0.080660,81.768754
4,62,0.287533,0.080112,81.599035
5,62,0.287533,0.080279,81.704426
6,62,0.287533,0.080279,81.704426
7,62,0.287533,0.080279,81.779600
8,62,0.287533,0.077896,81.779600
9,62,0.287533,0.082126,81.855467
10,62,0.287533,0.085111,81.855467
1,63,0.287270,0.019637,65.188486
2,63,0.287270,0.019637,65.188486
3,63,0.287270,0.019637,65.215403
4,63,0.287270,0.020006,65.764423
5,63,0.287270,0.020006,65.526305
6,63,0.287270,0.020006,65.526305
7,63,0.287270,0.020171,65.533717
8,63,0.287270,0.020171,65.533717
9,63,0.287270,0.020189,65.660529
10,63,0.287270,0.019910,65.746313
1,64,0.287270,0.038783,72.385727
2,64,0.287270,0.038783,72.385727
3,64,0.287270,0.038783,72.385727
4,64,0.287270,0.038783,72.335653
5,64,0.287270,0.038072,72.172844
6,64,0.287270,0.038625,72.431354
7,64,0.287270,0.038625,72.395785
8,64,0.287270,0.039277,72.408290
9,64,0.287270,0.039277,72.456070
10,64,0.287270,0.039304,72.456070
1,65,0.288132,0.037741,79.515516
2,65,0.288132,0.037640,79.196792
3,65,0.288132,0.037640,79.196792
4,65,0.288132,0.037998,79.422074
5,65,0.288132,0.038945,79.422074
6,65,0.288132,0.039473,79.469895
7,65,0.288132,0.041981,79.561101
8,65,0.288132,0.037474,79.481629
9,65,0.288132,0.037474,79.481629
10,65,0.288132,0.037474,79.481629
1,66,0.287270,0.064588,70.985175
2,66,0.287270,0.068384,71.561142
3,66,0.287270,0.068475,71.335905
4,66,0.287270,0.068475,71.335905
5,66,0.287270,0.066377,71.380184
6,66,0.287270,0.066377,71.473396
7,66,0.287270,0.066377,71.473396
8,66,0.287270,0.066052,71.351132
9,66,0.287270,0.066740,71.464224
10,66,0.287270,0.066740,71.464224
1,67,0.287270,0.042903,85.036594
2,67,0.287270,0.041986,85.216787
3,67,0.287270,0.040741,85.731707
4,67,0.287270,0.040192,85.526089
5,67,0.287270,0.038451,86.127149
6,67,0.287270,0.036941,86.320396
7,67,0.287270,0.036884,86.568030
8,67,0.287270,0.038594,86.589789
9,67,0.287270,0.038510,86.739312
10,67,0.287270,0.036935,86.250545
1,68,0.287270,0.026183,75.961223
2,68,0.287270,0.024617,76.160022
3,68,0.287270,0.023853,75.757560
4,68,0.287270,0.023853,75.833316
5,68,0.287270,0.023431,75.884569
6,68,0.287270,0.023431,75.747818
7,68,0.287270,0.023212,75.480311
8,68,0.287270,0.023212,75.480311
9,68,0.287270,0.023212,75.629567
10,68,0.287270,0.022806,75.590607
1,69,0.287270,0.030507,76.649570
2,69,0.287270,0.029782,76.649570
3,69,0.287270,0.029782,76.649570
4,69,0.287270,0.029826,76.406401
5,69,0.287270,0.028412,76.406401
6,69,0.287270,0.028412,76.406401
7,69,0.287270,0.028183,76.479729
8,69,0.287270,0.029108,76.532783
9,69,0.287270,0.027932,76.471120
10,69,0.287270,0.029075,76.471120
1,70,0.287892,0.021561,75.413285
2,70,0.287892,0.022084,75.928050
3,70,0.287892,0.022617,76.439310
4,70,0.287892,0.022617,76.481523
5,70,0.287892,0.020908,75.970012
6,70,0.287892,0.021211,75.858737
7,70,0.287892,0.019618,75.862774
8,70,0.287892,0.020284,75.923961
9,70,0.287892,0.020865,75.654011
10,70,0.287892,0.021169,75.790743
1,71,0.286957,0.014728,77.922053
2,71,0.286957,0.014788,77.983536
3,71,0.286957,0.014874,77.491457
4,71,0.286957,0.014469,77.996409
5,71,0.286957,0.014382,77.810059
6,71,0.286957,0.014464,77.440753
7,71,0.286957,0.013604,77.744992
8,71,0.286957,0.015119,77.922054
9,71,0.286957,0.014978,77.978480
10,71,0.286957,0.016067,77.597549
1,72,0.287270,0.016941,68.188271
2,72,0.287270,0.016822,68.735999
3,72,0.287270,0.017969,68.928118
4,72,0.287270,0.018293,69.131927
5,72,0.287270,0.017150,68.530019
6,72,0.287270,0.017150,68.530019
7,72,0.287270,0.017397,68.530019
8,72,0.287270,0.016902,68.337192
9,72,0.287270,0.017784,68.543492
10,72,0.287270,0.017784,68.543492
1,73,0.288269,0.039631,70.049608
2,73,0.288269,0.038960,69.691285
3,73,0.288269,0.040287,69.728826
4,73,0.288269,0.039436,69.728826
5,73,0.288269,0.040252,70.343884
6,73,0.288269,0.041223,70.439681
7,73,0.288269,0.042127,70.091909
8,73,0.288269,0.042127,70.091909
9,73,0.288269,0.042127,70.091909
10,73,0.288269,0.042365,70.078079
1,74,0.287270,0.046049,76.039473
2,74,0.287270,0.046049,75.907645
3,74,0.287270,0.045140,75.907645
4,74,0.287270,0.046570,75.903545
5,74,0.287270,0.047636,76.053537
