rep,id,p0,alpha,tau
8,67,0.186457,0.019305,86.510699
9,67,0.186457,0.021873,85.645563
10,67,0.186457,0.020663,85.749272
1,68,0.185880,0.017430,71.044247
2,68,0.185880,0.017553,70.990076
3,68,0.185880,0.018203,71.101185
4,68,0.185880,0.018234,71.051493
5,68,0.185880,0.018234,71.051493
6,68,0.185880,0.017899,71.289393
7,68,0.185880,0.017899,71.249838
8,68,0.185880,0.017899,71.249838
9,68,0.185880,0.017384,70.810775
10,68,0.185880,0.017384,70.810775
1,69,0.186457,0.021558,72.506865
2,69,0.186457,0.021913,72.506865
3,69,0.186457,0.021595,72.626925
4,69,0.186457,0.022015,72.726104
5,69,0.186457,0.021976,72.153530
6,69,0.186457,0.021546,72.586714
7,69,0.186457,0.021763,72.536351
8,69,0.186457,0.021763,72.468004
9,69,0.186457,0.022453,72.668950
10,69,0.186457,0.021537,72.298074
1,70,0.186457,0.015957,70.921980
2,70,0.186457,0.016333,70.150245
3,70,0.186457,0.016518,70.560731
4,70,0.186457,0.016061,70.588169
5,70,0.186457,0.016185,70.472423
6,70,0.186457,0.015696,70.333762
7,70,0.186457,0.015327,70.230154
8,70,0.186457,0.015809,70.839703
9,70,0.186457,0.015809,70.839703
10,70,0.186457,0.015982,70.754152
1,71,0.186457,0.011806,69.729319
2,71,0.186457,0.012087,69.862250
3,71,0.186457,0.010875,69.439054
4,71,0.186457,0.011092,69.883873
5,71,0.186457,0.010969,69.733226
6,71,0.186457,0.010970,70.046859
7,71,0.186457,0.011088,69.513777
8,71,0.186457,0.010698,69.647899
9,71,0.186457,0.011253,69.357925
10,71,0.186457,0.011752,70.452591
1,72,0.186465,0.012407,61.471185
2,72,0.186465,0.011908,61.661965
3,72,0.186465,0.012398,61.390982
4,72,0.186465,0.012422,61.518099
5,72,0.186465,0.012219,61.601759
6,72,0.186465,0.012875,61.994429
7,72,0.186465,0.012441,61.770304
8,72,0.186465,0.012463,61.457380
9,72,0.186465,0.012006,60.874427
10,72,0.186465,0.012111,61.568657
1,73,0.186457,0.029514,66.721564
2,73,0.186457,0.029514,66.934055
3,73,0.186457,0.029514,66.934055
4,73,0.186457,0.028734,66.810982
5,73,0.186457,0.028772,66.799592
6,73,0.186457,0.030226,67.339651
7,73,0.186457,0.030226,67.422997
8,73,0.186457,0.030667,67.151895
9,73,0.186457,0.030667,67.175193
10,73,0.186457,0.030350,67.175193
1,74,0.186457,0.032167,73.420034
2,74,0.186457,0.031997,73.420034
