rep,id,eta_p0,eta_alpha,eta_tau
9,21,0.000000,0.040161,-4.564820
10,21,0.000000,0.040161,-4.564820
1,22,0.000000,-1.021945,3.236002
2,22,0.000000,-1.059208,3.458701
3,22,0.000000,-1.026815,4.346577
4,22,0.000000,-0.994601,4.277205
5,22,0.000000,-1.067190,3.099297
6,22,0.000000,-1.047552,3.950113
7,22,0.000000,-1.027100,3.689140
8,22,0.000000,-0.987651,3.689140
9,22,0.000000,-1.083568,3.894111
10,22,0.000000,-1.162929,3.811353
1,23,0.000000,-0.302044,-3.153667
2,23,0.000000,-0.302044,-3.153667
3,23,0.000000,-0.302044,-3.273649
4,23,0.000000,-0.300088,-3.201679
5,23,0.000000,-0.318211,-3.304220
6,23,0.000000,-0.318211,-3.553521
7,23,0.000000,-0.286319,-3.200179
8,23,0.000000,-0.286319,-2.671365
9,23,0.000000,-0.305106,-3.090340
10,23,0.000000,-0.293813,-3.072735
1,24,0.000000,-1.170393,1.534094
2,24,0.000000,-1.151996,1.510247
3,24,0.000000,-1.146967,2.008299
4,24,0.000000,-1.055743,3.083923
5,24,0.000000,-1.055743,1.148832
6,24,0.000000,-1.218204,1.647793
7,24,0.000000,-1.228650,1.208211
8,24,0.000000,-1.198724,1.212799
9,24,0.000000,-1.182704,1.823112
10,24,0.000000,-1.207066,1.976271
1,25,0.000000,-0.253350,3.354619
2,25,0.000000,-0.269328,3.486859
3,25,0.000000,-0.144774,3.263022
4,25,0.000000,-0.303793,3.222732
5,25,0.000000,-0.283321,3.442233
6,25,0.000000,-0.311561,2.925059
7,25,0.000000,-0.257395,3.334188
8,25,0.000000,-0.347775,3.270909
9,25,0.000000,-0.395538,2.602489
10,25,0.000000,-0.350583,2.504964
1,26,0.000000,0.492509,5.602891
2,26,0.000000,0.423236,6.042453
3,26,0.000000,0.416613,5.754903
4,26,0.000000,0.488846,5.738467
5,26,0.000000,0.595396,5.738467
6,26,0.000000,0.623815,5.874602
7,26,0.000000,0.840881,5.503221
8,26,0.000000,0.769202,5.591623
9,26,0.000000,0.899878,5.551628
10,26,0.000000,0.889019,5.324192
1,27,0.000000,-0.307970,-3.623172
2,27,0.000000,-0.294735,-3.208606
3,27,0.000000,-0.294735,-3.375249
4,27,0.000000,-0.294735,-3.164763
5,27,0.000000,-0.301015,-3.231903
6,27,0.000000,-0.328264,-3.366362
7,27,0.000000,-0.339460,-3.595870
8,27,0.000000,-0.322103,-3.484045
9,27,0.000000,-0.282695,-3.368003
10,27,0.000000,-0.282695,-3.297316
1,28,0.000000,0.257781,1.823695
2,28,0.000000,0.257781,1.823695
3,28,0.000000,0.257781,1.823695
4,28,0.000000,0.252060,1.823695
5,28,0.000000,0.262716,1.871666
6,28,0.000000,0.255066,1.871666
7,28,0.000000,0.255066,1.871666
8,28,0.000000,0.243562,1.678574
9,28,0.000000,0.291064,1.823953
10,28,0.000000,0.257843,1.823953
1,29,0.000000,0.604115,8.936961
2,29,0.000000,0.623130,8.936961
3,29,0.000000,0.623130,8.936961
4,29,0.000000,0.623130,8.936961
5,29,0.000000,0.587089,8.848241
6,29,0.000000,0.587089,8.783502
7,29,0.000000,0.587089,8.902261
8,29,0.000000,0.605008,8.902261
9,29,0.000000,0.644928,8.902261
10,29,0.000000,0.633134,8.902261
1,30,0.000000,-0.467282,-5.174305
2,30,0.000000,-0.467282,-5.174305
3,30,0.000000,-0.467282,-5.174305
4,30,0.000000,-0.467282,-5.174305
5,30,0.000000,-0.448801,-5.174305
6,30,0.000000,-0.436346,-5.170832
7,30,0.000000,-0.436346,-5.050703
8,30,0.000000,-0.398727,-4.320551
9,30,0.000000,-0.398727,-4.320551
10,30,0.000000,-0.398727,-4.320551
1,31,0.000000,0.477093,-5.468298
2,31,0.000000,0.477093,-5.468298
3,31,0.000000,0.458768,-5.440228
4,31,0.000000,0.458768,-5.440228
5,31,0.000000,0.442248,-5.514194
6,31,0.000000,0.442248,-5.514194
7,31,0.000000,0.442248,-5.525136
8,31,0.000000,0.477024,-5.448285
9,31,0.000000,0.477024,-5.309015
10,31,0.000000,0.517193,-5.309015
1,32,0.000000,0.333758,2.762343
2,32,0.000000,0.333758,2.751183
3,32,0.000000,0.421976,2.413558
4,32,0.000000,0.421976,2.686115
5,32,0.000000,0.400894,2.720154
6,32,0.000000,0.400894,2.713751
7,32,0.000000,0.400894,2.713751
8,32,0.000000,0.400894,2.713751
9,32,0.000000,0.362674,2.644815
10,32,0.000000,0.341229,2.362007
1,33,0.000000,-0.266874,1.358850
2,33,0.000000,-0.233234,1.396865
3,33,0.000000,-0.173184,1.483466
4,33,0.000000,-0.300800,1.230505
5,33,0.000000,-0.260200,1.197106
6,33,0.000000,-0.304466,1.450989
7,33,0.000000,-0.304466,1.450989
8,33,0.000000,-0.171697,1.623573
9,33,0.000000,-0.214230,1.706968
10,33,0.000000,-0.146226,1.790023
1,34,0.000000,0.139020,-3.842036
2,34,0.000000,0.139020,-3.842036
3,34,0.000000,0.139020,-3.842036
4,34,0.000000,0.139020,-3.845438
5,34,0.000000,0.139020,-3.845438
6,34,0.000000,0.124793,-3.845438
7,34,0.000000,0.121314,-3.888160
8,34,0.000000,0.121314,-3.888160
9,34,0.000000,0.121314,-3.888160
10,34,0.000000,0.141127,-3.888160
1,35,0.000000,0.102949,2.995964
2,35,0.000000,0.102949,2.995964
3,35,0.000000,0.113812,3.033164
4,35,0.000000,0.113812,2.837752
5,35,0.000000,0.113812,3.083281
6,35,0.000000,0.071713,2.751194
7,35,0.000000,0.127357,3.006356
8,35,0.000000,0.142756,3.006356
9,35,0.000000,0.142756,3.006356
10,35,0.000000,0.152214,3.017434
1,36,0.000000,-0.054799,-2.854099
2,36,0.000000,-0.024785,-2.854099
3,36,0.000000,-0.057073,-2.824798
4,36,0.000000,-0.057073,-2.824798
5,36,0.000000,-0.080953,-2.957640
6,36,0.000000,-0.084558,-2.957640
7,36,0.000000,-0.046194,-3.203345
8,36,0.000000,-0.065558,-2.761589
9,36,0.000000,-0.094597,-2.753010
10,36,0.000000,-0.051828,-3.027902
1,37,0.000000,-0.318054,-8.122428
2,37,0.000000,-0.314464,-8.004315
3,37,0.000000,-0.314464,-8.004315
4,37,0.000000,-0.314464,-8.004315
5,37,0.000000,-0.351158,-8.311260
6,37,0.000000,-0.351158,-8.311260
7,37,0.000000,-0.351158,-8.311260
8,37,0.000000,-0.351158,-8.311260
9,37,0.000000,-0.351158,-8.300523
10,37,0.000000,-0.337516,-8.075298
1,38,0.000000,0.686769,-1.918132
2,38,0.000000,0.576356,-2.227789
3,38,0.000000,0.590489,-2.441989
4,38,0.000000,0.580648,-2.547061
5,38,0.000000,0.595268,-2.064176
6,38,0.000000,0.595268,-2.318324
7,38,0.000000,0.616624,-2.318324
8,38,0.000000,0.587846,-2.124734
9,38,0.000000,0.597834,-2.503357
10,38,0.000000,0.615402,-2.163130
1,39,0.000000,-0.127303,1.204049
2,39,0.000000,-0.141683,0.806681
3,39,0.000000,-0.130303,1.441331
4,39,0.000000,-0.101000,1.005017
5,39,0.000000,-0.077959,1.876325
6,39,0.000000,-0.054944,1.324543
7,39,0.000000,-0.108071,1.324543
8,39,0.000000,-0.114658,0.874789
9,39,0.000000,-0.079454,1.446935
10,39,0.000000,-0.079454,1.446935
1,40,0.000000,0.598187,-4.317788
2,40,0.000000,0.598187,-4.318229
3,40,0.000000,0.598187,-4.477858
4,40,0.000000,0.590223,-4.343279
5,40,0.000000,0.590223,-4.343279
6,40,0.000000,0.626386,-4.325005
7,40,0.000000,0.626386,-4.325005
8,40,0.000000,0.626386,-4.136933
9,40,0.000000,0.626386,-4.136933
10,40,0.000000,0.618516,-4.429181
1,41,0.000000,-0.316546,-2.001391
2,41,0.000000,-0.282568,-2.291693
3,41,0.000000,-0.307021,-2.291693
4,41,0.000000,-0.384004,-2.595718
5,41,0.000000,-0.353424,-2.675741
6,41,0.000000,-0.340583,-2.823529
7,41,0.000000,-0.293350,-2.103922
8,41,0.000000,-0.315287,-2.121341
9,41,0.000000,-0.322680,-2.315701
10,41,0.000000,-0.328748,-2.315701
1,42,0.000000,0.926318,0.536570
2,42,0.000000,0.921134,0.477443
3,42,0.000000,0.925046,0.553054
4,42,0.000000,0.922806,0.583742
5,42,0.000000,0.930513,0.583742
6,42,0.000000,0.930513,0.583742
7,42,0.000000,0.930513,0.583742
8,42,0.000000,0.930513,0.648967
9,42,0.000000,0.930513,0.648967
10,42,0.000000,0.914001,0.445608
1,43,0.000000,0.439794,1.783448
2,43,0.000000,0.439199,1.878975
3,43,0.000000,0.419566,1.715979
4,43,0.000000,0.402005,1.651283
5,43,0.000000,0.402005,1.616576
6,43,0.000000,0.400028,1.414500
7,43,0.000000,0.386636,1.766045
8,43,0.000000,0.386636,1.766045
9,43,0.000000,0.397275,1.766045
10,43,0.000000,0.379460,1.673334
1,44,0.000000,0.107772,-10.431080
2,44,0.000000,0.096858,-10.445206
3,44,0.000000,0.124226,-10.252956
4,44,0.000000,0.124226,-10.252956
5,44,0.000000,0.124226,-10.252956
6,44,0.000000,0.124226,-10.252956
7,44,0.000000,0.072570,-10.683617
8,44,0.000000,0.072570,-10.683617
9,44,0.000000,0.072570,-10.714431
10,44,0.000000,0.072570,-10.758582
1,45,0.000000,0.443516,1.278561
2,45,0.000000,0.443516,1.278561
3,45,0.000000,0.444634,1.374937
4,45,0.000000,0.462914,1.400734
5,45,0.000000,0.463988,1.400734
6,45,0.000000,0.463988,1.400734
7,45,0.000000,0.463988,1.400734
8,45,0.000000,0.462866,1.400734
9,45,0.000000,0.481328,1.653622
10,45,0.000000,0.472253,1.611670
1,46,0.000000,0.164647,-2.770628
2,46,0.000000,0.164647,-2.770628
3,46,0.000000,0.182149,-2.697527
4,46,0.000000,0.165164,-2.722615
5,46,0.000000,0.134567,-3.057881
6,46,0.000000,0.152036,-2.801679
7,46,0.000000,0.167652,-2.796661
8,46,0.000000,0.167652,-2.796661
9,46,0.000000,0.167652,-2.796661
10,46,0.000000,0.167652,-2.796661
1,47,0.000000,0.436970,1.459792
2,47,0.000000,0.434770,1.459792
3,47,0.000000,0.434770,1.459792
4,47,0.000000,0.434770,1.459792
5,47,0.000000,0.434770,1.459792
6,47,0.000000,0.434770,1.351627
7,47,0.000000,0.434770,1.351627
8,47,0.000000,0.434770,1.351627
9,47,0.000000,0.415189,1.441148
10,47,0.000000,0.459507,1.551329
1,48,0.000000,-0.348171,3.010794
2,48,0.000000,-0.377854,2.774476
3,48,0.000000,-0.352185,3.041479
4,48,0.000000,-0.283839,3.357532
5,48,0.000000,-0.283839,3.357532
6,48,0.000000,-0.296714,3.327358
7,48,0.000000,-0.326667,3.183986
8,48,0.000000,-0.319389,2.999162
9,48,0.000000,-0.328508,2.611181
10,48,0.000000,-0.328508,2.963646
1,49,0.000000,0.431468,5.027469
2,49,0.000000,0.424124,5.364280
3,49,0.000000,0.424124,5.364280
4,49,0.000000,0.474573,5.503461
5,49,0.000000,0.474573,5.503461
6,49,0.000000,0.562237,5.503461
7,49,0.000000,0.403588,5.325868
8,49,0.000000,0.373865,5.312433
9,49,0.000000,0.373766,5.256135
10,49,0.000000,0.438858,5.165245
1,50,0.000000,0.583449,2.136483
2,50,0.000000,0.597391,2.136483
3,50,0.000000,0.587883,2.136483
4,50,0.000000,0.587883,2.136483
5,50,0.000000,0.591456,1.944023
6,50,0.000000,0.591456,2.095593
7,50,0.000000,0.571934,1.891408
8,50,0.000000,0.568368,1.965278
9,50,0.000000,0.568368,1.977335
10,50,0.000000,0.583093,2.094105
1,51,0.000000,0.067383,-2.245678
2,51,0.000000,0.067383,-2.219705
3,51,0.000000,0.070559,-2.365603
4,51,0.000000,0.070559,-2.365603
5,51,0.000000,0.099171,-1.865531
6,51,0.000000,0.114157,-1.966766
7,51,0.000000,0.147707,-1.771337
8,51,0.000000,0.161605,-1.542819
9,51,0.000000,0.141981,-1.829517
10,51,0.000000,0.106742,-1.909992
1,52,0.000000,0.431004,-3.006610
2,52,0.000000,0.431004,-3.006610
3,52,0.000000,0.431004,-3.006610
4,52,0.000000,0.431004,-3.006610
5,52,0.000000,0.433877,-3.006610
6,52,0.000000,0.433877,-3.006610
7,52,0.000000,0.428131,-2.959139
8,52,0.000000,0.428131,-2.959139
9,52,0.000000,0.428131,-2.959139
10,52,0.000000,0.422786,-2.959139
1,53,0.000000,0.220596,-4.587708
2,53,0.000000,0.340898,-3.653511
3,53,0.000000,0.350269,-3.248775
4,53,0.000000,0.343406,-3.462272
5,53,0.000000,0.337214,-3.588432
6,53,0.000000,0.319856,-3.783911
7,53,0.000000,0.326398,-3.401856
8,53,0.000000,0.366423,-3.257403
9,53,0.000000,0.357865,-3.257403
10,53,0.000000,0.376927,-3.242440
1,54,0.000000,-0.031610,3.276140
2,54,0.000000,0.011337,3.276140
3,54,0.000000,-0.006876,3.437160
4,54,0.000000,-0.011515,3.046053
5,54,0.000000,-0.036525,2.899442
6,54,0.000000,-0.067838,2.594153
7,54,0.000000,-0.067838,2.594153
8,54,0.000000,-0.023555,3.191520
9,54,0.000000,-0.078888,2.631360
10,54,0.000000,-0.078888,2.701556
1,55,0.000000,0.625013,-5.597113
2,55,0.000000,0.625013,-5.597113
3,55,0.000000,0.656463,-5.597113
4,55,0.000000,0.656463,-5.597113
5,55,0.000000,0.656463,-5.510347
6,55,0.000000,0.591244,-5.879274
7,55,0.000000,0.596461,-5.861824
8,55,0.000000,0.596461,-5.861824
9,55,0.000000,0.596461,-5.861824
10,55,0.000000,0.582183,-5.901760
1,56,0.000000,0.519622,2.819808
2,56,0.000000,0.453049,2.015741
3,56,0.000000,0.525552,2.508895
4,56,0.000000,0.517642,2.557189
5,56,0.000000,0.517642,2.557189
6,56,0.000000,0.542178,2.923717
7,56,0.000000,0.568990,2.620992
8,56,0.000000,0.520128,2.377122
9,56,0.000000,0.520128,2.245361
10,56,0.000000,0.509107,1.862604
1,57,0.000000,0.075975,0.348060
2,57,0.000000,0.075975,0.474045
3,57,0.000000,0.075697,0.420425
4,57,0.000000,0.061962,0.084715
5,57,0.000000,0.009039,-0.066618
6,57,0.000000,0.013273,-0.100448
7,57,0.000000,0.013273,-0.167929
8,57,0.000000,0.020214,0.037103
9,57,0.000000,0.060319,0.235265
10,57,0.000000,0.060319,0.222783
1,58,0.000000,-0.573352,-11.629957
2,58,0.000000,-0.594608,-11.594811
3,58,0.000000,-0.556185,-11.595191
4,58,0.000000,-0.572666,-11.657745
5,58,0.000000,-0.567420,-11.571896
6,58,0.000000,-0.544153,-11.537777
7,58,0.000000,-0.555260,-10.884473
8,58,0.000000,-0.453800,-10.571232
9,58,0.000000,-0.476526,-10.571232
10,58,0.000000,-0.501742,-10.690505
1,59,0.000000,0.191287,7.711306
2,59,0.000000,0.153028,7.711306
3,59,0.000000,0.127344,7.432525
4,59,0.000000,0.104320,6.959820
5,59,0.000000,0.100912,7.203618
6,59,0.000000,0.126492,7.394023
7,59,0.000000,0.104473,7.330613
8,59,0.000000,0.104473,7.330613
9,59,0.000000,0.113010,7.593619
10,59,0.000000,0.143114,7.600643
1,60,0.000000,0.651475,3.166942
2,60,0.000000,0.687676,2.941699
3,60,0.000000,0.622656,2.874561
4,60,0.000000,0.622656,2.874561
5,60,0.000000,0.622656,2.990279
6,60,0.000000,0.622656,2.990279
7,60,0.000000,0.602554,3.061933
8,60,0.000000,0.668749,3.287599
9,60,0.000000,0.614962,3.090430
10,60,0.000000,0.612813,3.090430
1,61,0.000000,0.571642,-5.360845
2,61,0.000000,0.538347,-5.614184
3,61,0.000000,0.572416,-5.382136
4,61,0.000000,0.572416,-5.382136
5,61,0.000000,0.572416,-5.382136
6,61,0.000000,0.572416,-5.382136
7,61,0.000000,0.572416,-5.382136
8,61,0.000000,0.572416,-5.382136
9,61,0.000000,0.543752,-5.416681
10,61,0.000000,0.555063,-5.416681
1,62,0.000000,0.792186,12.862756
2,62,0.000000,0.833049,13.001376
3,62,0.000000,0.833049,13.001376
4,62,0.000000,0.833049,13.001376
5,62,0.000000,0.833049,12.938913
6,62,0.000000,0.812992,12.990483
7,62,0.000000,0.812992,12.955586
8,62,0.000000,0.847074,12.955586
9,62,0.000000,0.831133,12.955586
10,62,0.000000,0.831133,12.955586
1,63,0.000000,-0.640902,-8.211982
2,63,0.000000,-0.640902,-8.211982
3,63,0.000000,-0.640902,-8.211982
4,63,0.000000,-0.664138,-8.486507
5,63,0.000000,-0.642422,-8.360370
6,63,0.000000,-0.642422,-8.129036
7,63,0.000000,-0.640630,-8.293706
8,63,0.000000,-0.640630,-8.293706
9,63,0.000000,-0.640630,-8.293706
10,63,0.000000,-0.599220,-7.678203
1,64,0.000000,0.048133,1.825148
2,64,0.000000,0.071650,1.908666
3,64,0.000000,0.071650,1.908666
4,64,0.000000,0.083992,2.127078
5,64,0.000000,0.060767,2.127078
6,64,0.000000,0.041348,2.151457
7,64,0.000000,0.041348,1.840333
8,64,0.000000,0.063462,1.796266
9,64,0.000000,0.026350,1.795420
10,64,0.000000,0.026350,1.563561
1,65,0.000000,0.004627,8.743913
2,65,0.000000,0.016741,8.779645
3,65,0.000000,0.040828,8.779645
4,65,0.000000,0.040828,8.779645
5,65,0.000000,0.072968,9.041479
6,65,0.000000,0.056494,9.101360
7,65,0.000000,0.056494,9.001382
8,65,0.000000,0.056494,9.001382
9,65,0.000000,0.056494,9.001382
10,65,0.000000,0.056494,8.957141
1,66,0.000000,0.603599,2.140742
2,66,0.000000,0.603599,2.140742
3,66,0.000000,0.603599,2.140742
4,66,0.000000,0.603599,2.140742
5,66,0.000000,0.603599,2.140742
6,66,0.000000,0.603599,2.140742
7,66,0.000000,0.610738,2.224206
8,66,0.000000,0.608764,2.224206
9,66,0.000000,0.600840,2.143987
10,66,0.000000,0.600840,2.143987
1,67,0.000000,-0.340283,19.433519
2,67,0.000000,-0.296226,18.898414
3,67,0.000000,-0.447266,18.999493
4,67,0.000000,-0.452112,19.184149
5,67,0.000000,-0.299637,18.876643
6,67,0.000000,-0.303763,19.268399
7,67,0.000000,-0.354599,19.192520
8,67,0.000000,-0.342358,19.002091
9,67,0.000000,-0.217456,18.136956
10,67,0.000000,-0.274359,18.240665
1,68,0.000000,-0.444515,3.535639
2,68,0.000000,-0.437506,3.481469
3,68,0.000000,-0.401112,3.592578
4,68,0.000000,-0.399429,3.542885
5,68,0.000000,-0.399429,3.542885
6,68,0.000000,-0.417980,3.780786
7,68,0.000000,-0.417980,3.741231
8,68,0.000000,-0.417980,3.741231
9,68,0.000000,-0.447160,3.302168
10,68,0.000000,-0.447160,3.302168
1,69,0.000000,-0.231964,4.998258
2,69,0.000000,-0.215630,4.998258
3,69,0.000000,-0.230242,5.118317
4,69,0.000000,-0.211011,5.217497
5,69,0.000000,-0.212787,4.644923
6,69,0.000000,-0.232542,5.078107
7,69,0.000000,-0.222527,5.027744
8,69,0.000000,-0.222527,4.959397
9,69,0.000000,-0.191311,5.160343
10,69,0.000000,-0.232933,4.789467
1,70,0.000000,-0.532801,3.413372
2,70,0.000000,-0.509531,2.641637
3,70,0.000000,-0.498264,3.052123
4,70,0.000000,-0.526309,3.079562
5,70,0.000000,-0.518658,2.963816
6,70,0.000000,-0.549313,2.825154
7,70,0.000000,-0.573084,2.721547
8,70,0.000000,-0.542171,3.331095
9,70,0.000000,-0.542171,3.331095
10,70,0.000000,-0.531230,3.245545
1,71,0.000000,-0.834087,2.220711
2,71,0.000000,-0.810607,2.353643
3,71,0.000000,-0.916286,1.930447
4,71,0.000000,-0.896519,2.375265
