id,p0_SAEM,alpha_SAEM,tau_SAEM,p0_mean,alpha_mean,tau_mean,p0_sd,alpha_sd,tau_sd,p0_randomEffects,alpha_randomEffects,tau_randomEffects
1,-1.19847285809571535,-3.67667112410105901,69.40830329093701323,-1.19822013500849267,-3.65885200524275023,69.44867792558191866,0.00000000000000000,0.03221855204557087,0.18736586643060538,0.00000000000000000,-0.21138793949008691,0.14262269449246223
2,-1.19847285809571535,-3.24242306869391506,72.15555490775393821,-1.19822013500849267,-3.24364564246091680,72.13173181131857348,0.00000000000000000,0.02867242113943566,0.16857345300791682,0.00000000000000000,0.20381842329174876,2.82567658022915458
3,-1.19847285809571535,-3.95463569345266919,70.93870208755873819,-1.19822013500849267,-3.97920003976187875,70.87481411704675338,0.00000000000000000,0.04078496559299653,0.23679447564111719,0.00000000000000000,-0.53173597400921158,1.56875888595719859
4,-1.19847285809571535,-3.21540750358278338,61.16734557774771019,-1.19822013500849267,-3.20819934004080753,61.21533823102497252,0.00000000000000000,0.03692652119414882,0.23722637748236536,0.00000000000000000,0.23926472571185925,-8.09071700006448147
5,-1.19847285809571535,-3.63712801138161446,74.17933741348333854,-1.19822013500849267,-3.64482987034980477,74.15316160885073771,0.00000000000000000,0.02949764660837099,0.19411807321444663,0.00000000000000000,-0.19736580459713809,4.84710637776130504
6,-1.19847285809571535,-2.79255733535923101,58.92562002496009654,-1.19822013500849267,-2.76039963726112569,59.16134462535055860,0.00000000000000000,0.05525469000907460,0.41150656197242774,0.00000000000000000,0.68706442849153881,-10.14471060573886696
7,-1.19847285809571535,-3.36253517801836788,61.23256964208422914,-1.19822013500849267,-3.36032017070162370,61.25123769134575724,0.00000000000000000,0.01853529404813002,0.13396050317986824,0.00000000000000000,0.08714389505104174,-8.05481753974368253
8,-1.19847285809571535,-3.34827347574119383,56.78613198833664910,-1.19822013500849267,-3.35299970164844652,56.78398747749389486,0.00000000000000000,0.02635514268693967,0.19631249333505646,0.00000000000000000,0.09446436410422138,-12.52206775359555380
9,-1.19847285809571535,-3.24677711782588396,62.21797113094042686,-1.19822013500849267,-3.25138735039363080,62.17648590566331279,0.00000000000000000,0.02732951707001912,0.14028051637867442,0.00000000000000000,0.19607671535903684,-7.12956932542611899
10,-1.19847285809571535,-4.08520006398431068,73.98961384028929444,-1.19822013500849267,-4.07875097854612534,74.02974277715500762,0.00000000000000000,0.04138423671859771,0.23754839033789923,0.00000000000000000,-0.63128691279345761,4.72368754606559094
