rep,id,p0,alpha,tau
6,18,0.204015,0.029687,54.959769
7,18,0.204015,0.028731,54.970969
8,18,0.204015,0.028652,54.984169
9,18,0.204015,0.028652,55.163224
10,18,0.204015,0.029960,55.134684
1,19,0.203890,0.032062,73.713690
2,19,0.203890,0.032573,73.896436
3,19,0.203890,0.031410,73.702811
4,19,0.203890,0.031410,73.702811
5,19,0.203890,0.031410,73.592373
6,19,0.203890,0.031431,73.592373
7,19,0.203890,0.031431,73.630611
8,19,0.203890,0.031414,73.630611
9,19,0.203890,0.031414,73.747262
10,19,0.203890,0.031955,73.747262
1,20,0.204063,0.028839,61.731504
2,20,0.204063,0.029382,61.731504
3,20,0.204063,0.029382,61.731504
4,20,0.204063,0.029230,61.731504
5,20,0.204063,0.029230,61.731504
6,20,0.204063,0.029230,61.731504
7,20,0.204063,0.029230,61.731504
8,20,0.204063,0.029230,61.731504
9,20,0.204063,0.029230,61.731504
10,20,0.204063,0.029230,61.731504
1,21,0.204063,0.031678,63.859245
2,21,0.204063,0.031928,63.971095
3,21,0.204063,0.031928,64.088760
4,21,0.204063,0.032147,64.088760
5,21,0.204063,0.030914,64.043256
6,21,0.204063,0.031928,64.154647
7,21,0.204063,0.032876,64.289166
8,21,0.204063,0.032876,64.259511
9,21,0.204063,0.032484,64.111338
10,21,0.204063,0.034610,64.159674
1,22,0.204063,0.011664,73.113793
2,22,0.204063,0.010069,73.231233
3,22,0.204063,0.010985,72.276513
4,22,0.204063,0.012072,72.548524
5,22,0.204063,0.011519,72.178355
6,22,0.204063,0.011997,72.330883
7,22,0.204063,0.013243,72.450555
8,22,0.204063,0.012331,72.556403
9,22,0.204063,0.010905,73.377190
10,22,0.204063,0.012331,73.184543
1,23,0.205107,0.021676,65.327178
2,23,0.205107,0.021789,65.327178
3,23,0.205107,0.021789,65.327178
4,23,0.205107,0.021789,65.327178
5,23,0.205107,0.022344,65.327178
6,23,0.205107,0.022204,65.327178
7,23,0.205107,0.022204,65.322918
8,23,0.205107,0.022532,65.746388
9,23,0.205107,0.021631,65.214405
10,23,0.205107,0.022031,65.324098
1,24,0.204063,0.007731,70.513759
2,24,0.204063,0.008624,71.110768
3,24,0.204063,0.008744,70.503206
4,24,0.204063,0.008889,71.000077
5,24,0.204063,0.008381,71.076668
6,24,0.204063,0.008844,71.107457
7,24,0.204063,0.008610,71.020286
8,24,0.204063,0.008608,71.138939
9,24,0.204063,0.008608,70.633977
10,24,0.204063,0.008216,71.200695
1,25,0.204063,0.022718,71.657408
2,25,0.204063,0.022694,71.681981
3,25,0.204063,0.023136,71.594155
4,25,0.204063,0.022299,71.335344
5,25,0.204063,0.023722,71.397010
6,25,0.204063,0.021446,70.995292
7,25,0.204063,0.022034,71.471469
8,25,0.204063,0.021371,71.318068
9,25,0.204063,0.024455,71.650951
10,25,0.204063,0.024372,71.932782
1,26,0.204063,0.063393,73.414447
2,26,0.204063,0.061065,73.490799
3,26,0.204063,0.062919,73.515410
4,26,0.204063,0.061592,73.496562
5,26,0.204063,0.059918,73.403282
6,26,0.204063,0.055495,73.403282
7,26,0.204063,0.055284,73.403282
8,26,0.204063,0.057771,73.428711
9,26,0.204063,0.052705,73.428711
10,26,0.204063,0.062408,73.302089
1,27,0.204063,0.022282,64.984261
2,27,0.204063,0.020761,64.984261
3,27,0.204063,0.020524,64.337925
4,27,0.204063,0.020719,64.895669
5,27,0.204063,0.021637,64.934925
6,27,0.204063,0.021408,64.934925
7,27,0.204063,0.021504,65.127717
8,27,0.204063,0.021504,64.977538
9,27,0.204063,0.021765,65.221641
10,27,0.204063,0.021765,65.226540
1,28,0.204063,0.038440,69.912377
2,28,0.204063,0.038440,69.912377
3,28,0.204063,0.038440,69.897891
4,28,0.204063,0.038440,69.897891
5,28,0.204063,0.038440,69.897891
6,28,0.204063,0.038440,70.023369
7,28,0.204063,0.038440,70.023369
8,28,0.204063,0.038440,69.878421
9,28,0.204063,0.038440,69.878421
10,28,0.204063,0.038440,70.008277
1,29,0.204918,0.053499,76.771506
2,29,0.204918,0.052899,76.726303
3,29,0.204918,0.053280,76.726303
4,29,0.204918,0.053280,76.726303
5,29,0.204918,0.053280,76.726303
6,29,0.204918,0.053280,76.726303
7,29,0.204918,0.053280,76.709138
8,29,0.204918,0.053280,76.709138
9,29,0.204918,0.053726,76.709138
10,29,0.204918,0.052998,76.802228
1,30,0.204063,0.019724,64.426245
2,30,0.204063,0.018549,63.703377
3,30,0.204063,0.018549,63.586642
4,30,0.204063,0.018631,63.489099
5,30,0.204063,0.018468,63.544677
6,30,0.204063,0.019234,63.902844
7,30,0.204063,0.019234,64.200294
8,30,0.204063,0.019234,64.213644
9,30,0.204063,0.019241,63.692395
10,30,0.204063,0.019750,64.495307
1,31,0.203455,0.047070,62.403081
2,31,0.203455,0.046495,62.403081
3,31,0.203455,0.045660,62.380812
4,31,0.203455,0.045912,62.380812
5,31,0.203455,0.046759,62.359023
6,31,0.203455,0.046759,62.359023
7,31,0.203455,0.046759,62.359023
8,31,0.203455,0.046816,62.359023
9,31,0.203455,0.045966,62.359023
10,31,0.203455,0.045966,62.359023
1,32,0.204063,0.041931,70.363599
2,32,0.204063,0.041931,70.389153
3,32,0.204063,0.041916,70.389153
4,32,0.204063,0.041916,70.360314
5,32,0.204063,0.039743,70.491821
6,32,0.204063,0.039902,69.989472
7,32,0.204063,0.041682,70.137003
8,32,0.204063,0.040427,70.657845
9,32,0.204063,0.045335,70.850621
10,32,0.204063,0.045335,70.798819
1,33,0.204063,0.021952,70.291966
2,33,0.204063,0.023091,69.518819
3,33,0.204063,0.022588,69.554889
4,33,0.204063,0.019442,70.167210
5,33,0.204063,0.019442,69.147152
6,33,0.204063,0.019102,70.011539
7,33,0.204063,0.024306,70.158507
8,33,0.204063,0.024678,70.007226
9,33,0.204063,0.021553,70.227934
10,33,0.204063,0.024992,69.758717
1,34,0.204063,0.033351,64.278321
2,34,0.204063,0.033351,64.278321
3,34,0.204063,0.033351,64.278321
4,34,0.204063,0.033351,64.278321
5,34,0.204063,0.033351,64.284259
6,34,0.204063,0.033351,64.284259
7,34,0.204063,0.033249,64.370687
8,34,0.204063,0.034486,64.193807
9,34,0.204063,0.031825,64.193807
10,34,0.204063,0.031825,64.193807
1,35,0.204063,0.033903,71.307928
2,35,0.204063,0.035428,71.169568
3,35,0.204063,0.035428,71.169568
4,35,0.204063,0.033338,71.169568
5,35,0.204063,0.034082,71.227653
6,35,0.204063,0.032056,71.163456
7,35,0.204063,0.031900,70.954339
8,35,0.204063,0.033717,70.872000
9,35,0.204063,0.031908,71.177991
10,35,0.204063,0.033885,71.125838
1,36,0.204063,0.029660,65.288090
2,36,0.204063,0.029660,65.830916
3,36,0.204063,0.028601,65.946058
4,36,0.204063,0.028095,65.442557
5,36,0.204063,0.028095,65.442557
6,36,0.204063,0.028095,65.417621
7,36,0.204063,0.028095,65.562299
8,36,0.204063,0.027467,65.065552
9,36,0.204063,0.027467,65.065552
10,36,0.204063,0.027102,65.301050
1,37,0.204063,0.020870,60.214686
2,37,0.204063,0.020870,60.175708
3,37,0.204063,0.020710,60.194598
4,37,0.204063,0.021010,60.551507
5,37,0.204063,0.020220,60.169680
6,37,0.204063,0.020456,60.169680
7,37,0.204063,0.020456,60.169680
8,37,0.204063,0.020456,60.203082
9,37,0.204063,0.020456,60.203082
10,37,0.204063,0.020456,60.036955
1,38,0.204063,0.053421,65.243169
2,38,0.204063,0.053065,65.396737
3,38,0.204063,0.053149,65.581594
4,38,0.204063,0.054773,66.273966
5,38,0.204063,0.057053,66.086954
6,38,0.204063,0.057035,65.909260
7,38,0.204063,0.055692,65.598540
8,38,0.204063,0.051052,65.448652
9,38,0.204063,0.053027,65.404747
10,38,0.204063,0.054451,65.578848
1,39,0.204063,0.026048,69.049622
2,39,0.204063,0.026321,69.293683
3,39,0.204063,0.026701,69.845384
4,39,0.204063,0.026905,69.418170
5,39,0.204063,0.026905,70.017786
6,39,0.204063,0.026905,69.630715
7,39,0.204063,0.027025,69.630715
8,39,0.204063,0.027025,69.592349
9,39,0.204063,0.026724,69.374038
10,39,0.204063,0.026043,69.134598
1,40,0.204063,0.051211,63.435325
2,40,0.204063,0.051211,63.435325
3,40,0.204063,0.052344,63.373830
4,40,0.204063,0.052344,63.373830
5,40,0.204063,0.051851,63.373830
6,40,0.204063,0.050417,63.373830
7,40,0.204063,0.050613,63.423979
8,40,0.204063,0.053189,63.399883
9,40,0.204063,0.052752,63.399883
10,40,0.204063,0.052752,63.399883
1,41,0.204063,0.019803,65.983341
2,41,0.204063,0.020943,66.054024
3,41,0.204063,0.020605,66.054024
4,41,0.204063,0.020971,66.253330
5,41,0.204063,0.020464,66.072512
6,41,0.204063,0.021051,65.954524
7,41,0.204063,0.021397,66.169826
8,41,0.204063,0.020830,66.407349
9,41,0.204063,0.021470,66.126769
10,41,0.204063,0.021585,66.106480
1,42,0.204173,0.072797,68.284692
2,42,0.204173,0.073710,68.296914
3,42,0.204173,0.072945,68.296914
4,42,0.204173,0.072945,68.296914
5,42,0.204173,0.072071,68.320284
6,42,0.204173,0.072071,68.320284
7,42,0.204173,0.073310,68.362204
8,42,0.204173,0.073310,68.362204
9,42,0.204173,0.073310,68.362204
10,42,0.204173,0.073310,68.362204
1,43,0.203508,0.042597,69.431876
2,43,0.203508,0.045050,69.551720
3,43,0.203508,0.046200,69.731496
4,43,0.203508,0.047480,70.033751
5,43,0.203508,0.047644,70.033751
6,43,0.203508,0.047644,70.033751
7,43,0.203508,0.047644,70.033751
8,43,0.203508,0.047644,70.033751
9,43,0.203508,0.045603,69.700880
10,43,0.203508,0.045249,69.755796
1,44,0.204063,0.031123,57.278383
2,44,0.204063,0.031123,57.155944
3,44,0.204063,0.031123,57.359852
4,44,0.204063,0.031123,57.359852
5,44,0.204063,0.031123,57.336599
6,44,0.204063,0.030372,56.994989
7,44,0.204063,0.030002,57.128748
8,44,0.204063,0.030002,57.144143
9,44,0.204063,0.030002,57.144143
10,44,0.204063,0.030439,57.144143
1,45,0.204063,0.046969,69.356164
2,45,0.204063,0.046177,69.356164
3,45,0.204063,0.046177,69.356164
4,45,0.204063,0.045801,69.448171
5,45,0.204063,0.045702,69.193416
6,45,0.204063,0.045702,69.207312
7,45,0.204063,0.046901,69.560345
8,45,0.204063,0.046901,69.623033
9,45,0.204063,0.048930,69.680442
10,45,0.204063,0.048930,69.680442
1,46,0.204063,0.033676,65.078853
2,46,0.204063,0.033676,65.078853
3,46,0.204063,0.033597,65.078853
4,46,0.204063,0.033597,65.078853
5,46,0.204063,0.033597,65.078853
6,46,0.204063,0.033597,65.078853
7,46,0.204063,0.034293,65.078853
8,46,0.204063,0.034293,65.078853
9,46,0.204063,0.034293,65.318463
10,46,0.204063,0.035273,65.447311
1,47,0.204690,0.044415,69.196228
2,47,0.204690,0.044415,69.196228
3,47,0.204690,0.043570,69.196228
4,47,0.204690,0.043570,69.253049
5,47,0.204690,0.043834,69.253049
6,47,0.204690,0.043834,69.253049
7,47,0.204690,0.043834,69.269806
8,47,0.204690,0.044321,69.269806
9,47,0.204690,0.044321,69.269806
10,47,0.204690,0.044730,69.353201
1,48,0.204063,0.021329,71.840804
2,48,0.204063,0.020317,71.407419
3,48,0.204063,0.020317,71.218865
4,48,0.204063,0.020317,71.218865
5,48,0.204063,0.020246,71.469910
6,48,0.204063,0.020111,71.469910
7,48,0.204063,0.019650,71.261371
8,48,0.204063,0.021215,71.261371
9,48,0.204063,0.021215,71.261371
10,48,0.204063,0.021215,71.262026
1,49,0.204063,0.039266,73.109489
2,49,0.204063,0.041646,73.109489
3,49,0.204063,0.041646,73.109489
4,49,0.204063,0.040563,73.215791
5,49,0.204063,0.041728,72.992633
6,49,0.204063,0.041728,73.287210
7,49,0.204063,0.042788,73.292665
8,49,0.204063,0.038163,73.131318
9,49,0.204063,0.043695,73.327679
10,49,0.204063,0.047096,73.327679
1,50,0.204654,0.052082,69.838014
2,50,0.204654,0.052082,69.838014
3,50,0.204654,0.051318,69.876103
4,50,0.204654,0.051318,69.805775
5,50,0.204654,0.049858,69.805775
6,50,0.204654,0.049866,69.846381
7,50,0.204654,0.051308,70.098180
8,50,0.204654,0.049784,69.930091
9,50,0.204654,0.050926,69.930091
10,50,0.204654,0.050553,69.858261
1,51,0.204063,0.032554,66.036736
2,51,0.204063,0.032618,66.101895
3,51,0.204063,0.032883,66.101895
4,51,0.204063,0.032883,66.101895
5,51,0.204063,0.032455,66.068332
6,51,0.204063,0.032455,66.068332
7,51,0.204063,0.032455,66.068332
8,51,0.204063,0.032455,66.068332
9,51,0.204063,0.031875,65.980483
10,51,0.204063,0.031875,65.980483
1,52,0.204063,0.044635,65.001113
2,52,0.204063,0.044635,65.001113
3,52,0.204063,0.044232,65.001113
4,52,0.204063,0.044791,65.033326
5,52,0.204063,0.044327,64.795707
6,52,0.204063,0.044327,64.795707
7,52,0.204063,0.044327,64.795707
8,52,0.204063,0.044327,64.795707
9,52,0.204063,0.044327,64.795707
10,52,0.204063,0.043376,64.649009
1,53,0.204063,0.041236,64.612851
2,53,0.204063,0.041236,64.612851
3,53,0.204063,0.043125,64.781377
4,53,0.204063,0.043588,64.724769
5,53,0.204063,0.043588,64.883231
6,53,0.204063,0.042979,64.644072
7,53,0.204063,0.041588,64.477214
8,53,0.204063,0.041588,64.623288
9,53,0.204063,0.040390,64.412560
10,53,0.204063,0.044125,64.819727
1,54,0.204063,0.028527,71.079966
2,54,0.204063,0.028773,71.173711
3,54,0.204063,0.028160,71.315462
4,54,0.204063,0.028437,71.343559
5,54,0.204063,0.028186,71.213585
6,54,0.204063,0.027339,70.920126
7,54,0.204063,0.027667,70.718094
8,54,0.204063,0.025935,70.718094
9,54,0.204063,0.025935,70.718094
10,54,0.204063,0.026134,70.547501
1,55,0.204063,0.057770,62.400179
2,55,0.204063,0.057770,62.400179
3,55,0.204063,0.057770,62.428340
4,55,0.204063,0.054993,62.129594
5,55,0.204063,0.055795,62.287268
6,55,0.204063,0.055795,62.287268
7,55,0.204063,0.055457,62.199756
8,55,0.204063,0.055457,62.199756
9,55,0.204063,0.055505,62.199756
10,55,0.204063,0.055505,62.199756
1,56,0.204063,0.047989,69.953500
2,56,0.204063,0.049878,69.910642
3,56,0.204063,0.050312,69.853728
4,56,0.204063,0.049335,70.261988
5,56,0.204063,0.048378,69.980146
6,56,0.204063,0.049063,70.501507
7,56,0.204063,0.049616,70.581720
8,56,0.204063,0.049616,70.632478
9,56,0.204063,0.049616,70.397393
10,56,0.204063,0.049470,70.149796
1,57,0.204063,0.030027,68.339772
2,57,0.204063,0.031467,68.462095
3,57,0.204063,0.031494,68.406370
4,57,0.204063,0.031494,68.406370
5,57,0.204063,0.031494,68.673116
6,57,0.204063,0.031494,68.673116
7,57,0.204063,0.032658,68.657808
8,57,0.204063,0.032401,68.815547
9,57,0.204063,0.032401,68.815547
10,57,0.204063,0.032401,68.703622
1,58,0.204063,0.017017,57.731679
2,58,0.204063,0.017297,57.731679
3,58,0.204063,0.017415,57.428759
4,58,0.204063,0.017361,57.422800
5,58,0.204063,0.017735,57.812799
6,58,0.204063,0.018233,58.278931
7,58,0.204063,0.018252,58.144203
8,58,0.204063,0.018278,58.279412
9,58,0.204063,0.017501,57.475109
10,58,0.204063,0.016812,57.589340
1,59,0.204063,0.033663,75.439804
2,59,0.204063,0.033663,75.439804
3,59,0.204063,0.033663,75.439804
4,59,0.204063,0.033663,75.439804
5,59,0.204063,0.034002,75.470156
6,59,0.204063,0.033425,75.107064
7,59,0.204063,0.033425,75.107064
8,59,0.204063,0.031336,75.193796
9,59,0.204063,0.031336,75.193796
10,59,0.204063,0.031336,75.193796
1,60,0.204063,0.056879,70.849698
2,60,0.204063,0.057811,70.849698
3,60,0.204063,0.055062,70.934917
4,60,0.204063,0.054796,70.658400
5,60,0.204063,0.057970,70.932839
6,60,0.204063,0.060408,71.071033
7,60,0.204063,0.053956,70.702535
8,60,0.204063,0.055452,70.722568
9,60,0.204063,0.054775,70.837927
10,60,0.204063,0.055117,70.891130
1,61,0.204344,0.052772,62.611722
2,61,0.204344,0.052772,62.611722
3,61,0.204344,0.052235,62.434269
4,61,0.204344,0.050821,62.461616
5,61,0.204344,0.050821,62.469610
6,61,0.204344,0.051965,62.469610
7,61,0.204344,0.050214,62.469610
8,61,0.204344,0.050573,62.469610
9,61,0.204344,0.050573,62.469610
10,61,0.204344,0.050573,62.469610
1,62,0.203294,0.065116,80.667559
2,62,0.203294,0.065116,80.667559
3,62,0.203294,0.064764,80.667559
4,62,0.203294,0.064764,80.619783
5,62,0.203294,0.065127,80.619783
6,62,0.203294,0.065127,80.619783
7,62,0.203294,0.064532,80.512077
8,62,0.203294,0.064532,80.512077
9,62,0.203294,0.060917,80.512077
10,62,0.203294,0.061290,80.520482
1,63,0.204063,0.015646,60.948160
2,63,0.204063,0.015803,60.948498
3,63,0.204063,0.015509,60.635201
4,63,0.204063,0.015509,60.635201
5,63,0.204063,0.015509,60.411003
6,63,0.204063,0.015689,61.245340
7,63,0.204063,0.015689,60.344967
8,63,0.204063,0.015605,60.808324
9,63,0.204063,0.015924,61.010326
10,63,0.204063,0.015620,60.841862
1,64,0.204063,0.030437,69.800021
2,64,0.204063,0.030437,69.873130
3,64,0.204063,0.029529,69.985475
4,64,0.204063,0.029529,69.985475
5,64,0.204063,0.029788,69.871447
6,64,0.204063,0.031080,69.933823
7,64,0.204063,0.030234,69.933823
8,64,0.204063,0.030234,69.933823
9,64,0.204063,0.030234,69.933823
10,64,0.204063,0.029803,69.729665
1,65,0.204063,0.028753,76.847605
2,65,0.204063,0.031121,76.956409
3,65,0.204063,0.030775,76.958559
4,65,0.204063,0.030775,76.958559
5,65,0.204063,0.029495,76.762426
6,65,0.204063,0.030888,76.762426
7,65,0.204063,0.029426,76.997511
8,65,0.204063,0.030157,77.205645
9,65,0.204063,0.030157,77.145419
10,65,0.204063,0.031796,77.145419
1,66,0.204392,0.053252,69.980218
2,66,0.204392,0.053252,69.980218
3,66,0.204392,0.053252,69.980218
4,66,0.204392,0.053252,70.067371
5,66,0.204392,0.053252,70.056586
6,66,0.204392,0.053252,70.056586
7,66,0.204392,0.053252,70.056586
8,66,0.204392,0.053252,69.925386
9,66,0.204392,0.051127,69.758866
10,66,0.204392,0.051781,70.009925
1,67,0.204063,0.026183,84.561257
2,67,0.204063,0.023559,85.497562
3,67,0.204063,0.023900,85.715373
4,67,0.204063,0.025223,85.091436
5,67,0.204063,0.026684,85.173129
6,67,0.204063,0.025139,84.757385
7,67,0.204063,0.023788,85.069781
8,67,0.204063,0.025454,85.638900
9,67,0.204063,0.023138,84.701938
10,67,0.204063,0.041215,81.104886
1,68,0.204063,0.016576,70.691858
2,68,0.204063,0.016576,70.691858
3,68,0.204063,0.017374,70.632138
4,68,0.204063,0.017869,70.940430
5,68,0.204063,0.017297,70.940430
6,68,0.204063,0.017636,71.250852
7,68,0.204063,0.017636,71.262058
8,68,0.204063,0.016849,71.120668
9,68,0.204063,0.017591,71.237985
10,68,0.204063,0.017591,71.197656
1,69,0.204063,0.022469,73.350932
2,69,0.204063,0.023998,73.351520
3,69,0.204063,0.022435,73.351520
4,69,0.204063,0.021884,72.914007
5,69,0.204063,0.022811,72.964720
6,69,0.204063,0.022811,73.117765
7,69,0.204063,0.022811,73.117765
8,69,0.204063,0.022668,73.266521
9,69,0.204063,0.022668,73.266521
10,69,0.204063,0.022064,73.032746
1,70,0.204063,0.016720,71.780993
2,70,0.204063,0.016899,71.664507
3,70,0.204063,0.016230,71.610450
4,70,0.204063,0.016059,71.651694
5,70,0.204063,0.016260,71.651694
6,70,0.204063,0.017566,71.651694
7,70,0.204063,0.016497,71.852902
8,70,0.204063,0.017053,71.961039
9,70,0.204063,0.017053,71.868395
10,70,0.204063,0.017394,71.694467
1,71,0.204063,0.011910,71.298863
2,71,0.204063,0.011973,71.173301
3,71,0.204063,0.011973,71.542697
4,71,0.204063,0.013428,71.542697
5,71,0.204063,0.013267,71.381838
6,71,0.204063,0.013112,71.705383
7,71,0.204063,0.013112,72.018699
8,71,0.204063,0.013112,72.018699
9,71,0.204063,0.012575,71.907452
10,71,0.204063,0.012113,71.323614
1,72,0.204063,0.013717,63.342099
2,72,0.204063,0.014129,63.417510
3,72,0.204063,0.013442,63.417510
4,72,0.204063,0.013442,63.177682
5,72,0.204063,0.014093,63.444805
6,72,0.204063,0.014093,63.444805
7,72,0.204063,0.014003,63.443717
8,72,0.204063,0.013396,63.198800
9,72,0.204063,0.013332,62.671451
10,72,0.204063,0.013520,63.026596
1,73,0.204063,0.032915,67.819516
2,73,0.204063,0.031863,67.819516
3,73,0.204063,0.031166,67.610155
4,73,0.204063,0.030960,67.567923
5,73,0.204063,0.030960,67.535345
6,73,0.204063,0.031323,67.646781
7,73,0.204063,0.031323,67.646781
8,73,0.204063,0.031323,67.631069
9,73,0.204063,0.031635,67.479246
10,73,0.204063,0.032090,67.820497
1,74,0.204063,0.035076,74.016961
2,74,0.204063,0.035076,73.816948
3,74,0.204063,0.035076,73.816948
4,74,0.204063,0.037773,73.945539
5,74,0.204063,0.034669,73.945539
