id,p0_SAEM,alpha_SAEM,tau_SAEM,p0_mean,alpha_mean,tau_mean,p0_sd,alpha_sd,tau_sd
26,0.204124,0.054820,73.486324,0.204092,0.054824,73.497163,0.000000,0.006149,0.180146
27,0.203929,0.021445,64.948754,0.204016,0.021502,64.964992,0.000000,0.000639,0.321626
28,0.204073,0.037914,69.798206,0.203861,0.037768,69.750117,0.000000,0.000764,0.177026
29,0.204101,0.053702,76.744308,0.204918,0.054352,76.808482,0.000000,0.001231,0.086487
30,0.203993,0.018997,63.767153,0.204023,0.019105,63.849079,0.000000,0.000548,0.387654
31,0.204013,0.047844,62.586541,0.203455,0.048061,62.603870,0.000000,0.001403,0.126652
32,0.204093,0.042164,70.474924,0.203906,0.042081,70.475711,0.000000,0.001167,0.187657
33,0.204194,0.022697,69.854256,0.204061,0.022546,69.811488,0.000000,0.001656,0.255452
34,0.203928,0.033410,64.273341,0.203782,0.033561,64.282796,0.000000,0.000623,0.116508
35,0.204017,0.033096,71.017608,0.204069,0.033021,71.018091,0.000000,0.001096,0.123432
36,0.204129,0.027893,65.267240,0.204071,0.027898,65.304392,0.000000,0.000728,0.211961
37,0.204126,0.020634,60.135204,0.203899,0.020336,59.988984,0.000000,0.000660,0.376546
38,0.204031,0.053540,65.560606,0.204522,0.054160,65.679003,0.000000,0.002204,0.389292
39,0.204025,0.026949,69.629506,0.204084,0.027055,69.630430,0.000000,0.000653,0.243509
40,0.204040,0.053300,63.491986,0.204203,0.053221,63.495219,0.000000,0.001141,0.090404
41,0.204083,0.020929,66.082560,0.204082,0.020801,66.057591,0.000000,0.000758,0.236343
42,0.204112,0.072446,68.295865,0.204173,0.072754,68.322510,0.000000,0.001494,0.082989
43,0.203994,0.045917,69.803490,0.203508,0.045934,69.804736,0.000000,0.001658,0.198946
44,0.204137,0.032197,57.583427,0.204153,0.032618,57.721702,0.000000,0.001212,0.349841
45,0.204138,0.047405,69.473492,0.203903,0.047610,69.502300,0.000000,0.001711,0.185031
46,0.204055,0.034273,65.235579,0.204075,0.034237,65.208877,0.000000,0.000674,0.170540
47,0.204054,0.044678,69.338890,0.204690,0.045002,69.383561,0.000000,0.000859,0.098219
48,0.204219,0.020720,71.376654,0.204041,0.020678,71.349423,0.000000,0.000463,0.210287
49,0.203964,0.041942,73.110351,0.204019,0.044385,73.226402,0.000000,0.004241,0.187635
50,0.203985,0.051764,69.930011,0.204654,0.051650,69.912758,0.000000,0.000956,0.135334
51,0.203944,0.031916,66.006510,0.204282,0.032144,66.062463,0.000000,0.000746,0.182107
52,0.203997,0.043894,64.786569,0.203968,0.043824,64.789473,0.000000,0.000879,0.133880
53,0.204075,0.045313,65.139800,0.204119,0.041367,64.405961,0.000000,0.003334,0.676035
54,0.204142,0.027541,71.008338,0.204061,0.027539,70.993634,0.000000,0.000746,0.218300
55,0.204066,0.055103,62.206318,0.204202,0.055258,62.216752,0.000000,0.001363,0.128315
56,0.204144,0.048190,70.129908,0.204386,0.048234,70.122904,0.000000,0.001585,0.360294
57,0.203967,0.030713,68.345636,0.204090,0.030800,68.364347,0.000000,0.000796,0.203541
58,0.204100,0.017258,57.525529,0.204201,0.017279,57.549438,0.000000,0.000457,0.339088
59,0.204121,0.033153,75.375377,0.203814,0.033228,75.386368,0.000000,0.000883,0.219411
60,0.204050,0.056114,70.887602,0.204193,0.056012,70.897543,0.000000,0.001829,0.170146
61,0.204211,0.051398,62.483351,0.204344,0.051387,62.476234,0.000000,0.001748,0.108321
62,0.204135,0.065462,80.680955,0.203294,0.064838,80.633621,0.000000,0.001985,0.112408
63,0.204049,0.015546,60.633761,0.203622,0.015534,60.622180,0.000000,0.000399,0.431089
64,0.204015,0.030748,70.008275,0.204077,0.030588,69.972814,0.000000,0.000748,0.178815
65,0.204071,0.030552,77.022010,0.204085,0.030644,77.012027,0.000000,0.000703,0.149603
66,0.204128,0.052615,69.950097,0.204392,0.053137,70.010873,0.000000,0.001474,0.196779
67,0.203986,0.029515,83.671537,0.204112,0.027177,84.675807,0.000000,0.005260,1.570928
68,0.204127,0.018466,71.685687,0.204082,0.018597,71.757870,0.000000,0.000738,0.404451
69,0.203976,0.023236,73.320882,0.204029,0.023222,73.336339,0.000000,0.000960,0.320910
70,0.204031,0.016956,71.681402,0.204455,0.017047,71.724889,0.000000,0.000494,0.278675
71,0.204019,0.012398,71.552061,0.204031,0.012237,71.517386,0.000000,0.000654,0.325100
72,0.203926,0.013778,63.279599,0.204231,0.013826,63.317369,0.000000,0.000549,0.378833
73,0.204028,0.031936,67.652786,0.204064,0.031888,67.661541,0.000000,0.000944,0.253777
74,0.204031,0.036442,73.938404,0.203742,0.036576,73.944352,0.000000,0.001312,0.118307
75,0.203968,0.015004,66.770270,0.203867,0.015013,66.775669,0.000000,0.000603,0.289719
76,0.204031,0.031442,71.709671,0.204081,0.032562,71.608812,0.000000,0.003708,0.408795
77,0.203955,0.037784,60.843765,0.203782,0.037822,60.832047,0.000000,0.000877,0.166780
78,0.204133,0.051938,74.218043,0.204005,0.051982,74.232716,0.000000,0.001761,0.200749
79,0.203952,0.019004,64.253143,0.204089,0.019103,64.306771,0.000000,0.000418,0.236859
80,0.203960,0.041893,84.988521,0.204031,0.052922,83.092965,0.000000,0.022939,3.081576
81,0.204094,0.019951,60.329336,0.204104,0.019710,60.189695,0.000000,0.000957,0.574570
82,0.204127,0.022141,68.225661,0.204191,0.021956,68.205130,0.000000,0.000905,0.288020
83,0.204150,0.024106,67.676466,0.204056,0.023564,67.691258,0.000000,0.002531,0.222027
84,0.204033,0.020509,61.256101,0.203916,0.020293,61.139066,0.000000,0.001050,0.596727
85,0.204117,0.010468,64.650376,0.204175,0.010815,64.897332,0.000000,0.001262,0.838140
86,0.204146,0.038826,72.822583,0.203886,0.038554,72.783622,0.000000,0.000791,0.166549
87,0.204136,0.054066,61.883999,0.203527,0.053827,61.874796,0.000000,0.001827,0.126030
88,0.204135,0.027632,67.533995,0.204058,0.027606,67.516707,0.000000,0.000951,0.367489
89,0.203929,0.027573,55.549852,0.203304,0.027592,55.529746,0.000000,0.000593,0.212460
90,0.204089,0.041882,76.528971,0.204012,0.041782,76.502442,0.000000,0.001994,0.132564
91,0.204018,0.028447,76.114900,0.204011,0.026906,76.518124,0.000000,0.003634,0.978064
92,0.204072,0.018186,58.866123,0.203990,0.018306,58.931302,0.000000,0.000504,0.274761
93,0.204022,0.025702,58.612403,0.204782,0.025862,58.680271,0.000000,0.000673,0.320250
94,0.204189,0.031040,77.175964,0.204092,0.030228,77.000746,0.000000,0.001672,0.348070
95,0.204205,0.026242,61.740906,0.204226,0.026163,61.712547,0.000000,0.000624,0.237672
96,0.203999,0.035850,64.887295,0.204084,0.035736,64.868770,0.000000,0.001327,0.400402
97,0.204073,0.029562,69.423399,0.204285,0.029779,69.482133,0.000000,0.001002,0.251035
98,0.204191,0.044018,61.192885,0.204600,0.044036,61.190468,0.000000,0.001099,0.170590
99,0.204144,0.026376,74.545097,0.204059,0.026550,74.523441,0.000000,0.001618,0.274030
100,0.204025,0.041851,66.259745,0.203947,0.041926,66.278380,0.000000,0.001122,0.152735
101,0.204030,0.054377,65.834244,0.204321,0.054643,65.846025,0.000000,0.002061,0.133428
102,0.204040,0.028697,73.728596,0.204062,0.028895,73.627673,0.000000,0.004432,1.030428
103,0.204032,0.032523,79.181480,0.204114,0.032258,79.263269,0.000000,0.004469,0.607087
104,0.204018,0.045521,64.529857,0.203827,0.045506,64.534523,0.000000,0.000820,0.110254
105,0.204151,0.030658,79.074471,0.204798,0.030806,79.124916,0.000000,0.002968,0.260157
106,0.204016,0.096113,72.348282,0.204277,0.095605,72.343232,0.000000,0.003874,0.075273
107,0.204031,0.014288,53.144305,0.204017,0.014919,53.844429,0.000000,0.000775,0.862127
108,0.204148,0.058065,66.970306,0.204095,0.058743,66.955622,0.000000,0.005158,0.161680
109,0.204037,0.044037,65.355812,0.204132,0.043646,65.312393,0.000000,0.001518,0.153003
110,0.204047,0.014260,58.385970,0.204063,0.013903,58.064394,0.000000,0.000796,0.760361
111,0.204149,0.037246,54.638504,0.204401,0.036589,54.560862,0.000000,0.002210,0.264582
112,0.203871,0.017686,64.349908,0.204017,0.017731,64.358233,0.000000,0.000770,0.345135
113,0.204158,0.039860,67.015596,0.204077,0.039181,66.902224,0.000000,0.000918,0.159557
114,0.204175,0.012607,60.751874,0.203313,0.012508,60.648268,0.000000,0.000631,0.539688
115,0.204110,0.025295,67.224935,0.204322,0.025610,67.361792,0.000000,0.000649,0.276702
116,0.204110,0.036295,60.821912,0.203592,0.036144,60.805593,0.000000,0.000710,0.156761
117,0.204165,0.033068,77.915772,0.204063,0.033601,78.041228,0.000000,0.001987,0.262966
118,0.203998,0.011704,79.237964,0.204110,0.012741,78.399567,0.000000,0.002071,1.381763
119,0.204012,0.087074,63.302352,0.204880,0.086456,63.267423,0.000000,0.003105,0.122175
120,0.204022,0.046361,82.736066,0.204056,0.052711,81.992219,0.000000,0.010207,0.737350
121,0.204128,0.029041,64.813468,0.204223,0.029214,64.837987,0.000000,0.000906,0.179870
122,0.204221,0.024124,80.907668,0.204227,0.024310,80.891660,0.000000,0.001551,0.222887
123,0.204065,0.030299,83.726083,0.203632,0.029880,83.687896,0.000000,0.003274,0.275768
124,0.204046,0.028514,77.459182,0.204212,0.028530,77.423322,0.000000,0.001282,0.242018
125,0.204018,0.033555,72.421321,0.204055,0.033467,72.413742,0.000000,0.001229,0.219329
126,0.204040,0.014195,67.312701,0.204079,0.014087,67.257366,0.000000,0.000486,0.281471
127,0.204123,0.018312,75.756257,0.204018,0.018241,75.732880,0.000000,0.001295,0.342096
128,0.204011,0.007914,73.816804,0.204228,0.007925,73.777761,0.000000,0.000650,0.676306
129,0.204028,0.041532,81.837664,0.204103,0.041761,81.853180,0.000000,0.002536,0.163726
130,0.203995,0.014481,78.620129,0.203275,0.014466,78.605217,0.000000,0.000690,0.340706
131,0.204080,0.043158,60.276443,0.203936,0.043097,60.267264,0.000000,0.001520,0.262389
132,0.204112,0.017394,64.622400,0.204272,0.017383,64.610818,0.000000,0.000575,0.365039
133,0.204042,0.037612,69.135659,0.204075,0.037400,69.107678,0.000000,0.000712,0.152239
134,0.203998,0.044737,73.920510,0.203992,0.042824,74.079192,0.000000,0.004077,0.369826
135,0.204180,0.012512,70.465668,0.204051,0.012565,70.470588,0.000000,0.001023,0.356840
136,0.203963,0.104968,68.459123,0.203564,0.106219,68.472911,0.000000,0.008780,0.099323
137,0.204040,0.029758,72.692768,0.204207,0.029904,72.686814,0.000000,0.001907,0.212133
138,0.204059,0.103931,65.380346,0.203726,0.122662,65.637329,0.000000,0.014350,0.170451
139,0.204082,0.019567,51.410963,0.204545,0.019812,51.582601,0.000000,0.000651,0.505298
140,0.204048,0.013380,74.156573,0.204089,0.012302,74.485567,0.000000,0.001889,0.618739
141,0.203880,0.021117,66.893888,0.203917,0.021161,66.951386,0.000000,0.000473,0.306163
142,0.204003,0.032770,55.835785,0.204995,0.032525,55.797100,0.000000,0.000900,0.230957
143,0.204079,0.035307,72.942539,0.204049,0.035433,72.932979,0.000000,0.002142,0.162891
144,0.204037,0.019785,61.585951,0.204041,0.019702,61.512638,0.000000,0.000590,0.505701
145,0.203968,0.048740,78.667229,0.204063,0.052570,78.380383,0.000000,0.021755,3.631062
146,0.204051,0.033068,65.078538,0.204190,0.033194,65.122924,0.000000,0.000939,0.360455
147,0.204176,0.049313,56.873638,0.204703,0.049396,56.874736,0.000000,0.001507,0.186354
148,0.204231,0.026361,65.428298,0.204137,0.026654,65.599843,0.000000,0.000712,0.350899
149,0.204080,0.029871,70.005310,0.203905,0.030149,70.037402,0.000000,0.000796,0.132346
150,0.204177,0.028749,70.195942,0.204131,0.028739,70.167069,0.000000,0.001947,0.142898
151,0.204027,0.010273,75.327338,0.203933,0.010253,75.269951,0.000000,0.000913,0.346132
152,0.204088,0.021306,67.122303,0.204200,0.021507,67.251555,0.000000,0.000429,0.292047
153,0.204169,0.028878,72.525635,0.204145,0.028820,72.491177,0.000000,0.001183,0.215006
154,0.204161,0.061293,80.425814,0.204046,0.061324,80.547975,0.000000,0.018657,1.090906
155,0.204127,0.017478,70.391219,0.204016,0.017519,70.417636,0.000000,0.000849,0.324917
156,0.204044,0.030132,81.240756,0.204472,0.030397,81.287938,0.000000,0.001096,0.233284
157,0.204103,0.054697,63.839436,0.203725,0.055127,63.889767,0.000000,0.001309,0.162565
158,0.204149,0.025675,57.821637,0.204700,0.025741,57.819494,0.000000,0.000478,0.283287
159,0.204037,0.025823,75.245165,0.204044,0.025793,75.227282,0.000000,0.000759,0.312543
160,0.203934,0.024529,70.808415,0.204097,0.024369,70.790899,0.000000,0.001076,0.261779
161,0.204093,0.039242,74.089365,0.204081,0.038288,74.126217,0.000000,0.005095,0.304633
162,0.203940,0.022575,84.522222,0.203821,0.022926,84.511193,0.000000,0.002382,0.313717
163,0.204192,0.017035,73.402307,0.205128,0.017041,73.443275,0.000000,0.000525,0.365176
164,0.204160,0.010508,71.827137,0.204178,0.010493,71.777887,0.000000,0.000389,0.384284
165,0.204117,0.041423,66.536904,0.203620,0.041079,66.490682,0.000000,0.001077,0.158233
166,0.204176,0.020556,71.863483,0.204082,0.020516,71.861676,0.000000,0.000851,0.231285
167,0.204179,0.006513,72.506951,0.204417,0.006551,72.502156,0.000000,0.000501,0.653005
168,0.204063,0.069971,86.978093,0.203991,0.085738,85.000756,0.000000,0.028169,2.211828
169,0.204057,0.057051,63.018144,0.203614,0.056885,62.990797,0.000000,0.001885,0.149104
170,0.204075,0.031180,69.082569,0.203766,0.031114,69.054855,0.000000,0.000790,0.213212
171,0.204084,0.010834,64.021058,0.203677,0.010769,63.939116,0.000000,0.000422,0.446394
172,0.203992,0.024070,67.393804,0.204309,0.024116,67.396990,0.000000,0.001010,0.161168
173,0.204216,0.052813,64.524144,0.203958,0.052258,64.481059,0.000000,0.001006,0.102488
174,0.204018,0.011328,64.803370,0.203438,0.011364,64.828937,0.000000,0.000396,0.332347
175,0.204071,0.017416,64.860646,0.204578,0.017560,64.966203,0.000000,0.000415,0.269765
176,0.203962,0.029812,62.297992,0.205067,0.030202,62.382825,0.000000,0.000940,0.202042
177,0.203966,0.053725,78.888157,0.204063,0.052737,78.475816,0.000000,0.019216,2.896402
178,0.204079,0.032139,78.973745,0.204032,0.031122,78.727382,0.000000,0.002366,0.560757
179,0.204036,0.036902,64.841056,0.204057,0.036971,64.837190,0.000000,0.000810,0.192727
180,0.204083,0.028198,59.457662,0.204057,0.028199,59.459840,0.000000,0.000973,0.149074
181,0.204075,0.065021,70.774693,0.204085,0.065091,70.778159,0.000000,0.001721,0.157293
182,0.204128,0.010573,59.141827,0.204485,0.010833,59.350497,0.000000,0.000579,0.546266
183,0.204016,0.020653,67.663084,0.204129,0.020460,67.609710,0.000000,0.001033,0.306603
184,0.204032,0.029127,67.127324,0.204075,0.029004,67.081246,0.000000,0.000559,0.179092
185,0.203997,0.052111,72.430647,0.204408,0.052847,72.493710,0.000000,0.001252,0.114922
186,0.204182,0.032206,67.785513,0.204095,0.032183,67.776447,0.000000,0.001150,0.181664
187,0.204211,0.092144,61.992576,0.203807,0.089013,61.853007,0.000000,0.004045,0.183976
188,0.203997,0.033327,73.086408,0.204030,0.033119,73.049179,0.000000,0.001130,0.264449
189,0.204007,0.014113,66.096013,0.204064,0.014208,66.145884,0.000000,0.000955,0.394747
190,0.204024,0.068328,70.500375,0.204640,0.068820,70.528940,0.000000,0.001663,0.106000
191,0.204052,0.024507,67.961416,0.204181,0.024548,67.972715,0.000000,0.000640,0.199031
192,0.204037,0.041299,57.229835,0.204115,0.040752,57.164791,0.000000,0.001456,0.203606
193,0.204027,0.015057,81.942594,0.204695,0.015144,81.934921,0.000000,0.000928,0.381651
194,0.204028,0.038193,65.876485,0.204059,0.038012,65.857792,0.000000,0.001003,0.171339
195,0.204107,0.028930,64.371092,0.204141,0.028952,64.360994,0.000000,0.000677,0.230263
196,0.204111,0.038150,63.283593,0.204384,0.037431,63.092221,0.000000,0.001261,0.330063
197,0.204104,0.043871,70.363788,0.204063,0.043763,70.370133,0.000000,0.002109,0.099377
198,0.204107,0.103074,72.035469,0.203585,0.101930,71.995999,0.000000,0.006576,0.268083
199,0.204224,0.038872,62.960856,0.204258,0.038988,62.983340,0.000000,0.000658,0.141397
200,0.204065,0.018741,62.527087,0.204109,0.018666,62.468831,0.000000,0.000411,0.291362
201,0.204019,0.015769,76.014005,0.203929,0.015777,76.060667,0.000000,0.000587,0.309981
202,0.203869,0.010990,64.755851,0.203385,0.011016,64.816475,0.000000,0.000375,0.424279
203,0.203973,0.018424,61.478221,0.204626,0.018539,61.559412,0.000000,0.000435,0.247943
204,0.204037,0.020034,61.392348,0.204088,0.019836,61.315251,0.000000,0.000588,0.274958
205,0.204020,0.077882,69.407986,0.204437,0.078447,69.422441,0.000000,0.002777,0.104477
206,0.204010,0.041069,76.530220,0.204526,0.040816,76.480874,0.000000,0.001668,0.272481
207,0.204103,0.022160,72.217174,0.204060,0.021904,72.136475,0.000000,0.000868,0.260557
208,0.204023,0.039452,77.310939,0.204169,0.036090,77.871282,0.000000,0.006059,1.108289
209,0.204017,0.039990,73.565375,0.204028,0.040125,73.605153,0.000000,0.001391,0.346782
210,0.204115,0.014077,59.819625,0.204062,0.014199,59.951617,0.000000,0.000475,0.449338
211,0.204091,0.016331,66.383825,0.204090,0.016407,66.435790,0.000000,0.000516,0.476930
212,0.204134,0.045198,61.485235,0.203185,0.044377,61.364696,0.000000,0.002011,0.300623
213,0.204227,0.026229,75.126201,0.204033,0.026237,75.131509,0.000000,0.000722,0.247946
214,0.204165,0.052329,77.162110,0.204831,0.052279,77.174245,0.000000,0.001799,0.186292
215,0.204096,0.059127,61.392549,0.204690,0.058826,61.383424,0.000000,0.001739,0.117189
216,0.204033,0.038201,70.578067,0.203972,0.038359,70.582503,0.000000,0.002263,0.145144
217,0.204114,0.057590,66.120558,0.204062,0.056700,65.976671,0.000000,0.005373,0.841612
218,0.204104,0.030280,69.510231,0.204183,0.030479,69.544229,0.000000,0.000650,0.182449
219,0.203959,0.020602,74.587452,0.204063,0.020063,74.733065,0.000000,0.002851,0.824252
220,0.204083,0.038761,72.129429,0.204380,0.038737,72.135270,0.000000,0.001190,0.178169
221,0.204124,0.016050,64.510784,0.204074,0.016102,64.530605,0.000000,0.000566,0.461452
222,0.204070,0.051058,77.815349,0.204053,0.051197,77.823227,0.000000,0.008532,0.570252
223,0.204233,0.014837,65.833104,0.204065,0.014753,65.794820,0.000000,0.000330,0.304679
224,0.204072,0.009915,74.400392,0.204072,0.009554,75.103958,0.000000,0.001058,1.594049
225,0.204049,0.008697,64.891459,0.204120,0.008633,64.769512,0.000000,0.000377,0.537171
226,0.204032,0.041582,63.084171,0.204347,0.041395,63.043961,0.000000,0.001063,0.177227
227,0.203990,0.014473,66.622845,0.204135,0.014489,66.659566,0.000000,0.000590,0.268022
228,0.203959,0.015368,66.829315,0.204243,0.015391,66.828816,0.000000,0.000588,0.292294
229,0.204252,0.017141,61.643936,0.204006,0.017059,61.555580,0.000000,0.000319,0.309115
230,0.203990,0.036771,80.577265,0.204093,0.036097,80.567999,0.000000,0.003802,0.202763
231,0.204056,0.030162,67.720819,0.204177,0.030271,67.736945,0.000000,0.001206,0.197685
232,0.204108,0.047040,69.624566,0.204628,0.047445,69.693610,0.000000,0.001261,0.159556
233,0.203956,0.039517,62.911759,0.204065,0.039686,62.936287,0.000000,0.000907,0.140167
234,0.204053,0.026806,60.894899,0.203505,0.026966,60.930072,0.000000,0.000720,0.230985
235,0.204051,0.017599,59.339626,0.204317,0.017624,59.389579,0.000000,0.000357,0.396203
236,0.204052,0.029577,70.167757,0.202310,0.029418,70.111229,0.000000,0.000741,0.269015
237,0.204177,0.041235,59.223665,0.204014,0.041023,59.198568,0.000000,0.000817,0.174608
238,0.204065,0.031735,74.070675,0.203885,0.031982,74.026886,0.000000,0.002001,0.179394
239,0.204098,0.024976,71.197585,0.203503,0.025073,71.269277,0.000000,0.000615,0.270861
240,0.204082,0.014523,64.494134,0.204375,0.014564,64.525561,0.000000,0.000876,0.481006
241,0.204159,0.021939,57.053909,0.204427,0.021871,57.029122,0.000000,0.000588,0.385304
242,0.204136,0.023758,68.938458,0.204901,0.023949,69.026036,0.000000,0.000555,0.253046
243,0.204031,0.018083,75.901880,0.204062,0.018271,75.907070,0.000000,0.001216,0.215702
244,0.204202,0.016412,67.495963,0.204004,0.016278,67.393647,0.000000,0.000487,0.320376
245,0.204081,0.015049,57.439320,0.204983,0.015102,57.482790,0.000000,0.000302,0.330098
246,0.204039,0.042340,67.757611,0.204461,0.042434,67.782384,0.000000,0.000984,0.124012
247,0.204011,0.012195,65.848304,0.203683,0.012151,65.808219,0.000000,0.000329,0.371223
248,0.203898,0.025213,67.145109,0.203870,0.025296,67.180308,0.000000,0.000661,0.180858
249,0.204098,0.036106,59.347161,0.203946,0.036042,59.333242,0.000000,0.000850,0.258814
250,0.204111,0.037225,60.125263,0.203923,0.037430,60.175075,0.000000,0.000810,0.159945
