rep,id,p0,alpha,tau
3,10,0.208018,0.015889,72.807906
4,10,0.208018,0.015045,72.807906
5,10,0.208018,0.015445,72.114205
6,10,0.208018,0.015485,72.436783
7,10,0.208018,0.015989,72.558262
8,10,0.208018,0.015989,72.558262
9,10,0.208018,0.015512,72.435872
10,10,0.208018,0.016008,72.895970
1,11,0.208018,0.074472,63.595130
2,11,0.208018,0.071058,63.883828
3,11,0.208018,0.062047,63.620589
4,11,0.208018,0.062459,63.620589
5,11,0.208018,0.063528,63.558836
6,11,0.208018,0.063528,63.738152
7,11,0.208018,0.068111,63.738152
8,11,0.208018,0.065084,63.738152
9,11,0.208018,0.063273,63.954665
10,11,0.208018,0.061697,63.954665
1,12,0.208018,0.030367,72.922045
2,12,0.208018,0.029606,72.922045
3,12,0.208018,0.029255,72.922045
4,12,0.208018,0.029255,72.922045
5,12,0.208018,0.030404,73.334046
6,12,0.208018,0.030404,73.086151
7,12,0.208018,0.030677,72.946515
8,12,0.208018,0.030995,72.946515
9,12,0.208018,0.029171,72.982052
10,12,0.208018,0.030334,72.833157
1,13,0.208018,0.044693,68.450930
2,13,0.208018,0.044693,68.450930
3,13,0.208018,0.044648,68.450930
4,13,0.208018,0.044648,68.450930
5,13,0.208018,0.044372,68.514466
6,13,0.208018,0.044816,68.363653
7,13,0.208018,0.045406,68.501830
8,13,0.208018,0.045406,68.501830
9,13,0.208018,0.045490,68.574143
10,13,0.208018,0.044863,68.565785
1,14,0.208018,0.065757,66.673133
2,14,0.208018,0.065757,66.673133
3,14,0.208018,0.068198,66.678451
4,14,0.208018,0.068198,66.906449
5,14,0.208018,0.068198,66.906449
6,14,0.208018,0.068198,66.906449
7,14,0.208018,0.065529,66.906449
8,14,0.208018,0.065529,66.906449
9,14,0.208018,0.064284,66.835688
10,14,0.208018,0.064284,66.750054
1,15,0.208018,0.038869,79.080937
2,15,0.208018,0.037389,79.080937
3,15,0.208018,0.037896,79.045570
4,15,0.208018,0.038595,79.362173
5,15,0.208018,0.039007,79.412203
6,15,0.208018,0.038771,79.412203
7,15,0.208018,0.042218,79.283819
8,15,0.208018,0.042523,79.478078
9,15,0.208018,0.040868,79.478078
10,15,0.208018,0.039227,79.057981
1,16,0.208018,0.028087,55.902796
2,16,0.208018,0.028253,56.046529
3,16,0.208018,0.027873,55.890145
4,16,0.208018,0.027873,55.890145
5,16,0.208018,0.027873,55.890145
6,16,0.208018,0.028012,56.080255
7,16,0.208018,0.028012,56.083780
8,16,0.208018,0.028012,56.111240
9,16,0.208018,0.028012,55.911405
10,16,0.208018,0.027327,55.863836
1,17,0.208018,0.038428,69.565122
2,17,0.208018,0.037657,69.296853
3,17,0.208018,0.037657,69.296853
4,17,0.208018,0.037657,69.416886
5,17,0.208018,0.037762,69.622194
6,17,0.208018,0.040466,69.622194
7,17,0.208018,0.039869,69.516873
8,17,0.208018,0.037619,69.516873
9,17,0.208018,0.038256,69.516873
10,17,0.208018,0.038820,69.516873
1,18,0.208018,0.028822,55.050019
2,18,0.208018,0.028822,55.050019
3,18,0.208018,0.028638,55.200145
4,18,0.208018,0.028638,55.117207
5,18,0.208018,0.027218,54.654101
6,18,0.208018,0.028705,54.836893
7,18,0.208018,0.028094,54.947805
8,18,0.208018,0.028008,54.947805
9,18,0.208018,0.028790,55.057914
10,18,0.208018,0.028804,55.057914
1,19,0.208018,0.032866,73.997176
2,19,0.208018,0.032155,73.882137
3,19,0.208018,0.032356,73.834009
4,19,0.208018,0.032153,73.834009
5,19,0.208018,0.032153,73.834009
6,19,0.208018,0.032153,73.834009
7,19,0.208018,0.032153,73.834009
8,19,0.208018,0.032153,73.678147
9,19,0.208018,0.031353,73.669262
10,19,0.208018,0.031970,73.890423
1,20,0.208018,0.028514,61.654901
2,20,0.208018,0.028329,61.573968
3,20,0.208018,0.029083,61.807023
4,20,0.208018,0.029083,61.807023
5,20,0.208018,0.029183,61.792613
6,20,0.208018,0.029183,61.785648
7,20,0.208018,0.029183,61.785648
8,20,0.208018,0.029076,61.721545
9,20,0.208018,0.029076,61.721545
10,20,0.208018,0.029076,61.721545
1,21,0.208018,0.031291,63.523119
2,21,0.208018,0.031291,64.013001
3,21,0.208018,0.030799,64.013001
4,21,0.208018,0.030799,63.856785
5,21,0.208018,0.032306,63.926934
6,21,0.208018,0.031672,63.926934
7,21,0.208018,0.031672,63.920066
8,21,0.208018,0.032475,63.907355
9,21,0.208018,0.031782,64.031612
10,21,0.208018,0.031782,64.031612
1,22,0.208018,0.010845,72.459990
2,22,0.208018,0.010638,72.861180
3,22,0.208018,0.010484,73.049830
4,22,0.208018,0.010076,72.710940
5,22,0.208018,0.011172,73.008831
6,22,0.208018,0.010742,73.008831
7,22,0.208018,0.010029,73.187700
8,22,0.208018,0.011795,73.136458
9,22,0.208018,0.011806,72.096179
10,22,0.208018,0.010965,73.149458
1,23,0.208018,0.022197,65.727624
2,23,0.208018,0.022982,65.972443
3,23,0.208018,0.022857,65.630772
4,23,0.208018,0.022857,65.680902
5,23,0.208018,0.022975,65.861831
6,23,0.208018,0.022975,65.861831
7,23,0.208018,0.022888,65.930095
8,23,0.208018,0.022888,65.951133
9,23,0.208018,0.023616,65.951133
10,23,0.208018,0.023108,65.951133
1,24,0.208018,0.009345,71.179735
2,24,0.208018,0.008688,71.534577
3,24,0.208018,0.008913,71.461800
4,24,0.208018,0.009762,71.730203
5,24,0.208018,0.009284,72.336759
6,24,0.208018,0.009214,71.321708
7,24,0.208018,0.009347,71.539348
8,24,0.208018,0.009102,72.124886
9,24,0.208018,0.009176,71.335298
10,24,0.208018,0.009915,71.129649
1,25,0.208018,0.024384,71.588035
2,25,0.208018,0.025044,71.588035
3,25,0.208018,0.024000,72.113005
4,25,0.208018,0.026107,72.203713
5,25,0.208018,0.026860,72.014028
6,25,0.208018,0.024582,71.780034
7,25,0.208018,0.024768,72.184885
8,25,0.208018,0.021629,71.648491
9,25,0.208018,0.023240,71.362516
10,25,0.208018,0.023240,71.549608
1,26,0.208018,0.049329,73.645581
2,26,0.208018,0.050435,73.760458
3,26,0.208018,0.052700,73.325208
4,26,0.208018,0.050569,73.882317
5,26,0.208018,0.052304,73.619777
6,26,0.208018,0.055951,73.631809
7,26,0.208018,0.057475,73.631809
8,26,0.208018,0.062512,73.612673
9,26,0.208018,0.063665,73.612673
10,26,0.208018,0.061052,73.345960
1,27,0.208018,0.021476,65.034382
2,27,0.208018,0.020967,64.822949
3,27,0.208018,0.021785,64.998789
4,27,0.208018,0.021785,64.998789
5,27,0.208018,0.021785,64.998789
6,27,0.208018,0.022224,65.373035
7,27,0.208018,0.022224,65.373035
8,27,0.208018,0.021424,64.774761
9,27,0.208018,0.022479,65.378219
10,27,0.208018,0.022374,65.182033
1,28,0.208018,0.038257,69.849601
2,28,0.208018,0.037078,69.712570
3,28,0.208018,0.037942,69.726272
4,28,0.208018,0.037942,69.726272
5,28,0.208018,0.038279,69.701993
6,28,0.208018,0.038733,69.701993
7,28,0.208018,0.037453,69.661019
8,28,0.208018,0.039097,69.784865
9,28,0.208018,0.039097,70.252358
10,28,0.208018,0.039097,70.206069
1,29,0.208018,0.054340,76.872591
2,29,0.208018,0.054340,76.872591
3,29,0.208018,0.054443,76.872591
4,29,0.208018,0.054443,76.872591
5,29,0.208018,0.054443,76.795400
6,29,0.208018,0.054414,76.795400
7,29,0.208018,0.055137,76.873956
8,29,0.208018,0.055596,76.873956
9,29,0.208018,0.055695,76.831702
10,29,0.208018,0.055695,76.831702
1,30,0.208018,0.019515,64.024224
2,30,0.208018,0.019515,64.283643
3,30,0.208018,0.019515,64.118557
4,30,0.208018,0.019345,63.946657
5,30,0.208018,0.019345,63.900500
6,30,0.208018,0.019345,64.069882
7,30,0.208018,0.019345,64.069882
8,30,0.208018,0.019607,64.139594
9,30,0.208018,0.019290,64.139594
10,30,0.208018,0.019290,63.901460
1,31,0.208018,0.047051,62.615345
2,31,0.208018,0.048101,62.615345
3,31,0.208018,0.047666,62.615345
4,31,0.208018,0.047666,62.615345
5,31,0.208018,0.047423,62.668183
6,31,0.208018,0.047227,62.668183
7,31,0.208018,0.047227,62.668183
8,31,0.208018,0.049190,62.750468
9,31,0.208018,0.049190,62.750468
10,31,0.208018,0.049523,62.712324
1,32,0.208018,0.041811,70.676571
2,32,0.208018,0.042918,70.591614
3,32,0.208018,0.043591,70.591614
4,32,0.208018,0.043852,70.709967
5,32,0.208018,0.043450,70.584592
6,32,0.208018,0.043592,70.618458
7,32,0.208018,0.043592,70.584439
8,32,0.208018,0.042264,70.509798
9,32,0.208018,0.042320,70.655038
10,32,0.208018,0.041752,70.695289
1,33,0.208018,0.020837,69.841307
2,33,0.208018,0.022078,70.054534
3,33,0.208018,0.022945,70.234555
4,33,0.208018,0.023260,69.690266
5,33,0.208018,0.025816,70.010219
6,33,0.208018,0.028707,70.010219
7,33,0.208018,0.024794,69.963539
8,33,0.208018,0.023576,69.824559
9,33,0.208018,0.024144,69.704193
10,33,0.208018,0.022246,69.580766
1,34,0.208018,0.034769,64.405262
2,34,0.208018,0.034168,64.405262
3,34,0.208018,0.034168,64.405262
4,34,0.208018,0.034168,64.405262
5,34,0.208018,0.033871,64.637521
6,34,0.208018,0.033787,64.354126
7,34,0.208018,0.033873,64.354126
8,34,0.208018,0.033873,64.354126
9,34,0.208018,0.033157,64.344174
10,34,0.208018,0.033385,64.278960
1,35,0.208018,0.035177,71.184648
2,35,0.208018,0.033301,71.364867
3,35,0.208018,0.032080,71.114794
4,35,0.208018,0.032080,71.114794
5,35,0.208018,0.034218,70.985520
6,35,0.208018,0.033707,71.171331
7,35,0.208018,0.032497,71.171331
8,35,0.208018,0.032762,70.972841
9,35,0.208018,0.032762,71.217562
10,35,0.208018,0.033642,71.217562
1,36,0.208018,0.028300,65.495615
2,36,0.208018,0.027243,65.499771
3,36,0.208018,0.028825,65.499771
4,36,0.208018,0.028825,65.478995
5,36,0.208018,0.028825,65.487015
6,36,0.208018,0.028825,65.487015
7,36,0.208018,0.029023,65.614956
8,36,0.208018,0.029200,65.223314
9,36,0.208018,0.028735,65.223314
10,36,0.208018,0.028704,65.379659
1,37,0.208018,0.020239,60.061888
2,37,0.208018,0.020239,60.061888
3,37,0.208018,0.020827,60.061888
4,37,0.208018,0.020175,60.095483
5,37,0.208018,0.020270,59.899198
6,37,0.208018,0.021739,60.762893
7,37,0.208018,0.021739,60.762893
8,37,0.208018,0.021874,60.955699
9,37,0.208018,0.021458,60.602426
10,37,0.208018,0.021391,60.602426
1,38,0.208018,0.053097,64.871460
2,38,0.208018,0.052625,65.516716
3,38,0.208018,0.053011,65.631841
4,38,0.208018,0.052392,65.439670
5,38,0.208018,0.050138,65.307673
6,38,0.208018,0.049523,65.120864
7,38,0.208018,0.053762,65.452962
8,38,0.208018,0.053002,65.758133
9,38,0.208018,0.054500,66.023774
10,38,0.208018,0.057746,66.123817
1,39,0.208018,0.026673,69.475223
2,39,0.208018,0.026673,69.825446
3,39,0.208018,0.027563,69.923823
4,39,0.208018,0.026673,69.642998
5,39,0.208018,0.027545,69.842665
6,39,0.208018,0.027546,69.716992
7,39,0.208018,0.026511,69.640619
8,39,0.208018,0.027841,69.907769
9,39,0.208018,0.027665,69.523224
10,39,0.208018,0.027973,69.523224
1,40,0.208018,0.055316,63.708742
2,40,0.208018,0.055316,63.708742
3,40,0.208018,0.055316,63.708742
4,40,0.208018,0.054910,63.708742
5,40,0.208018,0.053748,63.534822
6,40,0.208018,0.053748,63.534822
7,40,0.208018,0.053748,63.609831
8,40,0.208018,0.053748,63.609831
9,40,0.208018,0.055528,63.653764
10,40,0.208018,0.055528,63.569540
1,41,0.208018,0.020982,66.485283
2,41,0.208018,0.021174,66.480384
3,41,0.208018,0.021174,66.480384
4,41,0.208018,0.021174,66.480384
5,41,0.208018,0.021279,66.181977
6,41,0.208018,0.021242,66.236354
7,41,0.208018,0.021523,65.973151
8,41,0.208018,0.021464,66.321802
9,41,0.208018,0.021341,66.256745
10,41,0.208018,0.020781,66.190907
1,42,0.208018,0.075023,68.353182
2,42,0.208018,0.075339,68.271581
3,42,0.208018,0.073100,68.271581
4,42,0.208018,0.075405,68.316330
5,42,0.208018,0.074223,68.316330
6,42,0.208018,0.076269,68.418435
7,42,0.208018,0.073563,68.418435
8,42,0.208018,0.073563,68.418435
9,42,0.208018,0.073563,68.438888
10,42,0.208018,0.073563,68.402117
1,43,0.208018,0.046190,69.901201
2,43,0.208018,0.046190,69.901201
3,43,0.208018,0.047374,70.042605
4,43,0.208018,0.047374,70.042605
5,43,0.208018,0.046925,70.033968
6,43,0.208018,0.045637,69.833273
7,43,0.208018,0.045563,69.717984
8,43,0.208018,0.045062,69.717984
9,43,0.208018,0.045062,69.717984
10,43,0.208018,0.044187,69.717984
1,44,0.208018,0.034506,58.342771
2,44,0.208018,0.034506,58.080330
3,44,0.208018,0.034506,58.240064
4,44,0.208018,0.033729,58.172907
5,44,0.208018,0.033729,58.191240
6,44,0.208018,0.033953,58.164303
7,44,0.208018,0.033953,57.960197
8,44,0.208018,0.033953,57.960197
9,44,0.208018,0.033953,58.149885
10,44,0.208018,0.033953,58.149885
1,45,0.208018,0.046433,69.269521
2,45,0.208018,0.046433,69.367332
3,45,0.208018,0.047098,69.603456
4,45,0.208018,0.047007,69.603456
5,45,0.208018,0.048011,69.573247
6,45,0.208018,0.048011,69.573247
7,45,0.208018,0.048011,69.573247
8,45,0.208018,0.048011,69.573247
9,45,0.208018,0.048011,69.522196
10,45,0.208018,0.048011,69.442533
1,46,0.208018,0.034653,65.134330
2,46,0.208018,0.034653,65.134330
3,46,0.208018,0.033760,65.134330
4,46,0.208018,0.033900,65.162106
5,46,0.208018,0.033961,65.272700
6,46,0.208018,0.033696,65.272700
7,46,0.208018,0.033291,64.953436
8,46,0.208018,0.033304,64.953436
9,46,0.208018,0.033304,64.953436
10,46,0.208018,0.033613,65.125779
1,47,0.208018,0.046100,69.545579
2,47,0.208018,0.047556,69.600587
3,47,0.208018,0.047556,69.600587
4,47,0.208018,0.047556,69.600587
5,47,0.208018,0.046642,69.600587
6,47,0.208018,0.046642,69.600587
7,47,0.208018,0.045375,69.559764
8,47,0.208018,0.046491,69.559764
9,47,0.208018,0.046544,69.659269
10,47,0.208018,0.045127,69.304082
1,48,0.208018,0.021229,71.584690
2,48,0.208018,0.020657,71.584690
3,48,0.208018,0.021804,71.781694
4,48,0.208018,0.020680,71.223869
5,48,0.208018,0.020680,71.997570
6,48,0.208018,0.020548,71.172045
7,48,0.208018,0.020548,71.668881
8,48,0.208018,0.020548,71.262415
9,48,0.208018,0.021139,71.378289
10,48,0.208018,0.021139,71.675891
1,49,0.208018,0.039842,73.003729
2,49,0.208018,0.041217,73.522972
3,49,0.208018,0.043368,73.522972
4,49,0.208018,0.043368,73.238830
5,49,0.208018,0.044275,73.238830
6,49,0.208018,0.047723,73.458979
7,49,0.208018,0.042262,73.008864
8,49,0.208018,0.042967,73.415228
9,49,0.208018,0.048072,73.415228
10,49,0.208018,0.048938,73.587286
1,50,0.208018,0.053028,70.056908
2,50,0.208018,0.053309,70.189880
3,50,0.208018,0.052469,70.114127
4,50,0.208018,0.052469,70.114127
5,50,0.208018,0.052469,69.974801
6,50,0.208018,0.052781,69.974801
7,50,0.208018,0.053465,69.974801
8,50,0.208018,0.050907,69.756102
9,50,0.208018,0.051729,69.756102
10,50,0.208018,0.052413,70.053357
1,51,0.208018,0.032310,66.014386
2,51,0.208018,0.032310,66.124241
3,51,0.208018,0.032120,66.009802
4,51,0.208018,0.031413,66.009802
5,51,0.208018,0.031413,66.009802
6,51,0.208018,0.032643,66.002101
7,51,0.208018,0.032494,66.002101
8,51,0.208018,0.032494,66.002101
9,51,0.208018,0.032494,66.249746
10,51,0.208018,0.032494,66.249746
1,52,0.208018,0.043781,64.817583
2,52,0.208018,0.045018,64.837920
3,52,0.208018,0.044565,65.011741
4,52,0.208018,0.044565,65.027125
5,52,0.208018,0.044094,64.894962
6,52,0.208018,0.045012,64.981725
7,52,0.208018,0.044111,64.709369
8,52,0.208018,0.043207,64.709369
9,52,0.208018,0.044012,64.709369
10,52,0.208018,0.044771,64.953993
1,53,0.208018,0.042480,64.843639
2,53,0.208018,0.042480,64.541412
3,53,0.208018,0.041770,64.633298
4,53,0.208018,0.042139,64.437852
5,53,0.208018,0.044527,65.097069
6,53,0.208018,0.044527,65.097069
7,53,0.208018,0.044527,65.097069
8,53,0.208018,0.044058,64.935319
9,53,0.208018,0.041914,64.707080
10,53,0.208018,0.042020,64.450683
1,54,0.208018,0.026748,70.795318
2,54,0.208018,0.026748,70.661098
3,54,0.208018,0.027946,70.887332
4,54,0.208018,0.028156,71.479606
5,54,0.208018,0.028156,71.479606
6,54,0.208018,0.028156,71.223777
7,54,0.208018,0.027527,71.223777
8,54,0.208018,0.027137,71.077139
9,54,0.208018,0.027098,70.868147
10,54,0.208018,0.027098,70.868147
1,55,0.208018,0.057627,62.373161
2,55,0.208018,0.057627,62.351040
3,55,0.208018,0.056306,62.351040
4,55,0.208018,0.054232,62.183246
5,55,0.208018,0.054232,62.183246
6,55,0.208018,0.054495,62.210226
7,55,0.208018,0.054778,62.210226
8,55,0.208018,0.054778,62.210226
9,55,0.208018,0.054778,62.210226
10,55,0.208018,0.057916,62.447962
1,56,0.208018,0.052298,71.201832
2,56,0.208018,0.052298,71.053692
3,56,0.208018,0.047731,70.233529
4,56,0.208018,0.047106,70.269720
5,56,0.208018,0.046447,70.194102
6,56,0.208018,0.048813,70.282856
7,56,0.208018,0.049676,70.144470
8,56,0.208018,0.049936,69.772277
9,56,0.208018,0.048490,70.107546
10,56,0.208018,0.047441,70.393477
1,57,0.208018,0.032070,68.803729
2,57,0.208018,0.032070,68.803729
3,57,0.208018,0.031642,68.162314
4,57,0.208018,0.029834,68.162314
5,57,0.208018,0.029834,68.162314
6,57,0.208018,0.030277,68.198256
7,57,0.208018,0.030959,68.559632
8,57,0.208018,0.030959,68.456945
9,57,0.208018,0.030959,68.456945
10,57,0.208018,0.030959,68.456945
1,58,0.208018,0.017347,57.514894
2,58,0.208018,0.017347,57.970588
3,58,0.208018,0.017855,57.696819
4,58,0.208018,0.017807,57.895951
5,58,0.208018,0.017964,57.895951
6,58,0.208018,0.017080,57.436209
7,58,0.208018,0.017080,57.408670
8,58,0.208018,0.017080,57.314760
9,58,0.208018,0.017278,58.136775
10,58,0.208018,0.017117,57.820976
1,59,0.208018,0.034686,75.520712
2,59,0.208018,0.033882,75.385686
3,59,0.208018,0.034297,75.532934
4,59,0.208018,0.034297,75.532934
5,59,0.208018,0.034203,75.717536
6,59,0.208018,0.033931,75.437273
7,59,0.208018,0.034610,75.725302
8,59,0.208018,0.034071,75.481862
9,59,0.208018,0.034071,75.481862
10,59,0.208018,0.033470,75.385428
1,60,0.208018,0.057314,70.983908
2,60,0.208018,0.058808,70.916573
3,60,0.208018,0.056463,70.967756
4,60,0.208018,0.056463,70.967756
5,60,0.208018,0.056463,70.967756
6,60,0.208018,0.054665,70.769298
7,60,0.208018,0.054665,70.769298
8,60,0.208018,0.053640,70.815861
9,60,0.208018,0.053640,70.761086
10,60,0.208018,0.053293,70.797289
1,61,0.208018,0.052511,62.453724
2,61,0.208018,0.048562,62.420494
3,61,0.208018,0.050820,62.434071
4,61,0.208018,0.050219,62.434071
5,61,0.208018,0.050219,62.434071
6,61,0.208018,0.049771,62.434071
7,61,0.208018,0.050693,62.434071
8,61,0.208018,0.050693,62.428170
9,61,0.208018,0.050652,62.428170
10,61,0.208018,0.050652,62.428170
1,62,0.208018,0.067351,80.816210
2,62,0.208018,0.065862,80.816210
3,62,0.208018,0.068148,80.854830
4,62,0.208018,0.065723,80.734917
5,62,0.208018,0.065723,80.734917
6,62,0.208018,0.068089,80.734917
7,62,0.208018,0.064883,80.893928
8,62,0.208018,0.064883,80.858758
9,62,0.208018,0.063412,80.582595
10,62,0.208018,0.063281,80.582595
1,63,0.208018,0.015641,60.595439
2,63,0.208018,0.015641,61.048894
3,63,0.208018,0.015229,60.495659
4,63,0.208018,0.015424,60.976853
5,63,0.208018,0.015739,61.134037
6,63,0.208018,0.015739,60.731706
7,63,0.208018,0.016028,60.975338
8,63,0.208018,0.016062,61.283626
9,63,0.208018,0.016062,61.283626
10,63,0.208018,0.015691,60.963220
1,64,0.208018,0.030803,69.963084
2,64,0.208018,0.030405,70.142749
3,64,0.208018,0.030405,69.933251
4,64,0.208018,0.030473,69.962439
5,64,0.208018,0.029970,70.046652
6,64,0.208018,0.031000,70.046652
7,64,0.208018,0.031295,70.046652
8,64,0.208018,0.031295,70.046652
9,64,0.208018,0.031295,70.162358
10,64,0.208018,0.031295,70.162358
1,65,0.208018,0.030335,77.288257
2,65,0.208018,0.030335,77.288257
3,65,0.208018,0.032168,77.278571
4,65,0.208018,0.030613,76.879999
5,65,0.208018,0.032480,77.185773
6,65,0.208018,0.032296,77.378441
7,65,0.208018,0.032855,77.378441
8,65,0.208018,0.032494,77.226604
9,65,0.208018,0.031485,77.131234
10,65,0.208018,0.030343,77.094687
1,66,0.208018,0.053650,69.990298
2,66,0.208018,0.053790,70.092711
3,66,0.208018,0.053790,70.092711
4,66,0.208018,0.053790,70.092711
5,66,0.208018,0.053790,70.022835
6,66,0.208018,0.053790,70.106042
7,66,0.208018,0.053468,69.816186
8,66,0.208018,0.053468,69.816186
9,66,0.208018,0.052293,69.858659
10,66,0.208018,0.051029,69.958744
1,67,0.208018,0.032104,83.146809
2,67,0.208018,0.029338,83.749246
3,67,0.208018,0.027489,83.370568
4,67,0.208018,0.026335,84.570438
5,67,0.208018,0.023547,85.692835
6,67,0.208018,0.026409,84.786120
7,67,0.208018,0.025487,84.465222
8,67,0.208018,0.023221,86.056559
9,67,0.208018,0.023233,88.108886
10,67,0.208018,0.022920,87.293178
1,68,0.208018,0.019041,71.878880
2,68,0.208018,0.019329,71.994385
3,68,0.208018,0.020047,72.622327
4,68,0.208018,0.020039,72.317451
5,68,0.208018,0.019160,72.099671
6,68,0.208018,0.018769,71.844115
7,68,0.208018,0.018683,71.790398
8,68,0.208018,0.018333,71.577643
9,68,0.208018,0.018998,72.224758
10,68,0.208018,0.018331,71.767850
1,69,0.208018,0.023346,73.543114
2,69,0.208018,0.023346,73.436485
3,69,0.208018,0.023346,73.436485
4,69,0.208018,0.023468,73.436485
5,69,0.208018,0.022910,73.418646
6,69,0.208018,0.023500,73.404563
7,69,0.208018,0.022441,72.927942
8,69,0.208018,0.022441,72.927942
9,69,0.208018,0.021753,73.036764
10,69,0.208018,0.021929,73.087232
1,70,0.208018,0.017523,71.808127
2,70,0.208018,0.017523,71.703813
3,70,0.208018,0.017785,71.936212
4,70,0.208018,0.017785,71.936212
5,70,0.208018,0.017825,71.936212
6,70,0.208018,0.017704,71.880455
7,70,0.208018,0.017206,71.880455
8,70,0.208018,0.016628,71.832469
9,70,0.208018,0.017826,72.444325
10,70,0.208018,0.017244,72.147100
1,71,0.208018,0.012571,71.768994
2,71,0.208018,0.012693,71.933652
3,71,0.208018,0.012933,71.964585
4,71,0.208018,0.012933,71.962655
5,71,0.208018,0.013643,71.777656
6,71,0.208018,0.012714,71.621844
7,71,0.208018,0.012654,71.810591
8,71,0.208018,0.012785,72.372272
9,71,0.208018,0.012102,71.980964
10,71,0.208018,0.012625,71.980964
1,72,0.208018,0.014598,63.906695
2,72,0.208018,0.014336,63.807050
3,72,0.208018,0.014864,64.031261
4,72,0.208018,0.013263,63.560282
5,72,0.208018,0.014621,63.916093
6,72,0.208018,0.014255,63.803240
7,72,0.208018,0.013975,63.491206
8,72,0.208018,0.014141,63.925837
9,72,0.208018,0.013856,63.528467
10,72,0.208018,0.013856,63.528467
1,73,0.208018,0.032628,67.870005
2,73,0.208018,0.032628,67.870005
3,73,0.208018,0.032137,67.870005
4,73,0.208018,0.032856,67.878191
5,73,0.208018,0.032856,67.878191
6,73,0.208018,0.032856,67.878191
7,73,0.208018,0.032856,67.878191
8,73,0.208018,0.032856,67.878191
9,73,0.208018,0.032856,67.878191
10,73,0.208018,0.033293,67.920836
1,74,0.208018,0.035545,73.821590
2,74,0.208018,0.035339,73.821590
3,74,0.208018,0.034964,73.840098
4,74,0.208018,0.034964,73.840098
5,74,0.208018,0.034307,74.073358
