rep,id,eta_p0,eta_alpha,eta_tau
2,11,0.000000,0.879773,-4.512620
3,11,0.000000,0.744161,-4.775859
4,11,0.000000,0.750788,-4.775859
5,11,0.000000,0.767757,-4.837613
6,11,0.000000,0.767757,-4.658296
7,11,0.000000,0.837407,-4.658296
8,11,0.000000,0.791950,-4.658296
9,11,0.000000,0.763724,-4.441784
10,11,0.000000,0.738507,-4.441784
1,12,0.000000,0.029628,4.525597
2,12,0.000000,0.004243,4.525597
3,12,0.000000,-0.007671,4.525597
4,12,0.000000,-0.007671,4.525597
5,12,0.000000,0.030836,4.937597
6,12,0.000000,0.030836,4.689703
7,12,0.000000,0.039795,4.550067
8,12,0.000000,0.050108,4.550067
9,12,0.000000,-0.010562,4.585603
10,12,0.000000,0.028539,4.436708
1,13,0.000000,0.416079,0.054481
2,13,0.000000,0.416079,0.054481
3,13,0.000000,0.415079,0.054481
4,13,0.000000,0.415079,0.054481
5,13,0.000000,0.408875,0.118017
6,13,0.000000,0.418832,-0.032796
7,13,0.000000,0.431921,0.105381
8,13,0.000000,0.431921,0.105381
9,13,0.000000,0.433773,0.177695
10,13,0.000000,0.419883,0.169336
1,14,0.000000,0.802231,-1.723316
2,14,0.000000,0.802231,-1.723316
3,14,0.000000,0.838680,-1.717997
4,14,0.000000,0.838680,-1.489999
5,14,0.000000,0.838680,-1.489999
6,14,0.000000,0.838680,-1.489999
7,14,0.000000,0.798764,-1.489999
8,14,0.000000,0.798764,-1.489999
9,14,0.000000,0.779587,-1.560760
10,14,0.000000,0.779587,-1.646394
1,15,0.000000,0.276463,10.684488
2,15,0.000000,0.237643,10.684488
3,15,0.000000,0.251128,10.649122
4,15,0.000000,0.269385,10.965724
5,15,0.000000,0.280018,11.015754
6,15,0.000000,0.273950,11.015754
7,15,0.000000,0.359113,10.887370
8,15,0.000000,0.366310,11.081630
9,15,0.000000,0.326623,11.081630
10,15,0.000000,0.285640,10.661533
1,16,0.000000,-0.048414,-12.493653
2,16,0.000000,-0.042534,-12.349920
3,16,0.000000,-0.056062,-12.506304
4,16,0.000000,-0.056062,-12.506304
5,16,0.000000,-0.056062,-12.506304
6,16,0.000000,-0.051101,-12.316193
7,16,0.000000,-0.051101,-12.312668
8,16,0.000000,-0.051101,-12.285208
9,16,0.000000,-0.051101,-12.485043
10,16,0.000000,-0.075852,-12.532613
1,17,0.000000,0.265056,1.168673
2,17,0.000000,0.244782,0.900404
3,17,0.000000,0.244782,0.900404
4,17,0.000000,0.244782,1.020438
5,17,0.000000,0.247578,1.225746
6,17,0.000000,0.316731,1.225746
7,17,0.000000,0.301867,1.120425
8,17,0.000000,0.243787,1.120425
9,17,0.000000,0.260560,1.120425
10,17,0.000000,0.275204,1.120425
1,18,0.000000,-0.022576,-13.346430
2,18,0.000000,-0.022576,-13.346430
3,18,0.000000,-0.028997,-13.196304
4,18,0.000000,-0.028997,-13.279242
5,18,0.000000,-0.079866,-13.742348
6,18,0.000000,-0.026669,-13.559556
7,18,0.000000,-0.048164,-13.448643
8,18,0.000000,-0.051249,-13.448643
9,18,0.000000,-0.023712,-13.338535
10,18,0.000000,-0.023214,-13.338535
1,19,0.000000,0.108716,5.600727
2,19,0.000000,0.086826,5.485688
3,19,0.000000,0.093076,5.437560
4,19,0.000000,0.086791,5.437560
5,19,0.000000,0.086791,5.437560
6,19,0.000000,0.086791,5.437560
7,19,0.000000,0.086791,5.437560
8,19,0.000000,0.086791,5.281699
9,19,0.000000,0.061572,5.272813
10,19,0.000000,0.081073,5.493975
1,20,0.000000,-0.033333,-6.741548
2,20,0.000000,-0.039850,-6.822480
3,20,0.000000,-0.013569,-6.589425
4,20,0.000000,-0.013569,-6.589425
5,20,0.000000,-0.010138,-6.603836
6,20,0.000000,-0.010138,-6.610801
7,20,0.000000,-0.010138,-6.610801
8,20,0.000000,-0.013828,-6.674903
9,20,0.000000,-0.013828,-6.674903
10,20,0.000000,-0.013828,-6.674903
1,21,0.000000,0.059592,-4.873329
2,21,0.000000,0.059592,-4.383448
3,21,0.000000,0.043743,-4.383448
4,21,0.000000,0.043743,-4.539664
5,21,0.000000,0.091516,-4.469514
6,21,0.000000,0.071713,-4.469514
7,21,0.000000,0.071713,-4.476382
8,21,0.000000,0.096748,-4.489093
9,21,0.000000,0.075156,-4.364836
10,21,0.000000,0.075156,-4.364836
1,22,0.000000,-1.000010,4.063541
2,22,0.000000,-1.019338,4.464732
3,22,0.000000,-1.033834,4.653381
4,22,0.000000,-1.073612,4.314491
5,22,0.000000,-0.970339,4.612383
6,22,0.000000,-1.009567,4.612383
7,22,0.000000,-1.078220,4.791251
8,22,0.000000,-0.916024,4.740009
9,22,0.000000,-0.915100,3.699731
10,22,0.000000,-0.989043,4.753010
1,23,0.000000,-0.283791,-2.668825
2,23,0.000000,-0.249016,-2.424005
3,23,0.000000,-0.254488,-2.765677
4,23,0.000000,-0.254488,-2.715547
5,23,0.000000,-0.249302,-2.534618
6,23,0.000000,-0.249302,-2.534618
7,23,0.000000,-0.253111,-2.466354
8,23,0.000000,-0.253111,-2.445316
9,23,0.000000,-0.221794,-2.445316
10,23,0.000000,-0.243567,-2.445316
1,24,0.000000,-1.148907,2.783286
2,24,0.000000,-1.221758,3.138129
3,24,0.000000,-1.196173,3.065352
4,24,0.000000,-1.105200,3.333755
5,24,0.000000,-1.155399,3.940310
6,24,0.000000,-1.163001,2.925259
7,24,0.000000,-1.148644,3.142899
8,24,0.000000,-1.175254,3.728437
9,24,0.000000,-1.167160,2.938849
10,24,0.000000,-1.089727,2.733201
1,25,0.000000,-0.189790,3.191587
2,25,0.000000,-0.163104,3.191587
3,25,0.000000,-0.205668,3.716556
4,25,0.000000,-0.121512,3.807265
5,25,0.000000,-0.093096,3.617579
6,25,0.000000,-0.181698,3.383585
7,25,0.000000,-0.174188,3.788437
8,25,0.000000,-0.309680,3.252043
9,25,0.000000,-0.237849,2.966068
10,25,0.000000,-0.237849,3.153159
1,26,0.000000,0.514791,5.249132
2,26,0.000000,0.536957,5.364009
3,26,0.000000,0.580885,4.928759
4,26,0.000000,0.539608,5.485869
5,26,0.000000,0.573345,5.223329
6,26,0.000000,0.640743,5.235360
7,26,0.000000,0.667624,5.235360
8,26,0.000000,0.751628,5.216224
9,26,0.000000,0.769906,5.216224
10,26,0.000000,0.727996,4.949511
1,27,0.000000,-0.316802,-3.362066
2,27,0.000000,-0.340797,-3.573500
3,27,0.000000,-0.302510,-3.397659
4,27,0.000000,-0.302510,-3.397659
5,27,0.000000,-0.302510,-3.397659
6,27,0.000000,-0.282535,-3.023414
7,27,0.000000,-0.282535,-3.023414
8,27,0.000000,-0.319232,-3.621688
9,27,0.000000,-0.271148,-3.018229
10,27,0.000000,-0.275841,-3.214416
1,28,0.000000,0.260602,1.453153
2,28,0.000000,0.229287,1.316121
3,28,0.000000,0.252333,1.329823
4,28,0.000000,0.252333,1.329823
5,28,0.000000,0.261167,1.305544
6,28,0.000000,0.272954,1.305544
7,28,0.000000,0.239365,1.264571
8,28,0.000000,0.282323,1.388416
9,28,0.000000,0.282323,1.855910
10,28,0.000000,0.282323,1.809620
1,29,0.000000,0.611539,8.476143
2,29,0.000000,0.611539,8.476143
3,29,0.000000,0.613433,8.476143
4,29,0.000000,0.613433,8.476143
5,29,0.000000,0.613433,8.398951
6,29,0.000000,0.612883,8.398951
7,29,0.000000,0.626083,8.477507
8,29,0.000000,0.634385,8.477507
9,29,0.000000,0.636163,8.435253
10,29,0.000000,0.636163,8.435253
1,30,0.000000,-0.412534,-4.372224
2,30,0.000000,-0.412534,-4.112806
3,30,0.000000,-0.412534,-4.277891
4,30,0.000000,-0.421303,-4.449792
5,30,0.000000,-0.421303,-4.495949
6,30,0.000000,-0.421303,-4.326567
7,30,0.000000,-0.421303,-4.326567
8,30,0.000000,-0.407868,-4.256855
9,30,0.000000,-0.424145,-4.256855
10,30,0.000000,-0.424145,-4.494989
1,31,0.000000,0.467506,-5.781104
2,31,0.000000,0.489566,-5.781104
3,31,0.000000,0.480487,-5.781104
4,31,0.000000,0.480487,-5.781104
5,31,0.000000,0.475384,-5.728265
6,31,0.000000,0.471226,-5.728265
7,31,0.000000,0.471226,-5.728265
8,31,0.000000,0.511961,-5.645981
9,31,0.000000,0.511961,-5.645981
10,31,0.000000,0.518715,-5.684124
1,32,0.000000,0.349430,2.280122
2,32,0.000000,0.375550,2.195165
3,32,0.000000,0.391123,2.195165
4,32,0.000000,0.397081,2.313519
5,32,0.000000,0.387872,2.188143
6,32,0.000000,0.391143,2.222010
7,32,0.000000,0.391143,2.187990
8,32,0.000000,0.360202,2.113350
9,32,0.000000,0.361525,2.258589
10,32,0.000000,0.348006,2.298840
1,33,0.000000,-0.346982,1.444858
2,33,0.000000,-0.289143,1.658085
3,33,0.000000,-0.250642,1.838106
4,33,0.000000,-0.237013,1.293818
5,33,0.000000,-0.132746,1.613770
6,33,0.000000,-0.026577,1.613770
7,33,0.000000,-0.173110,1.567090
8,33,0.000000,-0.223496,1.428110
9,33,0.000000,-0.199696,1.307744
10,33,0.000000,-0.281563,1.184317
1,34,0.000000,0.164999,-3.991186
2,34,0.000000,0.147548,-3.991186
3,34,0.000000,0.147548,-3.991186
4,34,0.000000,0.147548,-3.991186
5,34,0.000000,0.138824,-3.758927
6,34,0.000000,0.136339,-4.042322
7,34,0.000000,0.138897,-4.042322
8,34,0.000000,0.138897,-4.042322
9,34,0.000000,0.117520,-4.052275
10,34,0.000000,0.124366,-4.117488
1,35,0.000000,0.176674,2.788200
2,35,0.000000,0.121858,2.968419
3,35,0.000000,0.084488,2.718345
4,35,0.000000,0.084488,2.718345
5,35,0.000000,0.149031,2.589072
6,35,0.000000,0.133974,2.774882
7,35,0.000000,0.097413,2.774882
8,35,0.000000,0.105546,2.576392
9,35,0.000000,0.105546,2.821114
10,35,0.000000,0.132035,2.821114
1,36,0.000000,-0.040884,-2.900834
2,36,0.000000,-0.078931,-2.896677
3,36,0.000000,-0.022493,-2.896677
4,36,0.000000,-0.022493,-2.917454
5,36,0.000000,-0.022493,-2.909433
6,36,0.000000,-0.022493,-2.909433
7,36,0.000000,-0.015627,-2.781493
8,36,0.000000,-0.009551,-3.173135
9,36,0.000000,-0.025618,-3.173135
10,36,0.000000,-0.026693,-3.016790
1,37,0.000000,-0.376140,-8.334561
2,37,0.000000,-0.376140,-8.334561
3,37,0.000000,-0.347500,-8.334561
4,37,0.000000,-0.379262,-8.300965
5,37,0.000000,-0.374583,-8.497250
6,37,0.000000,-0.304629,-7.633556
7,37,0.000000,-0.304629,-7.633556
8,37,0.000000,-0.298428,-7.440750
9,37,0.000000,-0.317640,-7.794023
10,37,0.000000,-0.320756,-7.794023
1,38,0.000000,0.588386,-3.524988
2,38,0.000000,0.579459,-2.879733
3,38,0.000000,0.586771,-2.764608
4,38,0.000000,0.575028,-2.956778
5,38,0.000000,0.531058,-3.088775
6,38,0.000000,0.518703,-3.275584
7,38,0.000000,0.600840,-2.943487
8,38,0.000000,0.586596,-2.638316
9,38,0.000000,0.614480,-2.372675
10,38,0.000000,0.672326,-2.272632
1,39,0.000000,-0.100078,1.078774
2,39,0.000000,-0.100078,1.428998
3,39,0.000000,-0.067261,1.527374
4,39,0.000000,-0.100063,1.246549
5,39,0.000000,-0.067908,1.446216
6,39,0.000000,-0.067882,1.320544
7,39,0.000000,-0.106159,1.244170
8,39,0.000000,-0.057225,1.511320
9,39,0.000000,-0.063559,1.126775
10,39,0.000000,-0.052488,1.126775
1,40,0.000000,0.629325,-4.687707
2,40,0.000000,0.629325,-4.687707
3,40,0.000000,0.629325,-4.687707
4,40,0.000000,0.621972,-4.687707
5,40,0.000000,0.600570,-4.861627
6,40,0.000000,0.600570,-4.861627
7,40,0.000000,0.600570,-4.786618
8,40,0.000000,0.600570,-4.786618
9,40,0.000000,0.633153,-4.742685
10,40,0.000000,0.633153,-4.826909
1,41,0.000000,-0.340043,-1.911165
2,41,0.000000,-0.330940,-1.916065
3,41,0.000000,-0.330940,-1.916065
4,41,0.000000,-0.330940,-1.916065
5,41,0.000000,-0.326023,-2.214471
6,41,0.000000,-0.327760,-2.160094
7,41,0.000000,-0.314615,-2.423298
8,41,0.000000,-0.317331,-2.074647
9,41,0.000000,-0.323081,-2.139703
10,41,0.000000,-0.349672,-2.205541
1,42,0.000000,0.934059,-0.043267
2,42,0.000000,0.938273,-0.124867
3,42,0.000000,0.908105,-0.124867
4,42,0.000000,0.939147,-0.080119
5,42,0.000000,0.923339,-0.080119
6,42,0.000000,0.950537,0.021986
7,42,0.000000,0.914411,0.021986
8,42,0.000000,0.914411,0.021986
9,42,0.000000,0.914411,0.042439
10,42,0.000000,0.914411,0.005669
1,43,0.000000,0.449025,1.504752
2,43,0.000000,0.449025,1.504752
3,43,0.000000,0.474347,1.646157
4,43,0.000000,0.474347,1.646157
5,43,0.000000,0.464823,1.637520
6,43,0.000000,0.436989,1.436824
7,43,0.000000,0.435376,1.321535
8,43,0.000000,0.424317,1.321535
9,43,0.000000,0.424317,1.321535
10,43,0.000000,0.404691,1.321535
1,44,0.000000,0.157401,-10.053678
2,44,0.000000,0.157401,-10.316118
3,44,0.000000,0.157401,-10.156385
4,44,0.000000,0.134633,-10.223541
5,44,0.000000,0.134633,-10.205208
6,44,0.000000,0.141251,-10.232146
7,44,0.000000,0.141251,-10.436252
8,44,0.000000,0.141251,-10.436252
9,44,0.000000,0.141251,-10.246563
10,44,0.000000,0.141251,-10.246563
1,45,0.000000,0.454285,0.873072
2,45,0.000000,0.454285,0.970883
3,45,0.000000,0.468497,1.207007
4,45,0.000000,0.466576,1.207007
5,45,0.000000,0.487698,1.176799
6,45,0.000000,0.487698,1.176799
7,45,0.000000,0.487698,1.176799
8,45,0.000000,0.487698,1.176799
9,45,0.000000,0.487698,1.125748
10,45,0.000000,0.487698,1.046084
1,46,0.000000,0.161641,-3.262119
2,46,0.000000,0.161641,-3.262119
3,46,0.000000,0.135560,-3.262119
4,46,0.000000,0.139680,-3.234342
5,46,0.000000,0.141470,-3.123748
6,46,0.000000,0.133657,-3.123748
7,46,0.000000,0.121546,-3.443013
8,46,0.000000,0.121950,-3.443013
9,46,0.000000,0.121950,-3.443013
10,46,0.000000,0.131170,-3.270670
1,47,0.000000,0.447075,1.149130
2,47,0.000000,0.478168,1.204138
3,47,0.000000,0.478168,1.204138
4,47,0.000000,0.478168,1.204138
5,47,0.000000,0.458768,1.204138
6,47,0.000000,0.458768,1.204138
7,47,0.000000,0.431241,1.163315
8,47,0.000000,0.455524,1.163315
9,47,0.000000,0.456660,1.262821
10,47,0.000000,0.425749,0.907633
1,48,0.000000,-0.328355,3.188242
2,48,0.000000,-0.355665,3.188242
3,48,0.000000,-0.301623,3.385246
4,48,0.000000,-0.354579,2.827421
5,48,0.000000,-0.354579,3.601121
6,48,0.000000,-0.360948,2.775597
7,48,0.000000,-0.360948,3.272432
8,48,0.000000,-0.360948,2.865967
9,48,0.000000,-0.332619,2.981841
10,48,0.000000,-0.332619,3.279442
1,49,0.000000,0.301180,4.607281
2,49,0.000000,0.335117,5.126524
3,49,0.000000,0.385988,5.126524
4,49,0.000000,0.385988,4.842381
5,49,0.000000,0.406692,4.842381
6,49,0.000000,0.481691,5.062530
7,49,0.000000,0.360168,4.612415
8,49,0.000000,0.376700,5.018779
9,49,0.000000,0.488974,5.018779
10,49,0.000000,0.506826,5.190838
1,50,0.000000,0.587081,1.660460
2,50,0.000000,0.592381,1.793432
3,50,0.000000,0.576485,1.717678
4,50,0.000000,0.576485,1.717678
5,50,0.000000,0.576485,1.578353
6,50,0.000000,0.582428,1.578353
7,50,0.000000,0.595293,1.578353
8,50,0.000000,0.546275,1.359654
9,50,0.000000,0.562281,1.359654
10,50,0.000000,0.575416,1.656908
1,51,0.000000,0.091643,-2.382063
2,51,0.000000,0.091643,-2.272208
3,51,0.000000,0.085745,-2.386647
4,51,0.000000,0.063481,-2.386647
5,51,0.000000,0.063481,-2.386647
6,51,0.000000,0.101909,-2.394347
7,51,0.000000,0.097312,-2.394347
8,51,0.000000,0.097312,-2.394347
9,51,0.000000,0.097312,-2.146703
10,51,0.000000,0.097312,-2.146703
1,52,0.000000,0.395478,-3.578865
2,52,0.000000,0.423329,-3.558529
3,52,0.000000,0.413215,-3.384708
4,52,0.000000,0.413215,-3.369323
5,52,0.000000,0.402597,-3.501487
6,52,0.000000,0.423207,-3.414723
7,52,0.000000,0.402989,-3.687080
8,52,0.000000,0.382265,-3.687080
9,52,0.000000,0.400729,-3.687080
10,52,0.000000,0.417832,-3.442455
1,53,0.000000,0.365302,-3.552809
2,53,0.000000,0.365302,-3.855037
3,53,0.000000,0.348442,-3.763151
4,53,0.000000,0.357247,-3.958596
5,53,0.000000,0.412362,-3.299380
6,53,0.000000,0.412362,-3.299380
7,53,0.000000,0.412362,-3.299380
8,53,0.000000,0.401782,-3.461129
9,53,0.000000,0.351896,-3.689368
10,53,0.000000,0.354424,-3.945766
1,54,0.000000,-0.097258,2.398869
2,54,0.000000,-0.097258,2.264649
3,54,0.000000,-0.053468,2.490884
4,54,0.000000,-0.045963,3.083157
5,54,0.000000,-0.045963,3.083157
6,54,0.000000,-0.045963,2.827329
7,54,0.000000,-0.068577,2.827329
8,54,0.000000,-0.082828,2.680690
9,54,0.000000,-0.084254,2.471699
10,54,0.000000,-0.084254,2.471699
1,55,0.000000,0.670260,-6.023288
2,55,0.000000,0.670260,-6.045409
3,55,0.000000,0.647073,-6.045409
4,55,0.000000,0.609535,-6.213203
5,55,0.000000,0.609535,-6.213203
6,55,0.000000,0.614380,-6.186223
7,55,0.000000,0.619561,-6.186223
8,55,0.000000,0.619561,-6.186223
9,55,0.000000,0.619561,-6.186223
10,55,0.000000,0.675272,-5.948487
1,56,0.000000,0.573224,2.805384
2,56,0.000000,0.573224,2.657244
3,56,0.000000,0.481844,1.837081
4,56,0.000000,0.468665,1.873272
5,56,0.000000,0.454581,1.797654
6,56,0.000000,0.504270,1.886407
7,56,0.000000,0.521785,1.748021
8,56,0.000000,0.527019,1.375829
9,56,0.000000,0.497638,1.711098
10,56,0.000000,0.475759,1.997029
1,57,0.000000,0.084180,0.407281
2,57,0.000000,0.084180,0.407281
3,57,0.000000,0.070747,-0.234134
4,57,0.000000,0.011932,-0.234134
5,57,0.000000,0.011932,-0.234134
6,57,0.000000,0.026654,-0.198193
7,57,0.000000,0.048935,0.163183
8,57,0.000000,0.048935,0.060497
9,57,0.000000,0.048935,0.060497
10,57,0.000000,0.048935,0.060497
1,58,0.000000,-0.530315,-10.881554
2,58,0.000000,-0.530315,-10.425861
3,58,0.000000,-0.501451,-10.699630
4,58,0.000000,-0.504161,-10.500497
5,58,0.000000,-0.495384,-10.500497
6,58,0.000000,-0.545807,-10.960240
7,58,0.000000,-0.545807,-10.987779
8,58,0.000000,-0.545807,-11.081688
9,58,0.000000,-0.534306,-10.259674
10,58,0.000000,-0.543684,-10.575473
1,59,0.000000,0.162613,7.124264
2,59,0.000000,0.139145,6.989237
3,59,0.000000,0.151339,7.136485
4,59,0.000000,0.151339,7.136485
5,59,0.000000,0.148579,7.321087
6,59,0.000000,0.140602,7.040825
7,59,0.000000,0.160402,7.328853
8,59,0.000000,0.144712,7.085413
9,59,0.000000,0.144712,7.085413
10,59,0.000000,0.126925,6.988979
1,60,0.000000,0.664820,2.587460
2,60,0.000000,0.690554,2.520124
3,60,0.000000,0.649854,2.571308
4,60,0.000000,0.649854,2.571308
5,60,0.000000,0.649854,2.571308
6,60,0.000000,0.617490,2.372849
7,60,0.000000,0.617490,2.372849
8,60,0.000000,0.598574,2.419412
9,60,0.000000,0.598574,2.364638
10,60,0.000000,0.592082,2.400841
1,61,0.000000,0.577284,-5.942724
2,61,0.000000,0.499104,-5.975955
3,61,0.000000,0.544560,-5.962378
4,61,0.000000,0.532664,-5.962378
5,61,0.000000,0.532664,-5.962378
6,61,0.000000,0.523700,-5.962378
7,61,0.000000,0.542062,-5.962378
8,61,0.000000,0.542062,-5.968279
9,61,0.000000,0.541244,-5.968279
10,61,0.000000,0.541244,-5.968279
1,62,0.000000,0.826189,12.419761
2,62,0.000000,0.803835,12.419761
3,62,0.000000,0.837957,12.458382
4,62,0.000000,0.801724,12.338468
5,62,0.000000,0.801724,12.338468
6,62,0.000000,0.837080,12.338468
7,62,0.000000,0.788853,12.497479
8,62,0.000000,0.788853,12.462310
9,62,0.000000,0.765917,12.186146
10,62,0.000000,0.763853,12.186146
1,63,0.000000,-0.633809,-7.801009
2,63,0.000000,-0.633809,-7.347554
3,63,0.000000,-0.660507,-7.900789
4,63,0.000000,-0.647776,-7.419596
5,63,0.000000,-0.627563,-7.262412
6,63,0.000000,-0.627563,-7.664742
7,63,0.000000,-0.609383,-7.421110
8,63,0.000000,-0.607244,-7.112823
9,63,0.000000,-0.607244,-7.112823
10,63,0.000000,-0.630632,-7.433229
1,64,0.000000,0.043888,1.566635
2,64,0.000000,0.030890,1.746301
3,64,0.000000,0.030890,1.536802
4,64,0.000000,0.033105,1.565990
5,64,0.000000,0.016479,1.650203
6,64,0.000000,0.050243,1.650203
7,64,0.000000,0.059739,1.650203
8,64,0.000000,0.059739,1.650203
9,64,0.000000,0.059739,1.765910
10,64,0.000000,0.059739,1.765910
1,65,0.000000,0.028564,8.891808
2,65,0.000000,0.028564,8.891808
3,65,0.000000,0.087244,8.882122
4,65,0.000000,0.037697,8.483550
5,65,0.000000,0.096884,8.789324
6,65,0.000000,0.091201,8.981992
7,65,0.000000,0.108374,8.981992
8,65,0.000000,0.097337,8.830156
9,65,0.000000,0.065783,8.734785
10,65,0.000000,0.028841,8.698238
1,66,0.000000,0.598756,1.593850
2,66,0.000000,0.601350,1.696262
3,66,0.000000,0.601350,1.696262
4,66,0.000000,0.601350,1.696262
5,66,0.000000,0.601350,1.626387
6,66,0.000000,0.601350,1.709593
7,66,0.000000,0.595349,1.419737
8,66,0.000000,0.595349,1.419737
9,66,0.000000,0.573132,1.462210
10,66,0.000000,0.548655,1.562296
1,67,0.000000,0.085243,14.750361
2,67,0.000000,-0.004831,15.352797
3,67,0.000000,-0.069940,14.974120
4,67,0.000000,-0.112837,16.173989
5,67,0.000000,-0.224741,17.296386
6,67,0.000000,-0.110010,16.389671
7,67,0.000000,-0.145556,16.068773
8,67,0.000000,-0.238674,17.660111
9,67,0.000000,-0.238168,19.712438
10,67,0.000000,-0.251730,18.896729
1,68,0.000000,-0.437151,3.482431
2,68,0.000000,-0.422131,3.597937
3,68,0.000000,-0.385641,4.225879
4,68,0.000000,-0.386057,3.921002
5,68,0.000000,-0.430879,3.703222
6,68,0.000000,-0.451518,3.447667
7,68,0.000000,-0.456121,3.393949
8,68,0.000000,-0.475004,3.181195
9,68,0.000000,-0.439398,3.828309
10,68,0.000000,-0.475160,3.371401
1,69,0.000000,-0.233321,5.146666
2,69,0.000000,-0.233321,5.040037
3,69,0.000000,-0.233321,5.040037
4,69,0.000000,-0.228095,5.040037
5,69,0.000000,-0.252169,5.022198
6,69,0.000000,-0.226740,5.008115
7,69,0.000000,-0.272835,4.531493
8,69,0.000000,-0.272835,4.531493
9,69,0.000000,-0.303991,4.640315
10,69,0.000000,-0.295898,4.690783
1,70,0.000000,-0.520219,3.411678
2,70,0.000000,-0.520219,3.307365
3,70,0.000000,-0.505374,3.539764
4,70,0.000000,-0.505374,3.539764
5,70,0.000000,-0.503147,3.539764
6,70,0.000000,-0.509917,3.484006
7,70,0.000000,-0.538451,3.484006
8,70,0.000000,-0.572653,3.436020
9,70,0.000000,-0.503068,4.047877
10,70,0.000000,-0.536238,3.750652
1,71,0.000000,-0.852301,3.372545
2,71,0.000000,-0.842656,3.537203
3,71,0.000000,-0.823982,3.568136
