rep,id,p0,alpha,tau,eta_p0,eta_alpha,eta_tau
1,83,0.26794715925329804,0.03355619506229982,69.68485864881218106,0.00000000000000000,-0.04509322450668707,-0.79544390520163688
1,84,0.26734467315117033,0.02408119275458022,63.99143778949991201,0.00000000000000000,-0.37688357030032194,-6.48886476451390593
1,85,0.26790882717213443,0.01485092385227056,69.83004404923130437,0.00000000000000000,-0.86025264692402414,-0.65025850478251357
1,86,0.26712123846813518,0.04677225987013019,74.46199482548242088,0.00000000000000000,0.28697556685562065,3.98169227146860294
1,87,0.26714386501336107,0.06287468082668783,62.76363988151539530,0.00000000000000000,0.58282882958017357,-7.71666267249842264
1,88,0.26737476918719699,0.03353168825809141,69.75742485172492025,0.00000000000000000,-0.04582381262738933,-0.72287770228889769
1,89,0.26768888739411523,0.03352483670304052,57.80034994283590066,0.00000000000000000,-0.04602816425696465,-12.67995261117791728
1,90,0.26411578965626964,0.04846195269892212,77.83150591226596759,0.00000000000000000,0.32246428713130459,7.35120335825214966
1,91,0.26781661177624544,0.03409484459108469,78.15490726455617221,0.00000000000000000,-0.02916853466405511,7.67460471054235427
1,92,0.26871098049893494,0.02221928545112583,61.99431519294522985,0.00000000000000000,-0.45735409673246297,-8.48598736106858809
1,93,0.26497497204530984,0.03178611289410554,61.21417135025475886,0.00000000000000000,-0.09928522955067720,-9.26613120375905908
1,94,0.26671307329756672,0.03464754489299916,78.75408528113288753,0.00000000000000000,-0.01308785384502320,8.27378272711906959
1,95,0.26460092929851964,0.03197115018330157,63.77542922374454548,0.00000000000000000,-0.09348078313057551,-6.70487333026927246
1,96,0.26571613627022245,0.04157261858772758,65.80429517853183086,0.00000000000000000,0.16912702101635269,-4.67600737548198708
1,97,0.26443666888828832,0.03525075618971597,71.36817956455310252,0.00000000000000000,0.00417225870696569,0.88787701053928458
1,98,0.26638567153291959,0.05159506562082266,62.30485728916880817,0.00000000000000000,0.38511131789973785,-8.17544526484500977
1,99,0.26652194118794886,0.03190704806116960,76.40137388536760454,0.00000000000000000,-0.09548779476869607,5.92107133135378660
1,100,0.26800024845059262,0.04990159632689658,67.53212592161617067,0.00000000000000000,0.35173827025301563,-2.94817663239764727
1,101,0.26753455707236168,0.06759447345634309,66.96888254919788608,0.00000000000000000,0.65521150359077707,-3.51142000481593186
1,102,0.26495797385859549,0.03049701280827342,76.25239335033943178,0.00000000000000000,-0.14068598440722679,5.77209079632561384
1,103,0.26593560349164641,0.04130694027347157,80.70275559467933135,0.00000000000000000,0.16271580869971336,10.22245304066551341
1,104,0.26771819372997957,0.05484804967807356,65.77082548226269409,0.00000000000000000,0.44625190620400268,-4.70947707175112384
1,105,0.26759071213686558,0.03448871035175568,81.26164823072652155,0.00000000000000000,-0.01768268820886432,10.78134567671270361
1,106,0.26539018014422650,0.11234127001068783,72.91350061617302458,0.00000000000000000,1.16322656959084636,2.43319806215920664
1,107,0.26779489650795379,0.01904402866671948,58.49350095574425978,0.00000000000000000,-0.61156112589182410,-11.98680159826955816
1,108,0.26853598716045357,0.08421725579970991,67.99323358442913445,0.00000000000000000,0.87508511597840277,-2.48706896958468349
1,109,0.26579245694615128,0.05203184742186932,66.73099110302648285,0.00000000000000000,0.39354125901903192,-3.74931145098733509
1,110,0.26810398711149835,0.01763904763351846,62.75214605100511278,0.00000000000000000,-0.68819966242012187,-7.72815650300870516
1,111,0.26781702041664518,0.04225361461931072,55.97803579150916420,0.00000000000000000,0.18537518075176251,-14.50226676250465374
1,112,0.26604229611642277,0.02126674043209856,67.70201106194264185,0.00000000000000000,-0.50117035224114570,-2.77829149207117609
1,113,0.26766270902652117,0.04836968171794376,68.44917675618371788,0.00000000000000000,0.32055848414735122,-2.03112579783010005
1,114,0.26803116168270125,0.01556706292671823,65.73701412628298613,0.00000000000000000,-0.81315739115115848,-4.74328842773083181
1,115,0.26576057505008382,0.03112852650861172,69.47703373054540066,0.00000000000000000,-0.12019007266349657,-1.00326882346841728
1,116,0.26785324766697122,0.04287818075403029,62.44975594046782419,0.00000000000000000,0.20004836690558925,-8.03054661354599375
1,117,0.26611991341148150,0.04248326024237475,80.11040058452093149,0.00000000000000000,0.19079539917884203,9.63009803050711355
1,118,0.26531175265692442,0.01254817394612596,84.74572465957527356,0.00000000000000000,-1.02873956982115500,14.26542210556145562
1,119,0.27051760696501032,0.10833345527734947,63.95292215775768341,0.00000000000000000,1.12689929678632517,-6.52738039625613453
1,120,0.27148420882411550,0.04850748796172052,84.88386579154017397,0.00000000000000000,0.32340345447794805,14.40356323752635603
1,121,0.26650354547626087,0.03627532277392320,66.96746218427271913,0.00000000000000000,0.03282297419061786,-3.51284036974109881
1,122,0.26824131011635099,0.02802160340902035,83.37310187328576205,0.00000000000000000,-0.22533895950632132,12.89279931927194411
1,123,0.26858334692218211,0.03063424473652191,85.75743336828065821,0.00000000000000000,-0.13619623025245930,15.27713081426684028
1,124,0.26426643558764856,0.03416030860905675,79.46335283371679736,0.00000000000000000,-0.02725031940920752,8.98305027970297942
1,125,0.26687024693792361,0.04001344154688680,74.18450975688644178,0.00000000000000000,0.13090071382601609,3.70420720287262384
1,126,0.26949108263097454,0.01700122765339895,71.29028740720951873,0.00000000000000000,-0.72502916615707536,0.80998485319570079
1,127,0.26624227359823144,0.02202954476985107,78.92365505911492107,0.00000000000000000,-0.46593022601217182,8.44335250510110313
1,128,0.26583205472517446,0.00886957756725607,81.20348512595825241,0.00000000000000000,-1.37568755221092998,10.72318257194443447
1,129,0.26687044849296676,0.05297881020470170,83.21457772368370343,0.00000000000000000,0.41157730363761136,12.73427516966988549
1,130,0.26365822057791777,0.01865984088083466,81.94223753535781896,0.00000000000000000,-0.63194105441536053,11.46193498134400102
1,131,0.26443110514897505,0.05251306299133862,61.61120112822543149,0.00000000000000000,0.40274723501819309,-8.86910142578838645
1,132,0.26682423333595323,0.02064220818209007,67.66356143305833371,0.00000000000000000,-0.53097680205454711,-2.81674112095548423
1,133,0.26995750310916239,0.04544379269031521,70.51867308401327250,0.00000000000000000,0.25816151431409207,0.03837052999945456
1,134,0.26638173888168065,0.04286132233128652,76.32022443837719550,0.00000000000000000,0.19965511939762903,5.83992188436337756
1,135,0.26653674014386086,0.01680266054469337,74.46738543564262613,0.00000000000000000,-0.73677748288550271,3.98708288162880820
