id,p0_SAEM,alpha_SAEM,tau_SAEM,p0_mean,alpha_mean,tau_mean,p0_sd,alpha_sd,tau_sd,p0_randomEffects,alpha_randomEffects,tau_randomEffects
17,-0.79728264495894219,-2.98651255758696621,71.80464541527867084,-0.79353392031517733,-2.98401013251048131,71.83728111219896562,0.00000000000000000,0.02261123086478663,0.11945899918388919,0.00000000000000000,0.27418806970037518,-0.01552169950113007
18,-0.79683371184375684,-3.26430662737652222,58.15196904084340446,-0.79620841979248902,-3.26986821290265350,58.15976649549286748,0.00000000000000000,0.02481498178947849,0.18082133306830867,0.00000000000000000,-0.01167001069179892,-13.69303631620727302
19,-0.79728871243744792,-3.20592322413389175,76.50120131649410382,-0.79679513173482308,-3.20615306760086183,76.49499200326874870,0.00000000000000000,0.02359033137890404,0.12190375147281345,0.00000000000000000,0.05204513460999501,4.64218919156863841
20,-0.79712939023413121,-3.26890909317729372,64.78470821989454009,-0.79832799580756675,-3.27237117104861941,64.76853386948218372,0.00000000000000000,0.02415667897874080,0.18243407484489194,0.00000000000000000,-0.01417296883776694,-7.08426894221788661
21,-0.79749184269324458,-3.17673206114667961,66.76741984204642222,-0.79791688188989429,-3.17636488865276467,66.76949128405770750,0.00000000000000000,0.03082045014048705,0.20851601036866349,0.00000000000000000,0.08183331355809165,-5.08331152764236993
22,-0.79718993224421009,-4.20356241349063087,80.67225774252533199,-0.79922117219339017,-4.20297398243800302,80.60640451124217520,0.00000000000000000,0.06631024024691481,0.76612687569724180,0.00000000000000000,-0.94477578022715203,8.75360169954199563
23,-0.79711286749103405,-3.55925107894798298,69.43393392574472500,-0.79691168184252859,-3.55548758801405151,69.46680505432472330,0.00000000000000000,0.03113444215403055,0.22675139982455750,0.00000000000000000,-0.29728938580319630,-2.38599775737539499
24,-0.79678345695872177,-4.47516378845245288,81.86277957590210974,-0.80420514229121676,-4.46077560799663164,81.51600482030279693,0.00000000000000000,0.05342356105764439,0.63670319310050882,0.00000000000000000,-1.20257740578576566,9.66320200860262801
25,-0.79743090263070660,-3.49843338524419023,75.52055455915242987,-0.79705820800519922,-3.50022118123418124,75.52748659978239232,0.00000000000000000,0.05830323903568697,0.22673426612955749,0.00000000000000000,-0.24202297902332848,3.67468378808231888
26,-0.79753622214701114,-2.65166018313060059,75.23363821053023059,-0.79704442192857472,-2.64388415033102708,75.21589553028672981,0.00000000000000000,0.10519151844980563,0.34231934687358162,0.00000000000000000,0.61431405187982524,3.36309271858646097
27,-0.79720089585937570,-3.56316870897778371,69.23051116805034155,-0.79711047984139394,-3.56783373262850345,69.20450009914993927,0.00000000000000000,0.02775228428431497,0.21778601971169687,0.00000000000000000,-0.30963553041764819,-2.64830271255013772
