Tlag_pop; 0.0191345905; 0.0293704007;0.0048477395;-0.0006936565; 0.0000000000; 0.0000000000; 0.0000000000;-0.0000000000
  ka_pop; 0.0293704007; 0.2307968329;0.0181492739;-0.0009847860; 0.0000000000; 0.0000000000; 0.0000000000;-0.0000000000
   V_pop; 0.0048477395; 0.0181492739;0.0235875726; 0.0000373613; 0.0000000000; 0.0000000000; 0.0000000000;-0.0000000000
  Cl_pop;-0.0006936565;-0.0009847860;0.0000373613; 0.0109286116; 0.0000000000; 0.0000000000; 0.0000000000;-0.0000000000
omega_ka; 0.0000000000; 0.0000000000;0.0000000000; 0.0000000000; 0.0859195530;-0.0025079685; 0.0002800443;-0.0003048201
 omega_V; 0.0000000000; 0.0000000000;0.0000000000; 0.0000000000;-0.0025079685; 0.0175322710; 0.0000166734;-0.0000429929
omega_Cl; 0.0000000000; 0.0000000000;0.0000000000; 0.0000000000; 0.0002800443; 0.0000166734; 0.0054885126;-0.0001323932
       a; 0.0000000000; 0.0000000000;0.0000000000; 0.0000000000;-0.0003048201;-0.0000429929;-0.0001323932; 0.0006962727
