id,p0_SAEM,alpha_SAEM,tau_SAEM,p0_sd,alpha_sd,tau_sd,p0_randomEffects,alpha_randomEffects,tau_randomEffects
1,-0.38895187105611789,-3.36131253365406968,75.09487072179973666,0.00000000000000000,0.04118163725523859,0.20110370961121207,0.00000000000000000,-0.21584970264652140,0.59752646267662635
2,-0.38895187105611789,-2.94316254260275389,75.79778790761517371,0.00000000000000000,0.02755875643317756,0.11590188574735190,0.00000000000000000,0.20230028840479539,1.30044364849215710
3,-0.38895187105611789,-3.66789845113521418,78.52559202301026176,0.00000000000000000,0.04055498759750995,0.37940887108007271,0.00000000000000000,-0.52243562012766598,4.02824776388719741
4,-0.38895187105611789,-2.90366709981634807,64.80748323706635006,0.00000000000000000,0.02862277692867424,0.11034085078148877,0.00000000000000000,0.24179573119119940,-9.68986102205673561
5,-0.38895187105611789,-3.34108626344340065,79.64504696075159984,0.00000000000000000,0.02744715484782347,0.13826372930634614,0.00000000000000000,-0.19562343243585262,5.14770270162856569
6,-0.38895187105611789,-2.47028748772707285,61.40833276103958127,0.00000000000000000,0.05588533352526969,0.28419814186011727,0.00000000000000000,0.67517534328047557,-13.08901149808349729
7,-0.38895187105611789,-3.05836707665891439,65.44034548246820293,0.00000000000000000,0.02576326969842218,0.10626419278286195,0.00000000000000000,0.08709575434863327,-9.05699877665484365
8,-0.38895187105611789,-3.04048822405887043,60.90803018152727333,0.00000000000000000,0.02218958541986397,0.17860357136352048,0.00000000000000000,0.10497460694867759,-13.58931407759579990
9,-0.38895187105611789,-2.95094179101249443,65.92918817265895370,0.00000000000000000,0.02734859180963136,0.08852646174036981,0.00000000000000000,0.19452103999505280,-8.56815608646412485
10,-0.38895187105611789,-3.77375915753015612,82.49085862460384533,0.00000000000000000,0.03368952391793822,0.30051586995162449,0.00000000000000000,-0.62829632652260692,7.99351436548075345
11,-0.38895187105611789,-2.33860436148271100,66.12746980141371012,0.00000000000000000,0.05424526095248718,0.21589354329079910,0.00000000000000000,0.80685846952483720,-8.36987445770935956
12,-0.38895187105611789,-3.12433268652226115,78.14999112120597147,0.00000000000000000,0.03410042834789799,0.20640039228438842,0.00000000000000000,0.02113014448528797,3.65264686208287692
13,-0.38895187105611789,-2.70760382324837368,71.96916858921372295,0.00000000000000000,0.01984667286996190,0.05481409222184248,0.00000000000000000,0.43785900775917380,-2.52817566990928011
14,-0.38895187105611789,-2.36495065417289663,69.11869976478941169,0.00000000000000000,0.02214149290305071,0.13120528663637143,0.00000000000000000,0.78051217683465113,-5.37864449433362957
15,-0.38895187105611789,-2.83390493237380170,83.25650228332445124,0.00000000000000000,0.06237478954594549,0.17508855829520867,0.00000000000000000,0.31155789863374617,8.75915802420142064
16,-0.38895187105611789,-3.19825084912809832,61.57035069996148735,0.00000000000000000,0.02740052854094670,0.13393486558666354,0.00000000000000000,-0.05278801812054832,-12.92699355916158055
17,-0.38895187105611789,-2.86879722074860233,73.55174010630744874,0.00000000000000000,0.02577749285571080,0.11365251825267471,0.00000000000000000,0.27666561025894559,-0.94560415281563392
18,-0.38895187105611789,-3.15792088624977341,60.45418866973990646,0.00000000000000000,0.02211768668747323,0.14357773915523303,0.00000000000000000,-0.01245805524222518,-14.04315558938317920
19,-0.38895187105611789,-3.08195888770228343,78.66040578704685515,0.00000000000000000,0.02118331766051114,0.09701688730398336,0.00000000000000000,0.06350394330526407,4.16306152792375528
20,-0.38895187105611789,-3.13921714580854516,67.15225761239292979,0.00000000000000000,0.01883961473301496,0.12755417180976092,0.00000000000000000,0.00624568519900317,-7.34508664673016298
21,-0.38895187105611789,-3.06329889619226670,68.85242379786835443,0.00000000000000000,0.03179555913834967,0.21153088150310451,0.00000000000000000,0.08216393481528124,-5.64492046125471614
22,-0.38895187105611789,-4.07070636998250457,86.24921171742573733,0.00000000000000000,0.05876151965392754,0.97948110262707255,0.00000000000000000,-0.92524353897495826,11.75186745830258062
23,-0.38895187105611789,-3.43739442399734418,72.50613737476010101,0.00000000000000000,0.03476354617120152,0.12830438261373436,0.00000000000000000,-0.29193159298979615,-1.99120688436296689
24,-0.38895187105611789,-4.30003164306311358,88.45501699560800546,0.00000000000000000,0.06295292336963162,1.16949717115738339,0.00000000000000000,-1.15456881205556483,13.95767273648494466
25,-0.38895187105611789,-3.39028994378241588,78.43389802526722576,0.00000000000000000,0.06126836530554076,0.30830095202353763,0.00000000000000000,-0.24482711277486763,3.93655376614415031
26,-0.38895187105611789,-2.55377080068072226,76.56718018412738047,0.00000000000000000,0.06816655335430410,0.30314913678514910,0.00000000000000000,0.59169203032682471,2.06983592500432367
27,-0.38895187105611789,-3.44688805443594282,72.28160422160880216,0.00000000000000000,0.02799079381474198,0.18606962717881548,0.00000000000000000,-0.30142522342839406,-2.21574003751430837
28,-0.38895187105611789,-2.88363676064393504,73.93709479917335159,0.00000000000000000,0.02274030725278859,0.13098497489244146,0.00000000000000000,0.26182607036361333,-0.56024945994972597
29,-0.38895187105611789,-2.52181604470592013,79.69662106214349251,0.00000000000000000,0.02401178250032705,0.05856224994645359,0.00000000000000000,0.62364678630162740,5.19927680302039708
30,-0.38895187105611789,-3.56066496901389629,72.11112035012942556,0.00000000000000000,0.01981290071371125,0.16589074157331604,0.00000000000000000,-0.41520213800634792,-2.38622390899362857
31,-0.38895187105611789,-2.65070015550253757,65.90298706976199128,0.00000000000000000,0.02728727392970142,0.09436678361842449,0.00000000000000000,0.49476267550501146,-8.59435718936107662
32,-0.38895187105611789,-2.76833146304431343,74.24911542882246351,0.00000000000000000,0.02943253210962413,0.14328895873704323,0.00000000000000000,0.37713136796323588,-0.24822883030064663
33,-0.38895187105611789,-3.39165340951519179,76.76032564156058413,0.00000000000000000,0.07589138032210441,0.64803051737355055,0.00000000000000000,-0.24619057850764275,2.26298138243750468
34,-0.38895187105611789,-3.00544159541678502,68.99227271930752181,0.00000000000000000,0.01887802688146249,0.10784777655705197,0.00000000000000000,0.14002123559076529,-5.50507153981558783
35,-0.38895187105611789,-3.01496217026396929,75.77247572668366615,0.00000000000000000,0.03097547789342770,0.13567135188888810,0.00000000000000000,0.13050066074357922,1.27513146756055451
36,-0.38895187105611789,-3.18098739400993535,70.94913638143103185,0.00000000000000000,0.02128651876996073,0.20388623932636496,0.00000000000000000,-0.03552456300238615,-3.54820787769201385
37,-0.38895187105611789,-3.49790874033377408,67.75772129050278636,0.00000000000000000,0.03265771899232016,0.15391921850824808,0.00000000000000000,-0.35244590932622560,-6.73962296862027799
38,-0.38895187105611789,-2.52852545096203096,68.53605197384050030,0.00000000000000000,0.03861832067137995,0.31337666263457498,0.00000000000000000,0.61693738004551757,-5.96129228528259691
39,-0.38895187105611789,-3.22160521826368029,75.46870213080063650,0.00000000000000000,0.02446502561380634,0.20345999632043754,0.00000000000000000,-0.07614238725613201,0.97135787167751286
40,-0.38895187105611789,-2.53825335977519551,66.43266994137444215,0.00000000000000000,0.02268629504457221,0.05883853274715708,0.00000000000000000,0.60720947123235214,-8.06467431774864174
41,-0.38895187105611789,-3.48093229715357433,73.62665815584414020,0.00000000000000000,0.03369827844441494,0.14719363546380704,0.00000000000000000,-0.33546946614602724,-0.87068610327890772
42,-0.38895187105611789,-2.22450879173364058,70.48210212300423905,0.00000000000000000,0.01939469619398574,0.05725528816551674,0.00000000000000000,0.92095403927390662,-4.01524213611885283
43,-0.38895187105611789,-2.68679498284784835,73.25043758472307331,0.00000000000000000,0.02731761073567647,0.09593594884327408,0.00000000000000000,0.45866784815969985,-1.24690667440000857
44,-0.38895187105611789,-3.04746090656701085,62.45873495981782497,0.00000000000000000,0.03163286514698364,0.15211033700606846,0.00000000000000000,0.09800192444053653,-12.03860929930525003
45,-0.38895187105611789,-2.65748449230692918,72.80183381000740894,0.00000000000000000,0.03215348022454403,0.10128659963672212,0.00000000000000000,0.48797833870061874,-1.69551044911568383
46,-0.38895187105611789,-2.98207965544317188,69.80238102524789667,0.00000000000000000,0.02124300886258234,0.12233635223920818,0.00000000000000000,0.16338317556437634,-4.69496323387521031
47,-0.38895187105611789,-2.71386375120273904,72.88392834225982142,0.00000000000000000,0.02118544093298020,0.05878783887296876,0.00000000000000000,0.43159907980480949,-1.61341591686324382
48,-0.38895187105611789,-3.47697590753990537,78.96803693200574514,0.00000000000000000,0.02138247549904957,0.16116848472241443,0.00000000000000000,-0.33151307653235523,4.47069267288268613
49,-0.38895187105611789,-2.76923859407749795,76.91777497284068943,0.00000000000000000,0.07411503538482123,0.19831150549941765,0.00000000000000000,0.37622423693004953,2.42043071371763663
50,-0.38895187105611789,-2.56514287225812998,72.99962207881132770,0.00000000000000000,0.02063688207254056,0.13396752314197813,0.00000000000000000,0.58031995874941766,-1.49772218031176574
51,-0.38895187105611789,-3.04940781644248959,70.95852138125481190,0.00000000000000000,0.01901651516663291,0.10772668604832926,0.00000000000000000,0.09605501456505833,-3.53882287786827199
52,-0.38895187105611789,-2.73682489393470663,68.38264642002171456,0.00000000000000000,0.01713578414960785,0.07339813101204470,0.00000000000000000,0.40863793707284207,-6.11469783910131337
53,-0.38895187105611789,-2.79050210594996617,68.28463217577576927,0.00000000000000000,0.07175352842905340,0.35901858770767281,0.00000000000000000,0.35496072505758136,-6.21271208334729774
54,-0.38895187105611789,-3.20638941970982438,76.76835074318253760,0.00000000000000000,0.02526619613713771,0.14684221844007769,0.00000000000000000,-0.06092658870227549,2.27100648405944261
55,-0.38895187105611789,-2.50162607909231172,65.07957318274290515,0.00000000000000000,0.01659024543308130,0.05847444888918611,0.00000000000000000,0.64383675191523648,-9.41777107638017874
56,-0.38895187105611789,-2.63924101710989900,73.37569227936205607,0.00000000000000000,0.02917715874010669,0.26571760118396381,0.00000000000000000,0.50622181389764964,-1.12165197976101516
57,-0.38895187105611789,-3.07770827076126086,73.53280362015178184,0.00000000000000000,0.02433817669929622,0.12204130152840507,0.00000000000000000,0.06775456024628693,-0.96454063897129261
58,-0.38895187105611789,-3.66306463477951016,66.73035454324747207,0.00000000000000000,0.02419226017009701,0.24288528400192583,0.00000000000000000,-0.51760180377196174,-7.76698971587561893
59,-0.38895187105611789,-3.01440529519113776,80.19900195845825408,0.00000000000000000,0.02177197947599624,0.16951572584531863,0.00000000000000000,0.13105753581641041,5.70165769933515953
60,-0.38895187105611789,-2.48155036759122405,73.73179290713626699,0.00000000000000000,0.02949510438552073,0.15620267036135144,0.00000000000000000,0.66391246341632459,-0.76555135198681845
