Tlag_pop,0.00082,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
ka_pop,0.00000,0.72051,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
V_pop,0.00000,0.00000,193.75261,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
alpha_pop,0.00000,0.00000,0.00000,1.44627,0.00000,0.00000,0.00000,0.00000,0.00000
beta_pop,0.00000,0.00000,0.00000,0.00000,0.62071,0.00000,0.00000,0.00000,0.00000
omega_Tlag,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
omega_ka,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000
omega_V,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
a,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
