id,ka_SAEM,V_SAEM,k_SAEM,ka_mean,V_mean,k_mean,ka_sd,V_sd,k_sd,ka_randomEffects,V_randomEffects,k_randomEffects
16,-0.67689791239514174,2.03275967039933159,-1.37414913934973137,-0.69168813812924590,2.00391354714818659,-1.35021201038643990,0.19646068210248824,0.11000581987368185,0.10364717616885856,-0.62799472348152718,0.03439824781466980,0.03180091572496084
17,0.25749483926317907,2.18339392133763521,-1.29281000135762869,0.25285826356899849,2.17548850375144198,-1.28272286723834328,0.25302701689715568,0.11897896993817421,0.10635925107562096,0.31655167821671709,0.20597320441792427,0.09929005887305827
18,-1.00392007017684626,1.87815563527669060,-1.47968208681407720,-0.96477365633242751,1.89093904383431322,-1.50242421204593146,0.23995376460443502,0.13467671390915203,0.12357643652139956,-0.90108024168470868,-0.07857625549920386,-0.12041128593453043
19,0.23255744692210464,1.94545510150030698,-1.34950732377056104,0.19715060031657866,1.94109818974491244,-1.32181797084305686,0.20579799498208223,0.10274849739135088,0.08603147837157929,0.26084401496429738,-0.02841710958860504,0.06019495526834381
20,0.04670833493124035,1.84315455093008906,-1.31474106165246929,0.04068243868295024,1.83157937890986067,-1.29200291878162155,0.27723640856885151,0.13380303338465441,0.11990283080520388,0.10437585333066908,-0.13793592042365671,0.09001000732977962
21,0.48297486289748348,2.02773765574881226,-1.30724501684676153,0.54238304209845078,2.03692172484986855,-1.31534808237142742,0.23853289065453900,0.09971826111081326,0.08116353776524148,0.60607645674616939,0.06740642551635048,0.06666484373997375
22,-0.44175922419454972,2.03632665372505972,-1.45447461013176249,-0.37279787612801640,2.05706101418457132,-1.47785198674415641,0.23547511446009078,0.12176620214347077,0.11058630088806196,-0.30910446148029758,0.08754571485105338,-0.09583906063275568
23,-0.44635705673579856,2.31531860386509392,-1.27805442427606319,-0.33840992877522746,2.33507112261720406,-1.26940771763639515,0.23949251688372902,0.12324912338542098,0.10020345449669890,-0.27471651412750864,0.36555582328368674,0.11260520847500614
24,-0.37391208110448160,1.80280205088353229,-1.49503565987554210,-0.43663097604928630,1.75470666242126438,-1.46063120864515561,0.19379775608568325,0.11957321609020681,0.09494443529775370,-0.37293756140156742,-0.21480863691225263,-0.07861828253375495
25,-1.12468803938241724,1.88661825336311972,-1.46948158673448037,-1.09745012897517236,1.94470618879387924,-1.51504480646669637,0.25405108402982080,0.17390585091280808,0.15170852178974301,-1.03375671432745375,-0.02480911053963790,-0.13303188035529590
26,-0.59261481913156011,1.96457617453040645,-1.34268530574911704,-0.58581044390296300,1.99083495487100093,-1.35795720129977715,0.18095002991071882,0.11055463269794417,0.10635770601317097,-0.52211702925524417,0.02131965553748268,0.02405572481162357
27,-0.44953672899642672,2.00007205334906901,-1.37026592517386381,-0.46316157424273890,2.00309306552528454,-1.37248508434000560,0.19702350041165123,0.11141943549185840,0.11304534083207736,-0.39946815959502008,0.03357776619176672,0.00952784177139547
28,-0.26064742126105134,2.48853694932323766,-1.39445759702352956,-0.25341838422214397,2.49755349383110126,-1.41210356923628444,0.31093176429788671,0.12332882463030601,0.11047139555131093,-0.18972496957442514,0.52803819449758349,-0.03009064312488316
29,-1.54568076046591218,2.06417716669918017,-1.40382182368755881,-1.49720414810194846,2.09432829999270087,-1.44071450387836442,0.15854277684672727,0.13171459266367658,0.11697975731376214,-1.43351073345422964,0.12481300065918535,-0.05870157776696330
30,0.57151013739991330,1.64119810121875398,-1.31044970062993160,0.60091069578268697,1.62396339555963864,-1.29965098538412915,0.21010781242567483,0.07480493361439178,0.07873630867606908,0.66460411043040579,-0.34555190377387834,0.08236194072727084
31,-0.03593322153280844,1.56222822774806014,-1.41732720277223923,-0.09114829984946676,1.51927015170931434,-1.37513191556400538,0.16465463765658389,0.09170697381385898,0.07566757942338044,-0.02745488520174805,-0.45024514762420281,0.00688101054739637
32,-0.40584530515655504,1.99581142347527840,-1.51097760244784118,-0.32705460609681009,2.03426667691677920,-1.53020937518590405,0.21604949337544771,0.11343670799547814,0.09693150617726137,-0.26336119144909131,0.06475137758326033,-0.14819644907450266
33,1.42360118747936060,2.13642691263093809,-1.25947146698059842,1.40705957183305097,2.11106124698523434,-1.23054492897903911,0.33165900053914632,0.09158322577769766,0.08707578790604667,1.47075298648077002,0.14154594765171730,0.15146799713236142
34,-0.20484561887405431,2.05144295935359589,-1.39071925213299541,-0.25977954249010021,2.04689044722469715,-1.38185986667306482,0.25677145957079062,0.12187280424878597,0.11323117979990291,-0.19608612784238139,0.07737514789117925,0.00015305943833601
35,0.53119826438563034,1.98737264384950407,-1.49023386920387124,0.43227820972669856,1.97641921817729282,-1.47513597483980741,0.24368910152524861,0.11586453035583659,0.08142456765440302,0.49597162437441727,0.00690391884377430,-0.09312304872840672
36,-0.20402458463399181,2.16515075955772796,-1.41318590244077003,-0.28278731429025716,2.13600741498655244,-1.39380464891322364,0.22103817598691800,0.11302881553520616,0.09646242600451796,-0.21909389964253850,0.16649211565303415,-0.01179172280182176
37,-0.38865688354915578,2.07397570476220539,-1.54929756107960648,-0.36943918531330611,2.08595179832252464,-1.55508063509106420,0.22251872325633762,0.12462852093282460,0.10771539753893698,-0.30574577066558739,0.11643649898900683,-0.17306770897966295
38,0.79813532230819773,2.00060488526470470,-1.27837708945450612,0.75092293169353430,1.97732846439940091,-1.27322470914603136,0.25848980553648632,0.09373960034297681,0.08057120002676481,0.81461634634125302,0.00781316506588230,0.10878821696537044
39,-0.29815842949215010,1.81778198697093241,-1.56443297322042874,-0.27919947654423360,1.82152603013275827,-1.56022676153680795,0.20903336450114315,0.11834683892409846,0.08907401274495036,-0.21550606189651481,-0.14798926920075955,-0.17821383542540670
40,-0.93212015349904376,2.15653638042360374,-1.41947842496205223,-0.91250737944884786,2.17600441210206474,-1.44773661413090515,0.21138041322785664,0.14327948954002789,0.11586189512809436,-0.84881396480112903,0.20648911276854645,-0.06572368801950428
41,-0.05864046954306493,1.99776884656508069,-1.39116406427384987,-0.07449120705170471,2.01315797952380304,-1.40124844575701291,0.22737675855517794,0.10808295043309206,0.08874739299615778,-0.01079779240398594,0.04364268019028578,-0.01923551964561107
42,-0.75959728434841067,2.06207059936199855,-1.50999931239811591,-0.78451743050193490,2.06169669492532703,-1.50089602991515747,0.25546189725607377,0.15648759012925917,0.12772816587101585,-0.72082401585421618,0.09218139559180887,-0.11888310380375611
43,-0.31168607120978148,2.02968150978326545,-1.30684169043895571,-0.28018103957512736,2.03775540326283888,-1.32415313220131825,0.18574406036832125,0.09582934113697550,0.08227094970575845,-0.21648762492740847,0.06824010392932188,0.05785979391008315
44,0.81402430914206358,1.66710402019613202,-1.46065368746868085,0.91426211875711416,1.69155850638804006,-1.47626020639810296,0.24678638054175939,0.08345950612834852,0.07338281956838250,0.97795553340483277,-0.27795679294547748,-0.09424728028670068
45,-0.57190649708937924,1.66950190132536891,-1.55869020569235772,-0.63400260127966213,1.63740791238067795,-1.53790179152132822,0.18330764089134924,0.10513999514895767,0.08698397419316652,-0.57030918663194330,-0.33210738695284048,-0.15588886540992680
46,1.25318207446130425,1.92832766985700577,-1.29286078631833368,1.19797204346553832,1.90247981078205619,-1.26261399383944140,0.30744411588721388,0.09252917025182135,0.06095581844322817,1.26166545811325714,-0.06703548855146262,0.11939893227196002
47,0.02978743270034824,1.92563986605078363,-1.22941869780779478,-0.03558702849773580,1.90260493875306125,-1.21925573517707564,0.17369294339328054,0.09870237337611089,0.08497679785332297,0.02810638614998302,-0.06691036058045710,0.16275719093432536
48,0.27345930518414008,2.02225631795580796,-1.36065714122163528,0.17805333218372663,1.98437416375329767,-1.32824409913186514,0.20074738867695474,0.10138639395653452,0.08456976460710017,0.24174674683144545,0.01485886441978051,0.05376882697953691
49,-0.46083608938545773,2.54333371380068707,-1.35353696162922610,-0.54251868603587960,2.51120729882904170,-1.29878416363492355,0.24694394593871327,0.13389760991178778,0.11126360162516796,-0.47882527138816067,0.54169199949552516,0.08322876247647742
50,0.57312319860092564,2.22555837481137075,-1.24984467315234338,0.55503224237538384,2.21664625705586094,-1.24432426873004398,0.22530540773474306,0.09313480897859631,0.08956559881283171,0.61872565702310256,0.24713095772234370,0.13768865738135788
51,0.13447453427788394,2.06386499863614992,-1.26990093318351560,0.10729496234401399,2.07458986636489451,-1.26748969646504017,0.19743356790311675,0.08372578609146467,0.07481136600114537,0.17098837699173280,0.10507456703137694,0.11452322964636041
52,-0.05553467578575931,2.07094614815666711,-1.29781781487412240,0.07525837916158837,2.11455190503839674,-1.33295810929169867,0.24828863692888042,0.11947384409230093,0.08359376471599145,0.13895179380930714,0.14503660570487947,0.04905481681970224
53,0.48470918211142766,1.62670038490436508,-1.21769023946611488,0.49621569819025196,1.62311089241777107,-1.20589089656367632,0.23788992378628360,0.08522360820918295,0.07624375366941699,0.55990911283797062,-0.34640440691574642,0.17612202954772538
54,0.01938211239100469,2.23497330385001058,-1.44940732201354017,0.04250718461916293,2.23706028942093260,-1.46265718720098303,0.26648640932453499,0.11015575618684134,0.08432109811157878,0.10620059926688170,0.26754499008741384,-0.08064426108958153
55,0.24906316236203671,2.25838444315146347,-1.38489100288111100,0.18797655698675400,2.23474822663949890,-1.37761389474691187,0.21527349448802074,0.10467538484248527,0.07722115744613189,0.25166997163447280,0.26523292730598053,0.00439903136448971
56,-0.80802007824438915,1.90844153685911655,-1.50776469079796782,-0.84865295572177224,1.87687180709706891,-1.48596325301601695,0.19670324091187036,0.13906281147781371,0.12087041799606721,-0.78495954107405352,-0.09264349223644831,-0.10395032690461536
57,-0.58358781313747432,2.13078843293217712,-1.42299410278985339,-0.54584493492963893,2.17001467836509310,-1.46869669028147132,0.17693418298785074,0.10356041166156639,0.09088751289123462,-0.48215152028191993,0.20049937903157408,-0.08668376417006987
58,0.37786970987803148,2.19954023418756606,-1.41011343244288256,0.36565509582403721,2.20164447255239315,-1.41546309831670181,0.25932787599787049,0.12074032828398362,0.09082707710187549,0.42934851047175604,0.23212917321887466,-0.03345017220530080
59,-0.10700320742819915,1.94305269766521382,-1.34443572817237667,-0.20306283202851977,1.91984652309690351,-1.32387573676639048,0.17672088207601033,0.09822499396032053,0.08773470534496250,-0.13936941738080100,-0.04966877623661381,0.05813718934500927
60,0.88629720229326292,1.53313174947916364,-1.29865745140671884,0.93193136334400972,1.58649541257335236,-1.34380693753072533,0.23534427064066471,0.06364386510694682,0.05816373451717970,0.99562477799172910,-0.38301988676016502,0.03820598858067534
61,0.41005110705210246,2.18438537847565684,-1.27279185762834723,0.37825950014235149,2.20262014746901080,-1.30093469723251243,0.21391661312833096,0.08894330327649191,0.07432857568218368,0.44195291479007026,0.23310484813549517,0.08107822887888887
62,0.39367031929335078,1.84693633896818254,-1.49370065093987581,0.36075950925212230,1.83251424111842853,-1.47966438088922403,0.23369482632591709,0.09198007220105443,0.07075860832350667,0.42445292389984113,-0.13700105821508898,-0.09765145477782315
63,0.80747310466131461,2.04925143772203411,-1.15288081661007036,0.72417072940154859,1.99046048591135993,-1.11053492915038099,0.26700377956641169,0.09218049781703747,0.07985310674338827,0.78786414404926730,0.02094518657784313,0.27147799696101993
64,-0.54258197692542298,2.02770172878530541,-1.36179344764419263,-0.53146892918291888,2.07002729100507876,-1.39161388297499911,0.17386123355298710,0.10785604862015509,0.09823859388648651,-0.46777551453520072,0.10051199167156055,-0.00960095686359891
65,0.06732475735659746,1.91928188873146910,-1.50389700039676755,0.10139672947896704,1.92786911152805240,-1.50721113191915679,0.22729607040704833,0.11736516250011252,0.09261690648874264,0.16509014412668582,-0.04164618780546517,-0.12519820580775615
66,0.05013331132106250,2.11380821153899490,-1.32658027429761471,0.02821433756998357,2.09892505418086106,-1.32676563153794125,0.21490779240004229,0.10490156250559106,0.07854581543767844,0.09190775221770237,0.12940975484734407,0.05524729457346007
67,-0.08396815524731173,1.91559755003055976,-1.32906468487890561,-0.10652060884337641,1.93646981818126274,-1.33012809074672944,0.19603862403887914,0.09965155739520208,0.09029123590781162,-0.04282719419565767,-0.03304548115225466,0.05188483536467273
68,-0.20456425123189045,2.15658659522210439,-1.30240909538790972,-0.17951759541710796,2.14852628513695665,-1.29554732167132602,0.20425731830984045,0.11295627494760620,0.07790312734541173,-0.11582418076938922,0.17901098580343969,0.08646560444007506
69,1.00001134366546829,1.83850870473308325,-1.28081974688261480,1.00609792226322381,1.83779317041698143,-1.28131902066016656,0.27570373512942320,0.08873324661220149,0.07404260706078374,1.06979133691094264,-0.13172212891653620,0.10069390545123448
70,-0.14073071073064436,1.41423786707642130,-1.33983334896599260,-0.20407609831936532,1.38033495786304039,-1.30629413054796450,0.17194840911674603,0.08075183576155137,0.07025946380381001,-0.14038268367164639,-0.58918034147047738,0.07571879556343528
71,-0.72240735262249844,2.46447231712024539,-1.36306041015590607,-0.79247651643134465,2.43825907461666835,-1.34714613593577393,0.21831574029283790,0.13262452427274363,0.10481110560429537,-0.72878310178362560,0.46874377528314959,0.03486679017562681
72,-0.13270266497228908,2.04318237769576072,-1.36569760881428737,-0.17707285303615589,2.00961122556205662,-1.34549860105609165,0.20781769160528804,0.11262890036184553,0.08671026972386514,-0.11337943838843706,0.04009592622853868,0.03651432505530979
73,0.13481040959964299,2.21594918029853982,-1.59199931911391901,0.06917448387083540,2.18215560896127725,-1.58100331465344990,0.19093030906905051,0.09471920942415080,0.06348946462274349,0.13286789851855429,0.21264030962775865,-0.19899038854204809
74,1.04045632841586699,1.78196363349248510,-1.52124058055662514,1.00246940715239607,1.78584057313703415,-1.52081908132306753,0.29147661641645795,0.07984244124711122,0.05611428260539611,1.06616282180011535,-0.18367472619648340,-0.13880615521166734
75,0.36589326230452762,1.81629992199287749,-1.35982157418240446,0.35747613377559795,1.82849947478808228,-1.35346349012985634,0.20188398083719722,0.09414838262344671,0.07357982966059461,0.42116954842331666,-0.14101582454543543,0.02854943598154468
76,0.08737444931009125,1.83584728892574400,-1.39356270635689450,0.13236055574954797,1.85886700920896208,-1.40436039431370840,0.22408168310316839,0.10405560690950487,0.07567382396260929,0.19605397039726677,-0.11064829012455561,-0.02234746820230708
77,0.47423780932450071,1.80002801044092053,-1.38476161039522205,0.49362938172861892,1.79855842362320884,-1.37896907657182255,0.23926308875517632,0.09058119517445881,0.07456692492584235,0.55732279637633753,-0.17095687571030857,0.00304384953957909
78,-0.95083300295612849,1.85720279262879573,-1.45699854975976240,-0.96025401105410113,1.85709223597427786,-1.45002748782635726,0.16922319424600257,0.13096678116477647,0.12092058460816558,-0.89656059640638219,-0.11242306335923967,-0.06801456171495665
79,0.22701235411797144,1.51898296921544129,-1.41382737742340758,0.17816264548861774,1.50251833556404191,-1.39628532055396359,0.17829014917348746,0.07900081430240111,0.05675770470780973,0.24185606013633665,-0.46699696376947403,-0.01427239444256269
80,-0.45877034288690122,2.12371719149871874,-1.36884344215272624,-0.52975267738173704,2.10206373023573523,-1.34843791416060577,0.18977956423960271,0.10567656054733170,0.09815077493438838,-0.46605926273401832,0.13254843090221680,0.03357501195079522
