"","iterations","tauD","tauS","omega2.tauD","omega2.tauS","b","algo"
"22",47.0588235294118,8.64317229787773,9.26877257545526,0.0735541055646607,0.0996091605723404,0.112856723192173,"full"
"23",49.4117647058824,8.62216545315838,9.48131666214086,0.0759270401450785,0.102588856540601,0.112471388226248,"full"
"24",51.7647058823529,8.59131015134057,9.65996021950612,0.0799517619529038,0.101572119677932,0.112344553171733,"full"
"25",54.1176470588235,8.58885916439182,9.55908576282399,0.08443523762989,0.082707598215972,0.112573305167716,"full"
"26",56.4705882352941,8.62182447854608,9.59340400599983,0.0797260051850479,0.0800011490619479,0.112117821225559,"full"
"27",58.8235294117647,8.62074779330891,9.69898649906418,0.0723534735843483,0.0946557910573436,0.113156828060319,"full"
"28",61.1764705882353,8.64229213205175,9.55108416990432,0.0765580454806489,0.0847183046283853,0.112448295879805,"full"
"29",63.5294117647059,8.62624130431877,9.61343540253626,0.0700095321392951,0.0788309488420325,0.112385051469342,"full"
"30",65.8823529411765,8.69074010428909,9.47021847994313,0.0734633483994305,0.0728913231674628,0.112753150400551,"full"
"31",68.2352941176471,8.71904154769871,9.67888202497479,0.072333637426631,0.0743237992146017,0.112723276364493,"full"
"32",70.5882352941177,8.57732259145461,9.61830922289266,0.071970349531389,0.0753227353369681,0.11265278576434,"full"
"33",72.9411764705882,8.54185026325547,9.73562168749799,0.0693633195728083,0.0705800784434043,0.113405805059892,"full"
"34",75.2941176470588,8.51792299268092,9.75125677462239,0.0696588655179458,0.0617352692877358,0.112886982085296,"full"
"35",77.6470588235294,8.75305775277718,9.87903997159954,0.0665378551992379,0.0669246772137857,0.11261465237721,"full"
"36",80,8.67420361208366,9.65595247001062,0.0790727512922107,0.0656921157179706,0.112680123372959,"full"
"37",82.3529411764706,8.7666716210411,9.66376807170199,0.0762322184594808,0.0628858883729819,0.113090825772771,"full"
"38",84.7058823529412,8.82054325762602,9.54132046358804,0.0690337392964668,0.0588219299702359,0.113385815251102,"full"
"39",87.0588235294118,8.67655691481554,9.52836005549332,0.0674927656775974,0.060699757672996,0.113094552703727,"full"
"40",89.4117647058824,8.59706791460426,9.51905571577584,0.0720768112038357,0.0668560645949086,0.11277917851048,"full"
"41",91.7647058823529,8.59432116143373,9.30592052100991,0.0728766258371181,0.0649414993754434,0.113349379999372,"full"
"42",94.1176470588235,8.58600052964607,9.53719069229789,0.0799558797991242,0.0693498555345915,0.112389659776107,"full"
"43",96.4705882352941,8.62606619758478,9.63304861996469,0.0820060704141987,0.0683862335791332,0.112630778370027,"full"
"44",98.8235294117647,8.6063096316933,9.59949255904104,0.0770072962991613,0.0681785686752523,0.113347484439933,"full"
"45",101.176470588235,8.62732936562274,9.55384080500534,0.0744375241054431,0.0754547683685978,0.113792357815812,"full"
"46",103.529411764706,8.70212053524893,9.95656573230088,0.0706842069822198,0.0791542243027674,0.112894302283587,"full"
"47",105.882352941176,8.61942250551124,10.1402984692258,0.0699782646706826,0.0693849865443958,0.112164490307976,"full"
"48",108.235294117647,8.69010728242307,10.077012703881,0.0725470944043014,0.0710153066042807,0.112812802633553,"full"
"49",110.588235294118,8.54818633564915,9.99943785003593,0.0718865059532909,0.0683825364931145,0.112497167796787,"full"
"50",112.941176470588,8.48068034134744,10.0632777173058,0.0781001382087165,0.0692404517985619,0.113116274755671,"full"
"51",115.294117647059,8.69634893484716,9.68455582614713,0.0763696354550945,0.0704682497338212,0.112780209326225,"full"
"52",117.647058823529,8.67539970570058,9.68527896937728,0.0659819467115916,0.0639065330869251,0.112844210527064,"full"
"53",120,8.54954931591814,9.91242844625301,0.0659290687579279,0.0725326275624258,0.113026860260182,"full"
"210",0,10,10,1,1,1,"quarter"
"310",0.72289156626506,8.59200205450085,7.71483493734151,0.381258835977789,0.501505608864285,0.174952349213529,"quarter"
"410",1.44578313253012,8.40135830487948,7.59168118201707,0.363958771110322,0.530346274227217,0.166984049248547,"quarter"
"510",2.16867469879518,8.07669252631185,7.38449392640348,0.347967277233858,0.545673402085368,0.155609337855429,"quarter"
"610",2.89156626506024,7.71793586485542,7.05018431355987,0.28142455821768,0.590809726803272,0.145965358026388,"quarter"
"710",3.6144578313253,8.13492935546731,7.70380670272715,0.206857071953467,0.525438731133267,0.135364943101821,"quarter"
"810",4.33734939759036,8.26109721425833,7.89169648992475,0.1865397521539,0.536922713370576,0.131454061510186,"quarter"
"910",5.06024096385542,8.38608981600498,8.07100718706945,0.131641338678223,0.430147239287763,0.126359124901648,"quarter"
"1010",5.78313253012048,8.45148828616071,8.51114453387924,0.0964055928233059,0.354576772911951,0.118009085410011,"quarter"
"1110",6.50602409638554,8.5488109749161,8.62808936242813,0.0918998190992824,0.327541291009835,0.116444172792609,"quarter"
"1210",7.2289156626506,8.55597646994354,8.54302373242431,0.0863646298533371,0.320012530083059,0.116273250059873,"quarter"
"1310",7.95180722891566,8.5352193359506,8.37687931702589,0.0889563739709871,0.271350509053509,0.115133491210965,"quarter"
"1410",8.67469879518072,8.5509697134787,8.14239311542033,0.0856333354303978,0.280184144280376,0.114675875451318,"quarter"
"1510",9.39759036144578,8.6095272596082,8.09163938167526,0.0814429223935829,0.280422641271365,0.114187782783887,"quarter"
"169",10.1204819277108,8.52961609885044,8.21794682081642,0.0804421098820676,0.25493070419725,0.114131166927698,"quarter"
"171",10.8433734939759,8.54175003806001,8.1597205998319,0.0829714811863411,0.245392497610524,0.114258952075893,"quarter"
"181",11.566265060241,8.48273265774044,8.22765016075283,0.0853757863311877,0.258798498256494,0.113964238705136,"quarter"
"191",12.289156626506,8.43195109366323,8.1324042955789,0.0851807716359421,0.271360504134197,0.114161180218684,"quarter"
"201",13.0120481927711,8.51152095865799,8.26118073788426,0.0840129734919657,0.255433818432532,0.113905806746156,"quarter"
"211",13.7349397590361,8.546185927283,8.36647361801678,0.0826892950684321,0.231341247491548,0.113433740823683,"quarter"
"221",14.4578313253012,8.57280041643768,8.25463515678481,0.0772605933665158,0.21358351793144,0.113602521374787,"quarter"
"231",15.1807228915663,8.4999852467059,8.36861199021445,0.0787817994233801,0.216605121386307,0.113408551879062,"quarter"
"241",15.9036144578313,8.52067090974493,8.39325509555225,0.077708578858763,0.218585309622654,0.113364021651776,"quarter"
"251",16.6265060240964,8.5174367935193,8.43906604990979,0.0818794333019941,0.229239106109521,0.112991538544899,"quarter"
"261",17.3493975903614,8.53731703137375,8.51211043764339,0.0803541628214486,0.239171905931354,0.112966968490343,"quarter"
"271",18.0722891566265,8.53958035485116,8.39537247940087,0.0795283249212755,0.238068337773383,0.113228942290364,"quarter"
"281",18.7951807228916,8.59265052812664,8.45289121237944,0.0793220809879536,0.21304800013592,0.113243468385099,"quarter"
"291",19.5180722891566,8.62278292683182,8.48556025097724,0.0798851207120315,0.195807182245156,0.113052850295667,"quarter"
"301",20.2409638554217,8.63486039315043,8.38257748079352,0.0792529423837607,0.199093663797887,0.112876386879284,"quarter"
"311",20.9638554216867,8.63244070547997,8.32677940835246,0.0733923899235869,0.201171549428386,0.113093922407244,"quarter"
"321",21.6867469879518,8.6667727094107,8.47372415830163,0.0765842291537151,0.210486481260842,0.112828671631821,"quarter"
"331",22.4096385542169,8.6329151999132,8.62914804177304,0.0788574761625025,0.218488017344979,0.112552930205221,"quarter"
"341",23.1325301204819,8.55489464322902,8.83531725082308,0.0803585874089645,0.208344794872682,0.112303142312983,"quarter"
"351",23.855421686747,8.58493923104079,8.88390877838063,0.0807576657809879,0.194902170815091,0.11196151345389,"quarter"
"361",24.578313253012,8.57263581748902,9.05876890507749,0.0822821326094161,0.168585372890208,0.112286224396295,"quarter"
"371",25.3012048192771,8.53860180423533,8.7987262511603,0.0827977962496558,0.158540345381169,0.112609055768418,"quarter"
"381",26.0240963855422,8.53968094924856,8.77740321956839,0.0839216252985082,0.147646234527214,0.112485081393001,"quarter"
"391",26.7469879518072,8.49496240478583,8.87411556891307,0.0809282606960302,0.140343212167673,0.112609851139166,"quarter"
"401",27.4698795180723,8.52293499835125,8.91558495450239,0.0833267839539289,0.148304113248473,0.112534126713991,"quarter"
"411",28.1927710843373,8.62917444842076,9.06557943522672,0.0787608037179144,0.1441251313954,0.112309920125516,"quarter"
"421",28.9156626506024,8.64125664305796,8.99571598751167,0.0787775080836965,0.148950537390682,0.112227256937281,"quarter"
"431",29.6385542168675,8.57859956263563,9.06647774605874,0.0773266263067729,0.149852425398622,0.112153697380853,"quarter"
"441",30.3614457831325,8.5786680228545,9.00448062892563,0.0770694037566226,0.151384396002248,0.111981963472252,"quarter"
"451",31.0843373493976,8.56602215690541,9.01207161709869,0.0810322908346066,0.151181448091364,0.111786362835561,"quarter"
"461",31.8072289156627,8.58677589167354,9.13393898578691,0.0795518546602327,0.143025160191348,0.112047673004226,"quarter"
"471",32.5301204819277,8.61229327346629,9.13422126690879,0.0794943490474775,0.142039234165335,0.111991704585581,"quarter"
"481",33.2530120481928,8.60664641029094,8.94836656728147,0.0799219244697493,0.148959105403513,0.112137771372745,"quarter"
"491",33.9759036144578,8.52344355244302,9.10778533299797,0.0810669926838798,0.139076396697945,0.111955214051353,"quarter"
"501",34.6987951807229,8.59759665652996,9.21744333440346,0.0860886308520445,0.156135080064828,0.111827223470224,"quarter"
"511",35.421686746988,8.60488742559201,9.23007679064843,0.0864896721460884,0.160752988644862,0.111412863225739,"quarter"
"521",36.144578313253,8.57927616850866,9.25143884922851,0.0852760805919264,0.163777243398005,0.111654001533189,"quarter"
"531",36.8674698795181,8.65132784219263,9.1122966319166,0.0838341810795651,0.153297897648551,0.111716038646877,"quarter"
"54",37.5903614457831,8.66588003772026,8.95930106725883,0.08057591340744,0.149793625666183,0.111864477403961,"quarter"
"55",38.3132530120482,8.66088528027671,8.97830965588497,0.0787964256426594,0.150883257631268,0.111889047176014,"quarter"
"56",39.0361445783133,8.66295193445925,8.98718513487669,0.0788924363091326,0.153478187248766,0.111959740747575,"quarter"
"57",39.7590361445783,8.6563790068389,8.94506525986083,0.0786230147918019,0.148777708834752,0.112044908638941,"quarter"
"58",40.4819277108434,8.65078017267235,8.95916209336361,0.0788374717524807,0.146529286155552,0.112076678620646,"quarter"
"59",41.2048192771084,8.63295761418604,8.98596000118577,0.0756662637827326,0.138980824137667,0.112004172937516,"quarter"
"60",41.9277108433735,8.60014331404505,9.09757497049058,0.0765776265150464,0.134570449620037,0.111835024327178,"quarter"
"61",42.6506024096386,8.53097285917321,9.06820421373183,0.0822956329059359,0.125626543089711,0.111464816668347,"quarter"
"62",43.3734939759036,8.48670594658884,9.13294139069524,0.0853739823270452,0.121183741556345,0.111478258982054,"quarter"
"63",44.0963855421687,8.56436083231824,9.24149254356203,0.0867481129737602,0.119104940666368,0.111271160839355,"quarter"
"64",44.8192771084337,8.61753165446331,9.29431062277364,0.0837020197067311,0.115673997314811,0.111371611425768,"quarter"
"65",45.5421686746988,8.57288223318517,9.19841406210239,0.0822903548240443,0.11185990823447,0.111648055814454,"quarter"
"66",46.2650602409639,8.59317957710259,9.1170194730552,0.0829145795797501,0.120498331199702,0.111635265063634,"quarter"
"67",46.9879518072289,8.60738383679201,9.08379871999959,0.0844618687974261,0.120048287848869,0.111653991478966,"quarter"
"68",47.710843373494,8.5654817047259,9.00054665106273,0.0844610814685662,0.112861224530322,0.111758433332199,"quarter"
"69",48.433734939759,8.53998896839465,8.94517400666832,0.0862433228627655,0.122148664289849,0.112087210628149,"quarter"
"70",49.1566265060241,8.55293944350984,9.02813459012724,0.0869917300831542,0.1144162450199,0.111881792560183,"quarter"
"71",49.8795180722892,8.5229242241636,8.90813371551618,0.086920965863202,0.115016582590064,0.112069615996234,"quarter"
"72",50.6024096385542,8.54421475228235,8.99766416220398,0.0911811260511293,0.115010252649968,0.112360085851935,"quarter"
"73",51.3253012048193,8.5709458048552,9.12888861259562,0.0881725621322431,0.112274966136743,0.112690648834432,"quarter"
"74",52.0481927710843,8.55361689450513,9.21281066139552,0.0925191181612455,0.113992237008633,0.112660416688044,"quarter"
"75",52.7710843373494,8.50226526419467,9.19477896093607,0.0924259891010966,0.109143613235283,0.112758466716012,"quarter"
"76",53.4939759036145,8.56403562186942,8.97307875270256,0.0972986825432205,0.104304433834736,0.112788872754417,"quarter"
"77",54.2168674698795,8.58199340485133,8.99909976941101,0.0994308265562136,0.105088191796389,0.112617034560418,"quarter"
"78",54.9397590361446,8.66128975103426,8.9730625264682,0.102638169391133,0.10621728588568,0.112278897783712,"quarter"
"79",55.6626506024096,8.63895919269023,8.82260225216342,0.102738563133926,0.105421998596341,0.112666813465838,"quarter"
"80",56.3855421686747,8.7549875507375,8.71512854772356,0.102910700385461,0.0965770302098843,0.112839059119269,"quarter"
"81",57.1084337349398,8.80744646768077,8.81548760758927,0.0996071438466011,0.0900395131907921,0.112941271282399,"quarter"
"82",57.8313253012048,8.71554453490348,8.80362061534233,0.100500213864208,0.103855940182561,0.112846694298637,"quarter"
"83",58.5542168674699,8.64662137041088,8.7725445771572,0.0970833487939888,0.101033897290396,0.112958505236545,"quarter"
"84",59.2771084337349,8.6029126583759,8.83962832797097,0.0931370034748706,0.101739946827701,0.112600749926925,"quarter"
"85",60,8.57153067270913,8.73136845569116,0.0954745710511045,0.105762849578504,0.112480651046344,"quarter"
"86",60.7228915662651,8.59838611400665,8.69275355169629,0.0925970011790209,0.113412525334937,0.112344880981212,"quarter"
"87",61.4457831325301,8.54553201802501,8.84566367350175,0.0885878874647013,0.11302145628084,0.112355473880251,"quarter"
"88",62.1686746987952,8.56537187484797,8.84118587222632,0.0880040512076601,0.111607953898222,0.112305233135329,"quarter"
"89",62.8915662650602,8.64784236964106,8.87420318061132,0.0867764859707769,0.106255352812092,0.111673956726578,"quarter"
"90",63.6144578313253,8.64246936322726,9.05490923050075,0.0879475323104462,0.0955471833244239,0.111722946654049,"quarter"
"91",64.3373493975904,8.64672477614266,9.1051247551414,0.090351252719687,0.105485109313816,0.11184882391402,"quarter"
"92",65.0602409638554,8.68005168685104,9.14189539301062,0.087447353542613,0.104240161964226,0.111819687598236,"quarter"
"93",65.7831325301205,8.64139008574283,9.05549697122467,0.086506482919809,0.108836073410755,0.111793858407321,"quarter"
"94",66.5060240963855,8.72128412918961,8.84697084856499,0.0872547519006073,0.102588780147418,0.111946915437536,"quarter"
"95",67.2289156626506,8.72146864225939,8.82488030094645,0.0853401811123682,0.104620679431694,0.11196075004282,"quarter"
"96",67.9518072289157,8.75301810679062,8.59451585515642,0.0844407276494739,0.0901198459298591,0.11249284422627,"quarter"
"97",68.6746987951807,8.69543861065485,8.63630158601875,0.0830019503923616,0.0927102859673994,0.112853616196224,"quarter"
"98",69.3975903614458,8.59374913558783,8.70320040707787,0.0826322502165588,0.102069240011883,0.112808879940654,"quarter"
"99",70.1204819277108,8.56448827355094,8.73550553911628,0.0832355696222216,0.0956175296053878,0.112891603066972,"quarter"
"100",70.8433734939759,8.54071501220072,8.76828496486415,0.0823538427877857,0.0941928664447129,0.112968152351174,"quarter"
"101",71.566265060241,8.53110462193982,8.76304885495075,0.082990378329324,0.0936970689126682,0.11299815608389,"quarter"
"102",72.289156626506,8.52907436057977,8.80562261081979,0.083200125632839,0.0923533702876576,0.112933913515806,"quarter"
"103",73.0120481927711,8.47206112260784,8.78107866624441,0.0816557890010206,0.0873959120319192,0.11290176670725,"quarter"
"104",73.7349397590361,8.55778514165321,8.65910356584471,0.0860689717275722,0.082231144529711,0.112939243726555,"quarter"
"105",74.4578313253012,8.54599517687171,8.75668863826033,0.0855181212651104,0.0846368337150185,0.112734630158373,"quarter"
"106",75.1807228915663,8.54230122071825,8.82173003255085,0.0859644310710976,0.0822461796461909,0.112855124834206,"quarter"
"107",75.9036144578313,8.53938707984529,8.88014817526274,0.0859984609426494,0.0824746557639564,0.112896462092634,"quarter"
"108",76.6265060240964,8.50178029220331,9.00046116385075,0.0856272668528231,0.0831903215684395,0.112439581829506,"quarter"
"109",77.3493975903614,8.51931111706348,9.00070752793634,0.0846680342381507,0.0868279606588018,0.112494014756305,"quarter"
"110",78.0722891566265,8.55567601254656,8.83215094961297,0.0865653226548222,0.0857647485575903,0.112529808986367,"quarter"
"111",78.7951807228916,8.53456652806336,8.82937015784799,0.0875378853378592,0.081815830415195,0.112622248921447,"quarter"
"112",79.5180722891566,8.58718892698825,8.92778038390598,0.0890245239663958,0.0846962875814672,0.1124873759866,"quarter"
"113",80.2409638554217,8.59004080812805,8.91024613746304,0.0890320623031116,0.085762419993852,0.112513962932154,"quarter"
"114",80.9638554216867,8.56171686352933,9.02217722195124,0.0854112730841496,0.079125604241236,0.112370276733318,"quarter"
"115",81.6867469879518,8.62850301757284,8.93309080406892,0.0870288660677438,0.0764461931116145,0.112447401884068,"quarter"
"116",82.4096385542169,8.6131921698095,9.00024043539008,0.0849761734589212,0.077052047539885,0.112291730128966,"quarter"
"117",83.1325301204819,8.55721828804299,8.78395121992629,0.081644776707666,0.0747916646473517,0.112808481153108,"quarter"
"118",83.855421686747,8.50098556170301,8.80579889409778,0.0817521211677708,0.071036144231126,0.113148664191125,"quarter"
"119",84.578313253012,8.41514254971462,8.77103336993429,0.0817178910292071,0.0682262498634927,0.113525939576693,"quarter"
"120",85.3012048192771,8.45304798952366,8.66719241920389,0.0788854222383399,0.0754157535162374,0.113608757968394,"quarter"
"121",86.0240963855422,8.43121818498075,8.78210427718644,0.0762525789780941,0.0730543449021006,0.113726620517894,"quarter"
"122",86.7469879518072,8.36144349170198,8.8445697057083,0.0795304936554988,0.0712840056605852,0.113743504024717,"quarter"
"123",87.4698795180723,8.32248187623371,8.92325401154321,0.078521502696935,0.0784195660977751,0.113879283684551,"quarter"
"124",88.1927710843374,8.3673394766869,9.02192315521314,0.0797458110581779,0.077203503178799,0.113464628610045,"quarter"
"125",88.9156626506024,8.39210164168301,9.02237123500523,0.0820031992577093,0.0795778981398101,0.113711986808419,"quarter"
"126",89.6385542168675,8.39842742039923,8.86816401669785,0.083619547742229,0.0827281768234851,0.11400304002246,"quarter"
"127",90.3614457831325,8.41501954583675,8.77947461781643,0.0849705183692109,0.0929288773746553,0.114089799676192,"quarter"
"128",91.0843373493976,8.43277246855866,8.79273976866287,0.0864014210718995,0.0902165433765756,0.11383275764114,"quarter"
"129",91.8072289156626,8.39934132978468,8.69231401153166,0.0890402730858337,0.0920692679015982,0.113986511909331,"quarter"
"130",92.5301204819277,8.39021044976973,8.67292085890766,0.0886725494537313,0.0955513727347554,0.114283416343743,"quarter"
"131",93.2530120481928,8.43765946873929,8.82379967422259,0.0911486723366242,0.0953295076633101,0.113727276859094,"quarter"
"132",93.9759036144578,8.44246088451131,9.01875992970547,0.0952487239158621,0.0846625303077015,0.113552427101984,"quarter"
"133",94.6987951807229,8.43064436538013,8.8576298002061,0.0971041174365972,0.0788509926223213,0.113186283347039,"quarter"
"134",95.4216867469879,8.47723419535427,8.78376948157577,0.0990641192700519,0.0787126871930699,0.113066598296562,"quarter"
"135",96.144578313253,8.4535547451882,8.84127188885823,0.101992358185415,0.0805570796799646,0.113104949997577,"quarter"
"136",96.8674698795181,8.45273819550936,8.88823785095992,0.101230121992916,0.0799860169627458,0.113123982130325,"quarter"
"137",97.5903614457831,8.42948492279396,8.85385265510989,0.102921160455155,0.0789073962728235,0.113140440616319,"quarter"
"138",98.3132530120482,8.49228249132167,8.80917143955983,0.10072228655924,0.0791302189595733,0.11266133528111,"quarter"
"139",99.0361445783133,8.59896567373237,8.9883236296281,0.091475775637063,0.074048830850364,0.112709474365127,"quarter"
"140",99.7590361445783,8.57816434618858,9.0100389088701,0.091528832089967,0.0771302299721395,0.112745358575398,"quarter"
"141",100.481927710843,8.55058325668385,8.99348904491789,0.0873699896732365,0.0757526691171826,0.112977346708061,"quarter"
"142",101.204819277108,8.57139906457631,8.96688475384533,0.0903175133021445,0.0749414421487096,0.11291052793853,"quarter"
"143",101.927710843373,8.52653561030833,9.00879233745554,0.0912000456628306,0.0763796672239021,0.112887326307836,"quarter"
"144",102.650602409639,8.55094103294327,9.12681143759198,0.0936202873575791,0.0731800735385004,0.112887923161747,"quarter"
"145",103.373493975904,8.5759926828166,9.17903144400472,0.0949896898138043,0.0763371649126459,0.112796188432633,"quarter"
"146",104.096385542169,8.47400669941483,9.24266833321054,0.0923382438742575,0.0805746443129802,0.112987081327875,"quarter"
"147",104.819277108434,8.53305923259477,9.28516865817152,0.0923674488060513,0.0813875225394991,0.112744700311249,"quarter"
"148",105.542168674699,8.5497507044438,9.28737704191808,0.092470598869145,0.0806621868955943,0.112814419857261,"quarter"
"149",106.265060240964,8.52539144507471,9.27837637339067,0.0925526690409928,0.0792602566444867,0.112662006671906,"quarter"
"150",106.987951807229,8.4727211434231,9.14509396754182,0.0925734762983836,0.0785437164507048,0.1124343753978,"quarter"
"151",107.710843373494,8.53580014453925,9.22663302461252,0.0955212321027155,0.081012558980575,0.112246190254597,"quarter"
"152",108.433734939759,8.51716324956218,9.17595122088398,0.0961817734104002,0.0794502676992739,0.112306998588711,"quarter"
"153",109.156626506024,8.57327471140214,9.18782035305743,0.0965773153333949,0.0761354635625793,0.112511996544961,"quarter"
"154",109.879518072289,8.67405261471887,9.05713080538817,0.0989912769798664,0.0584977417478125,0.112203606865594,"quarter"
"155",110.602409638554,8.7632409713829,9.03569140358798,0.095230622963923,0.0603318356168963,0.11240935018264,"quarter"
"156",111.325301204819,8.74389031506428,9.05070829036372,0.0933171818797849,0.0563554594235907,0.112391516458155,"quarter"
"157",112.048192771084,8.73036026677564,9.16221056275823,0.0932443763868438,0.0557861214303479,0.112020903068572,"quarter"
"158",112.771084337349,8.76507094820905,9.2168330978754,0.0890911904175411,0.0584609784926382,0.112204412972161,"quarter"
"159",113.493975903614,8.77673938348128,9.22392493213789,0.0905161539120858,0.0619592287905348,0.112356870913642,"quarter"
"160",114.21686746988,8.771023702143,9.19675244202167,0.0895754158679924,0.0615537515594706,0.112167456087838,"quarter"
"161",114.939759036145,8.77011882530989,9.28947746001301,0.0904569901635881,0.0627105899452189,0.112147768752252,"quarter"
"162",115.66265060241,8.80793813159611,9.40999644626199,0.0901927705632382,0.0581495235139506,0.112019215306647,"quarter"
"163",116.385542168675,8.8212879889228,9.240311287017,0.0938064170612112,0.0541295218196058,0.112084714831042,"quarter"
"164",117.10843373494,8.77166767550091,9.14052779269342,0.094275212273768,0.0555443396804858,0.112231979594078,"quarter"
"165",117.831325301205,8.68163938681519,9.13220192028786,0.0895850952329873,0.0581829236630469,0.112353522268969,"quarter"
"166",118.55421686747,8.63060102738184,9.3180414398535,0.0910031756776242,0.0585838538980958,0.112865534219491,"quarter"
"167",119.277108433735,8.66333277383839,9.29167632774593,0.0916124383862371,0.0596862467535502,0.112904753378402,"quarter"
"168",120,8.64925673409248,9.38102331384117,0.0918145520841254,0.0518510973600534,0.113124257704987,"quarter"
"212",0,10,10,1,1,1,"half"
"312",0.851063829787234,5.45217704986105,6.73222780607025,0.504927435449641,0.928357227264142,0.190260387303814,"half"
"412",1.70212765957447,6.74092745819627,7.04679187746507,0.372219150604876,0.813607353684663,0.159809084755567,"half"
"512",2.5531914893617,7.78319258495873,7.30649266480864,0.146241694173984,0.635922328548371,0.125941277368425,"half"
"611",3.40425531914894,8.22114472634644,8.01620667198704,0.115303339782939,0.487368961411375,0.121125297707406,"half"
"711",4.25531914893617,8.54706276232665,8.31244644855392,0.0873220153157579,0.402130844426557,0.116081476615379,"half"
"811",5.1063829787234,8.63833908531359,8.27892568772694,0.0887924824716819,0.337572592196343,0.114680835698824,"half"
"911",5.95744680851064,8.67612977821081,8.51539181713567,0.0794009291950246,0.330181022967219,0.113401574129447,"half"
"1011",6.80851063829787,8.60285718183248,8.92421232567699,0.0784424918920443,0.285895159315427,0.113222199072717,"half"
"1111",7.65957446808511,8.65458663402421,8.74953723790233,0.0795865212283573,0.242769287913438,0.113533702031596,"half"
"1211",8.51063829787234,8.56203823306159,8.80839822113687,0.0735892854898506,0.242031372831725,0.113346734098193,"half"
"1311",9.36170212765957,8.46384888250643,8.67593604844431,0.074058194862813,0.229592241940034,0.11331827247524,"half"
"1411",10.2127659574468,8.53414502277741,9.0325097023516,0.085636253084644,0.241923620041147,0.112821915040785,"half"
"1511",11.063829787234,8.57537661896224,9.16613051874581,0.0875441813553088,0.189659499034677,0.112519463104833,"half"
"1610",11.9148936170213,8.5820408255471,8.61484838971501,0.0933603730957131,0.192876644763569,0.112985181408153,"half"
"172",12.7659574468085,8.52122743045252,8.97903989868623,0.0919362260998895,0.167217579112847,0.112053659677814,"half"
"182",13.6170212765957,8.65568533253353,8.72242897078574,0.0868615416284975,0.146848138179505,0.112928770055185,"half"
"192",14.468085106383,8.6411648172101,9.13211280889174,0.0790760476196386,0.152820714581194,0.112650890616276,"half"
"202",15.3191489361702,8.90664346672372,9.16440951979062,0.0794888541662537,0.123689704426246,0.112162494135506,"half"
"213",16.1702127659574,8.81301561735384,9.31489837309649,0.0744522451827656,0.125195084517385,0.112229069144169,"half"
"222",17.0212765957447,8.92237999247092,9.12931265307695,0.0724100024420444,0.1249532383504,0.112183976101737,"half"
"232",17.8723404255319,8.65357122975753,9.03356280613237,0.0730028170843884,0.132623504054703,0.112238932027133,"half"
"242",18.7234042553191,8.63555916457922,9.40300259590928,0.0711370349494267,0.121712380394849,0.112236600615062,"half"
"252",19.5744680851064,8.58026693341673,9.37967392089475,0.0732656799711364,0.112844760626789,0.112220959654082,"half"
"262",20.4255319148936,8.56655456432764,9.23823050574802,0.0746384024137896,0.108321539273588,0.112932398279403,"half"
"272",21.2765957446809,8.76431628278166,9.37526165497721,0.0756764864525312,0.104265073574625,0.112616385232958,"half"
