id,p0_SAEM,alpha_SAEM,tau_SAEM,p0_mean,alpha_mean,tau_mean,p0_sd,alpha_sd,tau_sd,p0_randomEffects,alpha_randomEffects,tau_randomEffects
121,-0.92676753361963238,-3.31482100248035527,67.26025087625448862,-0.92719166465271641,-3.31153438335494554,67.27016983471723677,0.00000000000000000,0.03638557863440720,0.16537427107458691,0.00000000000000000,-0.00012151224005078,-3.73761406991688094
122,-0.92676753361963238,-3.46554039013193549,83.67817495758484370,-0.92719166465271641,-3.47088549968104054,83.68359559149267568,0.00000000000000000,0.05884043505215519,0.30212887698216107,0.00000000000000000,-0.15947262856614697,12.67581168685854465
123,-0.92676753361963238,-3.26939449979338725,86.04395046391438484,-0.92719166465271641,-3.29624565141467629,86.07151516062258167,0.00000000000000000,0.09792533489356083,0.23562819727085413,0.00000000000000000,0.01516721970021765,15.06373125598845597
124,-0.92676753361963238,-3.33479626001149354,79.92377750865691155,-0.92719166465271641,-3.33916652473970954,79.90435709105864248,0.00000000000000000,0.04921554647251549,0.21207233486404903,0.00000000000000000,-0.02775365362481460,8.89657318642451145
125,-0.92676753361963238,-3.16168430163777403,74.58859100731132230,-0.92719166465271641,-3.17320031205082431,74.53266130144042734,0.00000000000000000,0.03593728692663505,0.16574627975078704,0.00000000000000000,0.13821255906407082,3.52487739680632828
126,-0.92676753361963238,-4.04046738736242173,72.24798894247949477,-0.92719166465271641,-4.03676206197281928,72.26603137661240339,0.00000000000000000,0.02859423181994328,0.21798777643978975,0.00000000000000000,-0.72534919085792915,1.25824747197829057
127,-0.92676753361963238,-3.75644129563147278,79.42912553338143766,-0.92719166465271641,-3.76143155613606339,79.39951364873947171,0.00000000000000000,0.06226581145753345,0.49154985074858010,0.00000000000000000,-0.45001868502117032,8.39172974410539929
128,-0.92676753361963238,-4.60385203497393913,82.74239408364380211,-0.92719166465271641,-4.60633379492650175,82.64363662067628979,0.00000000000000000,0.07618279001642878,0.53301953064991403,0.00000000000000000,-1.29492092381160839,11.63585271604221738
129,-0.92676753361963238,-2.94223769717129535,83.55747947945783949,-0.92719166465271641,-2.96051748358111810,83.51870844423338269,0.00000000000000000,0.06068230979137115,0.13415796617165535,0.00000000000000000,0.35089538753377536,12.51092453959926942
130,-0.92676753361963238,-3.99958559262697433,83.49513198180432028,-0.92719166465271641,-4.01265443364616292,83.55431628563920299,0.00000000000000000,0.04303839413450906,0.41251108130464054,0.00000000000000000,-0.70124156253126713,12.54653238100518031
131,-0.92676753361963238,-2.91331124055900581,61.93494603923209496,-0.92719166465271641,-2.91975794460798932,61.90323778002672128,0.00000000000000000,0.03637925144097337,0.22380380121788263,0.00000000000000000,0.39165492650690420,-9.10454612460735468
132,-0.92676753361963238,-3.84361306244939005,68.57296318563733450,-0.92719166465271641,-3.83645341112583038,68.61699700954302727,0.00000000000000000,0.03058336104643100,0.28033566207330268,0.00000000000000000,-0.52504054001093658,-2.39078689509108022
133,-0.92676753361963238,-3.07521624910812186,70.92492019319873009,-0.92719166465271641,-3.06828005582336472,70.97380627152733723,0.00000000000000000,0.02390183024364412,0.14632769794985828,0.00000000000000000,0.24313281529153027,-0.03397763310674714
134,-0.92676753361963238,-2.87271110749150393,75.48744860949716440,-0.92719166465271641,-2.92686106919407152,75.72409121034606017,0.00000000000000000,0.09372329499309329,0.47101285460584663,0.00000000000000000,0.38455180192082244,4.71630730571199752
135,-0.92676753361963238,-4.15942534384193241,76.07097317434416084,-0.92719166465271641,-4.14107959336349296,76.04707237371323458,0.00000000000000000,0.08046477106829938,0.56921235530242886,0.00000000000000000,-0.82966672224859961,5.03928846907913464
