rep,id,eta_p0,eta_alpha,eta_tau
7,33,0.000000,-0.198779,1.926367
8,33,0.000000,-0.246716,1.572689
9,33,0.000000,-0.197700,2.015846
10,33,0.000000,-0.243823,2.250945
1,34,0.000000,0.129827,-4.650963
2,34,0.000000,0.129827,-4.702771
3,34,0.000000,0.131253,-4.619041
4,34,0.000000,0.136601,-4.563554
5,34,0.000000,0.136601,-4.675241
6,34,0.000000,0.145516,-4.623996
7,34,0.000000,0.147177,-4.728431
8,34,0.000000,0.147177,-4.728431
9,34,0.000000,0.147177,-4.753624
10,34,0.000000,0.147177,-4.753624
1,35,0.000000,0.116155,2.190252
2,35,0.000000,0.116155,2.190252
3,35,0.000000,0.104081,2.378992
4,35,0.000000,0.061560,2.134038
5,35,0.000000,0.130105,2.134038
6,35,0.000000,0.151532,2.134038
7,35,0.000000,0.117733,2.026199
8,35,0.000000,0.167141,2.056192
9,35,0.000000,0.178264,2.219163
10,35,0.000000,0.178264,2.058529
1,36,0.000000,-0.097296,-3.199768
2,36,0.000000,-0.062919,-3.209594
3,36,0.000000,-0.062919,-3.209594
4,36,0.000000,-0.062919,-3.209594
5,36,0.000000,-0.024027,-3.209594
6,36,0.000000,-0.027489,-2.988965
7,36,0.000000,-0.080992,-3.201945
8,36,0.000000,-0.073082,-3.271035
9,36,0.000000,-0.036966,-3.463690
10,36,0.000000,-0.036966,-2.936932
1,37,0.000000,-0.330774,-7.527400
2,37,0.000000,-0.357406,-7.524911
3,37,0.000000,-0.298283,-6.901999
4,37,0.000000,-0.298283,-6.901999
5,37,0.000000,-0.298283,-6.901999
6,37,0.000000,-0.281292,-6.901999
7,37,0.000000,-0.274458,-6.795174
8,37,0.000000,-0.258766,-6.781656
9,37,0.000000,-0.241508,-6.790743
10,37,0.000000,-0.324011,-7.043279
1,38,0.000000,0.558698,-4.386279
2,38,0.000000,0.590839,-4.123740
3,38,0.000000,0.604898,-4.242961
4,38,0.000000,0.608936,-4.242961
5,38,0.000000,0.630258,-4.139821
6,38,0.000000,0.630258,-3.952688
7,38,0.000000,0.629410,-3.729909
8,38,0.000000,0.629410,-3.997703
9,38,0.000000,0.629410,-3.997703
10,38,0.000000,0.624623,-4.001001
1,39,0.000000,-0.067193,1.360540
2,39,0.000000,-0.105162,0.977088
3,39,0.000000,-0.098417,1.221295
4,39,0.000000,-0.065515,1.465256
5,39,0.000000,-0.065515,1.450924
6,39,0.000000,-0.090086,1.148070
7,39,0.000000,-0.066148,1.390969
8,39,0.000000,-0.082323,1.135780
9,39,0.000000,-0.082323,1.322365
10,39,0.000000,-0.066838,1.466256
1,40,0.000000,0.583791,-6.356184
2,40,0.000000,0.593309,-6.179272
3,40,0.000000,0.593309,-6.179272
4,40,0.000000,0.593309,-6.179272
5,40,0.000000,0.593309,-6.179272
6,40,0.000000,0.595410,-6.289369
7,40,0.000000,0.598497,-6.289369
8,40,0.000000,0.604086,-6.184183
9,40,0.000000,0.604086,-6.184183
10,40,0.000000,0.604086,-6.184183
1,41,0.000000,-0.309449,-1.579844
2,41,0.000000,-0.268167,-1.311933
3,41,0.000000,-0.298749,-1.679395
4,41,0.000000,-0.265228,-1.463137
5,41,0.000000,-0.370540,-1.560752
6,41,0.000000,-0.377912,-1.804522
7,41,0.000000,-0.292468,-1.604759
8,41,0.000000,-0.325267,-1.604759
9,41,0.000000,-0.306518,-1.508915
10,41,0.000000,-0.299323,-1.508915
1,42,0.000000,0.918243,-1.723909
2,42,0.000000,0.918243,-1.723909
3,42,0.000000,0.936556,-1.723909
4,42,0.000000,0.936556,-1.723909
5,42,0.000000,0.923151,-1.723909
6,42,0.000000,0.923151,-1.723909
7,42,0.000000,0.923151,-1.833025
8,42,0.000000,0.923151,-1.833025
9,42,0.000000,0.914802,-1.833025
10,42,0.000000,0.891148,-1.938691
1,43,0.000000,0.432350,0.130301
2,43,0.000000,0.432350,0.130301
3,43,0.000000,0.404209,0.210496
4,43,0.000000,0.452754,0.172302
5,43,0.000000,0.492693,0.322541
6,43,0.000000,0.458497,0.332615
7,43,0.000000,0.471181,0.387245
8,43,0.000000,0.471181,0.387245
9,43,0.000000,0.439418,0.244029
10,43,0.000000,0.439418,0.244029
1,44,0.000000,0.114431,-11.067594
2,44,0.000000,0.125376,-11.188204
3,44,0.000000,0.105851,-11.188204
4,44,0.000000,0.105851,-11.188204
5,44,0.000000,0.120571,-11.060215
6,44,0.000000,0.120571,-11.060215
7,44,0.000000,0.120571,-11.060215
8,44,0.000000,0.120571,-11.060215
9,44,0.000000,0.124226,-11.060215
10,44,0.000000,0.124226,-11.060215
1,45,0.000000,0.523838,0.046262
2,45,0.000000,0.512863,0.046262
3,45,0.000000,0.512863,0.046262
4,45,0.000000,0.496344,-0.167956
5,45,0.000000,0.496344,-0.167956
6,45,0.000000,0.496344,-0.167956
7,45,0.000000,0.479848,-0.167956
8,45,0.000000,0.479848,-0.167956
9,45,0.000000,0.464537,-0.167956
10,45,0.000000,0.546078,0.070425
1,46,0.000000,0.125311,-4.098992
2,46,0.000000,0.100021,-4.017047
3,46,0.000000,0.100021,-4.212069
4,46,0.000000,0.111530,-4.039766
5,46,0.000000,0.111530,-4.072040
6,46,0.000000,0.134161,-3.895215
7,46,0.000000,0.113686,-4.094309
8,46,0.000000,0.122760,-4.094309
9,46,0.000000,0.122760,-4.053893
10,46,0.000000,0.122760,-3.812047
1,47,0.000000,0.425175,-0.217600
2,47,0.000000,0.397706,-0.217600
3,47,0.000000,0.441973,-0.076695
4,47,0.000000,0.424180,-0.076695
5,47,0.000000,0.424180,-0.076695
6,47,0.000000,0.424180,-0.076695
7,47,0.000000,0.437826,-0.076695
8,47,0.000000,0.437826,-0.091824
9,47,0.000000,0.437826,-0.167175
10,47,0.000000,0.419615,-0.305199
1,48,0.000000,-0.338532,3.741017
2,48,0.000000,-0.351262,3.744007
3,48,0.000000,-0.351262,3.744007
4,48,0.000000,-0.318010,3.724856
5,48,0.000000,-0.370822,3.459192
6,48,0.000000,-0.415993,3.459192
7,48,0.000000,-0.388732,3.192077
8,48,0.000000,-0.383105,3.626876
9,48,0.000000,-0.357505,3.608446
10,48,0.000000,-0.357505,3.688763
1,49,0.000000,0.482397,3.636254
2,49,0.000000,0.527451,3.780839
3,49,0.000000,0.329554,3.780839
4,49,0.000000,0.306214,3.689427
5,49,0.000000,0.409513,3.739819
6,49,0.000000,0.399732,3.739819
7,49,0.000000,0.394477,3.687127
8,49,0.000000,0.301470,3.559821
9,49,0.000000,0.376693,3.612883
10,49,0.000000,0.562840,3.612883
1,50,0.000000,0.547527,0.143816
2,50,0.000000,0.547527,0.143816
3,50,0.000000,0.583123,0.222792
4,50,0.000000,0.566708,0.156117
5,50,0.000000,0.566708,0.152358
6,50,0.000000,0.566708,0.152358
7,50,0.000000,0.566708,0.152358
8,50,0.000000,0.566708,0.260748
9,50,0.000000,0.572733,0.091499
10,50,0.000000,0.572733,0.051565
1,51,0.000000,0.105977,-2.760790
2,51,0.000000,0.108763,-2.760790
3,51,0.000000,0.080741,-2.965267
4,51,0.000000,0.079281,-2.965267
5,51,0.000000,0.079281,-2.966889
6,51,0.000000,0.082357,-2.958361
7,51,0.000000,0.082357,-2.652371
8,51,0.000000,0.084332,-2.844622
9,51,0.000000,0.084332,-2.844622
10,51,0.000000,0.084332,-2.800864
1,52,0.000000,0.387906,-4.628726
2,52,0.000000,0.419978,-4.714002
3,52,0.000000,0.417516,-4.714002
4,52,0.000000,0.441818,-4.587767
5,52,0.000000,0.441818,-4.587767
6,52,0.000000,0.437126,-4.665871
7,52,0.000000,0.411757,-4.665871
8,52,0.000000,0.411757,-4.665871
9,52,0.000000,0.392103,-4.801474
10,52,0.000000,0.356001,-4.801474
1,53,0.000000,0.271441,-5.428593
2,53,0.000000,0.285421,-5.428593
3,53,0.000000,0.261744,-5.274029
4,53,0.000000,0.311177,-5.257629
5,53,0.000000,0.299014,-5.036509
6,53,0.000000,0.340780,-5.036509
7,53,0.000000,0.340780,-5.036509
8,53,0.000000,0.349505,-5.036509
9,53,0.000000,0.349505,-4.892537
10,53,0.000000,0.354839,-4.776144
1,54,0.000000,-0.040319,2.653743
2,54,0.000000,-0.040319,2.740680
3,54,0.000000,0.012454,2.740680
4,54,0.000000,-0.054589,2.733064
5,54,0.000000,-0.065627,2.789596
6,54,0.000000,-0.086762,2.454246
7,54,0.000000,-0.050321,2.700242
8,54,0.000000,-0.050321,2.277031
9,54,0.000000,-0.050321,2.305884
10,54,0.000000,-0.050321,2.483547
1,55,0.000000,0.655870,-7.547571
2,55,0.000000,0.655870,-7.547571
3,55,0.000000,0.654946,-7.585824
4,55,0.000000,0.658743,-7.585824
5,55,0.000000,0.658743,-7.585824
6,55,0.000000,0.658743,-7.468940
7,55,0.000000,0.658743,-7.517759
8,55,0.000000,0.658743,-7.517759
9,55,0.000000,0.658743,-7.517759
10,55,0.000000,0.658743,-7.517759
1,56,0.000000,0.535477,0.996619
2,56,0.000000,0.481574,0.782987
3,56,0.000000,0.527164,0.782987
4,56,0.000000,0.538609,0.832645
5,56,0.000000,0.504701,0.709973
6,56,0.000000,0.530938,0.331562
7,56,0.000000,0.546745,0.758196
8,56,0.000000,0.508515,0.920746
9,56,0.000000,0.465834,0.061997
10,56,0.000000,0.424539,0.401977
1,57,0.000000,0.052448,-0.427842
2,57,0.000000,0.061756,-0.206663
3,57,0.000000,0.078057,-0.345417
4,57,0.000000,0.078057,-0.345417
5,57,0.000000,0.078057,-0.345417
6,57,0.000000,0.078057,-0.345417
7,57,0.000000,0.036607,-0.430838
8,57,0.000000,0.036607,-0.447045
9,57,0.000000,0.090272,-0.221897
10,57,0.000000,0.090272,-0.267354
1,58,0.000000,-0.531809,-9.381770
2,58,0.000000,-0.531809,-9.381770
3,58,0.000000,-0.502033,-9.556056
4,58,0.000000,-0.493985,-9.242194
5,58,0.000000,-0.506277,-9.455741
6,58,0.000000,-0.504747,-9.334091
7,58,0.000000,-0.506949,-9.627324
8,58,0.000000,-0.536897,-9.051155
9,58,0.000000,-0.593537,-9.677564
10,58,0.000000,-0.547369,-9.746712
1,59,0.000000,0.106718,6.616218
2,59,0.000000,0.110578,6.427944
3,59,0.000000,0.110578,6.373523
4,59,0.000000,0.111757,6.373523
5,59,0.000000,0.129454,6.373523
6,59,0.000000,0.129454,6.529281
7,59,0.000000,0.147196,6.529281
8,59,0.000000,0.147196,6.498279
9,59,0.000000,0.149327,6.706894
10,59,0.000000,0.149327,6.706894
1,60,0.000000,0.641564,1.026971
2,60,0.000000,0.626383,1.212610
3,60,0.000000,0.626383,1.027038
4,60,0.000000,0.649015,1.027038
5,60,0.000000,0.649015,1.027038
6,60,0.000000,0.679263,1.278201
7,60,0.000000,0.653486,1.146468
8,60,0.000000,0.653486,1.146468
9,60,0.000000,0.653486,1.146468
10,60,0.000000,0.667521,1.146468
1,61,0.000000,0.566188,-7.239685
2,61,0.000000,0.566188,-7.239685
3,61,0.000000,0.566188,-7.239685
4,61,0.000000,0.572978,-7.271546
5,61,0.000000,0.572978,-7.271546
6,61,0.000000,0.572978,-7.138903
7,61,0.000000,0.572978,-7.224336
8,61,0.000000,0.569045,-7.224336
9,61,0.000000,0.569045,-7.224336
10,61,0.000000,0.569045,-7.224336
1,62,0.000000,0.802800,10.604804
2,62,0.000000,0.791260,10.604804
3,62,0.000000,0.791260,10.668688
4,62,0.000000,0.824469,10.668688
5,62,0.000000,0.805116,10.668688
6,62,0.000000,0.805116,10.668688
7,62,0.000000,0.793536,10.668688
8,62,0.000000,0.793536,10.668688
9,62,0.000000,0.783586,10.596471
10,62,0.000000,0.789407,10.621949
1,63,0.000000,-0.604131,-5.591502
2,63,0.000000,-0.621919,-5.443761
3,63,0.000000,-0.621919,-5.443761
4,63,0.000000,-0.608894,-5.443761
5,63,0.000000,-0.608894,-5.443761
6,63,0.000000,-0.608894,-5.443761
7,63,0.000000,-0.589036,-5.237911
8,63,0.000000,-0.591102,-5.420200
9,63,0.000000,-0.585409,-5.453135
10,63,0.000000,-0.620002,-5.810889
1,64,0.000000,0.037822,1.334749
2,64,0.000000,0.037822,1.153748
3,64,0.000000,0.064329,1.153748
4,64,0.000000,0.035119,1.114399
5,64,0.000000,0.035119,1.114399
6,64,0.000000,0.066419,0.889678
7,64,0.000000,0.074437,1.389638
8,64,0.000000,0.074437,1.509389
9,64,0.000000,0.041320,1.692464
10,64,0.000000,0.124099,1.228713
1,65,0.000000,-0.006523,8.088406
2,65,0.000000,0.019976,8.378974
3,65,0.000000,0.041569,8.175198
4,65,0.000000,0.010227,8.175198
5,65,0.000000,0.024910,8.391532
6,65,0.000000,0.009736,8.131419
7,65,0.000000,0.009736,8.131419
8,65,0.000000,0.075241,8.331969
9,65,0.000000,0.036224,8.254294
10,65,0.000000,0.036224,8.254294
1,66,0.000000,0.552009,-0.188816
2,66,0.000000,0.552009,0.255635
3,66,0.000000,0.552009,0.255635
4,66,0.000000,0.595312,0.255635
5,66,0.000000,0.592326,0.255635
6,66,0.000000,0.592326,0.348456
7,66,0.000000,0.609880,0.348456
8,66,0.000000,0.607675,0.348456
9,66,0.000000,0.607675,0.234383
10,66,0.000000,0.588531,0.234383
1,67,0.000000,0.341486,11.962605
2,67,0.000000,0.335098,12.953036
3,67,0.000000,0.198753,13.502520
4,67,0.000000,0.250502,12.819894
5,67,0.000000,0.250502,13.200663
6,67,0.000000,0.237292,13.214090
7,67,0.000000,0.166826,13.032999
8,67,0.000000,0.145441,12.931773
9,67,0.000000,0.101955,13.854290
10,67,0.000000,0.091887,14.145355
1,68,0.000000,-0.445440,4.905008
2,68,0.000000,-0.445440,4.905008
3,68,0.000000,-0.445440,4.456316
4,68,0.000000,-0.474077,4.153778
5,68,0.000000,-0.491749,4.153778
6,68,0.000000,-0.461669,4.639148
7,68,0.000000,-0.461669,4.639148
8,68,0.000000,-0.494847,4.616883
9,68,0.000000,-0.452461,4.503642
10,68,0.000000,-0.460442,4.381469
1,69,0.000000,-0.204680,5.223417
2,69,0.000000,-0.204680,5.494570
3,69,0.000000,-0.211985,5.629996
4,69,0.000000,-0.211985,5.629996
5,69,0.000000,-0.159827,5.629996
6,69,0.000000,-0.230492,5.366232
7,69,0.000000,-0.241749,5.146521
8,69,0.000000,-0.236570,5.210544
9,69,0.000000,-0.236570,5.309012
10,69,0.000000,-0.160961,5.944302
1,70,0.000000,-0.523356,4.892625
2,70,0.000000,-0.545951,4.726965
3,70,0.000000,-0.545951,4.763338
4,70,0.000000,-0.518200,4.799592
5,70,0.000000,-0.518200,4.799592
6,70,0.000000,-0.579874,5.135966
7,70,0.000000,-0.541210,4.974090
8,70,0.000000,-0.505114,5.101481
9,70,0.000000,-0.558153,4.929229
10,70,0.000000,-0.558153,4.809693
1,71,0.000000,-0.877617,6.306925
2,71,0.000000,-0.835665,5.979488
