rep,id,p0,alpha,tau
8,8,0.285983,0.039342,58.324789
9,8,0.285983,0.040259,58.035195
10,8,0.285983,0.040259,58.324516
1,9,0.285983,0.045580,63.616753
2,9,0.285983,0.043555,63.616753
3,9,0.285983,0.042987,63.524146
4,9,0.285983,0.047196,63.524146
5,9,0.285983,0.047196,63.524146
6,9,0.285983,0.043878,63.675474
7,9,0.285983,0.043878,63.675474
8,9,0.285983,0.044234,63.544606
9,9,0.285983,0.044234,63.544606
10,9,0.285983,0.043367,63.179717
1,10,0.285983,0.019976,77.106318
2,10,0.285983,0.018850,76.967082
3,10,0.285983,0.019113,76.993642
4,10,0.285983,0.020566,76.993642
5,10,0.285983,0.018909,77.255939
6,10,0.285983,0.018909,77.064566
7,10,0.285983,0.020241,76.940198
8,10,0.285983,0.020480,77.070111
9,10,0.285983,0.019796,76.701528
10,10,0.285983,0.020415,76.956936
1,11,0.285983,0.086503,64.656743
2,11,0.285983,0.083438,65.123135
3,11,0.285983,0.081870,64.569580
4,11,0.285983,0.085934,64.611379
5,11,0.285983,0.085934,64.828253
6,11,0.285983,0.079479,64.828253
7,11,0.285983,0.079479,64.828253
8,11,0.285983,0.080568,64.800105
9,11,0.285983,0.074840,64.746755
10,11,0.285983,0.078495,64.696561
1,12,0.285983,0.037277,75.109953
2,12,0.285983,0.037939,75.445274
3,12,0.285983,0.038458,75.445274
4,12,0.285983,0.038458,75.445274
5,12,0.285983,0.035400,75.026274
6,12,0.285983,0.036502,75.198524
7,12,0.285983,0.036993,75.329882
8,12,0.285983,0.038011,75.190576
9,12,0.285983,0.038011,75.437696
10,12,0.285983,0.035579,75.143485
1,13,0.285983,0.055338,70.074722
2,13,0.285983,0.055561,70.103552
3,13,0.285983,0.057104,70.103552
4,13,0.285983,0.057427,70.103552
5,13,0.285983,0.057427,70.103552
6,13,0.285983,0.057037,69.980171
7,13,0.285983,0.055774,69.980171
8,13,0.285983,0.055774,70.011340
9,13,0.285983,0.056077,69.949084
10,13,0.285983,0.056077,69.949084
1,14,0.285983,0.079757,67.731080
2,14,0.285983,0.079757,67.731080
3,14,0.285983,0.077927,67.618561
4,14,0.285983,0.077527,67.746774
5,14,0.285983,0.080157,67.746774
6,14,0.285983,0.080037,67.677862
7,14,0.285983,0.080037,67.677862
8,14,0.285983,0.079381,67.676196
9,14,0.285983,0.079381,67.729867
10,14,0.285983,0.079381,67.729867
1,15,0.285983,0.050247,81.069808
2,15,0.285983,0.049306,81.103051
3,15,0.285983,0.049977,81.103051
4,15,0.285983,0.049977,81.103051
5,15,0.285983,0.051208,81.103051
6,15,0.285983,0.052808,81.103051
7,15,0.285983,0.051409,81.134452
8,15,0.285983,0.051290,80.942529
9,15,0.285983,0.051256,80.852484
10,15,0.285983,0.051324,81.030618
1,16,0.285983,0.036192,58.770291
2,16,0.285983,0.035729,58.716947
3,16,0.285983,0.035729,58.716947
4,16,0.285983,0.034835,58.693193
5,16,0.285983,0.034317,58.341875
6,16,0.285983,0.033461,58.153826
7,16,0.285983,0.032388,58.045799
8,16,0.285983,0.033375,58.067692
9,16,0.285983,0.033375,58.067692
10,16,0.285983,0.032721,58.067692
1,17,0.285983,0.049269,71.522508
2,17,0.285983,0.049024,71.522508
3,17,0.285983,0.049024,71.522508
4,17,0.285983,0.049024,71.522508
5,17,0.285983,0.047824,71.316969
6,17,0.285983,0.047824,71.316969
7,17,0.285983,0.048458,71.316969
8,17,0.285983,0.048458,71.183726
9,17,0.285983,0.048458,71.277745
10,17,0.285983,0.047297,71.187015
1,18,0.285983,0.036648,57.701528
2,18,0.285983,0.036648,57.351645
3,18,0.285983,0.037089,57.703678
4,18,0.285983,0.037089,57.481367
5,18,0.285983,0.037089,57.504968
6,18,0.285983,0.035448,57.369913
7,18,0.285983,0.035448,57.369913
8,18,0.285983,0.035448,57.369913
9,18,0.285983,0.037471,57.782703
10,18,0.285983,0.036995,57.520411
1,19,0.285983,0.037960,75.739107
2,19,0.285983,0.039829,75.916270
3,19,0.285983,0.039829,75.916270
4,19,0.285983,0.038163,75.916270
5,19,0.285983,0.038498,75.840596
6,19,0.285983,0.038498,75.840596
7,19,0.285983,0.038498,75.840596
8,19,0.285983,0.039134,75.891619
9,19,0.285983,0.038860,75.891619
10,19,0.285983,0.039399,75.865364
1,20,0.285983,0.034913,63.922126
2,20,0.285983,0.034913,63.923838
3,20,0.285983,0.034913,63.868473
4,20,0.285983,0.034865,63.868473
5,20,0.285983,0.034865,63.868473
6,20,0.285983,0.034880,64.008529
7,20,0.285983,0.036109,64.159621
8,20,0.285983,0.035818,64.159621
9,20,0.285983,0.036456,64.259691
10,20,0.285983,0.035581,63.968102
1,21,0.285983,0.039025,65.959121
2,21,0.285983,0.038435,65.766656
3,21,0.285983,0.040614,66.412500
4,21,0.285983,0.040244,66.211806
5,21,0.285983,0.039783,66.369565
6,21,0.285983,0.042447,66.470903
7,21,0.285983,0.042447,66.482599
8,21,0.285983,0.042447,66.117898
9,21,0.285983,0.042513,66.048675
10,21,0.285983,0.042841,66.408939
1,22,0.285983,0.012603,80.729843
2,22,0.285983,0.012142,81.260411
3,22,0.285983,0.011842,81.458170
4,22,0.285983,0.011243,80.834228
5,22,0.285983,0.013140,80.825180
6,22,0.285983,0.012880,80.099527
7,22,0.285983,0.013533,79.182036
8,22,0.285983,0.013369,79.779847
9,22,0.285983,0.013524,79.942431
10,22,0.285983,0.014023,79.022007
1,23,0.285983,0.027365,68.551774
2,23,0.285983,0.027029,68.653005
3,23,0.285983,0.027678,68.730866
4,23,0.285983,0.027264,68.680579
5,23,0.285983,0.026481,68.466298
6,23,0.285983,0.026279,68.482547
7,23,0.285983,0.026279,68.482547
8,23,0.285983,0.026804,68.482547
9,23,0.285983,0.026804,68.482547
10,23,0.285983,0.027444,68.568737
1,24,0.285983,0.010709,79.918325
2,24,0.285983,0.012147,78.844718
3,24,0.285983,0.012384,78.323105
4,24,0.285983,0.011492,79.083801
5,24,0.285983,0.011163,79.818997
6,24,0.285983,0.010811,79.440685
7,24,0.285983,0.010365,79.394295
8,24,0.285983,0.011671,79.581653
9,24,0.285983,0.011333,79.414067
10,24,0.285983,0.011559,79.417439
1,25,0.285983,0.031206,74.794597
2,25,0.285983,0.033048,74.990406
3,25,0.285983,0.031255,74.465533
4,25,0.285983,0.032507,74.465533
5,25,0.285983,0.032507,74.465533
6,25,0.285983,0.032637,74.849797
7,25,0.285983,0.028753,74.848716
8,25,0.285983,0.028470,74.848716
9,25,0.285983,0.027347,74.850426
10,25,0.285983,0.030066,74.752313
1,26,0.285983,0.055676,75.531495
2,26,0.285983,0.055701,74.995893
3,26,0.285983,0.055701,74.995893
4,26,0.285983,0.055701,75.437709
5,26,0.285983,0.059833,75.107098
6,26,0.285983,0.062145,74.948077
7,26,0.285983,0.070685,74.599663
8,26,0.285983,0.071651,74.838238
9,26,0.285983,0.065572,75.377672
10,26,0.285983,0.068433,74.858776
1,27,0.285983,0.027596,68.808019
2,27,0.285983,0.027179,68.418873
3,27,0.285983,0.027452,68.592344
4,27,0.285983,0.026778,68.327520
5,27,0.285983,0.026620,68.231941
6,27,0.285983,0.026632,68.208590
7,27,0.285983,0.027370,68.593524
8,27,0.285983,0.026846,68.593524
9,27,0.285983,0.027341,68.320788
10,27,0.285983,0.026743,68.165159
1,28,0.285983,0.049261,71.722015
2,28,0.285983,0.048846,71.973262
3,28,0.285983,0.048846,71.788900
4,28,0.285983,0.048743,71.852665
5,28,0.285983,0.048743,71.717520
6,28,0.285983,0.047361,71.677542
7,28,0.285983,0.047361,71.677542
8,28,0.285983,0.048725,71.849853
9,28,0.285983,0.048725,71.849853
10,28,0.285983,0.048097,71.657971
1,29,0.285983,0.067788,77.965583
2,29,0.285983,0.068370,78.157564
3,29,0.285983,0.068370,78.157564
4,29,0.285983,0.068370,78.157564
5,29,0.285983,0.067056,78.157564
6,29,0.285983,0.069812,78.157564
7,29,0.285983,0.069812,78.157564
8,29,0.285983,0.069812,78.157564
9,29,0.285983,0.068815,78.157564
10,29,0.285983,0.068325,78.198024
1,30,0.285983,0.024464,67.903225
2,30,0.285983,0.024464,67.903225
3,30,0.285983,0.024464,67.903225
4,30,0.285983,0.023519,67.684289
5,30,0.285983,0.023519,67.684289
6,30,0.285983,0.024729,67.693136
7,30,0.285983,0.023222,67.693136
8,30,0.285983,0.023663,67.579437
9,30,0.285983,0.023625,67.579437
10,30,0.285983,0.023625,67.579437
1,31,0.285983,0.060563,64.106011
2,31,0.285983,0.061611,64.069119
3,31,0.285983,0.058523,64.234961
4,31,0.285983,0.058651,64.069621
5,31,0.285983,0.058020,64.002090
6,31,0.285983,0.058020,64.002090
7,31,0.285983,0.058020,64.002090
8,31,0.285983,0.058020,64.002090
9,31,0.285983,0.058252,64.145267
10,31,0.285983,0.058007,64.002738
1,32,0.285983,0.053868,72.332701
2,32,0.285983,0.053868,72.332701
3,32,0.285983,0.053316,72.263725
4,32,0.285983,0.052829,72.205635
5,32,0.285983,0.053113,72.125499
6,32,0.285983,0.050938,72.032829
7,32,0.285983,0.050938,72.032829
8,32,0.285983,0.054219,72.559190
9,32,0.285983,0.055326,72.551925
10,32,0.285983,0.053796,71.977980
1,33,0.285983,0.028444,72.538240
2,33,0.285983,0.028939,72.538240
3,33,0.285983,0.029072,73.025998
4,33,0.285983,0.028413,73.025998
5,33,0.285983,0.027455,73.520165
6,33,0.285983,0.025646,73.035651
7,33,0.285983,0.030034,73.035651
8,33,0.285983,0.028628,72.681974
9,33,0.285983,0.030067,73.125131
10,33,0.285983,0.028711,73.360230
1,34,0.285983,0.041719,66.458322
2,34,0.285983,0.041719,66.406514
3,34,0.285983,0.041778,66.490244
4,34,0.285983,0.042002,66.545730
5,34,0.285983,0.042002,66.434043
6,34,0.285983,0.042378,66.485289
7,34,0.285983,0.042449,66.380853
8,34,0.285983,0.042449,66.380853
9,34,0.285983,0.042449,66.355661
10,34,0.285983,0.042449,66.355661
1,35,0.285983,0.041152,73.299536
2,35,0.285983,0.041152,73.299536
3,35,0.285983,0.040658,73.488277
4,35,0.285983,0.038966,73.243323
5,35,0.285983,0.041730,73.243323
6,35,0.285983,0.042634,73.243323
7,35,0.285983,0.041217,73.135483
8,35,0.285983,0.043305,73.165476
9,35,0.285983,0.043789,73.328448
10,35,0.285983,0.043789,73.167814
1,36,0.285983,0.033242,67.909517
2,36,0.285983,0.034405,67.899691
3,36,0.285983,0.034405,67.899691
4,36,0.285983,0.034405,67.899691
5,36,0.285983,0.035769,67.899691
6,36,0.285983,0.035646,68.120320
7,36,0.285983,0.033789,67.907340
8,36,0.285983,0.034057,67.838250
9,36,0.285983,0.035310,67.645594
10,36,0.285983,0.035310,68.172352
1,37,0.285983,0.026320,63.581885
2,37,0.285983,0.025629,63.584374
3,37,0.285983,0.027190,64.207286
4,37,0.285983,0.027190,64.207286
5,37,0.285983,0.027190,64.207286
6,37,0.285983,0.027656,64.207286
7,37,0.285983,0.027845,64.314110
8,37,0.285983,0.028286,64.327629
9,37,0.285983,0.028778,64.318541
10,37,0.285983,0.026499,64.066006
1,38,0.285983,0.064060,66.723006
2,38,0.285983,0.066152,66.985544
3,38,0.285983,0.067089,66.866324
4,38,0.285983,0.067360,66.866324
5,38,0.285983,0.068812,66.969464
6,38,0.285983,0.068812,67.156597
7,38,0.285983,0.068754,67.379376
8,38,0.285983,0.068754,67.111582
9,38,0.285983,0.068754,67.111582
10,38,0.285983,0.068425,67.108283
1,39,0.285983,0.034258,72.469825
2,39,0.285983,0.032982,72.086372
3,39,0.285983,0.033205,72.330580
4,39,0.285983,0.034316,72.574541
5,39,0.285983,0.034316,72.560208
6,39,0.285983,0.033483,72.257355
7,39,0.285983,0.034294,72.500254
8,39,0.285983,0.033744,72.245064
9,39,0.285983,0.033744,72.431649
10,39,0.285983,0.034270,72.575540
1,40,0.285983,0.065688,64.753101
2,40,0.285983,0.066316,64.930013
3,40,0.285983,0.066316,64.930013
4,40,0.285983,0.066316,64.930013
5,40,0.285983,0.066316,64.930013
6,40,0.285983,0.066455,64.819916
7,40,0.285983,0.066661,64.819916
8,40,0.285983,0.067034,64.925102
9,40,0.285983,0.067034,64.925102
10,40,0.285983,0.067034,64.925102
1,41,0.285983,0.026888,69.529441
2,41,0.285983,0.028021,69.797352
3,41,0.285983,0.027177,69.429890
4,41,0.285983,0.028103,69.646148
5,41,0.285983,0.025294,69.548532
6,41,0.285983,0.025108,69.304763
7,41,0.285983,0.027348,69.504526
8,41,0.285983,0.026466,69.504526
9,41,0.285983,0.026967,69.600370
10,41,0.285983,0.027161,69.600370
1,42,0.285983,0.091777,69.385376
2,42,0.285983,0.091777,69.385376
3,42,0.285983,0.093473,69.385376
4,42,0.285983,0.093473,69.385376
5,42,0.285983,0.092228,69.385376
6,42,0.285983,0.092228,69.385376
7,42,0.285983,0.092228,69.276260
8,42,0.285983,0.092228,69.276260
9,42,0.285983,0.091462,69.276260
10,42,0.285983,0.089324,69.170594
1,43,0.285983,0.056456,71.239586
2,43,0.285983,0.056456,71.239586
3,43,0.285983,0.054890,71.319781
4,43,0.285983,0.057620,71.281587
5,43,0.285983,0.059968,71.431826
6,43,0.285983,0.057952,71.441899
7,43,0.285983,0.058692,71.496530
8,43,0.285983,0.058692,71.496530
9,43,0.285983,0.056857,71.353314
10,43,0.285983,0.056857,71.353314
1,44,0.285983,0.041081,60.041690
2,44,0.285983,0.041533,59.921081
3,44,0.285983,0.040730,59.921081
4,44,0.285983,0.040730,59.921081
5,44,0.285983,0.041334,60.049070
6,44,0.285983,0.041334,60.049070
7,44,0.285983,0.041334,60.049070
8,44,0.285983,0.041334,60.049070
9,44,0.285983,0.041486,60.049070
10,44,0.285983,0.041486,60.049070
1,45,0.285983,0.061865,71.155547
2,45,0.285983,0.061190,71.155547
3,45,0.285983,0.061190,71.155547
4,45,0.285983,0.060187,70.941329
5,45,0.285983,0.060187,70.941329
6,45,0.285983,0.060187,70.941329
7,45,0.285983,0.059203,70.941329
8,45,0.285983,0.059203,70.941329
9,45,0.285983,0.058303,70.941329
10,45,0.285983,0.063256,71.179710
1,46,0.285983,0.041531,67.010293
2,46,0.285983,0.040493,67.092238
3,46,0.285983,0.040493,66.897215
4,46,0.285983,0.040962,67.069519
5,46,0.285983,0.040962,67.037245
6,46,0.285983,0.041900,67.214069
7,46,0.285983,0.041051,67.014975
8,46,0.285983,0.041425,67.014975
9,46,0.285983,0.041425,67.055392
10,46,0.285983,0.041425,67.297238
1,47,0.285983,0.056053,70.891685
2,47,0.285983,0.054534,70.891685
3,47,0.285983,0.057002,71.032590
4,47,0.285983,0.055997,71.032590
5,47,0.285983,0.055997,71.032590
6,47,0.285983,0.055997,71.032590
7,47,0.285983,0.056766,71.032590
8,47,0.285983,0.056766,71.017460
9,47,0.285983,0.056766,70.942109
10,47,0.285983,0.055742,70.804085
1,48,0.285983,0.026117,74.850301
2,48,0.285983,0.025787,74.853292
3,48,0.285983,0.025787,74.853292
4,48,0.285983,0.026659,74.834141
5,48,0.285983,0.025287,74.568477
6,48,0.285983,0.024170,74.568477
7,48,0.285983,0.024838,74.301362
8,48,0.285983,0.024978,74.736160
9,48,0.285983,0.025626,74.717731
10,48,0.285983,0.025626,74.798048
1,49,0.285983,0.059354,74.745539
2,49,0.285983,0.062089,74.890123
3,49,0.285983,0.050941,74.890123
4,49,0.285983,0.049766,74.798712
5,49,0.285983,0.055182,74.849104
6,49,0.285983,0.054645,74.849104
7,49,0.285983,0.054358,74.796411
8,49,0.285983,0.049530,74.669105
9,49,0.285983,0.053400,74.722167
10,49,0.285983,0.064326,74.722167
1,50,0.285983,0.063348,71.253100
2,50,0.285983,0.063348,71.253100
3,50,0.285983,0.065644,71.332077
4,50,0.285983,0.064575,71.265401
5,50,0.285983,0.064575,71.261642
6,50,0.285983,0.064575,71.261642
7,50,0.285983,0.064575,71.261642
8,50,0.285983,0.064575,71.370033
9,50,0.285983,0.064965,71.200784
10,50,0.285983,0.064965,71.160849
1,51,0.285983,0.040735,68.348495
2,51,0.285983,0.040849,68.348495
3,51,0.285983,0.039720,68.144018
4,51,0.285983,0.039662,68.144018
5,51,0.285983,0.039662,68.142396
6,51,0.285983,0.039784,68.150924
7,51,0.285983,0.039784,68.456914
8,51,0.285983,0.039863,68.264662
9,51,0.285983,0.039863,68.264662
10,51,0.285983,0.039863,68.308421
1,52,0.285983,0.054002,66.480559
2,52,0.285983,0.055762,66.395282
3,52,0.285983,0.055625,66.395282
4,52,0.285983,0.056993,66.521517
5,52,0.285983,0.056993,66.521517
6,52,0.285983,0.056727,66.443414
7,52,0.285983,0.055306,66.443414
8,52,0.285983,0.055306,66.443414
9,52,0.285983,0.054229,66.307811
10,52,0.285983,0.052306,66.307811
1,53,0.285983,0.048065,65.680691
2,53,0.285983,0.048742,65.680691
3,53,0.285983,0.047601,65.835255
4,53,0.285983,0.050014,65.851656
5,53,0.285983,0.049409,66.072776
6,53,0.285983,0.051516,66.072776
7,53,0.285983,0.051516,66.072776
8,53,0.285983,0.051968,66.072776
9,53,0.285983,0.051968,66.216747
10,53,0.285983,0.052246,66.333140
1,54,0.285983,0.035191,73.763027
2,54,0.285983,0.035191,73.849964
3,54,0.285983,0.037098,73.849964
4,54,0.285983,0.034693,73.842349
5,54,0.285983,0.034312,73.898881
6,54,0.285983,0.033594,73.563531
7,54,0.285983,0.034841,73.809527
8,54,0.285983,0.034841,73.386316
9,54,0.285983,0.034841,73.415169
10,54,0.285983,0.034841,73.592832
1,55,0.285983,0.070597,63.561713
2,55,0.285983,0.070597,63.561713
3,55,0.285983,0.070532,63.523460
4,55,0.285983,0.070800,63.523460
5,55,0.285983,0.070800,63.523460
6,55,0.285983,0.070800,63.640345
7,55,0.285983,0.070800,63.591526
8,55,0.285983,0.070800,63.591526
9,55,0.285983,0.070800,63.591526
10,55,0.285983,0.070800,63.591526
1,56,0.285983,0.062589,72.105904
2,56,0.285983,0.059305,71.892272
3,56,0.285983,0.062071,71.892272
4,56,0.285983,0.062786,71.941929
5,56,0.285983,0.060692,71.819258
6,56,0.285983,0.062306,71.440847
7,56,0.285983,0.063299,71.867481
8,56,0.285983,0.060924,72.030031
9,56,0.285983,0.058379,71.171282
10,56,0.285983,0.056017,71.511261
1,57,0.285983,0.038612,70.681443
2,57,0.285983,0.038973,70.902622
3,57,0.285983,0.039614,70.763868
4,57,0.285983,0.039614,70.763868
5,57,0.285983,0.039614,70.763868
6,57,0.285983,0.039614,70.763868
7,57,0.285983,0.038005,70.678447
8,57,0.285983,0.038005,70.662240
9,57,0.285983,0.040101,70.887388
10,57,0.285983,0.040101,70.841931
1,58,0.285983,0.021527,61.727515
2,58,0.285983,0.021527,61.727515
3,58,0.285983,0.022178,61.553229
4,58,0.285983,0.022357,61.867091
5,58,0.285983,0.022084,61.653544
6,58,0.285983,0.022118,61.775194
7,58,0.285983,0.022069,61.481960
8,58,0.285983,0.021418,62.058130
9,58,0.285983,0.020238,61.431721
10,58,0.285983,0.021195,61.362573
1,59,0.285983,0.040765,77.725502
2,59,0.285983,0.040923,77.537229
3,59,0.285983,0.040923,77.482808
4,59,0.285983,0.040971,77.482808
5,59,0.285983,0.041703,77.482808
6,59,0.285983,0.041703,77.638566
7,59,0.285983,0.042449,77.638566
8,59,0.285983,0.042449,77.607564
9,59,0.285983,0.042540,77.816179
10,59,0.285983,0.042540,77.816179
1,60,0.285983,0.069594,72.136255
2,60,0.285983,0.068546,72.321895
3,60,0.285983,0.068546,72.136323
4,60,0.285983,0.070115,72.136323
5,60,0.285983,0.070115,72.136323
6,60,0.285983,0.072268,72.387486
7,60,0.285983,0.070429,72.255753
8,60,0.285983,0.070429,72.255753
9,60,0.285983,0.070429,72.255753
10,60,0.285983,0.071424,72.255753
1,61,0.285983,0.064541,63.869600
2,61,0.285983,0.064541,63.869600
3,61,0.285983,0.064541,63.869600
4,61,0.285983,0.064981,63.837739
5,61,0.285983,0.064981,63.837739
6,61,0.285983,0.064981,63.970382
7,61,0.285983,0.064981,63.884949
8,61,0.285983,0.064726,63.884949
9,61,0.285983,0.064726,63.884949
10,61,0.285983,0.064726,63.884949
1,62,0.285983,0.081771,81.714088
2,62,0.285983,0.080832,81.714088
3,62,0.285983,0.080832,81.777972
4,62,0.285983,0.083562,81.777972
5,62,0.285983,0.081960,81.777972
6,62,0.285983,0.081960,81.777972
7,62,0.285983,0.081017,81.777972
8,62,0.285983,0.081017,81.777972
9,62,0.285983,0.080215,81.705756
10,62,0.285983,0.080683,81.731233
1,63,0.285983,0.020025,65.517783
2,63,0.285983,0.019672,65.665524
3,63,0.285983,0.019672,65.665524
4,63,0.285983,0.019930,65.665524
5,63,0.285983,0.019930,65.665524
6,63,0.285983,0.019930,65.665524
7,63,0.285983,0.020330,65.871374
8,63,0.285983,0.020288,65.689084
9,63,0.285983,0.020404,65.656149
10,63,0.285983,0.019710,65.298395
1,64,0.285983,0.038051,72.444033
2,64,0.285983,0.038051,72.263033
3,64,0.285983,0.039074,72.263033
4,64,0.285983,0.037949,72.223683
5,64,0.285983,0.037949,72.223683
6,64,0.285983,0.039155,71.998963
7,64,0.285983,0.039471,72.498923
8,64,0.285983,0.039471,72.618673
9,64,0.285983,0.038185,72.801749
10,64,0.285983,0.041480,72.337998
1,65,0.285983,0.036401,79.197691
2,65,0.285983,0.037378,79.488258
3,65,0.285983,0.038194,79.284483
4,65,0.285983,0.037016,79.284483
5,65,0.285983,0.037563,79.500817
6,65,0.285983,0.036998,79.240704
7,65,0.285983,0.036998,79.240704
8,65,0.285983,0.039502,79.441254
9,65,0.285983,0.037991,79.363578
10,65,0.285983,0.037991,79.363578
1,66,0.285983,0.063633,70.920469
2,66,0.285983,0.063633,71.364920
3,66,0.285983,0.063633,71.364920
4,66,0.285983,0.066449,71.364920
5,66,0.285983,0.066251,71.364920
6,66,0.285983,0.066251,71.457741
7,66,0.285983,0.067424,71.457741
8,66,0.285983,0.067275,71.457741
9,66,0.285983,0.067275,71.343668
10,66,0.285983,0.066000,71.343668
1,67,0.285983,0.051553,83.071890
2,67,0.285983,0.051224,84.062321
3,67,0.285983,0.044695,84.611805
4,67,0.285983,0.047069,83.929178
5,67,0.285983,0.047069,84.309948
6,67,0.285983,0.046452,84.323374
7,67,0.285983,0.043291,84.142284
8,67,0.285983,0.042375,84.041058
9,67,0.285983,0.040572,84.963575
10,67,0.285983,0.040165,85.254640
1,68,0.285983,0.023469,76.014292
2,68,0.285983,0.023469,76.014292
3,68,0.285983,0.023469,75.565600
4,68,0.285983,0.022806,75.263063
5,68,0.285983,0.022407,75.263063
6,68,0.285983,0.023091,75.748433
7,68,0.285983,0.023091,75.748433
8,68,0.285983,0.022338,75.726167
9,68,0.285983,0.023305,75.612927
10,68,0.285983,0.023120,75.490753
1,69,0.285983,0.029858,76.332702
2,69,0.285983,0.029858,76.603855
3,69,0.285983,0.029640,76.739281
4,69,0.285983,0.029640,76.739281
5,69,0.285983,0.031227,76.739281
6,69,0.285983,0.029097,76.475517
7,69,0.285983,0.028771,76.255805
8,69,0.285983,0.028920,76.319828
9,69,0.285983,0.028920,76.418297
10,69,0.285983,0.031192,77.053587
1,70,0.285983,0.021710,76.001910
2,70,0.285983,0.021225,75.836249
3,70,0.285983,0.021225,75.872623
4,70,0.285983,0.021822,75.908877
5,70,0.285983,0.021822,75.908877
6,70,0.285983,0.020517,76.245250
7,70,0.285983,0.021326,76.083375
8,70,0.285983,0.022109,76.210766
9,70,0.285983,0.020967,76.038513
10,70,0.285983,0.020967,75.918978
1,71,0.285983,0.015234,77.416210
2,71,0.285983,0.015886,77.088773
3,71,0.285983,0.015936,77.651718
4,71,0.285983,0.015936,76.970086
5,71,0.285983,0.015936,77.456116
6,71,0.285983,0.016109,77.801170
7,71,0.285983,0.016109,77.741038
8,71,0.285983,0.015381,77.594320
9,71,0.285983,0.015643,77.979744
10,71,0.285983,0.014823,77.275692
1,72,0.285983,0.016426,68.227977
2,72,0.285983,0.017480,68.640944
3,72,0.285983,0.018069,68.394991
4,72,0.285983,0.017002,68.152306
5,72,0.285983,0.017002,68.152306
6,72,0.285983,0.016612,68.812138
7,72,0.285983,0.015934,68.345126
8,72,0.285983,0.017203,68.278961
9,72,0.285983,0.017304,68.490436
10,72,0.285983,0.016220,68.398488
1,73,0.285983,0.038781,69.842022
2,73,0.285983,0.041245,69.883951
3,73,0.285983,0.040904,70.122066
4,73,0.285983,0.040677,70.106638
5,73,0.285983,0.040910,70.106638
6,73,0.285983,0.038924,69.698448
7,73,0.285983,0.038509,69.727285
8,73,0.285983,0.039100,70.103207
9,73,0.285983,0.038637,69.683699
10,73,0.285983,0.038687,69.683699
1,74,0.285983,0.048782,75.987976
2,74,0.285983,0.043652,75.987976
3,74,0.285983,0.043652,75.987976
4,74,0.285983,0.043652,75.987976
5,74,0.285983,0.043652,75.987976
