id,p0_SAEM,alpha_SAEM,tau_SAEM,p0_mean,alpha_mean,tau_mean,p0_sd,alpha_sd,tau_sd,p0_randomEffects,alpha_randomEffects,tau_randomEffects
1,-1.36071556170253016,-3.75621887167448154,68.33405681949959387,-1.36091773670932126,-3.75899844007089223,68.30059761199673574,0.00000000000000000,0.03842232659281086,0.22435851398442391,0.00000000000000000,-0.22130448132766778,0.05452841805251894
2,-1.36042415538341643,-3.33621832659046236,71.37996725386121000,-1.36360298245193556,-3.34232203850539200,71.33691335293818270,0.00000000000000000,0.02577810567006786,0.17866154384917748,0.00000000000000000,0.19537192023782998,3.09084415899397058
3,-1.36142927598021712,-4.05231093221301020,69.38176325465147443,-1.36100819647123594,-4.06479603238655862,69.31862235728760879,0.00000000000000000,0.03965391954202675,0.27176904862531687,0.00000000000000000,-0.52710207364333428,1.07255316334343997
4,-1.36041340452453774,-3.30219240185635865,60.47817327193245518,-1.36137660422611195,-3.30209553533544575,60.47751548770914098,0.00000000000000000,0.02900054491726127,0.20945236639963133,0.00000000000000000,0.23559842340777484,-7.76855370623499741
5,-1.36112809277854518,-3.73666893430653335,73.06198452335425486,-1.36174608911022310,-3.73889410755781482,73.02912247372474042,0.00000000000000000,0.02806852453535284,0.21823744093298006,0.00000000000000000,-0.20120014881459591,4.78305327978049544
6,-1.36139221878558714,-2.87965132820519587,58.52606627865412747,-1.35883885452696296,-2.88071548577082970,58.48927080602858553,0.00000000000000000,0.05348039194368202,0.41232195273422068,0.00000000000000000,0.65697847297239154,-9.75679838791557863
7,-1.36106176410090951,-3.44918798707301288,60.44979300596857286,-1.36356583033159295,-3.45121100686315874,60.42574201442641879,0.00000000000000000,0.02178252845480382,0.15833590015103519,0.00000000000000000,0.08648295188006591,-7.82032717951771694
8,-1.36078455370955509,-3.43545964468362719,55.98738421332586768,-1.35938702030136183,-3.43765239603259731,55.98484029713481647,0.00000000000000000,0.02557809724169036,0.20856233280803943,0.00000000000000000,0.10004156271062568,-12.26122889680936545
9,-1.36094360650074697,-3.34195972927780494,61.46727659830967383,-1.36109484007036330,-3.33970513098710153,61.47349847550805180,0.00000000000000000,0.02497301657237606,0.17334084055611443,0.00000000000000000,0.19798882775612020,-6.77257071843607505
10,-1.36068814348355205,-4.16626836062804173,72.32348656796989417,-1.35755441685215583,-4.17627914230654085,72.29602841068863484,0.00000000000000000,0.03990909898620916,0.23910987445296988,0.00000000000000000,-0.63858518356330518,4.04995921674455150
