rep,id,eta_p0,eta_alpha,eta_tau
8,7,0.000000,0.093223,-8.443179
9,7,0.000000,0.093223,-8.478916
10,7,0.000000,0.093223,-8.478916
1,8,0.000000,0.105196,-13.261742
2,8,0.000000,0.088240,-12.926955
3,8,0.000000,0.088240,-12.926955
4,8,0.000000,0.083115,-12.652166
5,8,0.000000,0.082557,-13.017584
6,8,0.000000,0.097877,-13.059383
7,8,0.000000,0.097877,-13.071958
8,8,0.000000,0.089541,-12.994972
9,8,0.000000,0.076043,-13.252745
10,8,0.000000,0.078877,-13.218237
1,9,0.000000,0.191102,-7.864689
2,9,0.000000,0.191102,-7.864689
3,9,0.000000,0.191487,-7.812959
4,9,0.000000,0.185676,-7.812959
5,9,0.000000,0.185676,-7.812959
6,9,0.000000,0.214589,-7.812959
7,9,0.000000,0.187667,-7.812959
8,9,0.000000,0.187667,-7.812959
9,9,0.000000,0.222717,-7.667193
10,9,0.000000,0.189228,-7.819678
1,10,0.000000,-0.668159,6.476460
2,10,0.000000,-0.609831,6.578449
3,10,0.000000,-0.639273,6.126068
4,10,0.000000,-0.639273,6.227154
5,10,0.000000,-0.638089,6.227154
6,10,0.000000,-0.603027,6.472340
7,10,0.000000,-0.628309,6.361479
8,10,0.000000,-0.604681,6.107502
9,10,0.000000,-0.656601,6.107502
10,10,0.000000,-0.632430,5.799364
1,11,0.000000,0.787126,-6.503209
2,11,0.000000,0.738856,-6.503209
3,11,0.000000,0.725902,-6.683792
4,11,0.000000,0.866244,-7.061466
5,11,0.000000,0.835259,-6.932890
6,11,0.000000,0.841030,-6.709100
7,11,0.000000,0.787593,-6.669101
8,11,0.000000,0.787593,-6.669101
9,11,0.000000,0.784093,-6.923662
10,11,0.000000,0.813372,-7.024201
1,12,0.000000,0.015012,3.908954
2,12,0.000000,0.041848,4.341251
3,12,0.000000,0.034151,4.318739
4,12,0.000000,-0.004937,4.318739
5,12,0.000000,-0.032984,4.154504
6,12,0.000000,-0.032984,3.884675
7,12,0.000000,0.008504,3.924973
8,12,0.000000,0.000770,4.249856
9,12,0.000000,-0.003649,4.249856
10,12,0.000000,-0.026743,3.789418
1,13,0.000000,0.464538,-1.302613
2,13,0.000000,0.464538,-1.366744
3,13,0.000000,0.464538,-1.366744
4,13,0.000000,0.413277,-1.473539
5,13,0.000000,0.449464,-1.340366
6,13,0.000000,0.449464,-1.340366
7,13,0.000000,0.411816,-1.340366
8,13,0.000000,0.429725,-1.332672
9,13,0.000000,0.444301,-1.332672
10,13,0.000000,0.444301,-1.332672
1,14,0.000000,0.752026,-3.731631
2,14,0.000000,0.739390,-3.769584
3,14,0.000000,0.737197,-3.962737
4,14,0.000000,0.741180,-3.846968
5,14,0.000000,0.761688,-3.773491
6,14,0.000000,0.805251,-3.785494
7,14,0.000000,0.805251,-3.785494
8,14,0.000000,0.805251,-3.546583
9,14,0.000000,0.805251,-3.546583
10,14,0.000000,0.793994,-3.843792
1,15,0.000000,0.300507,9.641996
2,15,0.000000,0.300507,9.641996
3,15,0.000000,0.300507,9.731696
4,15,0.000000,0.330965,9.725200
5,15,0.000000,0.291662,9.830695
6,15,0.000000,0.359862,9.830695
7,15,0.000000,0.300657,9.767795
8,15,0.000000,0.331105,9.847947
9,15,0.000000,0.265742,9.553594
10,15,0.000000,0.243498,9.483760
1,16,0.000000,-0.039080,-12.687544
2,16,0.000000,-0.022544,-12.509151
3,16,0.000000,-0.034981,-12.509151
4,16,0.000000,-0.039356,-12.471397
5,16,0.000000,-0.039356,-12.471397
6,16,0.000000,-0.039356,-12.471397
7,16,0.000000,-0.058911,-12.713456
8,16,0.000000,-0.044800,-12.502467
9,16,0.000000,-0.068360,-12.771421
10,16,0.000000,-0.067555,-12.839463
1,17,0.000000,0.258830,-0.123254
2,17,0.000000,0.276374,-0.123254
3,17,0.000000,0.262423,0.086369
4,17,0.000000,0.262423,-0.112529
5,17,0.000000,0.274154,0.085144
6,17,0.000000,0.281925,-0.102853
7,17,0.000000,0.301504,-0.146163
8,17,0.000000,0.255746,-0.146163
9,17,0.000000,0.255746,0.056118
10,17,0.000000,0.290985,-0.107565
1,18,0.000000,-0.004723,-13.667752
2,18,0.000000,-0.004723,-13.566869
3,18,0.000000,-0.035991,-13.686751
4,18,0.000000,-0.006932,-13.766426
5,18,0.000000,-0.006932,-13.382911
6,18,0.000000,-0.006932,-13.723351
7,18,0.000000,0.017495,-13.436315
8,18,0.000000,-0.065133,-13.782681
9,18,0.000000,0.025335,-13.640698
10,18,0.000000,0.000637,-13.640698
1,19,0.000000,0.073313,4.738001
2,19,0.000000,0.059349,4.648799
3,19,0.000000,0.051508,4.646428
4,19,0.000000,0.051508,4.681912
5,19,0.000000,0.051508,4.653572
6,19,0.000000,0.065709,4.581052
7,19,0.000000,0.066261,4.749199
8,19,0.000000,0.082836,4.749199
9,19,0.000000,0.043130,4.749199
10,19,0.000000,0.095613,4.753551
1,20,0.000000,0.000667,-7.096484
2,20,0.000000,-0.015674,-7.096484
3,20,0.000000,-0.015674,-7.133886
4,20,0.000000,-0.015674,-7.133886
5,20,0.000000,0.014471,-6.963909
6,20,0.000000,0.008859,-7.073470
7,20,0.000000,-0.023123,-7.073470
8,20,0.000000,-0.023123,-7.073470
9,20,0.000000,-0.023123,-7.073470
10,20,0.000000,-0.001821,-6.953560
1,21,0.000000,0.072815,-5.410045
2,21,0.000000,0.074030,-5.283811
3,21,0.000000,0.073715,-4.587624
4,21,0.000000,0.025791,-4.916618
5,21,0.000000,0.025791,-5.413045
6,21,0.000000,0.025791,-5.413045
7,21,0.000000,0.039584,-5.265090
8,21,0.000000,0.039584,-5.265090
9,21,0.000000,0.028288,-5.526657
10,21,0.000000,0.059711,-5.256965
1,22,0.000000,-1.057535,9.394157
2,22,0.000000,-1.010804,9.199024
3,22,0.000000,-0.954706,9.015661
4,22,0.000000,-0.954706,8.990677
5,22,0.000000,-1.029394,9.444135
6,22,0.000000,-1.094242,9.868722
7,22,0.000000,-0.924545,8.348973
8,22,0.000000,-0.951132,9.326179
9,22,0.000000,-0.951132,8.744485
10,22,0.000000,-0.912604,9.097842
1,23,0.000000,-0.318887,-2.360787
2,23,0.000000,-0.248168,-2.348084
3,23,0.000000,-0.303915,-2.265778
4,23,0.000000,-0.281956,-2.099817
5,23,0.000000,-0.244576,-2.099817
6,23,0.000000,-0.244576,-2.099817
7,23,0.000000,-0.270083,-2.394169
8,23,0.000000,-0.303333,-2.486552
9,23,0.000000,-0.343618,-2.746111
10,23,0.000000,-0.335332,-2.524233
1,24,0.000000,-1.299621,10.183138
2,24,0.000000,-1.142298,9.077440
3,24,0.000000,-1.191448,8.967268
4,24,0.000000,-1.193568,9.745542
5,24,0.000000,-1.177923,9.079196
6,24,0.000000,-1.188594,9.872372
7,24,0.000000,-1.313032,10.424657
8,24,0.000000,-1.285834,9.996331
9,24,0.000000,-1.257484,10.386202
10,24,0.000000,-1.274995,10.512743
1,25,0.000000,-0.203903,3.543900
2,25,0.000000,-0.173952,3.677474
3,25,0.000000,-0.203003,3.649166
4,25,0.000000,-0.219655,3.672500
5,25,0.000000,-0.225060,3.481977
6,25,0.000000,-0.161685,3.455512
7,25,0.000000,-0.180745,3.316666
8,25,0.000000,-0.297577,3.723002
9,25,0.000000,-0.341492,3.723002
10,25,0.000000,-0.341492,3.541591
1,26,0.000000,0.741009,3.032381
2,26,0.000000,0.755467,2.959256
3,26,0.000000,0.788547,2.959256
4,26,0.000000,0.791435,2.959256
5,26,0.000000,0.756811,3.088088
6,26,0.000000,0.753530,3.088088
7,26,0.000000,0.753530,3.088088
8,26,0.000000,0.753530,3.088088
9,26,0.000000,0.813475,3.049954
10,26,0.000000,0.670270,3.345842
1,27,0.000000,-0.263480,-2.394274
2,27,0.000000,-0.248882,-2.324992
3,27,0.000000,-0.248882,-2.324992
4,27,0.000000,-0.295623,-2.486797
5,27,0.000000,-0.295623,-2.486797
6,27,0.000000,-0.295623,-2.486797
7,27,0.000000,-0.300196,-2.526414
8,27,0.000000,-0.288258,-2.632739
9,27,0.000000,-0.288258,-2.632739
10,27,0.000000,-0.288258,-2.632739
1,28,0.000000,0.266422,0.249019
2,28,0.000000,0.266422,0.539979
3,28,0.000000,0.280933,0.539979
4,28,0.000000,0.288209,0.471554
5,28,0.000000,0.285505,0.471554
6,28,0.000000,0.286099,0.490473
7,28,0.000000,0.286099,0.563954
8,28,0.000000,0.284538,0.492713
9,28,0.000000,0.206042,0.242106
10,28,0.000000,0.206042,0.145404
1,29,0.000000,0.613446,6.529805
2,29,0.000000,0.613446,6.582269
3,29,0.000000,0.621975,6.646024
4,29,0.000000,0.621975,6.646024
5,29,0.000000,0.598492,6.646024
6,29,0.000000,0.598492,6.601894
7,29,0.000000,0.598492,6.601894
8,29,0.000000,0.636677,6.601894
9,29,0.000000,0.658609,6.601894
10,29,0.000000,0.595232,6.601894
1,30,0.000000,-0.422924,-3.112040
2,30,0.000000,-0.454553,-3.487103
3,30,0.000000,-0.454553,-3.487103
4,30,0.000000,-0.421323,-3.213671
5,30,0.000000,-0.417644,-3.280695
6,30,0.000000,-0.425384,-3.280695
7,30,0.000000,-0.425384,-3.121084
8,30,0.000000,-0.425384,-3.396596
9,30,0.000000,-0.429615,-3.393180
10,30,0.000000,-0.412629,-3.097263
1,31,0.000000,0.576500,-7.265566
2,31,0.000000,0.576500,-7.265566
3,31,0.000000,0.576500,-7.265566
4,31,0.000000,0.576500,-7.265566
5,31,0.000000,0.485603,-7.228892
6,31,0.000000,0.471666,-7.674568
7,31,0.000000,0.471666,-7.280052
8,31,0.000000,0.506947,-7.208135
9,31,0.000000,0.471626,-7.313366
10,31,0.000000,0.475679,-7.313840
1,32,0.000000,0.404766,0.751629
2,32,0.000000,0.355648,0.642143
3,32,0.000000,0.362597,1.047024
4,32,0.000000,0.315260,0.478938
5,32,0.000000,0.337390,0.569414
6,32,0.000000,0.337390,0.636935
7,32,0.000000,0.318099,0.794721
8,32,0.000000,0.332239,0.912148
9,32,0.000000,0.342072,0.336612
10,32,0.000000,0.315234,0.336612
1,33,0.000000,-0.314220,1.965319
2,33,0.000000,-0.314220,2.134748
3,33,0.000000,-0.346408,2.353450
4,33,0.000000,-0.401237,2.662648
5,33,0.000000,-0.282415,1.988393
6,33,0.000000,-0.268080,2.117352
7,33,0.000000,-0.275831,2.054052
8,33,0.000000,-0.258263,2.045094
9,33,0.000000,-0.368276,2.639275
10,33,0.000000,-0.271772,2.525195
1,34,0.000000,0.119716,-4.781533
2,34,0.000000,0.113751,-4.781533
3,34,0.000000,0.186698,-4.781533
4,34,0.000000,0.174980,-4.754583
5,34,0.000000,0.175238,-4.754583
6,34,0.000000,0.141154,-4.754583
7,34,0.000000,0.141154,-4.754583
8,34,0.000000,0.152503,-4.906067
9,34,0.000000,0.153589,-4.906067
10,34,0.000000,0.153589,-4.906067
1,35,0.000000,0.118259,1.985074
2,35,0.000000,0.122362,1.985074
3,35,0.000000,0.101083,1.964669
4,35,0.000000,0.154629,2.083569
5,35,0.000000,0.154629,2.025849
6,35,0.000000,0.143946,1.979475
7,35,0.000000,0.143122,1.979475
8,35,0.000000,0.127789,2.045445
9,35,0.000000,0.127789,2.045445
10,35,0.000000,0.127789,1.887949
1,36,0.000000,-0.069068,-3.208016
2,36,0.000000,-0.067665,-3.097520
3,36,0.000000,-0.067665,-3.097520
4,36,0.000000,-0.082672,-3.097520
5,36,0.000000,-0.056791,-3.097520
6,36,0.000000,-0.028398,-3.097520
7,36,0.000000,-0.028398,-3.326397
8,36,0.000000,-0.074019,-3.152589
9,36,0.000000,-0.074019,-3.152589
10,36,0.000000,-0.064635,-2.824393
1,37,0.000000,-0.356568,-7.377939
2,37,0.000000,-0.357634,-7.377939
3,37,0.000000,-0.363260,-7.477402
4,37,0.000000,-0.330968,-7.068428
5,37,0.000000,-0.371565,-7.342604
6,37,0.000000,-0.371565,-7.342604
7,37,0.000000,-0.376718,-7.449421
8,37,0.000000,-0.397531,-7.740914
9,37,0.000000,-0.397531,-7.740914
10,37,0.000000,-0.397531,-7.740914
1,38,0.000000,0.672265,-4.277186
2,38,0.000000,0.626511,-4.197157
3,38,0.000000,0.686888,-3.791462
4,38,0.000000,0.686888,-4.291376
5,38,0.000000,0.620801,-4.499397
6,38,0.000000,0.560069,-4.833878
7,38,0.000000,0.565484,-4.790587
8,38,0.000000,0.576136,-5.186225
9,38,0.000000,0.549364,-4.933052
10,38,0.000000,0.606335,-4.575936
1,39,0.000000,-0.061324,1.167219
2,39,0.000000,-0.061324,1.343944
3,39,0.000000,-0.061324,1.465966
4,39,0.000000,-0.106700,0.963105
5,39,0.000000,-0.104728,1.201227
6,39,0.000000,-0.127751,1.095446
7,39,0.000000,-0.065174,1.369368
8,39,0.000000,-0.065174,1.369368
9,39,0.000000,-0.066732,1.369368
10,39,0.000000,-0.066732,1.313059
1,40,0.000000,0.601651,-6.692157
2,40,0.000000,0.601651,-6.692157
3,40,0.000000,0.601651,-6.692157
4,40,0.000000,0.580645,-6.692157
5,40,0.000000,0.573822,-6.692157
6,40,0.000000,0.586581,-6.628066
7,40,0.000000,0.576603,-6.628066
8,40,0.000000,0.576603,-6.502711
9,40,0.000000,0.593559,-6.649475
10,40,0.000000,0.593559,-6.649475
1,41,0.000000,-0.327132,-1.360947
2,41,0.000000,-0.298864,-1.477343
3,41,0.000000,-0.395332,-1.330168
4,41,0.000000,-0.374744,-1.330168
5,41,0.000000,-0.338676,-1.521388
6,41,0.000000,-0.339336,-1.335026
7,41,0.000000,-0.302273,-1.162207
8,41,0.000000,-0.280682,-1.213930
9,41,0.000000,-0.301916,-1.204284
10,41,0.000000,-0.306442,-1.378218
1,42,0.000000,0.888128,-2.316862
2,42,0.000000,0.888128,-2.294457
3,42,0.000000,0.888393,-2.294457
4,42,0.000000,0.897493,-2.247408
5,42,0.000000,0.927713,-2.247408
6,42,0.000000,0.927713,-2.247408
7,42,0.000000,0.927713,-2.247408
8,42,0.000000,0.895934,-2.262451
9,42,0.000000,0.887427,-2.262451
10,42,0.000000,0.887427,-2.262451
1,43,0.000000,0.459685,-0.049005
2,43,0.000000,0.459685,-0.078382
3,43,0.000000,0.459685,-0.078382
4,43,0.000000,0.451836,-0.078382
5,43,0.000000,0.451836,-0.009857
6,43,0.000000,0.435718,-0.107771
7,43,0.000000,0.428474,-0.058859
8,43,0.000000,0.428474,-0.058859
9,43,0.000000,0.460003,-0.005592
10,43,0.000000,0.449502,-0.056421
1,44,0.000000,0.098699,-11.459655
2,44,0.000000,0.098699,-11.459655
3,44,0.000000,0.098699,-11.459655
4,44,0.000000,0.087839,-11.389746
5,44,0.000000,0.087839,-11.442758
6,44,0.000000,0.087839,-11.490992
7,44,0.000000,0.087839,-11.490992
8,44,0.000000,0.087839,-11.490992
9,44,0.000000,0.087839,-11.490992
10,44,0.000000,0.084216,-11.490992
1,45,0.000000,0.472183,-0.491472
2,45,0.000000,0.466906,-0.547734
3,45,0.000000,0.492827,-0.219508
4,45,0.000000,0.492827,-0.219508
5,45,0.000000,0.496037,-0.641433
6,45,0.000000,0.496037,-0.434242
7,45,0.000000,0.496037,-0.434242
8,45,0.000000,0.496037,-0.298575
9,45,0.000000,0.496037,-0.298575
10,45,0.000000,0.525023,-0.269820
1,46,0.000000,0.153041,-3.974646
2,46,0.000000,0.108907,-4.035280
3,46,0.000000,0.147876,-4.035280
4,46,0.000000,0.147876,-4.088085
5,46,0.000000,0.165185,-3.996558
6,46,0.000000,0.151747,-3.996558
7,46,0.000000,0.151272,-4.067329
8,46,0.000000,0.137659,-4.144334
9,46,0.000000,0.137659,-3.958303
10,46,0.000000,0.184136,-3.814405
1,47,0.000000,0.402254,-0.476993
2,47,0.000000,0.392758,-0.476993
3,47,0.000000,0.392758,-0.476993
4,47,0.000000,0.392758,-0.500589
5,47,0.000000,0.392758,-0.500589
6,47,0.000000,0.392758,-0.500589
7,47,0.000000,0.392758,-0.410709
8,47,0.000000,0.392489,-0.419192
9,47,0.000000,0.443600,-0.419192
10,47,0.000000,0.443600,-0.419192
1,48,0.000000,-0.358346,3.909775
2,48,0.000000,-0.358346,4.080042
3,48,0.000000,-0.358346,4.080042
4,48,0.000000,-0.363604,4.037096
5,48,0.000000,-0.363604,3.910446
6,48,0.000000,-0.363604,4.102309
7,48,0.000000,-0.335141,4.307431
8,48,0.000000,-0.335141,3.795189
9,48,0.000000,-0.352363,4.117374
10,48,0.000000,-0.341354,3.790465
1,49,0.000000,0.443751,3.579264
2,49,0.000000,0.425809,3.579264
3,49,0.000000,0.281768,3.181556
4,49,0.000000,0.314353,3.549262
5,49,0.000000,0.307917,3.222694
6,49,0.000000,0.430968,3.616326
7,49,0.000000,0.498163,3.484668
8,49,0.000000,0.523783,3.266710
9,49,0.000000,0.523783,3.257143
10,49,0.000000,0.415006,3.257143
1,50,0.000000,0.603565,-0.142360
2,50,0.000000,0.555874,-0.142360
3,50,0.000000,0.555874,-0.142360
4,50,0.000000,0.555874,-0.206040
5,50,0.000000,0.586349,-0.049847
6,50,0.000000,0.586349,-0.049847
7,50,0.000000,0.582700,-0.284739
8,50,0.000000,0.582700,-0.067068
9,50,0.000000,0.572633,-0.067068
10,50,0.000000,0.546943,-0.176811
1,51,0.000000,0.094740,-3.093521
2,51,0.000000,0.082366,-2.859820
3,51,0.000000,0.104319,-2.859820
4,51,0.000000,0.104319,-2.802806
5,51,0.000000,0.104319,-2.802806
6,51,0.000000,0.104319,-2.802806
7,51,0.000000,0.099218,-2.800294
8,51,0.000000,0.083182,-3.122386
9,51,0.000000,0.075931,-3.139838
10,51,0.000000,0.128023,-2.696857
1,52,0.000000,0.391689,-5.073269
2,52,0.000000,0.421378,-4.820855
3,52,0.000000,0.428361,-4.820855
4,52,0.000000,0.440378,-4.855952
5,52,0.000000,0.416883,-4.855952
6,52,0.000000,0.416883,-4.855952
7,52,0.000000,0.416883,-4.824307
8,52,0.000000,0.416883,-5.068491
9,52,0.000000,0.416883,-5.025351
10,52,0.000000,0.391501,-4.967279
1,53,0.000000,0.524542,-3.846958
2,53,0.000000,0.549926,-3.958162
3,53,0.000000,0.549926,-4.059891
4,53,0.000000,0.491844,-4.084100
5,53,0.000000,0.491844,-4.084100
6,53,0.000000,0.455630,-4.399818
7,53,0.000000,0.455630,-4.399818
8,53,0.000000,0.456833,-4.399818
9,53,0.000000,0.456833,-4.399818
10,53,0.000000,0.456833,-4.446463
1,54,0.000000,-0.069170,2.660189
2,54,0.000000,-0.053237,2.437543
3,54,0.000000,-0.026275,2.437543
4,54,0.000000,-0.073701,2.437543
5,54,0.000000,-0.037128,2.589387
6,54,0.000000,-0.037128,2.589387
7,54,0.000000,-0.015219,2.589387
8,54,0.000000,-0.015219,2.552765
9,54,0.000000,-0.092691,2.552765
10,54,0.000000,-0.142780,2.231589
1,55,0.000000,0.599746,-8.088963
2,55,0.000000,0.599746,-8.088963
3,55,0.000000,0.609169,-8.047530
4,55,0.000000,0.609169,-8.047530
5,55,0.000000,0.609169,-8.047530
6,55,0.000000,0.609169,-8.047530
7,55,0.000000,0.609169,-8.047530
8,55,0.000000,0.609169,-8.047530
9,55,0.000000,0.609169,-8.066146
10,55,0.000000,0.605737,-8.035937
1,56,0.000000,0.512344,0.304030
2,56,0.000000,0.503166,0.389109
3,56,0.000000,0.513262,0.208450
4,56,0.000000,0.516255,0.434662
5,56,0.000000,0.488390,0.231128
6,56,0.000000,0.488111,0.368370
7,56,0.000000,0.477283,-0.060340
8,56,0.000000,0.477283,-0.017047
9,56,0.000000,0.477283,-0.034607
10,56,0.000000,0.478001,0.322469
1,57,0.000000,0.077884,-0.432225
2,57,0.000000,0.077884,-0.364152
3,57,0.000000,0.077884,-0.364152
4,57,0.000000,0.084663,-0.606880
5,57,0.000000,0.084663,-0.606880
6,57,0.000000,0.087994,-0.555891
7,57,0.000000,0.071727,-0.338939
8,57,0.000000,0.071218,-0.338939
9,57,0.000000,0.029300,-0.508103
10,57,0.000000,0.068547,-0.528104
1,58,0.000000,-0.509558,-8.667543
2,58,0.000000,-0.527981,-9.104003
3,58,0.000000,-0.531283,-8.793006
4,58,0.000000,-0.496985,-8.812460
5,58,0.000000,-0.519445,-9.396120
6,58,0.000000,-0.588143,-9.322865
7,58,0.000000,-0.588671,-9.399009
8,58,0.000000,-0.600950,-9.707024
9,58,0.000000,-0.610893,-9.125601
10,58,0.000000,-0.613736,-8.939146
1,59,0.000000,0.117649,6.203405
2,59,0.000000,0.139076,6.543718
3,59,0.000000,0.182211,6.454976
4,59,0.000000,0.088024,6.441604
5,59,0.000000,0.088539,6.464405
6,59,0.000000,0.128570,6.108423
7,59,0.000000,0.123314,6.177956
8,59,0.000000,0.154623,6.345518
9,59,0.000000,0.154623,6.345518
10,59,0.000000,0.150109,6.417264
1,60,0.000000,0.644112,0.887088
2,60,0.000000,0.644112,0.887088
3,60,0.000000,0.644112,0.731230
4,60,0.000000,0.644112,0.731230
5,60,0.000000,0.608472,0.863431
6,60,0.000000,0.646157,0.879501
7,60,0.000000,0.589332,0.504514
8,60,0.000000,0.589332,0.501349
9,60,0.000000,0.656771,0.501349
10,60,0.000000,0.660761,0.455279
1,61,0.000000,0.530420,-7.641711
2,61,0.000000,0.530420,-7.641711
3,61,0.000000,0.530420,-7.641711
4,61,0.000000,0.601168,-7.508025
5,61,0.000000,0.543822,-7.508025
6,61,0.000000,0.543822,-7.713561
7,61,0.000000,0.543822,-7.655578
8,61,0.000000,0.560621,-7.571219
9,61,0.000000,0.560621,-7.571219
10,61,0.000000,0.588910,-7.571219
1,62,0.000000,0.764775,10.072290
2,62,0.000000,0.764775,10.072290
3,62,0.000000,0.735669,10.072290
4,62,0.000000,0.740232,9.994834
5,62,0.000000,0.751494,9.929439
6,62,0.000000,0.756881,10.089380
7,62,0.000000,0.756881,10.089380
8,62,0.000000,0.797974,10.162495
9,62,0.000000,0.797974,10.162495
10,62,0.000000,0.787035,10.162495
1,63,0.000000,-0.596979,-4.954794
2,63,0.000000,-0.596979,-4.965999
3,63,0.000000,-0.592753,-5.064743
4,63,0.000000,-0.603738,-5.031888
5,63,0.000000,-0.603738,-5.031888
6,63,0.000000,-0.595131,-5.031888
7,63,0.000000,-0.606551,-5.224833
8,63,0.000000,-0.621456,-5.256545
9,63,0.000000,-0.622870,-5.256545
10,63,0.000000,-0.622870,-5.256545
1,64,0.000000,0.058903,1.011103
2,64,0.000000,0.033393,1.275608
3,64,0.000000,0.037572,1.398988
4,64,0.000000,0.037572,1.135048
5,64,0.000000,0.037572,0.935768
6,64,0.000000,0.066348,0.935768
7,64,0.000000,0.066787,1.218558
8,64,0.000000,0.066787,1.218558
9,64,0.000000,0.059826,1.119001
10,64,0.000000,0.092687,1.392057
1,65,0.000000,0.055091,8.091569
2,65,0.000000,0.055091,8.091569
3,65,0.000000,0.055091,8.069798
4,65,0.000000,0.024594,8.223204
5,65,0.000000,0.083695,8.140971
6,65,0.000000,0.065245,8.140971
7,65,0.000000,0.068916,8.325558
8,65,0.000000,0.083478,8.325558
9,65,0.000000,0.083478,8.325558
10,65,0.000000,0.083478,8.325558
1,66,0.000000,0.589666,-0.019793
2,66,0.000000,0.589666,-0.103904
3,66,0.000000,0.577494,-0.075600
4,66,0.000000,0.578133,-0.075600
5,66,0.000000,0.588947,-0.075600
6,66,0.000000,0.613707,0.084007
7,66,0.000000,0.615593,0.111998
8,66,0.000000,0.623062,-0.000313
9,66,0.000000,0.623062,-0.000313
10,66,0.000000,0.623062,-0.000313
1,67,0.000000,0.010593,15.086493
2,67,0.000000,0.010940,15.709127
3,67,0.000000,-0.044296,15.554057
4,67,0.000000,-0.095071,15.850417
5,67,0.000000,-0.104448,16.372067
6,67,0.000000,-0.084804,16.475703
7,67,0.000000,-0.103725,16.788152
8,67,0.000000,-0.143849,16.844178
9,67,0.000000,-0.134960,16.872808
10,67,0.000000,-0.127329,16.120667
1,68,0.000000,-0.451107,4.924445
2,68,0.000000,-0.452521,4.924445
3,68,0.000000,-0.452521,4.924445
4,68,0.000000,-0.474709,4.768476
5,68,0.000000,-0.493507,4.425575
6,68,0.000000,-0.493507,4.425575
7,68,0.000000,-0.445410,5.134620
8,68,0.000000,-0.506149,4.649296
9,68,0.000000,-0.506216,4.989946
10,68,0.000000,-0.345074,5.296351
1,69,0.000000,-0.144292,5.808641
2,69,0.000000,-0.206586,5.671288
3,69,0.000000,-0.246323,5.387078
4,69,0.000000,-0.246323,5.387078
5,69,0.000000,-0.254427,5.387078
6,69,0.000000,-0.297269,5.387078
7,69,0.000000,-0.297269,5.415580
8,69,0.000000,-0.269102,5.409188
9,69,0.000000,-0.265687,5.156851
10,69,0.000000,-0.278178,5.290064
1,70,0.000000,-0.616872,5.516725
2,70,0.000000,-0.616872,5.516725
3,70,0.000000,-0.615653,5.190685
4,70,0.000000,-0.516390,4.988823
5,70,0.000000,-0.577235,5.450411
6,70,0.000000,-0.536991,4.919199
7,70,0.000000,-0.591322,5.111623
8,70,0.000000,-0.555121,5.085349
9,70,0.000000,-0.567722,5.333425
10,70,0.000000,-0.550797,4.982665
