id,p0_SAEM,alpha_SAEM,tau_SAEM,p0_mean,alpha_mean,tau_mean,p0_sd,alpha_sd,tau_sd
55,0.310771,0.072362,63.851304,0.310667,0.072424,63.858799,0.000000,0.001616,0.084300
56,0.310712,0.063547,72.025103,0.310637,0.063921,72.053400,0.000000,0.002263,0.316610
57,0.310581,0.040832,71.369637,0.310667,0.040661,71.341364,0.000000,0.001122,0.156134
58,0.310620,0.022680,62.852739,0.311053,0.022678,62.864951,0.000000,0.000534,0.234079
59,0.310579,0.043836,78.132986,0.310264,0.043767,78.135596,0.000000,0.001166,0.175008
60,0.310768,0.073743,72.535327,0.310689,0.073991,72.526156,0.000000,0.002302,0.146550
61,0.310551,0.067302,64.235104,0.311090,0.067516,64.266899,0.000000,0.002222,0.061745
62,0.310729,0.086154,82.084154,0.311286,0.086335,82.076749,0.000000,0.002816,0.089222
63,0.310583,0.020587,66.603564,0.310544,0.020614,66.611560,0.000000,0.000526,0.305055
64,0.310810,0.040569,72.967967,0.310605,0.040431,72.984301,0.000000,0.000992,0.153668
65,0.310641,0.040195,80.018855,0.310653,0.040206,80.006099,0.000000,0.000921,0.125422
66,0.310519,0.069617,71.711800,0.310623,0.070094,71.742668,0.000000,0.001777,0.140765
67,0.310531,0.034287,88.664816,0.310571,0.039253,87.226674,0.000000,0.008860,2.429543
68,0.310712,0.024442,76.665624,0.310745,0.024531,76.685737,0.000000,0.000860,0.227573
69,0.310519,0.030558,77.281716,0.311138,0.030712,77.306505,0.000000,0.001060,0.177758
70,0.310686,0.022511,77.089948,0.310586,0.022464,77.072576,0.000000,0.000678,0.237612
71,0.310661,0.016035,79.068901,0.310582,0.016261,78.968469,0.000000,0.000847,0.382712
72,0.310722,0.018209,69.940233,0.310627,0.018132,69.919750,0.000000,0.000701,0.230044
73,0.310717,0.041900,70.517275,0.310844,0.042225,70.561674,0.000000,0.001257,0.185469
74,0.310558,0.048109,76.452557,0.310796,0.048097,76.461689,0.000000,0.001716,0.094957
75,0.310640,0.019843,72.871687,0.310410,0.019818,72.871050,0.000000,0.000773,0.201319
76,0.310681,0.043700,74.334400,0.310574,0.043367,74.376029,0.000000,0.004287,0.571168
77,0.310566,0.050102,63.241376,0.310414,0.049982,63.256180,0.000000,0.001247,0.176270
78,0.310585,0.068452,75.999615,0.310615,0.068670,76.005957,0.000000,0.002394,0.155253
79,0.310818,0.025161,69.091427,0.310775,0.025267,69.119760,0.000000,0.000620,0.163581
80,0.310691,0.072639,85.985765,0.310694,0.061285,86.131385,0.000000,0.020342,3.096443
81,0.310608,0.025572,64.741998,0.310563,0.025964,64.845391,0.000000,0.001184,0.328301
82,0.310578,0.029441,72.417396,0.310386,0.029231,72.393598,0.000000,0.001320,0.175820
83,0.310813,0.031870,71.537281,0.310690,0.029697,71.874553,0.000000,0.003300,0.643046
84,0.310535,0.026661,65.628591,0.310963,0.026460,65.597387,0.000000,0.001401,0.379056
85,0.310547,0.014000,73.534288,0.310882,0.014255,73.490724,0.000000,0.001564,0.345828
86,0.310719,0.051351,75.207674,0.310945,0.051107,75.182733,0.000000,0.001254,0.138359
87,0.310713,0.070627,63.573577,0.312236,0.071380,63.603821,0.000000,0.002401,0.093973
88,0.310564,0.036248,70.822536,0.310585,0.036296,70.788597,0.000000,0.001092,0.257404
89,0.310713,0.036401,58.873137,0.310168,0.036311,58.838895,0.000000,0.000654,0.141419
90,0.310714,0.055485,78.668384,0.310661,0.055392,78.695526,0.000000,0.002686,0.139679
91,0.310624,0.034988,80.077504,0.310618,0.035322,80.094458,0.000000,0.005556,1.678277
92,0.310713,0.024127,63.907087,0.310506,0.024083,63.916701,0.000000,0.000679,0.185238
93,0.310840,0.033982,62.208594,0.310828,0.033746,62.148252,0.000000,0.001117,0.307307
94,0.310502,0.039978,80.023684,0.310990,0.040165,80.077474,0.000000,0.002339,0.210617
95,0.310536,0.034379,65.189946,0.310770,0.034452,65.199457,0.000000,0.000730,0.146504
96,0.310540,0.047604,67.519154,0.310631,0.047196,67.446614,0.000000,0.001791,0.336243
97,0.310583,0.039212,72.538783,0.311120,0.039009,72.534491,0.000000,0.001283,0.170435
98,0.310491,0.057918,63.257939,0.311852,0.058278,63.307700,0.000000,0.001638,0.140778
99,0.310632,0.034959,78.006575,0.310632,0.035069,77.978690,0.000000,0.002197,0.355538
100,0.310528,0.054857,68.447048,0.310092,0.055249,68.451852,0.000000,0.001546,0.105336
101,0.310637,0.071871,67.528038,0.312106,0.072040,67.546117,0.000000,0.002653,0.089516
102,0.310610,0.037615,76.922144,0.310654,0.038127,76.914936,0.000000,0.005551,1.520151
103,0.310590,0.040494,82.495835,0.310548,0.043813,81.910447,0.000000,0.004723,0.708677
104,0.310723,0.060096,66.561068,0.311134,0.060349,66.567195,0.000000,0.001055,0.084896
105,0.310723,0.042202,81.900021,0.310676,0.040952,82.005274,0.000000,0.003486,0.435542
106,0.310437,0.127409,73.302398,0.310403,0.126877,73.304287,0.000000,0.004763,0.066281
107,0.310549,0.018544,59.382458,0.310868,0.018853,59.552773,0.000000,0.001087,0.632973
108,0.310661,0.077019,68.550537,0.310663,0.077109,68.537296,0.000000,0.006114,0.198162
109,0.310566,0.057435,67.420211,0.310766,0.057666,67.424380,0.000000,0.002127,0.117791
110,0.310865,0.018874,64.915849,0.310754,0.018800,64.838521,0.000000,0.000955,0.358992
111,0.310753,0.047724,57.049759,0.310239,0.047806,57.043716,0.000000,0.002504,0.136738
112,0.310584,0.023391,69.551510,0.310408,0.023267,69.527741,0.000000,0.001035,0.169487
113,0.310376,0.051657,69.235333,0.310694,0.051724,69.246231,0.000000,0.001216,0.118209
114,0.310677,0.016529,67.985922,0.310499,0.016341,67.966224,0.000000,0.000896,0.260094
115,0.310639,0.033533,70.873078,0.310678,0.033518,70.877916,0.000000,0.000952,0.212426
116,0.310664,0.047655,63.330832,0.310633,0.047853,63.347192,0.000000,0.000921,0.114807
117,0.310576,0.044407,80.746806,0.310747,0.044402,80.776173,0.000000,0.002526,0.205789
118,0.310631,0.017345,84.994198,0.309243,0.015934,86.482905,0.000000,0.002283,2.549765
119,0.310555,0.115748,64.367599,0.311119,0.114121,64.334620,0.000000,0.004393,0.109016
120,0.310667,0.064862,84.167100,0.310634,0.065571,84.201261,0.000000,0.013267,1.159418
121,0.310626,0.038643,67.986619,0.310646,0.038193,67.963925,0.000000,0.001347,0.137833
122,0.310560,0.032012,84.728494,0.310583,0.031919,84.705290,0.000000,0.001956,0.342281
123,0.310625,0.040856,86.717097,0.310903,0.040653,86.758750,0.000000,0.004656,0.281428
124,0.310595,0.037684,80.658924,0.311784,0.037745,80.702896,0.000000,0.001836,0.212863
125,0.310709,0.044267,75.154483,0.310934,0.044205,75.166514,0.000000,0.001673,0.183889
126,0.310623,0.018545,73.766241,0.310086,0.018585,73.727603,0.000000,0.000650,0.211323
127,0.310665,0.023670,80.897624,0.310661,0.024002,80.832828,0.000000,0.001839,0.692513
128,0.310622,0.010815,85.108936,0.311358,0.010605,85.379525,0.000000,0.000865,0.825361
129,0.310506,0.054420,84.085326,0.310650,0.055222,84.047114,0.000000,0.003167,0.184407
130,0.310566,0.019236,84.922069,0.310371,0.019247,84.896319,0.000000,0.000853,0.415865
131,0.310876,0.057288,62.433441,0.309554,0.056889,62.389678,0.000000,0.001660,0.163248
132,0.310766,0.022759,69.826306,0.310609,0.022754,69.858232,0.000000,0.000781,0.248154
133,0.310705,0.049340,71.568290,0.309773,0.049224,71.551433,0.000000,0.000985,0.135456
134,0.310564,0.057274,76.181930,0.310674,0.058098,76.088938,0.000000,0.005395,0.546592
135,0.310586,0.016785,77.716940,0.310944,0.016668,77.767609,0.000000,0.001263,0.690050
136,0.310665,0.141984,69.345649,0.311247,0.141375,69.346163,0.000000,0.013927,0.078379
137,0.310681,0.039577,75.734944,0.310654,0.039814,75.716920,0.000000,0.002666,0.331501
138,0.310613,0.150746,66.332008,0.310615,0.150075,66.328892,0.000000,0.019435,0.114646
139,0.310580,0.025956,56.158831,0.310137,0.025905,56.117118,0.000000,0.000858,0.356748
140,0.310753,0.016666,81.701136,0.310424,0.018727,80.483744,0.000000,0.002004,1.058504
141,0.310708,0.027912,71.279030,0.310768,0.027891,71.272634,0.000000,0.000676,0.237385
142,0.310656,0.042774,58.584597,0.310842,0.042787,58.597780,0.000000,0.001199,0.172641
143,0.310656,0.047108,75.484467,0.310770,0.046212,75.568453,0.000000,0.003063,0.252888
144,0.310605,0.026424,66.387908,0.310450,0.026105,66.220720,0.000000,0.000931,0.449664
145,0.310654,0.060687,81.107225,0.310654,0.061449,81.472106,0.000000,0.023132,4.094136
146,0.310699,0.043780,67.919763,0.310961,0.043679,67.898178,0.000000,0.001189,0.284778
147,0.310558,0.065358,58.736128,0.310711,0.065207,58.739732,0.000000,0.002140,0.151202
148,0.310611,0.034891,68.966793,0.310649,0.034825,68.943035,0.000000,0.000947,0.283870
149,0.310764,0.039928,73.101647,0.309829,0.039521,73.062512,0.000000,0.001269,0.094232
150,0.310597,0.037958,73.377691,0.310793,0.038293,73.359312,0.000000,0.002504,0.240138
151,0.310707,0.013831,84.086032,0.311066,0.013623,84.253757,0.000000,0.001154,0.946509
152,0.310649,0.028195,71.462122,0.310690,0.028203,71.482319,0.000000,0.000599,0.236455
153,0.310599,0.037711,75.683129,0.311102,0.037882,75.692143,0.000000,0.001620,0.135150
154,0.310485,0.101276,80.931971,0.310576,0.071091,82.746155,0.000000,0.017666,1.456561
155,0.310895,0.022944,75.681887,0.310087,0.022869,75.628571,0.000000,0.001114,0.229446
156,0.310706,0.040213,84.306445,0.310489,0.040074,84.313107,0.000000,0.001571,0.158412
157,0.310673,0.072062,65.513237,0.310167,0.072246,65.521077,0.000000,0.002020,0.146146
158,0.310598,0.033866,61.348320,0.311064,0.033938,61.397082,0.000000,0.000594,0.236015
159,0.310780,0.034145,78.834723,0.310498,0.033913,78.768482,0.000000,0.000987,0.220198
160,0.310616,0.032314,74.553307,0.310045,0.032417,74.542435,0.000000,0.001359,0.151001
161,0.310571,0.052507,76.399332,0.310654,0.052611,76.434459,0.000000,0.008966,0.656072
162,0.310727,0.031269,88.430410,0.310567,0.029852,88.640772,0.000000,0.003354,0.573862
163,0.310714,0.022402,78.805171,0.310755,0.022496,78.824261,0.000000,0.000763,0.291959
164,0.310799,0.013845,80.570429,0.310160,0.013835,80.480044,0.000000,0.000564,0.468034
165,0.310728,0.054243,68.749368,0.310652,0.054413,68.735334,0.000000,0.001393,0.125299
166,0.310629,0.027036,76.338984,0.310308,0.027139,76.334864,0.000000,0.001148,0.173693
167,0.310621,0.008771,86.191394,0.310463,0.008841,85.964494,0.000000,0.000555,1.040483
168,0.310597,0.102087,87.093131,0.310051,0.097661,88.412700,0.000000,0.033521,2.896877
169,0.310641,0.075661,64.634814,0.310125,0.074942,64.609519,0.000000,0.002407,0.114743
170,0.310516,0.041280,72.042532,0.310415,0.041122,72.014634,0.000000,0.001016,0.141769
171,0.310674,0.014189,72.444870,0.310999,0.014181,72.460529,0.000000,0.000524,0.258260
172,0.310686,0.031855,71.183435,0.309874,0.031713,71.184626,0.000000,0.001387,0.171477
173,0.310704,0.068856,66.238580,0.310512,0.068950,66.237268,0.000000,0.001641,0.084486
174,0.310740,0.014874,72.968011,0.310755,0.014921,72.957072,0.000000,0.000512,0.307265
175,0.310694,0.023087,70.129782,0.310829,0.023175,70.168422,0.000000,0.000522,0.179407
176,0.310784,0.039799,65.417441,0.310687,0.039582,65.396529,0.000000,0.001132,0.123810
177,0.310561,0.074082,80.654984,0.310658,0.069998,81.319058,0.000000,0.028437,4.903314
178,0.310448,0.040900,81.659933,0.310197,0.041584,81.732774,0.000000,0.003420,0.401208
179,0.310740,0.048617,67.339938,0.310650,0.048531,67.325718,0.000000,0.001091,0.169083
180,0.310740,0.037385,62.709799,0.310524,0.037131,62.702079,0.000000,0.001178,0.113069
181,0.310595,0.086024,72.204994,0.310888,0.086405,72.217696,0.000000,0.002611,0.130677
182,0.310604,0.014032,67.790196,0.310582,0.013985,67.790190,0.000000,0.000729,0.268543
183,0.310679,0.027239,72.120669,0.310912,0.027240,72.133889,0.000000,0.001469,0.193598
184,0.310730,0.038399,70.275271,0.311485,0.038368,70.282638,0.000000,0.000749,0.130823
185,0.310615,0.069217,74.205764,0.310974,0.069474,74.224824,0.000000,0.001512,0.082133
186,0.310543,0.042442,70.614277,0.310622,0.042674,70.637996,0.000000,0.001517,0.114397
187,0.310673,0.118950,62.924935,0.309191,0.117446,62.871517,0.000000,0.006121,0.155654
188,0.310619,0.043796,75.814129,0.310278,0.043786,75.820452,0.000000,0.001497,0.191800
189,0.310667,0.018820,72.653425,0.310241,0.018986,72.585642,0.000000,0.001104,0.250187
190,0.310715,0.090769,71.873176,0.309892,0.090573,71.850637,0.000000,0.002099,0.076050
191,0.310666,0.032374,71.700938,0.310526,0.032438,71.703314,0.000000,0.000876,0.141285
192,0.310721,0.054147,59.434435,0.310654,0.054415,59.450140,0.000000,0.001822,0.127813
193,0.310587,0.019970,88.006612,0.310440,0.020174,87.850127,0.000000,0.001135,0.629729
194,0.310671,0.050231,68.280346,0.311083,0.050243,68.281608,0.000000,0.001298,0.116107
195,0.310702,0.037982,67.496234,0.311004,0.038112,67.532581,0.000000,0.000883,0.172404
196,0.310700,0.050019,65.624752,0.311228,0.049917,65.639654,0.000000,0.001871,0.270879
197,0.310643,0.057934,72.468382,0.310702,0.057623,72.470575,0.000000,0.002751,0.113503
198,0.310643,0.136298,72.849404,0.311109,0.134775,72.926976,0.000000,0.008123,0.265088
199,0.310792,0.051333,65.319881,0.310344,0.051236,65.315084,0.000000,0.000949,0.127709
200,0.310603,0.024610,67.380000,0.310490,0.024632,67.376760,0.000000,0.000637,0.240554
201,0.310689,0.020854,81.844341,0.310405,0.020825,81.850953,0.000000,0.000837,0.286111
202,0.310654,0.014617,73.192506,0.310643,0.014570,73.152237,0.000000,0.000516,0.254919
203,0.310868,0.024253,66.447231,0.310664,0.024306,66.463744,0.000000,0.000584,0.172717
204,0.310732,0.026222,65.964954,0.310495,0.026061,65.913539,0.000000,0.000871,0.180315
205,0.310637,0.102231,70.575038,0.311074,0.103208,70.592835,0.000000,0.003829,0.077388
206,0.310497,0.054171,78.777329,0.310714,0.054362,78.788035,0.000000,0.001931,0.179809
207,0.310714,0.029049,76.360090,0.310573,0.028936,76.319499,0.000000,0.001275,0.184143
208,0.310629,0.047877,80.272904,0.310654,0.047554,80.469378,0.000000,0.008171,1.462918
209,0.310770,0.053091,75.905113,0.310594,0.052863,75.880883,0.000000,0.001750,0.264433
210,0.310624,0.018850,66.433242,0.309992,0.018692,66.380660,0.000000,0.000596,0.262592
211,0.310594,0.021472,71.956908,0.310647,0.021513,71.973574,0.000000,0.000621,0.313946
212,0.310586,0.058987,63.480721,0.310617,0.059286,63.484570,0.000000,0.002471,0.208098
213,0.310642,0.034782,78.639818,0.310761,0.034767,78.637830,0.000000,0.000965,0.205214
214,0.310548,0.068485,78.895351,0.310542,0.069181,78.930644,0.000000,0.002713,0.147500
215,0.310786,0.078564,62.972392,0.309909,0.078107,62.936155,0.000000,0.002428,0.084800
216,0.310787,0.050940,73.003462,0.310600,0.051079,72.977933,0.000000,0.003192,0.088413
217,0.310638,0.080398,68.042749,0.310648,0.082278,68.172797,0.000000,0.013132,0.986612
218,0.310712,0.040226,72.560008,0.310655,0.040154,72.551713,0.000000,0.000874,0.145919
219,0.310662,0.026503,79.431916,0.310655,0.027909,78.862671,0.000000,0.003794,1.275103
220,0.310736,0.051029,74.506398,0.310368,0.050945,74.482804,0.000000,0.001274,0.105892
221,0.310740,0.021214,70.219725,0.310782,0.021312,70.269116,0.000000,0.000700,0.291465
222,0.310637,0.068427,79.614331,0.310649,0.070632,79.480920,0.000000,0.014392,0.852013
223,0.310555,0.019504,72.036525,0.310683,0.019499,72.017626,0.000000,0.000414,0.227983
224,0.310729,0.014011,82.190075,0.310637,0.013966,82.370761,0.000000,0.001408,2.075940
225,0.310558,0.011422,75.333020,0.310946,0.011344,75.419968,0.000000,0.000527,0.432234
226,0.310773,0.053946,65.206576,0.310074,0.054135,65.226512,0.000000,0.001563,0.145509
227,0.310559,0.019214,72.965281,0.311005,0.019105,72.973551,0.000000,0.000760,0.223812
228,0.310636,0.020226,72.802602,0.310925,0.020267,72.803993,0.000000,0.000736,0.189952
229,0.310601,0.022459,66.902675,0.311139,0.022554,66.962452,0.000000,0.000438,0.236557
230,0.310500,0.047708,83.138349,0.310615,0.047909,83.124757,0.000000,0.004770,0.325140
231,0.310620,0.039641,70.763555,0.310640,0.039787,70.760361,0.000000,0.001554,0.134281
232,0.310520,0.062410,71.623284,0.310671,0.062375,71.609524,0.000000,0.001663,0.123586
233,0.310537,0.052295,65.241973,0.311096,0.052270,65.228899,0.000000,0.001305,0.109988
234,0.310695,0.035688,64.381363,0.309460,0.035132,64.251514,0.000000,0.000816,0.144837
235,0.310794,0.023175,64.563322,0.311064,0.023217,64.605513,0.000000,0.000459,0.317499
236,0.310737,0.039251,73.312212,0.311111,0.039093,73.282573,0.000000,0.001046,0.225175
237,0.310645,0.054216,61.454929,0.310681,0.054392,61.450923,0.000000,0.001190,0.153139
238,0.310623,0.042293,76.903462,0.310908,0.042106,76.922514,0.000000,0.002450,0.251162
239,0.310653,0.032892,74.867240,0.310695,0.032975,74.924376,0.000000,0.000723,0.191024
240,0.310534,0.019210,70.845861,0.310516,0.019222,70.839978,0.000000,0.001070,0.188050
241,0.310514,0.028562,61.094582,0.310065,0.028524,61.101266,0.000000,0.000885,0.316477
242,0.310463,0.031189,72.761457,0.310783,0.031278,72.781011,0.000000,0.000664,0.167478
243,0.310597,0.023868,81.028860,0.310553,0.023999,80.971015,0.000000,0.001746,0.365499
244,0.310566,0.021452,72.999316,0.310722,0.021617,73.058740,0.000000,0.000667,0.207316
245,0.310626,0.019871,63.562135,0.310291,0.019898,63.528965,0.000000,0.000454,0.264829
246,0.310517,0.055708,69.924167,0.310615,0.055716,69.930725,0.000000,0.001304,0.101323
247,0.310613,0.016024,73.359540,0.310630,0.016022,73.375673,0.000000,0.000406,0.244798
248,0.310769,0.033446,70.814374,0.310507,0.033428,70.809160,0.000000,0.000851,0.122011
249,0.310630,0.047079,61.811102,0.310714,0.047330,61.867515,0.000000,0.001254,0.213209
250,0.310500,0.049106,62.597410,0.310452,0.049463,62.638243,0.000000,0.001141,0.122722
