rep,id,p0,alpha,tau
5,9,0.309457,0.046304,64.039844
6,9,0.309457,0.047663,64.039844
7,9,0.309457,0.046397,64.039844
8,9,0.309457,0.046397,64.039844
9,9,0.309457,0.048052,64.185610
10,9,0.309457,0.046469,64.033125
1,10,0.310654,0.019715,78.329263
2,10,0.310654,0.020900,78.431252
3,10,0.310654,0.020293,77.978871
4,10,0.310654,0.020293,78.079957
5,10,0.310654,0.020317,78.079957
6,10,0.310654,0.021042,78.325143
7,10,0.310654,0.020517,78.214282
8,10,0.310654,0.021007,77.960305
9,10,0.310654,0.019945,77.960305
10,10,0.310654,0.020432,77.652166
1,11,0.310654,0.084494,65.349594
2,11,0.310654,0.080513,65.349594
3,11,0.310654,0.079476,65.169011
4,11,0.310654,0.091451,64.791337
5,11,0.310654,0.088661,64.919913
6,11,0.310654,0.089174,65.143702
7,11,0.310654,0.084534,65.183702
8,11,0.310654,0.084534,65.183702
9,11,0.310654,0.084238,64.929141
10,11,0.310654,0.086741,64.828602
1,12,0.310654,0.039039,75.761757
2,12,0.310654,0.040101,76.194053
3,12,0.310654,0.039794,76.171542
4,12,0.310654,0.038268,76.171542
5,12,0.310654,0.037210,76.007307
6,12,0.310654,0.037210,75.737478
7,12,0.310654,0.038786,75.777776
8,12,0.310654,0.038487,76.102658
9,12,0.310654,0.038318,76.102658
10,12,0.310654,0.037443,75.642221
1,13,0.310938,0.061197,70.550190
2,13,0.310938,0.061197,70.486059
3,13,0.310938,0.061197,70.486059
4,13,0.310938,0.058139,70.379264
5,13,0.310938,0.060281,70.512436
6,13,0.310938,0.060281,70.512436
7,13,0.310938,0.058054,70.512436
8,13,0.310938,0.059103,70.520131
9,13,0.310938,0.059971,70.520131
10,13,0.310938,0.059971,70.520131
1,14,0.310561,0.081580,68.121172
2,14,0.310561,0.080556,68.083219
3,14,0.310561,0.080379,67.890066
4,14,0.310561,0.080700,68.005835
5,14,0.310561,0.082372,68.079312
6,14,0.310561,0.086040,68.067309
7,14,0.310561,0.086040,68.067309
8,14,0.310561,0.086040,68.306220
9,14,0.310561,0.086040,68.306220
10,14,0.310561,0.085076,68.009011
1,15,0.310654,0.051939,81.494798
2,15,0.310654,0.051939,81.494798
3,15,0.310654,0.051939,81.584499
4,15,0.310654,0.053545,81.578003
5,15,0.310654,0.051481,81.683498
6,15,0.310654,0.055115,81.683498
7,15,0.310654,0.051946,81.620597
8,15,0.310654,0.053553,81.700750
9,15,0.310654,0.050164,81.406397
10,15,0.310654,0.049061,81.336563
1,16,0.310654,0.036984,59.165259
2,16,0.310654,0.037600,59.343651
3,16,0.310654,0.037136,59.343651
4,16,0.310654,0.036973,59.381406
5,16,0.310654,0.036973,59.381406
6,16,0.310654,0.036973,59.381406
7,16,0.310654,0.036257,59.139347
8,16,0.310654,0.036773,59.350336
9,16,0.310654,0.035917,59.081382
10,16,0.310654,0.035945,59.013339
1,17,0.311410,0.049819,71.729549
2,17,0.311410,0.050700,71.729549
3,17,0.311410,0.049998,71.939172
4,17,0.311410,0.049998,71.740274
5,17,0.311410,0.050588,71.937947
6,17,0.311410,0.050982,71.749950
7,17,0.311410,0.051991,71.706639
8,17,0.311410,0.049665,71.706639
9,17,0.311410,0.049665,71.908920
10,17,0.311410,0.051447,71.745237
1,18,0.310837,0.038276,58.185051
2,18,0.310837,0.038276,58.285934
3,18,0.310837,0.037098,58.166052
4,18,0.310837,0.038192,58.086377
5,18,0.310837,0.038192,58.469892
6,18,0.310837,0.038192,58.129451
7,18,0.310837,0.039136,58.416487
8,18,0.310837,0.036033,58.070122
9,18,0.310837,0.039444,58.212105
10,18,0.310837,0.038482,58.212105
1,19,0.310654,0.041383,76.590804
2,19,0.310654,0.040809,76.501602
3,19,0.310654,0.040490,76.499231
4,19,0.310654,0.040490,76.534715
5,19,0.310654,0.040490,76.506374
6,19,0.310654,0.041070,76.433855
7,19,0.310654,0.041092,76.602002
8,19,0.310654,0.041779,76.602002
9,19,0.310654,0.040153,76.602002
10,19,0.310654,0.042316,76.606354
1,20,0.310654,0.038483,64.756319
2,20,0.310654,0.037860,64.756319
3,20,0.310654,0.037860,64.718916
4,20,0.310654,0.037860,64.718916
5,20,0.310654,0.039018,64.888894
6,20,0.310654,0.038800,64.779333
7,20,0.310654,0.037579,64.779333
8,20,0.310654,0.037579,64.779333
9,20,0.310654,0.037579,64.779333
10,20,0.310654,0.038388,64.899243
1,21,0.310654,0.041362,66.442758
2,21,0.310654,0.041413,66.568992
3,21,0.310654,0.041400,67.265179
4,21,0.310654,0.039462,66.936184
5,21,0.310654,0.039462,66.439758
6,21,0.310654,0.039462,66.439758
7,21,0.310654,0.040010,66.587713
8,21,0.310654,0.040010,66.587713
9,21,0.310654,0.039561,66.326146
10,21,0.310654,0.040824,66.595837
1,22,0.310654,0.013357,81.246960
2,22,0.310654,0.013996,81.051827
3,22,0.310654,0.014803,80.868464
4,22,0.310654,0.014803,80.843480
5,22,0.310654,0.013738,81.296937
6,22,0.310654,0.012875,81.721525
7,22,0.310654,0.015257,80.201775
8,22,0.310654,0.014856,81.178982
9,22,0.310654,0.014856,80.597288
10,22,0.310654,0.015440,80.950645
1,23,0.310654,0.027957,69.492016
2,23,0.310654,0.030006,69.504718
3,23,0.310654,0.028379,69.587025
4,23,0.310654,0.029009,69.752986
5,23,0.310654,0.030114,69.752986
6,23,0.310654,0.030114,69.752986
7,23,0.310654,0.029355,69.458634
8,23,0.310654,0.028395,69.366251
9,23,0.310654,0.027274,69.106692
10,23,0.310654,0.027501,69.328570
1,24,0.309127,0.010485,82.035940
2,24,0.309127,0.012271,80.930242
3,24,0.309127,0.011683,80.820071
4,24,0.309127,0.011658,81.598345
5,24,0.309127,0.011842,80.931999
6,24,0.309127,0.011716,81.725175
7,24,0.309127,0.010345,82.277460
8,24,0.309127,0.010630,81.849134
9,24,0.309127,0.010936,82.239004
10,24,0.309127,0.010746,82.365546
1,25,0.310654,0.031364,75.396702
2,25,0.310654,0.032317,75.530277
3,25,0.310654,0.031392,75.501969
4,25,0.310654,0.030874,75.525303
5,25,0.310654,0.030707,75.334780
6,25,0.310654,0.032716,75.308315
7,25,0.310654,0.032099,75.169469
8,25,0.310654,0.028559,75.575805
9,25,0.310654,0.027332,75.575805
10,25,0.310654,0.027332,75.394394
1,26,0.310654,0.080686,74.885184
2,26,0.310654,0.081861,74.812059
3,26,0.310654,0.084614,74.812059
4,26,0.310654,0.084859,74.812059
5,26,0.310654,0.081971,74.940890
6,26,0.310654,0.081703,74.940890
7,26,0.310654,0.081703,74.940890
8,26,0.310654,0.081703,74.940890
9,26,0.310654,0.086750,74.902757
10,26,0.310654,0.075176,75.198645
1,27,0.310654,0.029550,69.458529
2,27,0.310654,0.029984,69.527811
3,27,0.310654,0.029984,69.527811
4,27,0.310654,0.028615,69.366006
5,27,0.310654,0.028615,69.366006
6,27,0.310654,0.028615,69.366006
7,27,0.310654,0.028485,69.326389
8,27,0.310654,0.028827,69.220064
9,27,0.310654,0.028827,69.220064
10,27,0.310654,0.028827,69.220064
1,28,0.310654,0.050198,72.101822
2,28,0.310654,0.050198,72.392781
3,28,0.310654,0.050932,72.392781
4,28,0.310654,0.051304,72.324357
5,28,0.310654,0.051165,72.324357
6,28,0.310654,0.051196,72.343276
7,28,0.310654,0.051196,72.416757
8,28,0.310654,0.051116,72.345516
9,28,0.310654,0.047257,72.094908
10,28,0.310654,0.047257,71.998206
1,29,0.310014,0.071023,78.382608
2,29,0.310014,0.071023,78.435072
3,29,0.310014,0.071631,78.498827
4,29,0.310014,0.071631,78.498827
5,29,0.310014,0.069969,78.498827
6,29,0.310014,0.069969,78.454697
7,29,0.310014,0.069969,78.454697
8,29,0.310014,0.072692,78.454697
9,29,0.310014,0.074304,78.454697
10,29,0.310014,0.069741,78.454697
1,30,0.309739,0.025195,68.740763
2,30,0.309739,0.024410,68.365700
3,30,0.309739,0.024410,68.365700
4,30,0.309739,0.025235,68.639132
5,30,0.309739,0.025328,68.572108
6,30,0.309739,0.025133,68.572108
7,30,0.309739,0.025133,68.731718
8,30,0.309739,0.025133,68.456207
9,30,0.309739,0.025027,68.459623
10,30,0.309739,0.025455,68.755540
1,31,0.310654,0.068447,64.587237
2,31,0.310654,0.068447,64.587237
3,31,0.310654,0.068447,64.587237
4,31,0.310654,0.068447,64.587237
5,31,0.310654,0.062500,64.623911
6,31,0.310654,0.061635,64.178235
7,31,0.310654,0.061635,64.572750
8,31,0.310654,0.063848,64.644668
9,31,0.310654,0.061632,64.539436
10,31,0.310654,0.061882,64.538962
1,32,0.310654,0.057646,72.604432
2,32,0.310654,0.054883,72.494946
3,32,0.310654,0.055266,72.899827
4,32,0.310654,0.052711,72.331741
5,32,0.310654,0.053890,72.422216
6,32,0.310654,0.053890,72.489738
7,32,0.310654,0.052860,72.647524
8,32,0.310654,0.053613,72.764951
9,32,0.310654,0.054143,72.189415
10,32,0.310654,0.052709,72.189415
1,33,0.310654,0.028088,73.818122
2,33,0.310654,0.028088,73.987551
3,33,0.310654,0.027198,74.206253
4,33,0.310654,0.025747,74.515451
5,33,0.310654,0.028996,73.841196
6,33,0.310654,0.029414,73.970155
7,33,0.310654,0.029187,73.906855
8,33,0.310654,0.029704,73.897897
9,33,0.310654,0.026610,74.492078
10,33,0.310654,0.029306,74.377997
1,34,0.310654,0.043349,67.071270
2,34,0.310654,0.043091,67.071270
3,34,0.310654,0.046352,67.071270
4,34,0.310654,0.045812,67.098220
5,34,0.310654,0.045823,67.098220
6,34,0.310654,0.044288,67.098220
7,34,0.310654,0.044288,67.098220
8,34,0.310654,0.044793,66.946736
9,34,0.310654,0.044842,66.946736
10,34,0.310654,0.044842,66.946736
1,35,0.310654,0.043285,73.837877
2,35,0.310654,0.043463,73.837877
3,35,0.310654,0.042548,73.817472
4,35,0.310654,0.044889,73.936372
5,35,0.310654,0.044889,73.878652
6,35,0.310654,0.044412,73.832278
7,35,0.310654,0.044375,73.832278
8,35,0.310654,0.043700,73.898248
9,35,0.310654,0.043700,73.898248
10,35,0.310654,0.043700,73.740751
1,36,0.310654,0.035891,68.644787
2,36,0.310654,0.035941,68.755282
3,36,0.310654,0.035941,68.755282
4,36,0.310654,0.035406,68.755282
5,36,0.310654,0.036334,68.755282
6,36,0.310654,0.037381,68.755282
7,36,0.310654,0.037381,68.526406
8,36,0.310654,0.035714,68.700214
9,36,0.310654,0.035714,68.700214
10,36,0.310654,0.036051,69.028410
1,37,0.310654,0.026923,64.474864
2,37,0.310654,0.026895,64.474864
3,37,0.310654,0.026744,64.375400
4,37,0.310654,0.027621,64.784375
5,37,0.310654,0.026522,64.510199
6,37,0.310654,0.026522,64.510199
7,37,0.310654,0.026386,64.403382
8,37,0.310654,0.025843,64.111889
9,37,0.310654,0.025843,64.111889
10,37,0.310654,0.025843,64.111889
1,38,0.310654,0.075326,67.575617
2,38,0.310654,0.071957,67.655646
3,38,0.310654,0.076435,68.061341
4,38,0.310654,0.076435,67.561427
5,38,0.310654,0.071547,67.353405
6,38,0.310654,0.067331,67.018925
7,38,0.310654,0.067697,67.062216
8,38,0.310654,0.068422,66.666578
9,38,0.310654,0.066614,66.919751
10,38,0.310654,0.070520,67.276867
1,39,0.310654,0.036170,73.020022
2,39,0.310654,0.036170,73.196747
3,39,0.310654,0.036170,73.318769
4,39,0.310654,0.034566,72.815908
5,39,0.310654,0.034634,73.054030
6,39,0.310654,0.033846,72.948248
7,39,0.310654,0.036031,73.222170
8,39,0.310654,0.036031,73.222170
9,39,0.310654,0.035975,73.222170
10,39,0.310654,0.035975,73.165862
1,40,0.310662,0.070190,65.160646
2,40,0.310662,0.070190,65.160646
3,40,0.310662,0.070190,65.160646
4,40,0.310662,0.068731,65.160646
5,40,0.310662,0.068264,65.160646
6,40,0.310662,0.069140,65.224736
7,40,0.310662,0.068454,65.224736
8,40,0.310662,0.068454,65.350091
9,40,0.310662,0.069624,65.203328
10,40,0.310662,0.069624,65.203328
1,41,0.310654,0.027728,70.491856
2,41,0.310654,0.028522,70.375460
3,41,0.310654,0.025900,70.522635
4,41,0.310654,0.026438,70.522635
5,41,0.310654,0.027409,70.331415
6,41,0.310654,0.027391,70.517777
7,41,0.310654,0.028425,70.690595
8,41,0.310654,0.029046,70.638873
9,41,0.310654,0.028436,70.648518
10,41,0.310654,0.028307,70.474585
1,42,0.311234,0.093474,69.535940
2,42,0.311234,0.093474,69.558346
3,42,0.311234,0.093499,69.558346
4,42,0.311234,0.094354,69.605395
5,42,0.311234,0.097249,69.605395
6,42,0.311234,0.097249,69.605395
7,42,0.311234,0.097249,69.605395
8,42,0.311234,0.094207,69.590352
9,42,0.311234,0.093409,69.590352
10,42,0.311234,0.093409,69.590352
1,43,0.310654,0.060901,71.803798
2,43,0.310654,0.060901,71.774421
3,43,0.310654,0.060901,71.774421
4,43,0.310654,0.060424,71.774421
5,43,0.310654,0.060424,71.842946
6,43,0.310654,0.059458,71.745032
7,43,0.310654,0.059029,71.793944
8,43,0.310654,0.059029,71.793944
9,43,0.310654,0.060920,71.847211
10,43,0.310654,0.060284,71.796382
1,44,0.311023,0.042447,60.393148
2,44,0.311023,0.042447,60.393148
3,44,0.311023,0.042447,60.393148
4,44,0.311023,0.041989,60.463057
5,44,0.311023,0.041989,60.410044
6,44,0.311023,0.041989,60.361811
7,44,0.311023,0.041989,60.361811
8,44,0.311023,0.041989,60.361811
9,44,0.311023,0.041989,60.361811
10,44,0.311023,0.041837,60.361811
1,45,0.310654,0.061666,71.361331
2,45,0.310654,0.061342,71.305069
3,45,0.310654,0.062953,71.633294
4,45,0.310654,0.062953,71.633294
5,45,0.310654,0.063155,71.211370
6,45,0.310654,0.063155,71.418561
7,45,0.310654,0.063155,71.418561
8,45,0.310654,0.063155,71.554228
9,45,0.310654,0.063155,71.554228
10,45,0.310654,0.065013,71.582983
1,46,0.310654,0.044817,67.878157
2,46,0.310654,0.042883,67.817523
3,46,0.310654,0.044587,67.817523
4,46,0.310654,0.044587,67.764718
5,46,0.310654,0.045365,67.856244
6,46,0.310654,0.044759,67.856244
7,46,0.310654,0.044738,67.785473
8,46,0.310654,0.044133,67.708469
9,46,0.310654,0.044133,67.894500
10,46,0.310654,0.046233,68.038397
1,47,0.311684,0.057501,71.375810
2,47,0.311684,0.056958,71.375810
3,47,0.311684,0.056958,71.375810
4,47,0.311684,0.056958,71.352214
5,47,0.311684,0.056958,71.352214
6,47,0.311684,0.056958,71.352214
7,47,0.311684,0.056958,71.442093
8,47,0.311684,0.056943,71.433611
9,47,0.311684,0.059929,71.433611
10,47,0.311684,0.059929,71.433611
1,48,0.310654,0.026875,75.762578
2,48,0.310654,0.026875,75.932845
3,48,0.310654,0.026875,75.932845
4,48,0.310654,0.026734,75.889899
5,48,0.310654,0.026734,75.763248
6,48,0.310654,0.026734,75.955112
7,48,0.310654,0.027506,76.160234
8,48,0.310654,0.027506,75.647992
9,48,0.310654,0.027037,75.970177
10,48,0.310654,0.027336,75.643268
1,49,0.310654,0.059938,75.432067
2,49,0.310654,0.058872,75.432067
3,49,0.310654,0.050974,75.034358
4,49,0.310654,0.052663,75.402064
5,49,0.310654,0.052325,75.075497
6,49,0.310654,0.059177,75.469128
7,49,0.310654,0.063290,75.337470
8,49,0.310654,0.064932,75.119513
9,49,0.310654,0.064932,75.109946
10,49,0.310654,0.058239,75.109946
1,50,0.310654,0.070325,71.710443
2,50,0.310654,0.067049,71.710443
3,50,0.310654,0.067049,71.710443
4,50,0.310654,0.067049,71.646763
5,50,0.310654,0.069124,71.802956
6,50,0.310654,0.069124,71.802956
7,50,0.310654,0.068872,71.568063
8,50,0.310654,0.068872,71.785735
9,50,0.310654,0.068183,71.785735
10,50,0.310654,0.066453,71.675992
1,51,0.310654,0.042279,68.759282
2,51,0.310654,0.041759,68.992983
3,51,0.310654,0.042686,68.992983
4,51,0.310654,0.042686,69.049997
5,51,0.310654,0.042686,69.049997
6,51,0.310654,0.042686,69.049997
7,51,0.310654,0.042469,69.052509
8,51,0.310654,0.041793,68.730417
9,51,0.310654,0.041491,68.712965
10,51,0.310654,0.043710,69.155946
1,52,0.310807,0.056897,66.779533
2,52,0.310807,0.058612,67.031947
3,52,0.310807,0.059022,67.031947
4,52,0.310807,0.059736,66.996851
5,52,0.310807,0.058349,66.996851
6,52,0.310807,0.058349,66.996851
7,52,0.310807,0.058349,67.028496
8,52,0.310807,0.058349,66.784312
9,52,0.310807,0.058349,66.827452
10,52,0.310807,0.056887,66.885524
1,53,0.310654,0.064981,68.005844
2,53,0.310654,0.066652,67.894641
3,53,0.310654,0.066652,67.792912
4,53,0.310654,0.062891,67.768703
5,53,0.310654,0.062891,67.768703
6,53,0.310654,0.060654,67.452985
7,53,0.310654,0.060654,67.452985
8,53,0.310654,0.060727,67.452985
9,53,0.310654,0.060727,67.452985
10,53,0.310654,0.060727,67.406340
1,54,0.310654,0.035887,74.512992
2,54,0.310654,0.036464,74.290345
3,54,0.310654,0.037460,74.290345
4,54,0.310654,0.035725,74.290345
5,54,0.310654,0.037056,74.442190
6,54,0.310654,0.037056,74.442190
7,54,0.310654,0.037877,74.442190
8,54,0.310654,0.037877,74.405568
9,54,0.310654,0.035053,74.405568
10,54,0.310654,0.033341,74.084392
1,55,0.310667,0.070057,63.763840
2,55,0.310667,0.070057,63.763840
3,55,0.310667,0.070720,63.805273
4,55,0.310667,0.070720,63.805273
5,55,0.310667,0.070720,63.805273
6,55,0.310667,0.070720,63.805273
7,55,0.310667,0.070720,63.805273
8,55,0.310667,0.070720,63.805273
9,55,0.310667,0.070720,63.786657
10,55,0.310667,0.070478,63.816866
1,56,0.310654,0.064193,72.156833
2,56,0.310654,0.063607,72.241912
3,56,0.310654,0.064252,72.061253
4,56,0.310654,0.064445,72.287465
5,56,0.310654,0.062674,72.083931
6,56,0.310654,0.062657,72.221173
7,56,0.310654,0.061982,71.792463
8,56,0.310654,0.061982,71.835755
9,56,0.310654,0.061982,71.818196
10,56,0.310654,0.062026,72.175271
1,57,0.310654,0.041573,71.420578
2,57,0.310654,0.041573,71.488651
3,57,0.310654,0.041573,71.488651
4,57,0.310654,0.041855,71.245923
5,57,0.310654,0.041855,71.245923
6,57,0.310654,0.041995,71.296912
7,57,0.310654,0.041317,71.513863
8,57,0.310654,0.041296,71.513863
9,57,0.310654,0.039601,71.344700
10,57,0.310654,0.041186,71.324699
1,58,0.311053,0.023104,63.185260
2,58,0.311053,0.022682,62.748800
3,58,0.311053,0.022607,63.059797
4,58,0.311053,0.023396,63.040343
5,58,0.311053,0.022877,62.456683
6,58,0.311053,0.021358,62.529938
7,58,0.311053,0.021346,62.453794
8,58,0.311053,0.021086,62.145779
9,58,0.311053,0.020877,62.727202
10,58,0.311053,0.020818,62.913657
1,59,0.310654,0.043259,78.056208
2,59,0.310654,0.044196,78.396521
3,59,0.310654,0.046144,78.307779
4,59,0.310654,0.041996,78.294406
5,59,0.310654,0.042018,78.317208
6,59,0.310654,0.043734,77.961226
7,59,0.310654,0.043505,78.030759
8,59,0.310654,0.044888,78.198321
9,59,0.310654,0.044888,78.198321
10,59,0.310654,0.044686,78.270067
1,60,0.310654,0.073235,72.739891
2,60,0.310654,0.073235,72.739891
3,60,0.310654,0.073235,72.584033
4,60,0.310654,0.073235,72.584033
5,60,0.310654,0.070671,72.716234
6,60,0.310654,0.073385,72.732304
7,60,0.310654,0.069331,72.357317
8,60,0.310654,0.069331,72.354152
9,60,0.310654,0.074168,72.354152
10,60,0.310654,0.074464,72.308082
1,61,0.311090,0.065364,64.211092
2,61,0.311090,0.065364,64.211092
3,61,0.311090,0.065364,64.211092
4,61,0.311090,0.070156,64.344778
5,61,0.311090,0.066246,64.344778
6,61,0.311090,0.066246,64.139242
7,61,0.311090,0.066246,64.197224
8,61,0.311090,0.067369,64.281584
9,61,0.311090,0.067369,64.281584
10,61,0.311090,0.069302,64.281584
1,62,0.311286,0.082627,81.925093
2,62,0.311286,0.082627,81.925093
3,62,0.311286,0.080256,81.925093
4,62,0.311286,0.080623,81.847637
5,62,0.311286,0.081537,81.782242
6,62,0.311286,0.081977,81.942183
7,62,0.311286,0.081977,81.942183
8,62,0.311286,0.085416,82.015298
9,62,0.311286,0.085416,82.015298
10,62,0.311286,0.084486,82.015298
1,63,0.310654,0.021170,66.898009
2,63,0.310654,0.021170,66.886803
3,63,0.310654,0.021259,66.788060
4,63,0.310654,0.021027,66.820914
5,63,0.310654,0.021027,66.820914
6,63,0.310654,0.021209,66.820914
7,63,0.310654,0.020968,66.627970
8,63,0.310654,0.020658,66.596257
9,63,0.310654,0.020629,66.596257
10,63,0.310654,0.020629,66.596257
1,64,0.310654,0.040791,72.863905
2,64,0.310654,0.039764,73.128411
3,64,0.310654,0.039930,73.251790
4,64,0.310654,0.039930,72.987851
5,64,0.310654,0.039930,72.788571
6,64,0.310654,0.041096,72.788571
7,64,0.310654,0.041114,73.071361
8,64,0.310654,0.041114,73.071361
9,64,0.310654,0.040829,72.971804
10,64,0.310654,0.042193,73.244860
1,65,0.310654,0.040636,79.944372
2,65,0.310654,0.040636,79.944372
3,65,0.310654,0.040636,79.922601
4,65,0.310654,0.039415,80.076006
5,65,0.310654,0.041815,79.993774
6,65,0.310654,0.041050,79.993774
7,65,0.310654,0.041201,80.178361
8,65,0.310654,0.041806,80.178361
9,65,0.310654,0.041806,80.178361
10,65,0.310654,0.041806,80.178361
1,66,0.310623,0.069354,71.833010
2,66,0.310623,0.069354,71.748899
3,66,0.310623,0.068515,71.777203
4,66,0.310623,0.068559,71.777203
5,66,0.310623,0.069304,71.777203
6,66,0.310623,0.071041,71.936810
7,66,0.310623,0.071176,71.964801
8,66,0.310623,0.071709,71.852490
9,66,0.310623,0.071709,71.852490
10,66,0.310623,0.071709,71.852490
1,67,0.310654,0.038867,86.939296
2,67,0.310654,0.038881,87.561930
3,67,0.310654,0.036791,87.406860
4,67,0.310654,0.034970,87.703220
5,67,0.310654,0.034643,88.224870
6,67,0.310654,0.035331,88.328506
7,67,0.310654,0.034669,88.640955
8,67,0.310654,0.033305,88.696981
9,67,0.310654,0.033602,88.725611
10,67,0.310654,0.033860,87.973469
1,68,0.310654,0.024495,76.777247
2,68,0.310654,0.024460,76.777247
3,68,0.310654,0.024460,76.777247
4,68,0.310654,0.023923,76.621279
5,68,0.310654,0.023478,76.278378
6,68,0.310654,0.023478,76.278378
7,68,0.310654,0.024634,76.987423
8,68,0.310654,0.023183,76.502099
9,68,0.310654,0.023181,76.842749
10,68,0.310654,0.027234,77.149154
1,69,0.310654,0.033290,77.661444
2,69,0.310654,0.031280,77.524090
3,69,0.310654,0.030061,77.239880
4,69,0.310654,0.030061,77.239880
5,69,0.310654,0.029819,77.239880
6,69,0.310654,0.028568,77.239880
7,69,0.310654,0.028568,77.268383
8,69,0.310654,0.029384,77.261990
9,69,0.310654,0.029485,77.009654
10,69,0.310654,0.029119,77.142867
1,70,0.310586,0.020753,77.369528
2,70,0.310586,0.020753,77.369528
3,70,0.310586,0.020778,77.043488
4,70,0.310586,0.022947,76.841626
5,70,0.310586,0.021592,77.303214
6,70,0.310586,0.022479,76.772002
7,70,0.310586,0.021290,76.964426
8,70,0.310586,0.022075,76.938152
9,70,0.310586,0.021798,77.186227
10,70,0.310586,0.022170,76.835468
1,71,0.310582,0.017763,78.614157
2,71,0.310582,0.017357,78.392610
3,71,0.310582,0.017764,78.584194
4,71,0.310582,0.016565,78.785999
5,71,0.310582,0.016565,78.792296
6,71,0.310582,0.017073,78.720884
7,71,0.310582,0.017197,78.720884
8,71,0.310582,0.017722,78.742229
9,71,0.310582,0.017514,78.293986
10,71,0.310582,0.016273,78.506273
1,72,0.310654,0.017228,69.945800
2,72,0.310654,0.017228,69.835602
3,72,0.310654,0.018307,70.102478
4,72,0.310654,0.018286,69.796696
5,72,0.310654,0.018887,70.040501
6,72,0.310654,0.018270,69.898010
7,72,0.310654,0.017935,69.786089
8,72,0.310654,0.017935,69.695916
9,72,0.310654,0.018167,69.883494
10,72,0.310654,0.018167,69.883494
1,73,0.310654,0.039306,70.307276
2,73,0.310654,0.039306,70.307276
3,73,0.310654,0.039305,70.375486
4,73,0.310654,0.041605,70.375486
5,73,0.310654,0.043589,70.552929
6,73,0.310654,0.043589,70.552929
7,73,0.310654,0.042718,70.488584
8,73,0.310654,0.041853,70.627867
9,73,0.310654,0.041604,70.605372
10,73,0.310654,0.040484,70.412696
1,74,0.310654,0.050718,76.485068
2,74,0.310654,0.050718,76.442234
3,74,0.310654,0.048522,76.659868
4,74,0.310654,0.047878,76.318022
5,74,0.310654,0.048137,76.510147
