rep,id,p0,alpha,tau
10,45,0.208473,0.048988,69.566674
1,46,0.208473,0.033659,65.188460
2,46,0.208473,0.034111,65.159872
3,46,0.208473,0.034111,65.159872
4,46,0.208473,0.034031,65.159872
5,46,0.208473,0.034031,65.182673
6,46,0.208473,0.034458,65.380441
7,46,0.208473,0.034458,65.380441
8,46,0.208473,0.034458,65.380441
9,46,0.208473,0.034458,65.336233
10,46,0.208473,0.034458,65.336233
1,47,0.208473,0.045067,69.364939
2,47,0.208473,0.045067,69.397550
3,47,0.208473,0.045067,69.397550
4,47,0.208473,0.045193,69.471806
5,47,0.208473,0.045336,69.471806
6,47,0.208473,0.045114,69.278663
7,47,0.208473,0.044332,69.456945
8,47,0.208473,0.044332,69.456945
9,47,0.208473,0.044332,69.326305
10,47,0.208473,0.044332,69.326305
1,48,0.208473,0.020903,71.534739
2,48,0.208473,0.021313,71.723227
3,48,0.208473,0.021601,71.557919
4,48,0.208473,0.021269,71.716793
5,48,0.208473,0.020972,71.732021
6,48,0.208473,0.021403,71.831499
7,48,0.208473,0.021257,71.445556
8,48,0.208473,0.021257,71.445556
9,48,0.208473,0.021257,71.445556
10,48,0.208473,0.021218,71.641946
1,49,0.208473,0.044831,73.388236
2,49,0.208473,0.046023,73.566943
3,49,0.208473,0.048327,73.211074
4,49,0.208473,0.038065,72.948338
5,49,0.208473,0.040434,73.322812
6,49,0.208473,0.038878,73.255143
7,49,0.208473,0.041543,73.222699
8,49,0.208473,0.042900,73.222699
9,49,0.208473,0.045468,73.140115
10,49,0.208473,0.037737,73.183814
1,50,0.208473,0.051728,69.868289
2,50,0.208473,0.052012,69.868289
3,50,0.208473,0.052012,69.868289
4,50,0.208473,0.052012,69.868289
5,50,0.208473,0.051234,69.868289
6,50,0.208473,0.053185,70.092593
7,50,0.208473,0.053934,70.092593
8,50,0.208473,0.053934,70.092593
9,50,0.208473,0.054046,70.092593
10,50,0.208473,0.054046,70.092593
1,51,0.208473,0.033001,66.367358
2,51,0.208473,0.033001,66.367358
3,51,0.208473,0.033001,66.367358
4,51,0.208473,0.033001,66.367358
5,51,0.208473,0.033001,66.367358
6,51,0.208473,0.033001,66.328829
7,51,0.208473,0.033001,66.328829
8,51,0.208473,0.033001,66.328829
9,51,0.208473,0.033001,66.328829
10,51,0.208473,0.033001,66.328829
1,52,0.208473,0.044842,64.956924
2,52,0.208473,0.043417,64.735696
3,52,0.208473,0.043417,64.735696
4,52,0.208473,0.043022,64.700705
5,52,0.208473,0.043780,64.664254
6,52,0.208473,0.043729,64.857753
7,52,0.208473,0.044743,64.863584
8,52,0.208473,0.044024,64.800339
9,52,0.208473,0.045047,65.003828
10,52,0.208473,0.045047,65.003828
1,53,0.208473,0.044167,65.196501
2,53,0.208473,0.044816,65.104634
3,53,0.208473,0.042543,64.781362
4,53,0.208473,0.041611,64.631020
5,53,0.208473,0.041611,64.631020
6,53,0.208473,0.041611,64.631020
7,53,0.208473,0.043310,64.767230
8,53,0.208473,0.043622,64.842523
9,53,0.208473,0.043581,65.073001
10,53,0.208473,0.044449,65.345782
1,54,0.208473,0.028440,71.416138
2,54,0.208473,0.028071,71.320638
3,54,0.208473,0.028071,71.180358
4,54,0.208473,0.028071,71.180358
5,54,0.208473,0.027702,70.874997
6,54,0.208473,0.027083,70.936736
7,54,0.208473,0.027083,70.936736
8,54,0.208473,0.027083,70.936736
9,54,0.208473,0.027200,70.936736
10,54,0.208473,0.027468,70.936736
1,55,0.208473,0.055712,62.242677
2,55,0.208473,0.055712,62.242677
3,55,0.208473,0.055712,62.242677
4,55,0.208473,0.055712,62.242677
5,55,0.208473,0.055712,62.242677
6,55,0.208473,0.055712,62.242677
7,55,0.208473,0.055712,62.242677
8,55,0.208473,0.054800,62.226927
9,55,0.208473,0.054800,62.226927
10,55,0.208473,0.054800,62.226927
1,56,0.208473,0.049190,70.328545
2,56,0.208473,0.049141,69.722870
3,56,0.208473,0.048616,70.343827
4,56,0.208473,0.048014,70.353547
5,56,0.208473,0.049377,70.353547
6,56,0.208473,0.049377,70.853381
7,56,0.208473,0.049487,70.310891
8,56,0.208473,0.051166,70.607433
9,56,0.208473,0.051867,70.505683
10,56,0.208473,0.048286,70.204085
1,57,0.208473,0.032256,68.761174
2,57,0.208473,0.031905,68.585285
3,57,0.208473,0.031875,68.551088
4,57,0.208473,0.031881,68.554367
5,57,0.208473,0.031692,68.554367
6,57,0.208473,0.030588,68.280816
7,57,0.208473,0.032373,68.605412
8,57,0.208473,0.031062,68.655424
9,57,0.208473,0.031062,68.511065
10,57,0.208473,0.031062,68.511065
1,58,0.208473,0.017759,57.972368
2,58,0.208473,0.017255,57.587706
3,58,0.208473,0.018078,57.767880
4,58,0.208473,0.018078,58.388805
5,58,0.208473,0.018078,58.388805
6,58,0.208473,0.018114,58.202019
7,58,0.208473,0.017762,58.295381
8,58,0.208473,0.017663,57.896054
9,58,0.208473,0.017855,57.903982
10,58,0.208473,0.017798,57.903982
1,59,0.208473,0.032856,75.485801
2,59,0.208473,0.033171,75.429539
3,59,0.208473,0.033718,75.599819
4,59,0.208473,0.033718,75.421729
5,59,0.208473,0.033364,75.602764
6,59,0.208473,0.033532,75.443947
7,59,0.208473,0.034883,75.864295
8,59,0.208473,0.034883,75.457853
9,59,0.208473,0.032766,75.457853
10,59,0.208473,0.033885,75.768048
1,60,0.208473,0.057710,71.063184
2,60,0.208473,0.058015,71.160020
3,60,0.208473,0.058015,71.040375
4,60,0.208473,0.056283,71.105644
5,60,0.208473,0.058232,70.873146
6,60,0.208473,0.052542,70.890990
7,60,0.208473,0.052542,70.973562
8,60,0.208473,0.056952,70.973562
9,60,0.208473,0.056952,70.973562
10,60,0.208473,0.056952,70.973562
1,61,0.208473,0.050546,62.403793
2,61,0.208473,0.050546,62.491445
3,61,0.208473,0.051190,62.598183
4,61,0.208473,0.053625,62.596252
5,61,0.208473,0.053865,62.596252
6,61,0.208473,0.053865,62.596252
7,61,0.208473,0.053865,62.662916
8,61,0.208473,0.053865,62.641466
9,61,0.208473,0.053865,62.641466
10,61,0.208473,0.053865,62.641466
1,62,0.208473,0.068783,80.803802
2,62,0.208473,0.064952,80.666908
3,62,0.208473,0.066094,80.772409
4,62,0.208473,0.066094,80.725607
5,62,0.208473,0.066094,80.725607
6,62,0.208473,0.066094,80.725607
7,62,0.208473,0.066094,80.725607
8,62,0.208473,0.066094,80.804654
9,62,0.208473,0.069311,80.804654
10,62,0.208473,0.067838,80.815001
1,63,0.208473,0.015792,60.967047
2,63,0.208473,0.015792,60.967047
3,63,0.208473,0.015792,60.967047
4,63,0.208473,0.015406,60.621993
5,63,0.208473,0.015406,61.026638
6,63,0.208473,0.015256,60.497705
7,63,0.208473,0.015547,60.634695
8,63,0.208473,0.015498,60.784278
9,63,0.208473,0.015835,61.055429
10,63,0.208473,0.015835,61.203546
1,64,0.208473,0.030848,70.012923
2,64,0.208473,0.030564,69.959295
3,64,0.208473,0.030692,69.957695
4,64,0.208473,0.030843,70.129097
5,64,0.208473,0.031316,70.129097
6,64,0.208473,0.030086,70.169010
7,64,0.208473,0.031770,70.062752
8,64,0.208473,0.030982,70.062752
9,64,0.208473,0.030983,70.036332
10,64,0.208473,0.030115,70.036332
1,65,0.208473,0.031568,77.253290
2,65,0.208473,0.031477,77.240564
3,65,0.208473,0.031477,77.240564
4,65,0.208473,0.031477,77.240564
5,65,0.208473,0.030642,77.118665
6,65,0.208473,0.030642,77.118665
7,65,0.208473,0.030235,77.052708
8,65,0.208473,0.030927,77.065520
9,65,0.208473,0.030395,77.343189
10,65,0.208473,0.030084,77.190369
1,66,0.208473,0.054774,69.991755
2,66,0.208473,0.054774,69.991755
3,66,0.208473,0.054708,70.091560
4,66,0.208473,0.054708,70.128286
5,66,0.208473,0.054532,70.128286
6,66,0.208473,0.055557,70.134071
7,66,0.208473,0.055557,70.134071
8,66,0.208473,0.052983,70.138547
9,66,0.208473,0.054456,70.103792
10,66,0.208473,0.054456,70.103792
1,67,0.208473,0.026685,84.636846
2,67,0.208473,0.026546,84.787491
3,67,0.208473,0.026106,85.818970
4,67,0.208473,0.023719,85.800024
5,67,0.208473,0.024019,85.585829
6,67,0.208473,0.026963,85.051337
7,67,0.208473,0.024273,85.845975
8,67,0.208473,0.025078,86.177716
9,67,0.208473,0.023421,85.941088
10,67,0.208473,0.022744,86.239287
1,68,0.208473,0.018710,72.017438
2,68,0.208473,0.018710,72.017438
3,68,0.208473,0.018710,72.115264
4,68,0.208473,0.019316,72.484036
5,68,0.208473,0.018625,72.075558
6,68,0.208473,0.018253,71.482080
7,68,0.208473,0.019156,72.090933
8,68,0.208473,0.019605,72.416354
9,68,0.208473,0.018620,71.753981
10,68,0.208473,0.018047,71.707875
1,69,0.208473,0.024095,73.645859
2,69,0.208473,0.023999,73.645859
3,69,0.208473,0.023560,73.684578
4,69,0.208473,0.023154,73.634438
5,69,0.208473,0.024965,73.773229
6,69,0.208473,0.024828,73.931270
7,69,0.208473,0.024828,73.931270
8,69,0.208473,0.024993,74.122199
9,69,0.208473,0.024993,73.970124
10,69,0.208473,0.023763,73.402219
1,70,0.208473,0.017494,72.365953
2,70,0.208473,0.017324,72.231576
3,70,0.208473,0.017324,72.446588
4,70,0.208473,0.017236,71.363625
5,70,0.208473,0.016651,72.003787
6,70,0.208473,0.017372,72.049729
7,70,0.208473,0.017372,71.969033
8,70,0.208473,0.017808,71.878929
9,70,0.208473,0.017502,71.988603
10,70,0.208473,0.017502,71.988603
1,71,0.208473,0.012064,71.295733
2,71,0.208473,0.011374,71.153836
3,71,0.208473,0.011303,71.580619
4,71,0.208473,0.011620,72.014905
5,71,0.208473,0.013230,71.939800
6,71,0.208473,0.012825,72.346651
7,71,0.208473,0.011808,71.581102
8,71,0.208473,0.011453,71.850076
9,71,0.208473,0.011219,71.504824
10,71,0.208473,0.012858,71.574411
1,72,0.208473,0.013253,63.625629
2,72,0.208473,0.013745,63.609560
3,72,0.208473,0.014318,63.609560
4,72,0.208473,0.014318,63.339937
5,72,0.208473,0.013945,63.339937
6,72,0.208473,0.013945,63.363756
7,72,0.208473,0.013874,63.704135
8,72,0.208473,0.013981,63.696018
9,72,0.208473,0.013981,63.696018
10,72,0.208473,0.014118,63.790886
1,73,0.208473,0.033612,68.094425
2,73,0.208473,0.033612,68.094425
3,73,0.208473,0.034020,67.955100
4,73,0.208473,0.033631,68.019134
5,73,0.208473,0.032747,67.624957
6,73,0.208473,0.032717,67.889473
7,73,0.208473,0.032717,67.889473
8,73,0.208473,0.032756,67.925429
9,73,0.208473,0.032756,67.925429
10,73,0.208473,0.032756,67.925429
1,74,0.208473,0.038160,74.179138
2,74,0.208473,0.038160,74.179138
3,74,0.208473,0.039470,74.179138
4,74,0.208473,0.039517,74.179138
5,74,0.208473,0.039517,74.128524
