rep,id,s,d,beta,delta,p,c,eta,epsilon
1,23,7004.86817743205,0.516747026019284,4.55058944173885e-06,0.0335017274826328,12.0022200267556,2.42801460064233,0.900206192126075,0.0114444896072215
1,24,8943.51324664598,0.286196462955577,3.30698714531751e-05,0.0714586652348735,28.2238468519168,1.9442596474004,0.94918846601859,0.495838109031852
1,25,1742.58397081986,0.310042926778119,6.0671096887457e-05,0.06753090211558,14.2845031916201,5.03738544950897,0.668312912140383,0.998315445372391
1,26,3316.38935457308,1.31161965318292,4.10212788325826e-05,0.120260403818645,6.62649413942826,1.9907265323066,0.992222226667889,0.514377155256146
1,27,1639.38525784615,0.669012553634398,9.72504913594683e-06,0.0325091652395431,40.629366956986,8.53689171277881,0.327462908453272,0.946472736909697
1,28,6477.23419820753,0.901831661449485,4.62480673444773e-05,0.0976095555666079,22.2076093619858,5.5889695535658,0.361815883315501,0.91258641255598
1,29,9288.87071016983,0.565595776243548,1.67830250226756e-05,0.0536858468273462,28.2822569846548,1.53073576574986,0.904518635845917,0.990945341019803
1,30,1973.67708483273,8.82651219960233,8.76442300928274e-05,0.0583554298109502,21.3320803469896,1.56012414310447,0.394716816643655,0.0252586174834447
1,31,6052.28305665746,0.0992021968828279,3.52604755558955e-05,0.055257213947101,18.256526830456,6.2848532738151,0.915855315865488,0.659423573788813
1,32,2526.24054979445,2.46169906934342,1.28803722771038e-05,0.0426891393878419,29.1623406735491,1.85868947135694,0.832438230818438,0.638129888437156
1,33,2476.34903510987,3.87703137793359,6.88501512698362e-05,0.0206599309967965,40.2429428567511,4.28609090736803,0.973931771117948,0.852639969858744
1,34,14727.2078044141,1.77926746496663,3.65974791539899e-05,0.0438891313757095,27.949861470338,10.4192386623846,0.810133332790995,0.0794750701017333
1,35,865.548504998423,0.821368509525963,2.0569528872632e-05,0.0267277346455798,13.6305807506895,4.40682019915062,0.983843461027899,0.581588915892511
1,36,10847.0515732512,2.03927391374974,5.2302781113428e-06,0.0371701091893235,21.4831680496243,1.47991104737568,0.997725192609909,0.0852125647207925
1,37,10863.4635377193,3.3819877398088,4.44925964627041e-06,0.0381745426743538,10.6294608136463,3.81094551752255,0.966369523674236,0.994500685429159
1,38,9690.18141922945,1.94967287079821,3.02480629078096e-05,0.0645587820841047,9.09781070447897,5.7454522469276,0.986058652441122,0.151665359435338
1,39,4052.26838145062,1.79223839067526,3.75819522798194e-05,0.0696451951489137,20.9514299520528,3.7995509304621,0.973278014116367,0.00183002601696232
1,40,7632.53464963435,2.48269347718206,8.4015901398052e-05,0.0669887556685944,22.1299181637943,3.74901816124637,0.969164028961168,0.414153729442272
1,41,7603.87508906631,0.624243075981233,8.77696824082579e-06,0.0351452971089635,17.3735674185145,2.36525081859855,0.946560558103624,0.554714746822162
1,42,5902.26757345742,2.53451958525119,2.3429539761563e-05,0.0540606433222606,26.5637760362806,3.16393877724685,0.996547339751195,0.0753992670571961
1,43,2958.67588377729,1.58232438480424,2.23431536551861e-05,0.0347950313258734,11.183739301725,5.44692675687008,0.977575776982622,0.94234135101765
1,44,4588.92019689667,0.785202310870744,8.43335378283499e-06,0.100479259852802,16.423140176082,2.12659917478815,0.964835131403145,0.967734769103488
1,45,2703.34856330049,1.72511433783927,2.81120691145214e-05,0.180482661768693,12.3899528428141,2.88791953687363,0.931052603727255,0.994562416251961
1,46,2205.32656503204,2.29361701340484,4.07973116059361e-05,0.0601795332794597,15.5253101389811,4.08752347489443,0.961124779509774,0.259176882773306
1,47,3956.4267544993,0.0636176953855862,0.000160510840240188,0.0452469852050493,15.7008884008733,4.13952445116117,0.982541149804468,0.768343044936328
1,48,2329.67512800283,1.18511716157005,4.88398791344023e-05,0.114453734135386,23.8836161135494,1.76539632337743,0.65605200659715,0.938344767987819
1,49,4679.02225419921,0.8560982644141,4.09490707191767e-05,0.0508502148576513,16.0059116669583,1.94753535493826,0.991848456111353,0.970341564132954
1,50,19454.5284679663,0.954860186008102,1.14255467871567e-05,0.0414964469720314,18.2499882891977,11.5159302135933,0.995982064541296,0.0179963929697898
1,51,3443.56931502372,2.41382166616737,2.65181654041383e-05,0.167511358746069,21.4740733758507,4.18604503750262,0.807721246125184,0.3281520674171
1,52,8046.57463480419,1.53010709158192,1.66297840980657e-05,0.0950409715963324,20.9889181731319,3.5227547195451,0.960933582652356,0.985808300541736
1,53,2708.93866719144,3.7383682477728,9.274935409675e-05,0.0685975642549833,10.377335637785,3.77908727175264,0.852040275014336,0.0995637901262347
1,54,30781.5896400586,0.627543186756372,0.000280857143842782,0.0419672400870757,13.4877432058531,1.35000248693551,0.98959486430769,0.0902806308712578
1,55,8375.28570780296,0.687113489056063,8.28037400261875e-05,0.0789270860419592,14.3656461093061,9.04359110059115,0.704118707109518,0.0186901187152078
1,56,12555.0315993666,0.77261019731401,1.17490599068534e-05,0.027157673089303,34.9257059005624,9.32528142420908,0.92579905050917,0.0931844701396814
