rep,id,p0,alpha,tau
3,17,0.215428,0.039975,69.745208
4,17,0.215428,0.039975,69.910469
5,17,0.215428,0.039332,69.902280
6,17,0.215428,0.039650,69.626888
7,17,0.215428,0.039650,69.626888
8,17,0.215428,0.039623,69.670204
9,17,0.215428,0.039623,69.615122
10,17,0.215428,0.039623,69.692797
1,18,0.215428,0.029677,55.171741
2,18,0.215428,0.028938,55.244321
3,18,0.215428,0.029379,55.344261
4,18,0.215428,0.029477,55.083167
5,18,0.215428,0.030048,55.407165
6,18,0.215428,0.029500,55.407165
7,18,0.215428,0.029381,55.260775
8,18,0.215428,0.029381,55.260775
9,18,0.215428,0.029778,55.260775
10,18,0.215428,0.030438,55.634284
1,19,0.215428,0.032422,73.832220
2,19,0.215428,0.032422,73.832220
3,19,0.215428,0.032015,73.831431
4,19,0.215428,0.031806,73.719866
5,19,0.215428,0.030445,73.437459
6,19,0.215428,0.030445,73.605703
7,19,0.215428,0.030445,73.605703
8,19,0.215428,0.031517,73.605703
9,19,0.215428,0.031517,73.605703
10,19,0.215428,0.031089,73.612435
1,20,0.215428,0.029491,61.854095
2,20,0.215428,0.029491,61.854095
3,20,0.215428,0.029491,61.802137
4,20,0.215428,0.030085,62.152228
5,20,0.215428,0.030157,62.152228
6,20,0.215428,0.030157,62.152228
7,20,0.215428,0.030157,62.152228
8,20,0.215428,0.030157,62.063862
9,20,0.215428,0.030157,62.063862
10,20,0.215428,0.029822,61.934389
1,21,0.215428,0.033154,64.303299
2,21,0.215428,0.033128,64.355639
3,21,0.215428,0.032091,64.188656
4,21,0.215428,0.031964,64.151735
5,21,0.215428,0.032857,64.055649
6,21,0.215428,0.032857,64.055649
7,21,0.215428,0.032978,64.150785
8,21,0.215428,0.032978,64.238180
9,21,0.215428,0.032342,64.498513
10,21,0.215428,0.033983,64.498513
1,22,0.215428,0.011705,73.777321
2,22,0.215428,0.012264,73.528992
3,22,0.215428,0.011747,73.467583
4,22,0.215428,0.011924,72.967827
5,22,0.215428,0.011919,73.534066
6,22,0.215428,0.011278,73.907941
7,22,0.215428,0.011480,73.312454
8,22,0.215428,0.012188,73.593863
9,22,0.215428,0.012091,73.586915
10,22,0.215428,0.010225,74.146514
1,23,0.215428,0.021523,65.341479
2,23,0.215428,0.021075,64.983039
3,23,0.215428,0.020956,64.983039
4,23,0.215428,0.021903,65.225614
5,23,0.215428,0.022695,65.681205
6,23,0.215428,0.022695,65.798316
7,23,0.215428,0.022695,65.798316
8,23,0.215428,0.022805,65.746340
9,23,0.215428,0.022158,65.640368
10,23,0.215428,0.021920,65.691322
1,24,0.215428,0.008988,71.832980
2,24,0.215428,0.008958,72.885497
3,24,0.215428,0.009435,73.079925
4,24,0.215428,0.009577,72.563461
5,24,0.215428,0.009066,72.782060
6,24,0.215428,0.008430,72.579204
7,24,0.215428,0.009020,72.399196
8,24,0.215428,0.008667,71.343164
9,24,0.215428,0.008509,72.782951
10,24,0.215428,0.009146,72.634161
1,25,0.215428,0.025840,71.998847
2,25,0.215428,0.023215,72.146405
3,25,0.215428,0.024571,71.888685
4,25,0.215428,0.024492,71.850587
5,25,0.215428,0.022425,71.671357
6,25,0.215428,0.023891,72.159947
7,25,0.215428,0.024431,72.159947
8,25,0.215428,0.024937,72.251796
9,25,0.215428,0.025115,72.241456
10,25,0.215428,0.025487,72.295543
1,26,0.215428,0.061517,73.538950
2,26,0.215428,0.061517,73.639952
3,26,0.215428,0.054082,73.889751
4,26,0.215428,0.054082,73.889751
5,26,0.215428,0.051602,73.889751
6,26,0.215428,0.055151,73.939468
7,26,0.215428,0.055151,73.702708
8,26,0.215428,0.056029,73.739094
9,26,0.215428,0.055377,73.551849
10,26,0.215428,0.061586,73.547714
1,27,0.215428,0.021010,65.068432
2,27,0.215428,0.021535,65.409116
3,27,0.215428,0.021237,65.285323
4,27,0.215428,0.022909,65.592280
5,27,0.215428,0.022728,65.455531
6,27,0.215428,0.022120,65.455531
7,27,0.215428,0.022003,65.072347
8,27,0.215428,0.021564,65.261768
9,27,0.215428,0.021564,65.261768
10,27,0.215428,0.022207,65.581060
1,28,0.215428,0.037906,69.506094
2,28,0.215428,0.037500,69.730141
3,28,0.215428,0.037500,69.730141
4,28,0.215428,0.038075,69.568291
5,28,0.215428,0.039199,69.962331
6,28,0.215428,0.039199,69.962331
7,28,0.215428,0.038703,69.962331
8,28,0.215428,0.038703,69.962331
9,28,0.215428,0.039168,70.088952
10,28,0.215428,0.039133,70.088952
1,29,0.215428,0.055630,76.976379
2,29,0.215428,0.055630,76.976379
3,29,0.215428,0.055630,76.976379
4,29,0.215428,0.055630,76.976379
5,29,0.215428,0.055257,76.923950
6,29,0.215428,0.055610,76.923950
7,29,0.215428,0.055610,76.923950
8,29,0.215428,0.055610,76.987484
9,29,0.215428,0.055610,76.987484
10,29,0.215428,0.056482,76.987484
1,30,0.215428,0.020341,65.034846
2,30,0.215428,0.020472,65.010440
3,30,0.215428,0.020472,65.010440
4,30,0.215428,0.020177,64.373442
5,30,0.215428,0.020177,64.568819
6,30,0.215428,0.019274,63.993414
7,30,0.215428,0.019723,64.348285
8,30,0.215428,0.019901,64.457235
9,30,0.215428,0.019901,64.457235
10,30,0.215428,0.020203,64.368988
1,31,0.215428,0.047738,62.650418
2,31,0.215428,0.048121,62.650418
3,31,0.215428,0.048121,62.599113
4,31,0.215428,0.048121,62.694016
5,31,0.215428,0.048921,62.698302
6,31,0.215428,0.047895,62.701379
7,31,0.215428,0.047895,62.701379
8,31,0.215428,0.049313,62.934822
9,31,0.215428,0.048777,62.796507
10,31,0.215428,0.049564,62.855964
1,32,0.215428,0.042796,70.433187
2,32,0.215428,0.044161,70.982537
3,32,0.215428,0.043756,70.590361
4,32,0.215428,0.042521,70.566809
5,32,0.215428,0.044892,70.765963
6,32,0.215428,0.044892,70.758242
7,32,0.215428,0.043392,70.772204
8,32,0.215428,0.043720,70.800344
9,32,0.215428,0.045928,70.745638
10,32,0.215428,0.042487,70.548245
1,33,0.215428,0.023932,70.281954
2,33,0.215428,0.023932,70.320855
3,33,0.215428,0.022213,70.320855
4,33,0.215428,0.025449,70.444702
5,33,0.215428,0.023839,70.429134
6,33,0.215428,0.026439,70.251851
7,33,0.215428,0.023109,70.427905
8,33,0.215428,0.021716,70.235759
9,33,0.215428,0.027585,70.229838
10,33,0.215428,0.024025,70.391502
1,34,0.215428,0.035315,64.710820
2,34,0.215428,0.034947,64.430987
3,34,0.215428,0.034020,64.430987
4,34,0.215428,0.034020,64.430987
5,34,0.215428,0.035579,64.575391
6,34,0.215428,0.035715,64.702026
7,34,0.215428,0.035715,64.588218
8,34,0.215428,0.035715,64.588218
9,34,0.215428,0.034703,64.455295
10,34,0.215428,0.034703,64.455295
1,35,0.215428,0.033753,71.117939
2,35,0.215428,0.034132,71.512807
3,35,0.215428,0.035910,71.512807
4,35,0.215428,0.036416,71.506415
5,35,0.215428,0.033060,71.167283
6,35,0.215428,0.033962,71.330372
7,35,0.215428,0.034866,71.221472
8,35,0.215428,0.034866,71.221472
9,35,0.215428,0.034201,71.240875
10,35,0.215428,0.035839,71.379762
1,36,0.215428,0.029704,65.951307
2,36,0.215428,0.029704,66.189648
3,36,0.215428,0.029164,65.775707
4,36,0.215428,0.029335,65.768271
5,36,0.215428,0.029429,65.768271
6,36,0.215428,0.029059,65.364483
7,36,0.215428,0.027695,65.372449
8,36,0.215428,0.029426,65.857744
9,36,0.215428,0.029197,65.777165
10,36,0.215428,0.028224,65.535144
1,37,0.215428,0.020821,60.350955
2,37,0.215428,0.020747,60.183195
3,37,0.215428,0.020747,60.183195
4,37,0.215428,0.020134,60.028743
5,37,0.215428,0.020134,60.028743
6,37,0.215428,0.020134,60.028743
7,37,0.215428,0.020357,60.244373
8,37,0.215428,0.020357,60.244373
9,37,0.215428,0.020372,60.244373
10,37,0.215428,0.021701,60.560672
1,38,0.215428,0.058526,65.825691
2,38,0.215428,0.060543,66.223264
3,38,0.215428,0.059473,66.597382
4,38,0.215428,0.059473,66.072977
5,38,0.215428,0.057461,66.072977
6,38,0.215428,0.056461,65.748473
7,38,0.215428,0.055927,66.186113
8,38,0.215428,0.055927,65.782382
9,38,0.215428,0.055927,65.899145
10,38,0.215428,0.058093,65.811944
1,39,0.215428,0.028706,70.296495
2,39,0.215428,0.028706,70.296495
3,39,0.215428,0.027587,70.003152
4,39,0.215428,0.027103,70.038975
5,39,0.215428,0.027103,70.038975
6,39,0.215428,0.027103,70.038975
7,39,0.215428,0.027550,70.027680
8,39,0.215428,0.028925,70.264324
9,39,0.215428,0.028925,70.264324
10,39,0.215428,0.028034,69.716803
1,40,0.215428,0.054680,63.672201
2,40,0.215428,0.054680,63.704561
3,40,0.215428,0.054680,63.704561
4,40,0.215428,0.054680,63.704561
5,40,0.215428,0.054680,63.556473
6,40,0.215428,0.054429,63.674889
7,40,0.215428,0.054677,63.697148
8,40,0.215428,0.054262,63.697148
9,40,0.215428,0.054262,63.697148
10,40,0.215428,0.054262,63.697148
1,41,0.215428,0.022620,66.439075
2,41,0.215428,0.022975,67.014535
3,41,0.215428,0.022975,67.014535
4,41,0.215428,0.022975,67.014535
5,41,0.215428,0.021617,66.494469
6,41,0.215428,0.021617,66.473185
7,41,0.215428,0.021617,66.473185
8,41,0.215428,0.021617,66.386021
9,41,0.215428,0.021828,66.803423
10,41,0.215428,0.021561,66.509707
1,42,0.215428,0.076736,68.522923
2,42,0.215428,0.074703,68.522923
3,42,0.215428,0.075463,68.522923
4,42,0.215428,0.075463,68.522923
5,42,0.215428,0.075463,68.522923
6,42,0.215428,0.075463,68.485871
7,42,0.215428,0.074026,68.463358
8,42,0.215428,0.076704,68.531078
9,42,0.215428,0.078908,68.531078
10,42,0.215428,0.077894,68.507637
1,43,0.215428,0.049782,70.186739
2,43,0.215428,0.047785,69.977986
3,43,0.215428,0.048688,70.029736
4,43,0.215428,0.048688,70.029736
5,43,0.215428,0.046479,70.036243
6,43,0.215428,0.046990,70.147475
7,43,0.215428,0.047165,70.147475
8,43,0.215428,0.047165,70.147475
9,43,0.215428,0.047165,70.147475
10,43,0.215428,0.047165,70.146481
1,44,0.215428,0.033581,58.014720
2,44,0.215428,0.033581,58.014720
3,44,0.215428,0.033581,58.014720
4,44,0.215428,0.033581,58.014720
5,44,0.215428,0.035433,58.632869
6,44,0.215428,0.035433,58.632869
7,44,0.215428,0.035433,58.632869
8,44,0.215428,0.036428,58.827586
9,44,0.215428,0.036302,58.780456
10,44,0.215428,0.036196,58.535509
1,45,0.215428,0.048248,69.700243
2,45,0.215428,0.048248,69.700243
3,45,0.215428,0.048815,69.802775
4,45,0.215428,0.048460,69.555603
5,45,0.215428,0.048460,69.555603
6,45,0.215428,0.046388,69.555603
7,45,0.215428,0.046388,69.555603
8,45,0.215428,0.046118,69.555603
9,45,0.215428,0.046118,69.524095
10,45,0.215428,0.047922,69.524095
1,46,0.215428,0.034666,65.272407
2,46,0.215428,0.034897,65.461471
3,46,0.215428,0.035591,65.529425
4,46,0.215428,0.035591,65.529425
5,46,0.215428,0.035591,65.529425
6,46,0.215428,0.035475,65.494613
7,46,0.215428,0.035475,65.494613
8,46,0.215428,0.034633,65.382400
9,46,0.215428,0.034633,65.382400
10,46,0.215428,0.034633,65.306941
1,47,0.215428,0.047231,69.567203
2,47,0.215428,0.047231,69.567203
3,47,0.215428,0.047231,69.567203
4,47,0.215428,0.047231,69.567203
5,47,0.215428,0.047231,69.567203
6,47,0.215428,0.045698,69.567203
7,47,0.215428,0.045698,69.567203
8,47,0.215428,0.046112,69.567203
9,47,0.215428,0.046112,69.567203
10,47,0.215428,0.046112,69.567203
1,48,0.215428,0.020889,71.869888
2,48,0.215428,0.022091,71.898658
3,48,0.215428,0.022259,71.983625
4,48,0.215428,0.021110,71.580664
5,48,0.215428,0.021858,71.710744
6,48,0.215428,0.022081,71.905104
7,48,0.215428,0.022081,71.987035
8,48,0.215428,0.021827,71.791752
9,48,0.215428,0.021181,71.914574
10,48,0.215428,0.021255,71.656584
1,49,0.215428,0.054922,73.756250
2,49,0.215428,0.053195,73.756250
3,49,0.215428,0.049796,73.741770
4,49,0.215428,0.047591,73.517263
5,49,0.215428,0.049545,73.596018
6,49,0.215428,0.049038,73.442322
7,49,0.215428,0.043886,73.572832
8,49,0.215428,0.044939,73.477940
9,49,0.215428,0.045898,73.477940
10,49,0.215428,0.047815,73.488079
1,50,0.215428,0.054085,70.325315
2,50,0.215428,0.053734,70.046265
3,50,0.215428,0.052872,70.087426
4,50,0.215428,0.052872,70.087426
5,50,0.215428,0.052872,70.087426
6,50,0.215428,0.052711,70.087426
7,50,0.215428,0.052711,70.087426
8,50,0.215428,0.054828,70.246600
9,50,0.215428,0.054828,70.226674
10,50,0.215428,0.054828,70.226674
1,51,0.215428,0.033270,66.456287
2,51,0.215428,0.033563,66.291124
3,51,0.215428,0.032855,66.291124
4,51,0.215428,0.032716,66.209255
5,51,0.215428,0.032716,66.264827
6,51,0.215428,0.032716,66.256780
7,51,0.215428,0.032716,66.256780
8,51,0.215428,0.032716,66.392671
9,51,0.215428,0.034353,66.622855
10,51,0.215428,0.034353,66.622855
1,52,0.215428,0.045541,65.005270
2,52,0.215428,0.045541,65.053277
3,52,0.215428,0.045541,65.053277
4,52,0.215428,0.044800,64.954057
5,52,0.215428,0.044800,64.970753
6,52,0.215428,0.044704,64.970753
7,52,0.215428,0.044704,64.970753
8,52,0.215428,0.044704,64.970753
9,52,0.215428,0.044496,64.991364
10,52,0.215428,0.046223,65.051608
1,53,0.215428,0.048160,65.546814
2,53,0.215428,0.047011,65.436521
3,53,0.215428,0.047011,65.436521
4,53,0.215428,0.047011,65.436521
5,53,0.215428,0.047445,65.436521
6,53,0.215428,0.048738,65.806088
7,53,0.215428,0.050548,65.949070
8,53,0.215428,0.049503,65.940733
9,53,0.215428,0.049708,65.732452
10,53,0.215428,0.050496,65.948451
1,54,0.215428,0.028972,71.706434
2,54,0.215428,0.027898,71.328774
3,54,0.215428,0.027669,71.567779
4,54,0.215428,0.029764,71.298473
5,54,0.215428,0.028424,71.271342
6,54,0.215428,0.028726,71.213588
7,54,0.215428,0.029011,71.208767
8,54,0.215428,0.029011,71.208767
9,54,0.215428,0.029011,71.294353
10,54,0.215428,0.027927,71.294353
1,55,0.215428,0.056097,62.253391
2,55,0.215428,0.056097,62.253391
3,55,0.215428,0.056097,62.253391
4,55,0.215428,0.056097,62.253391
5,55,0.215428,0.056097,62.325474
6,55,0.215428,0.057362,62.436004
7,55,0.215428,0.057362,62.436004
8,55,0.215428,0.057362,62.460357
9,55,0.215428,0.057504,62.460357
10,55,0.215428,0.057832,62.383974
1,56,0.215428,0.045622,69.879867
2,56,0.215428,0.048719,69.869946
3,56,0.215428,0.046454,70.020906
4,56,0.215428,0.046454,69.862486
5,56,0.215428,0.048334,70.579675
6,56,0.215428,0.053604,70.696419
7,56,0.215428,0.052716,70.428331
8,56,0.215428,0.050143,69.971950
9,56,0.215428,0.050143,70.086923
10,56,0.215428,0.053419,70.834642
1,57,0.215428,0.032259,68.769402
2,57,0.215428,0.031947,68.769402
3,57,0.215428,0.031947,68.745232
4,57,0.215428,0.031001,68.721119
5,57,0.215428,0.031001,68.462303
6,57,0.215428,0.031948,68.704596
7,57,0.215428,0.032396,68.773486
8,57,0.215428,0.032396,68.816553
9,57,0.215428,0.032396,68.816553
10,57,0.215428,0.032396,68.816553
1,58,0.215428,0.018071,58.439481
2,58,0.215428,0.018071,58.439481
3,58,0.215428,0.018039,57.994482
4,58,0.215428,0.018039,57.994482
5,58,0.215428,0.018039,57.994482
6,58,0.215428,0.017271,57.456775
7,58,0.215428,0.017402,57.871769
8,58,0.215428,0.017564,58.061980
9,58,0.215428,0.017564,57.744591
10,58,0.215428,0.017391,58.051106
1,59,0.215428,0.033471,75.594308
2,59,0.215428,0.034044,75.751717
3,59,0.215428,0.034232,75.751717
4,59,0.215428,0.035420,76.009787
5,59,0.215428,0.035420,75.582281
6,59,0.215428,0.034251,75.769543
7,59,0.215428,0.034251,75.769543
8,59,0.215428,0.035299,75.846396
9,59,0.215428,0.035299,75.846396
10,59,0.215428,0.035153,75.893392
1,60,0.215428,0.058103,71.150863
2,60,0.215428,0.058103,71.150863
3,60,0.215428,0.058103,71.178462
4,60,0.215428,0.056650,70.990842
5,60,0.215428,0.056650,70.945188
6,60,0.215428,0.056650,70.945188
7,60,0.215428,0.057175,70.945188
8,60,0.215428,0.061684,71.169640
9,60,0.215428,0.055557,71.013296
10,60,0.215428,0.055155,71.096426
1,61,0.215428,0.054370,62.754667
2,61,0.215428,0.054370,62.811002
3,61,0.215428,0.055470,62.811002
4,61,0.215428,0.055470,62.844750
5,61,0.215428,0.055470,62.736221
6,61,0.215428,0.055470,62.736221
7,61,0.215428,0.055470,62.765200
8,61,0.215428,0.055470,62.765200
9,61,0.215428,0.055470,62.765200
10,61,0.215428,0.055470,62.765200
1,62,0.215428,0.065439,80.862133
2,62,0.215428,0.065151,80.697583
3,62,0.215428,0.065151,80.697583
4,62,0.215428,0.065312,80.762266
5,62,0.215428,0.065051,80.600928
6,62,0.215428,0.064554,80.600928
7,62,0.215428,0.064554,80.600928
8,62,0.215428,0.064554,80.600928
9,62,0.215428,0.068901,80.776685
10,62,0.215428,0.068901,80.776685
1,63,0.215428,0.016247,61.632521
2,63,0.215428,0.016247,61.281229
3,63,0.215428,0.016247,61.100203
4,63,0.215428,0.015527,60.982659
5,63,0.215428,0.015523,60.550464
6,63,0.215428,0.015614,60.740155
7,63,0.215428,0.015957,60.900725
8,63,0.215428,0.015655,60.900725
9,63,0.215428,0.015828,60.900725
10,63,0.215428,0.015828,61.339709
1,64,0.215428,0.032755,70.417298
2,64,0.215428,0.032191,70.064594
3,64,0.215428,0.032191,70.064594
4,64,0.215428,0.032000,70.452576
5,64,0.215428,0.031967,70.081759
6,64,0.215428,0.032766,70.657110
7,64,0.215428,0.032766,70.611920
8,64,0.215428,0.030860,70.343165
9,64,0.215428,0.030860,70.261324
10,64,0.215428,0.030860,70.261324
1,65,0.215428,0.032245,77.517375
2,65,0.215428,0.032245,77.517375
3,65,0.215428,0.032245,77.517375
4,65,0.215428,0.030903,77.531639
5,65,0.215428,0.030131,77.193887
6,65,0.215428,0.031559,77.370270
7,65,0.215428,0.031296,77.404277
8,65,0.215428,0.031632,77.091228
9,65,0.215428,0.031018,77.382105
10,65,0.215428,0.031018,77.382105
1,66,0.215428,0.056164,70.192133
2,66,0.215428,0.055237,70.072364
3,66,0.215428,0.053688,70.125565
4,66,0.215428,0.054433,70.131036
5,66,0.215428,0.054433,70.148618
6,66,0.215428,0.054433,70.148618
7,66,0.215428,0.054135,69.870961
8,66,0.215428,0.054135,70.076346
9,66,0.215428,0.054135,70.069175
10,66,0.215428,0.054135,70.050964
1,67,0.215428,0.034691,82.800192
2,67,0.215428,0.030595,83.916895
3,67,0.215428,0.036695,82.497423
4,67,0.215428,0.039737,81.701959
5,67,0.215428,0.043540,81.766405
6,67,0.215428,0.040505,81.952303
7,67,0.215428,0.039289,82.622697
8,67,0.215428,0.038409,82.131325
9,67,0.215428,0.035827,82.663466
10,67,0.215428,0.034747,82.332106
1,68,0.215428,0.020207,72.425563
2,68,0.215428,0.020882,72.833435
3,68,0.215428,0.020498,73.111024
4,68,0.215428,0.019709,72.749671
5,68,0.215428,0.019328,72.603345
6,68,0.215428,0.019400,72.169424
7,68,0.215428,0.018961,72.333161
8,68,0.215428,0.018469,71.976191
9,68,0.215428,0.018469,71.878546
10,68,0.215428,0.018469,72.002723
1,69,0.215428,0.025203,74.096004
2,69,0.215428,0.024730,74.200006
3,69,0.215428,0.025255,74.181222
4,69,0.215428,0.025304,74.181222
5,69,0.215428,0.025304,74.181222
6,69,0.215428,0.025304,74.080264
7,69,0.215428,0.024492,73.875876
8,69,0.215428,0.024492,73.875876
9,69,0.215428,0.024044,73.855055
10,69,0.215428,0.023013,73.511788
1,70,0.215428,0.017741,72.235527
2,70,0.215428,0.017741,72.332807
3,70,0.215428,0.017692,72.634053
4,70,0.215428,0.017692,72.311320
5,70,0.215428,0.018057,72.468115
6,70,0.215428,0.017705,72.196783
7,70,0.215428,0.018472,72.064446
8,70,0.215428,0.017039,72.064446
9,70,0.215428,0.017827,71.952492
10,70,0.215428,0.017644,72.387232
1,71,0.215428,0.012961,72.440763
2,71,0.215428,0.012910,72.440763
3,71,0.215428,0.012016,72.824036
4,71,0.215428,0.012456,71.944661
5,71,0.215428,0.012094,71.607503
6,71,0.215428,0.011650,71.725441
7,71,0.215428,0.011700,72.728896
8,71,0.215428,0.011796,72.654906
9,71,0.215428,0.012301,71.884851
10,71,0.215428,0.012266,72.449181
1,72,0.215428,0.015378,64.537640
2,72,0.215428,0.014351,63.878740
3,72,0.215428,0.014187,63.736144
4,72,0.215428,0.014550,64.514326
5,72,0.215428,0.014515,64.560269
6,72,0.215428,0.015036,64.618902
7,72,0.215428,0.015036,64.618902
8,72,0.215428,0.014259,64.352200
9,72,0.215428,0.014859,64.257602
10,72,0.215428,0.014791,64.454216
1,73,0.215428,0.030770,67.599799
2,73,0.215428,0.030770,67.599799
3,73,0.215428,0.031160,67.729693
4,73,0.215428,0.031160,67.729693
5,73,0.215428,0.032199,67.867170
6,73,0.215428,0.031956,67.954055
7,73,0.215428,0.031956,67.974972
8,73,0.215428,0.033683,67.787240
9,73,0.215428,0.032629,67.824942
10,73,0.215428,0.032629,67.824942
1,74,0.215428,0.039837,74.254893
2,74,0.215428,0.037878,74.275831
3,74,0.215428,0.037528,74.275831
4,74,0.215428,0.038038,74.255842
5,74,0.215428,0.038511,74.168854
