Tlag_pop; 0.0128879275; 0.0243851745;0.0036252361;-0.0006027931; 0.0000000000; 0.0000000000; 0.0000000000;-0.0000000000
  ka_pop; 0.0243851745; 0.2536925633;0.0174020918;-0.0009721157; 0.0000000000; 0.0000000000; 0.0000000000;-0.0000000000
   V_pop; 0.0036252361; 0.0174020918;0.0216376551; 0.0000896101; 0.0000000000; 0.0000000000; 0.0000000000;-0.0000000000
  Cl_pop;-0.0006027931;-0.0009721157;0.0000896101; 0.0107420184; 0.0000000000; 0.0000000000; 0.0000000000;-0.0000000000
omega_ka; 0.0000000000; 0.0000000000;0.0000000000; 0.0000000000; 0.0961880611;-0.0019060094; 0.0002345041;-0.0003174524
 omega_V; 0.0000000000; 0.0000000000;0.0000000000; 0.0000000000;-0.0019060094; 0.0160988805; 0.0000073366;-0.0000876279
omega_Cl; 0.0000000000; 0.0000000000;0.0000000000; 0.0000000000; 0.0002345041; 0.0000073366; 0.0054529278;-0.0001383836
       a; 0.0000000000; 0.0000000000;0.0000000000; 0.0000000000;-0.0003174524;-0.0000876279;-0.0001383836; 0.0007382300
