id,eta_p0_SAEM,eta_alpha_SAEM,eta_tau_SAEM,eta_p0_mean,eta_alpha_mean,eta_tau_mean,eta_p0_sd,eta_alpha_sd,eta_tau_sd
72,0.000000,-0.742724,-4.046137,0.000000,-0.727554,-3.974729,0.000000,0.032664,0.286970
73,0.000000,0.093019,-0.827810,0.000000,0.091363,-0.848950,0.000000,0.028459,0.233710
74,0.000000,0.224286,5.348202,0.000000,0.224864,5.341699,0.000000,0.033285,0.100472
75,0.000000,-0.658675,-0.776116,0.000000,-0.651789,-0.708013,0.000000,0.034940,0.225179
76,0.000000,0.071939,3.165003,0.000000,0.124371,3.027999,0.000000,0.069630,0.273516
77,0.000000,0.264302,-7.785839,0.000000,0.265673,-7.770338,0.000000,0.025321,0.182361
78,0.000000,0.578980,5.456457,0.000000,0.587639,5.464091,0.000000,0.033631,0.178200
79,0.000000,-0.421266,-3.673126,0.000000,-0.420508,-3.656065,0.000000,0.018486,0.201855
80,0.000000,0.093204,18.673536,0.000000,0.636338,13.088897,0.000000,0.333123,2.388410
81,0.000000,-0.403568,-7.964930,0.000000,-0.406082,-7.953508,0.000000,0.054543,0.613685
82,0.000000,-0.271308,0.169026,0.000000,-0.268132,0.159964,0.000000,0.033914,0.201791
83,0.000000,-0.257849,-0.385081,0.000000,-0.239302,-0.407439,0.000000,0.106177,0.296898
84,0.000000,-0.370132,-6.971428,0.000000,-0.365071,-6.887378,0.000000,0.044002,0.463262
85,0.000000,-0.990040,-1.933439,0.000000,-1.015070,-2.014075,0.000000,0.115246,0.572556
86,0.000000,0.291837,4.193334,0.000000,0.285151,4.187095,0.000000,0.021516,0.153061
87,0.000000,0.612401,-6.956579,0.000000,0.614780,-6.952885,0.000000,0.028168,0.104167
88,0.000000,-0.043723,-0.805582,0.000000,-0.055379,-0.843938,0.000000,0.028740,0.282640
89,0.000000,-0.052461,-12.855136,0.000000,-0.048444,-12.780371,0.000000,0.015559,0.153482
90,0.000000,0.364726,7.809811,0.000000,0.363197,7.843482,0.000000,0.045184,0.131092
91,0.000000,-0.064662,8.011516,0.000000,-0.065166,8.010138,0.000000,0.114151,0.882713
92,0.000000,-0.451080,-8.862596,0.000000,-0.463559,-8.939388,0.000000,0.027730,0.234360
93,0.000000,-0.112844,-9.560031,0.000000,-0.124782,-9.695765,0.000000,0.029506,0.343387
94,0.000000,0.040944,8.582501,0.000000,0.041636,8.574629,0.000000,0.063330,0.352635
95,0.000000,-0.110013,-6.640807,0.000000,-0.099442,-6.529770,0.000000,0.016655,0.152390
96,0.000000,0.210073,-3.655094,0.000000,0.204165,-3.717899,0.000000,0.033701,0.326382
97,0.000000,0.007281,0.939561,0.000000,0.034263,1.127401,0.000000,0.029989,0.196379
98,0.000000,0.402988,-7.611821,0.000000,0.423272,-7.466321,0.000000,0.021823,0.148215
99,0.000000,-0.088099,6.191784,0.000000,-0.108507,6.308476,0.000000,0.061637,0.316016
100,0.000000,0.364736,-2.426373,0.000000,0.367174,-2.393562,0.000000,0.030097,0.150108
101,0.000000,0.632818,-2.979855,0.000000,0.631065,-2.966336,0.000000,0.035780,0.104398
102,0.000000,0.005294,5.027861,0.000000,-0.032337,5.431758,0.000000,0.141394,1.228897
103,0.000000,0.129627,10.597114,0.000000,0.083351,10.811647,0.000000,0.082279,0.403406
104,0.000000,0.450785,-4.177264,0.000000,0.454371,-4.169706,0.000000,0.015944,0.094382
105,0.000000,0.045137,10.685639,0.000000,0.075174,10.596182,0.000000,0.105646,0.325674
106,0.000000,1.200524,3.317594,0.000000,1.196836,3.316589,0.000000,0.047513,0.075527
107,0.000000,-0.690541,-14.083183,0.000000,-0.662857,-13.615710,0.000000,0.045050,0.639979
108,0.000000,0.675947,-1.871397,0.000000,0.704326,-1.912781,0.000000,0.090222,0.163359
109,0.000000,0.419011,-3.378253,0.000000,0.410610,-3.380458,0.000000,0.032820,0.142049
110,0.000000,-0.721531,-9.169409,0.000000,-0.717206,-9.101383,0.000000,0.063713,0.705181
111,0.000000,0.242070,-14.004192,0.000000,0.247401,-13.967956,0.000000,0.049808,0.182670
112,0.000000,-0.482104,-3.370400,0.000000,-0.499812,-3.506293,0.000000,0.046944,0.305841
113,0.000000,0.299182,-1.743193,0.000000,0.303944,-1.707389,0.000000,0.022181,0.112062
114,0.000000,-0.842828,-6.529299,0.000000,-0.847783,-6.541541,0.000000,0.045024,0.391209
115,0.000000,-0.122132,-0.916666,0.000000,-0.135394,-0.996580,0.000000,0.033044,0.303701
116,0.000000,0.212212,-7.837471,0.000000,0.220189,-7.791720,0.000000,0.020426,0.140376
117,0.000000,0.147057,9.517412,0.000000,0.149266,9.526475,0.000000,0.059064,0.262441
118,0.000000,-0.862938,11.310765,0.000000,-0.903459,11.922560,0.000000,0.146373,1.700778
119,0.000000,1.101194,-5.683435,0.000000,1.089974,-5.736577,0.000000,0.035732,0.132093
120,0.000000,0.454946,13.896799,0.000000,0.535914,13.356752,0.000000,0.137941,0.690127
121,0.000000,0.001131,-3.575663,0.000000,0.006853,-3.556028,0.000000,0.030944,0.148117
122,0.000000,-0.183020,12.693954,0.000000,-0.174618,12.640304,0.000000,0.067917,0.273857
123,0.000000,0.026731,15.283014,0.000000,0.016623,15.293786,0.000000,0.101519,0.223123
124,0.000000,-0.022854,9.018256,0.000000,-0.024092,9.034638,0.000000,0.042127,0.219659
125,0.000000,0.138799,3.904560,0.000000,0.143911,3.916391,0.000000,0.043977,0.231864
126,0.000000,-0.718246,-0.180853,0.000000,-0.726694,-0.185335,0.000000,0.032822,0.239522
127,0.000000,-0.459705,7.880169,0.000000,-0.454894,7.857614,0.000000,0.076191,0.426826
128,0.000000,-1.313378,7.956866,0.000000,-1.296595,7.860629,0.000000,0.072156,0.588139
129,0.000000,0.367377,13.166687,0.000000,0.368097,13.175861,0.000000,0.056478,0.142678
130,0.000000,-0.690156,11.107944,0.000000,-0.697317,11.163897,0.000000,0.046195,0.345948
131,0.000000,0.404565,-8.367243,0.000000,0.383135,-8.489836,0.000000,0.041144,0.282947
132,0.000000,-0.519834,-3.227316,0.000000,-0.520541,-3.237649,0.000000,0.038712,0.389457
133,0.000000,0.249763,0.465739,0.000000,0.248564,0.473833,0.000000,0.016806,0.132021
134,0.000000,0.353213,5.525401,0.000000,0.409173,5.296913,0.000000,0.082588,0.328968
135,0.000000,-0.845337,3.295850,0.000000,-0.858309,3.367259,0.000000,0.089859,0.460936
136,0.000000,1.325150,-0.577530,0.000000,1.303080,-0.570892,0.000000,0.099938,0.082686
137,0.000000,0.023162,4.283753,0.000000,0.033592,4.242697,0.000000,0.064460,0.232683
138,0.000000,1.408228,-3.492747,0.000000,1.343619,-3.564751,0.000000,0.075841,0.104072
139,0.000000,-0.410273,-16.782967,0.000000,-0.387491,-16.450973,0.000000,0.025690,0.364048
140,0.000000,-0.710037,6.523055,0.000000,-0.857196,7.383040,0.000000,0.171951,1.004009
141,0.000000,-0.324534,-1.214665,0.000000,-0.314450,-1.089267,0.000000,0.021661,0.278705
142,0.000000,0.110537,-12.742801,0.000000,0.104113,-12.775796,0.000000,0.034566,0.234154
143,0.000000,0.190694,4.358211,0.000000,0.204932,4.359793,0.000000,0.065753,0.180145
144,0.000000,-0.374498,-6.254150,0.000000,-0.373132,-6.178919,0.000000,0.030469,0.462543
145,0.000000,0.579913,8.416209,0.000000,0.498474,9.710022,0.000000,0.423896,3.889656
146,0.000000,0.124667,-3.445654,0.000000,0.137480,-3.354871,0.000000,0.027359,0.322017
147,0.000000,0.524319,-11.932697,0.000000,0.534236,-11.883687,0.000000,0.029994,0.174841
148,0.000000,-0.104333,-2.951594,0.000000,-0.096923,-2.845085,0.000000,0.032587,0.396779
149,0.000000,0.038816,1.628913,0.000000,0.038261,1.609645,0.000000,0.025086,0.106632
150,0.000000,-0.007725,1.742135,0.000000,-0.013124,1.771180,0.000000,0.075612,0.149172
151,0.000000,-1.044775,8.572649,0.000000,-1.043371,8.496865,0.000000,0.084289,0.478455
152,0.000000,-0.304997,-0.880658,0.000000,-0.301641,-0.820983,0.000000,0.021974,0.281291
153,0.000000,-0.025321,4.046391,0.000000,-0.016105,4.087518,0.000000,0.045392,0.194592
154,0.000000,0.313466,13.566955,0.000000,0.620202,11.952309,0.000000,0.223699,1.036877
155,0.000000,-0.507100,2.608493,0.000000,-0.508546,2.602522,0.000000,0.049694,0.282397
156,0.000000,0.045788,12.827484,0.000000,0.040569,12.838488,0.000000,0.030146,0.164481
157,0.000000,0.643696,-4.928695,0.000000,0.626225,-5.026567,0.000000,0.025245,0.162404
158,0.000000,-0.121687,-10.483550,0.000000,-0.119098,-10.417331,0.000000,0.017579,0.241230
159,0.000000,-0.114673,6.994636,0.000000,-0.121074,6.947182,0.000000,0.030705,0.300206
160,0.000000,-0.179238,2.530048,0.000000,-0.172300,2.589075,0.000000,0.043730,0.202183
161,0.000000,0.310113,5.402936,0.000000,0.287929,5.462746,0.000000,0.100623,0.270271
162,0.000000,-0.255886,16.425391,0.000000,-0.229629,16.403225,0.000000,0.111642,0.326169
163,0.000000,-0.531807,5.660920,0.000000,-0.529694,5.666701,0.000000,0.027979,0.322164
164,0.000000,-1.018249,4.977608,0.000000,-1.017207,5.045432,0.000000,0.040714,0.380754
165,0.000000,0.353120,-2.173130,0.000000,0.352517,-2.137422,0.000000,0.026491,0.153595
166,0.000000,-0.356864,3.812832,0.000000,-0.353599,3.800438,0.000000,0.040363,0.216657
167,0.000000,-1.471902,6.871394,0.000000,-1.495002,7.110880,0.000000,0.082850,0.761529
168,0.000000,0.733210,19.246576,0.000000,1.043731,15.498363,0.000000,0.285925,2.273753
169,0.000000,0.675148,-5.830519,0.000000,0.677057,-5.833115,0.000000,0.031608,0.127642
170,0.000000,0.079424,0.682657,0.000000,0.069346,0.608244,0.000000,0.021753,0.159290
171,0.000000,-0.994045,-2.938747,0.000000,-0.992923,-2.902630,0.000000,0.034043,0.331527
172,0.000000,-0.186943,-0.816912,0.000000,-0.178966,-0.826234,0.000000,0.042484,0.130958
173,0.000000,0.596827,-4.296117,0.000000,0.589400,-4.303752,0.000000,0.020111,0.104602
174,0.000000,-0.940214,-2.131130,0.000000,-0.943475,-2.155222,0.000000,0.033620,0.278501
175,0.000000,-0.500568,-2.837008,0.000000,-0.507458,-2.886609,0.000000,0.022848,0.235123
176,0.000000,0.034400,-6.077751,0.000000,0.025012,-6.125852,0.000000,0.033574,0.188119
177,0.000000,0.432656,11.481810,0.000000,0.406629,10.850499,0.000000,0.394007,3.579047
178,0.000000,0.093206,10.427587,0.000000,0.038383,10.081361,0.000000,0.063333,0.438350
179,0.000000,0.240240,-3.743086,0.000000,0.234087,-3.778280,0.000000,0.020615,0.179061
180,0.000000,-0.029197,-8.907964,0.000000,-0.035017,-8.920811,0.000000,0.032513,0.119632
181,0.000000,0.811461,1.879180,0.000000,0.803819,1.846879,0.000000,0.030501,0.147839
182,0.000000,-1.005543,-7.678800,0.000000,-0.996429,-7.583666,0.000000,0.049195,0.421215
183,0.000000,-0.355524,-0.423680,0.000000,-0.351286,-0.391533,0.000000,0.054709,0.265102
184,0.000000,0.004189,-1.289428,0.000000,0.003285,-1.266069,0.000000,0.018432,0.163446
185,0.000000,0.605364,3.716929,0.000000,0.597404,3.679436,0.000000,0.022162,0.094148
186,0.000000,0.107375,-0.690719,0.000000,0.109289,-0.690714,0.000000,0.040527,0.160854
187,0.000000,1.144067,-7.074836,0.000000,1.137601,-7.082400,0.000000,0.042739,0.152748
188,0.000000,0.127239,4.510295,0.000000,0.133009,4.564385,0.000000,0.029637,0.233329
189,0.000000,-0.694195,-1.237363,0.000000,-0.694883,-1.190711,0.000000,0.054022,0.263061
190,0.000000,0.851205,1.550373,0.000000,0.862182,1.597470,0.000000,0.018764,0.081482
191,0.000000,-0.170495,-0.285944,0.000000,-0.167405,-0.262442,0.000000,0.028470,0.197995
192,0.000000,0.353694,-11.438176,0.000000,0.345516,-11.452291,0.000000,0.031490,0.158998
193,0.000000,-0.642350,14.281203,0.000000,-0.657911,14.375114,0.000000,0.050788,0.404952
194,0.000000,0.280152,-2.714888,0.000000,0.262254,-2.793548,0.000000,0.020619,0.120373
195,0.000000,-0.007169,-4.053196,0.000000,-0.005235,-4.025411,0.000000,0.025389,0.226079
196,0.000000,0.250720,-5.532485,0.000000,0.253047,-5.501696,0.000000,0.033230,0.314922
197,0.000000,0.414678,1.659390,0.000000,0.410163,1.657288,0.000000,0.053901,0.093791
198,0.000000,1.259602,3.023430,0.000000,1.241127,2.924593,0.000000,0.055816,0.258890
199,0.000000,0.293740,-5.654705,0.000000,0.291682,-5.684949,0.000000,0.013660,0.112641
200,0.000000,-0.431973,-5.326348,0.000000,-0.434114,-5.320206,0.000000,0.023918,0.299384
201,0.000000,-0.612786,8.436220,0.000000,-0.605757,8.474927,0.000000,0.034241,0.264286
202,0.000000,-0.978783,-2.204888,0.000000,-0.982025,-2.222990,0.000000,0.033903,0.350660
203,0.000000,-0.455462,-6.402022,0.000000,-0.451363,-6.335346,0.000000,0.020885,0.196905
204,0.000000,-0.394113,-6.782844,0.000000,-0.387133,-6.713534,0.000000,0.031179,0.255094
205,0.000000,0.979869,0.418256,0.000000,0.995828,0.451139,0.000000,0.032869,0.086278
206,0.000000,0.345228,7.839901,0.000000,0.336437,7.800812,0.000000,0.034999,0.206867
207,0.000000,-0.278966,3.969939,0.000000,-0.285473,4.028894,0.000000,0.036297,0.218904
208,0.000000,0.295247,8.651190,0.000000,0.155054,9.598362,0.000000,0.173845,1.256627
209,0.000000,0.322498,4.914391,0.000000,0.329499,5.008799,0.000000,0.027627,0.260769
210,0.000000,-0.730621,-7.657098,0.000000,-0.715013,-7.473859,0.000000,0.026863,0.315397
211,0.000000,-0.586642,-1.491742,0.000000,-0.575359,-1.310704,0.000000,0.031841,0.452316
212,0.000000,0.433287,-7.321661,0.000000,0.433883,-7.290019,0.000000,0.047390,0.287203
213,0.000000,-0.104475,6.802692,0.000000,-0.106519,6.795720,0.000000,0.027260,0.223963
214,0.000000,0.590717,8.384806,0.000000,0.592754,8.385935,0.000000,0.029060,0.134008
215,0.000000,0.703943,-7.503076,0.000000,0.712572,-7.460614,0.000000,0.027951,0.098746
216,0.000000,0.302133,2.011885,0.000000,0.286292,1.997445,0.000000,0.061574,0.115044
217,0.000000,0.837439,-1.530212,0.000000,0.812409,-1.695516,0.000000,0.113243,0.820355
218,0.000000,0.048840,1.076022,0.000000,0.046004,1.075283,0.000000,0.023029,0.149200
219,0.000000,-0.347225,6.539036,0.000000,-0.282603,6.163514,0.000000,0.126662,0.808967
220,0.000000,0.288227,3.510160,0.000000,0.292279,3.545429,0.000000,0.022435,0.121253
221,0.000000,-0.582604,-3.030831,0.000000,-0.586556,-3.101445,0.000000,0.032231,0.354943
222,0.000000,0.651545,8.787540,0.000000,0.553970,9.065445,0.000000,0.162688,0.590092
223,0.000000,-0.677671,-1.774321,0.000000,-0.673582,-1.681392,0.000000,0.018817,0.268271
224,0.000000,-1.032801,7.030320,0.000000,-1.088688,8.056545,0.000000,0.092980,1.614085
225,0.000000,-1.208253,-1.421343,0.000000,-1.203214,-1.372629,0.000000,0.046042,0.430969
226,0.000000,0.361677,-5.599198,0.000000,0.346436,-5.665772,0.000000,0.029914,0.192384
227,0.000000,-0.701279,-0.866041,0.000000,-0.692333,-0.796064,0.000000,0.038091,0.233971
228,0.000000,-0.637567,-0.776571,0.000000,-0.636966,-0.765508,0.000000,0.038790,0.214733
229,0.000000,-0.531812,-6.213949,0.000000,-0.534526,-6.246220,0.000000,0.021425,0.305098
230,0.000000,0.237857,11.986458,0.000000,0.232254,11.981970,0.000000,0.098120,0.199809
231,0.000000,0.055093,-0.655065,0.000000,0.038398,-0.691725,0.000000,0.033645,0.150644
232,0.000000,0.492977,0.933980,0.000000,0.490338,0.938706,0.000000,0.023445,0.132883
233,0.000000,0.305097,-5.761046,0.000000,0.312671,-5.698057,0.000000,0.020445,0.127044
234,0.000000,-0.084150,-7.485064,0.000000,-0.069405,-7.349688,0.000000,0.024105,0.201248
235,0.000000,-0.505577,-8.500066,0.000000,-0.502405,-8.461246,0.000000,0.020421,0.363117
236,0.000000,0.014608,1.709089,0.000000,0.023256,1.781593,0.000000,0.025064,0.248693
237,0.000000,0.350092,-9.430267,0.000000,0.344602,-9.480533,0.000000,0.020029,0.154665
238,0.000000,0.104863,5.558415,0.000000,0.088642,5.558178,0.000000,0.069010,0.193934
239,0.000000,-0.143054,3.051914,0.000000,-0.154423,2.955646,0.000000,0.021452,0.236633
240,0.000000,-0.692163,-2.967295,0.000000,-0.687609,-2.946916,0.000000,0.056894,0.361517
241,0.000000,-0.283915,-11.087385,0.000000,-0.278610,-10.975995,0.000000,0.028026,0.372662
242,0.000000,-0.194719,0.774376,0.000000,-0.195854,0.811471,0.000000,0.020624,0.188444
243,0.000000,-0.467945,8.017984,0.000000,-0.467548,8.043915,0.000000,0.055553,0.218262
244,0.000000,-0.575081,-0.261392,0.000000,-0.571448,-0.200222,0.000000,0.025422,0.216421
245,0.000000,-0.650481,-10.130455,0.000000,-0.659446,-10.169810,0.000000,0.018652,0.297448
246,0.000000,0.373720,-0.940672,0.000000,0.377498,-0.905889,0.000000,0.023313,0.116290
247,0.000000,-0.870187,-1.359906,0.000000,-0.863157,-1.203784,0.000000,0.030211,0.408343
248,0.000000,-0.136300,-1.061677,0.000000,-0.132364,-1.053045,0.000000,0.029150,0.175360
249,0.000000,0.194230,-9.483466,0.000000,0.217474,-9.213091,0.000000,0.022963,0.219103
250,0.000000,0.245266,-8.502621,0.000000,0.245622,-8.478493,0.000000,0.022712,0.156162
