rep,id,eta_p0,eta_alpha,eta_tau
8,8,0.000000,0.062169,-12.553783
9,8,0.000000,0.062169,-12.553783
10,8,0.000000,0.108962,-12.521744
1,9,0.000000,0.167160,-7.351965
2,9,0.000000,0.167160,-7.351965
3,9,0.000000,0.188089,-7.077927
4,9,0.000000,0.193952,-7.069456
5,9,0.000000,0.195390,-7.184209
6,9,0.000000,0.184273,-7.087382
7,9,0.000000,0.184273,-7.316046
8,9,0.000000,0.173406,-7.148517
9,9,0.000000,0.173406,-7.148517
10,9,0.000000,0.187950,-7.103918
1,10,0.000000,-0.627144,4.528211
2,10,0.000000,-0.658053,4.665836
3,10,0.000000,-0.642344,4.588501
4,10,0.000000,-0.625727,4.367477
5,10,0.000000,-0.625727,4.936521
6,10,0.000000,-0.649793,4.416428
7,10,0.000000,-0.614221,4.669542
8,10,0.000000,-0.643989,4.809473
9,10,0.000000,-0.633918,4.511340
10,10,0.000000,-0.626494,4.524811
1,11,0.000000,0.890281,-5.288395
2,11,0.000000,0.773468,-5.281884
3,11,0.000000,0.773468,-5.126210
4,11,0.000000,0.784009,-5.249581
5,11,0.000000,0.784009,-5.249581
6,11,0.000000,0.764379,-5.249581
7,11,0.000000,0.800550,-5.259572
8,11,0.000000,0.746164,-5.139516
9,11,0.000000,0.743842,-5.320688
10,11,0.000000,0.743842,-5.083691
1,12,0.000000,0.057649,4.515685
2,12,0.000000,0.040880,4.515685
3,12,0.000000,0.063584,4.517426
4,12,0.000000,0.069293,4.616587
5,12,0.000000,0.044584,4.349374
6,12,0.000000,-0.025657,4.206280
7,12,0.000000,-0.012383,4.206280
8,12,0.000000,0.030824,4.206280
9,12,0.000000,0.014695,4.485184
10,12,0.000000,0.044088,4.485184
1,13,0.000000,0.425918,-0.154960
2,13,0.000000,0.424322,-0.246519
3,13,0.000000,0.437324,-0.261388
4,13,0.000000,0.437324,-0.217635
5,13,0.000000,0.444625,-0.217635
6,13,0.000000,0.444625,-0.217635
7,13,0.000000,0.444625,-0.217635
8,13,0.000000,0.454951,-0.120735
9,13,0.000000,0.454951,-0.120735
10,13,0.000000,0.459189,-0.120735
1,14,0.000000,0.827046,-2.146642
2,14,0.000000,0.786751,-2.234151
3,14,0.000000,0.771466,-2.428212
4,14,0.000000,0.771466,-2.428212
5,14,0.000000,0.758541,-2.428212
6,14,0.000000,0.778927,-2.138753
7,14,0.000000,0.791127,-2.145116
8,14,0.000000,0.791127,-2.145116
9,14,0.000000,0.802428,-2.301648
10,14,0.000000,0.797321,-2.501480
1,15,0.000000,0.319329,10.826258
2,15,0.000000,0.289535,10.579532
3,15,0.000000,0.332802,10.607778
4,15,0.000000,0.377967,10.660832
5,15,0.000000,0.308408,10.542203
6,15,0.000000,0.308408,10.643397
7,15,0.000000,0.305256,10.643397
8,15,0.000000,0.305256,10.643397
9,15,0.000000,0.307122,10.423974
10,15,0.000000,0.303888,10.423974
1,16,0.000000,-0.061307,-12.445540
2,16,0.000000,-0.046529,-12.445540
3,16,0.000000,-0.046529,-12.445540
4,16,0.000000,-0.046529,-12.349381
5,16,0.000000,-0.040978,-12.196300
6,16,0.000000,-0.040978,-12.352765
7,16,0.000000,-0.040978,-12.451075
8,16,0.000000,-0.052536,-12.604182
9,16,0.000000,-0.052274,-12.535241
10,16,0.000000,-0.052274,-12.535241
1,17,0.000000,0.295953,0.906814
2,17,0.000000,0.295953,0.906814
3,17,0.000000,0.298265,0.782154
4,17,0.000000,0.298265,0.782154
5,17,0.000000,0.319108,0.984383
6,17,0.000000,0.319108,0.984383
7,17,0.000000,0.319377,0.984383
8,17,0.000000,0.319377,0.984383
9,17,0.000000,0.275748,0.601505
10,17,0.000000,0.271334,0.900911
1,18,0.000000,0.043921,-13.268559
2,18,0.000000,-0.007560,-13.334644
3,18,0.000000,0.014021,-13.334644
4,18,0.000000,-0.000243,-13.361610
5,18,0.000000,-0.000243,-13.361610
6,18,0.000000,-0.008462,-13.461820
7,18,0.000000,0.019782,-13.376615
8,18,0.000000,0.019782,-13.270723
9,18,0.000000,0.019782,-13.221795
10,18,0.000000,0.019782,-13.221795
1,19,0.000000,0.076168,5.121871
2,19,0.000000,0.076168,5.121871
3,19,0.000000,0.069682,5.121871
4,19,0.000000,0.055756,5.121871
5,19,0.000000,0.047032,5.121871
6,19,0.000000,0.045430,4.935796
7,19,0.000000,0.045430,4.935796
8,19,0.000000,0.045430,4.935796
9,19,0.000000,0.045430,4.935796
10,19,0.000000,0.045430,4.935796
1,20,0.000000,0.018784,-6.603852
2,20,0.000000,-0.005428,-6.699621
3,20,0.000000,-0.005428,-6.699621
4,20,0.000000,-0.005428,-6.699621
5,20,0.000000,0.024701,-6.470617
6,20,0.000000,0.024701,-6.470617
7,20,0.000000,0.024701,-6.470617
8,20,0.000000,0.031696,-6.576985
9,20,0.000000,0.026742,-6.555096
10,20,0.000000,0.010992,-6.326393
1,21,0.000000,0.121679,-4.960931
2,21,0.000000,0.107383,-4.811168
3,21,0.000000,0.036459,-4.811168
4,21,0.000000,0.036459,-4.811168
5,21,0.000000,0.068879,-4.662172
6,21,0.000000,0.033094,-4.598280
7,21,0.000000,0.033885,-4.598280
8,21,0.000000,0.054571,-4.598280
9,21,0.000000,0.088307,-4.515995
10,21,0.000000,0.111808,-4.515828
1,22,0.000000,-0.944128,5.930504
2,22,0.000000,-0.944128,5.923183
3,22,0.000000,-1.006796,6.155012
4,22,0.000000,-0.992254,6.281281
5,22,0.000000,-0.992254,5.777872
6,22,0.000000,-0.992254,5.778053
7,22,0.000000,-0.914173,5.362716
8,22,0.000000,-1.023829,5.213759
9,22,0.000000,-0.919941,5.318463
10,22,0.000000,-0.913976,4.918935
1,23,0.000000,-0.228059,-2.134339
2,23,0.000000,-0.228059,-2.134339
3,23,0.000000,-0.228059,-2.134339
4,23,0.000000,-0.228059,-2.139524
5,23,0.000000,-0.212072,-2.108581
6,23,0.000000,-0.212072,-2.108581
7,23,0.000000,-0.212072,-2.108581
8,23,0.000000,-0.212072,-2.108581
9,23,0.000000,-0.198861,-2.247371
10,23,0.000000,-0.223878,-2.275572
1,24,0.000000,-1.213144,4.670062
2,24,0.000000,-1.161721,4.692587
3,24,0.000000,-1.208487,4.573383
4,24,0.000000,-1.198193,4.667211
5,24,0.000000,-1.248433,4.355478
6,24,0.000000,-1.149492,4.371653
7,24,0.000000,-1.261464,4.653715
8,24,0.000000,-1.153418,4.297100
9,24,0.000000,-1.153418,4.297100
10,24,0.000000,-1.152861,4.099001
1,25,0.000000,-0.314393,3.001231
2,25,0.000000,-0.307044,3.530773
3,25,0.000000,-0.258916,3.612511
4,25,0.000000,-0.157436,3.228367
5,25,0.000000,-0.185615,3.486506
6,25,0.000000,-0.173043,3.486506
7,25,0.000000,-0.198255,3.181214
8,25,0.000000,-0.259703,3.193757
9,25,0.000000,-0.133014,3.541572
10,25,0.000000,-0.183491,3.189870
1,26,0.000000,0.735025,4.441532
2,26,0.000000,0.673197,4.585278
3,26,0.000000,0.564640,4.867953
4,26,0.000000,0.510131,4.665603
5,26,0.000000,0.556317,4.980226
6,26,0.000000,0.516676,4.970250
7,26,0.000000,0.482201,4.770817
8,26,0.000000,0.564562,4.833695
9,26,0.000000,0.616416,4.409457
10,26,0.000000,0.625826,4.409457
1,27,0.000000,-0.281673,-3.137232
2,27,0.000000,-0.287225,-3.040099
3,27,0.000000,-0.311923,-3.040099
4,27,0.000000,-0.302988,-3.199115
5,27,0.000000,-0.302988,-3.177615
6,27,0.000000,-0.302988,-3.177615
7,27,0.000000,-0.322819,-3.237396
8,27,0.000000,-0.312807,-3.049001
9,27,0.000000,-0.312807,-3.049001
10,27,0.000000,-0.334060,-3.649009
1,28,0.000000,0.273236,1.254461
2,28,0.000000,0.273236,1.254461
3,28,0.000000,0.273236,1.405067
4,28,0.000000,0.297957,1.405067
5,28,0.000000,0.266959,0.971903
6,28,0.000000,0.278365,1.319557
7,28,0.000000,0.321486,1.357648
8,28,0.000000,0.304889,1.695816
9,28,0.000000,0.320326,1.447383
10,28,0.000000,0.320326,1.606118
1,29,0.000000,0.630633,7.900415
2,29,0.000000,0.591283,7.859477
3,29,0.000000,0.565269,7.859477
4,29,0.000000,0.565269,7.859477
5,29,0.000000,0.616797,7.988442
6,29,0.000000,0.613687,7.945413
7,29,0.000000,0.613687,7.986151
8,29,0.000000,0.626052,7.986151
9,29,0.000000,0.596598,7.906614
10,29,0.000000,0.622983,7.906614
1,30,0.000000,-0.461448,-4.698219
2,30,0.000000,-0.401100,-4.041395
3,30,0.000000,-0.393949,-3.760689
4,30,0.000000,-0.404498,-3.788312
5,30,0.000000,-0.404498,-3.788312
6,30,0.000000,-0.404498,-3.788312
7,30,0.000000,-0.404498,-3.788312
8,30,0.000000,-0.396822,-3.788312
9,30,0.000000,-0.372873,-3.788312
10,30,0.000000,-0.372873,-3.453078
1,31,0.000000,0.491822,-6.212575
2,31,0.000000,0.520118,-6.181073
3,31,0.000000,0.463980,-6.181073
4,31,0.000000,0.463980,-6.181073
5,31,0.000000,0.518145,-6.167698
6,31,0.000000,0.506231,-6.196928
7,31,0.000000,0.506231,-6.339945
8,31,0.000000,0.496054,-6.212201
9,31,0.000000,0.507790,-6.212201
10,31,0.000000,0.500806,-6.015709
1,32,0.000000,0.360430,1.848627
2,32,0.000000,0.360430,2.024568
3,32,0.000000,0.364624,1.776371
4,32,0.000000,0.383540,1.933230
5,32,0.000000,0.383540,1.933230
6,32,0.000000,0.391747,1.950056
7,32,0.000000,0.424927,1.860332
8,32,0.000000,0.406497,1.748806
9,32,0.000000,0.384019,1.916130
10,32,0.000000,0.383427,1.916130
1,33,0.000000,-0.219221,1.388498
2,33,0.000000,-0.141709,1.382081
3,33,0.000000,-0.141709,2.018703
4,33,0.000000,-0.116886,1.250218
5,33,0.000000,-0.297134,2.077091
6,33,0.000000,-0.261583,1.865386
7,33,0.000000,-0.253693,1.826369
8,33,0.000000,-0.318327,1.555009
9,33,0.000000,-0.231613,2.207253
10,33,0.000000,-0.179140,2.053749
1,34,0.000000,0.135016,-4.228837
2,34,0.000000,0.135016,-4.228837
3,34,0.000000,0.135016,-4.228837
4,34,0.000000,0.135016,-4.228837
5,34,0.000000,0.126521,-4.164015
6,34,0.000000,0.126521,-4.411385
7,34,0.000000,0.126521,-4.270589
8,34,0.000000,0.136127,-4.270589
9,34,0.000000,0.167157,-4.270589
10,34,0.000000,0.167157,-4.270589
1,35,0.000000,0.117928,2.626788
2,35,0.000000,0.117928,2.626788
3,35,0.000000,0.117928,2.621775
4,35,0.000000,0.119628,2.270427
5,35,0.000000,0.113427,2.590685
6,35,0.000000,0.154020,2.457675
7,35,0.000000,0.139967,2.457675
8,35,0.000000,0.073077,2.457675
9,35,0.000000,0.079613,2.402169
10,35,0.000000,0.077832,2.434271
1,36,0.000000,-0.031130,-2.898917
2,36,0.000000,-0.031130,-2.898917
3,36,0.000000,-0.024876,-2.898917
4,36,0.000000,-0.024876,-2.898917
5,36,0.000000,-0.026772,-2.877395
6,36,0.000000,-0.026772,-2.877395
7,36,0.000000,-0.058374,-2.992591
8,36,0.000000,-0.038404,-2.847256
9,36,0.000000,-0.017545,-3.406320
10,36,0.000000,0.007456,-2.993419
1,37,0.000000,-0.366137,-7.840933
2,37,0.000000,-0.374501,-7.949489
3,37,0.000000,-0.374501,-7.949489
4,37,0.000000,-0.374501,-7.949489
5,37,0.000000,-0.322523,-7.867881
6,37,0.000000,-0.385413,-8.086760
7,37,0.000000,-0.385413,-8.471115
8,37,0.000000,-0.385413,-8.471115
9,37,0.000000,-0.385927,-8.163770
10,37,0.000000,-0.385927,-8.163770
1,38,0.000000,0.572656,-3.583080
2,38,0.000000,0.609191,-3.362125
3,38,0.000000,0.618221,-3.038046
4,38,0.000000,0.614708,-3.404814
5,38,0.000000,0.626744,-3.299279
6,38,0.000000,0.623323,-3.299279
7,38,0.000000,0.572605,-3.652668
8,38,0.000000,0.630694,-3.102142
9,38,0.000000,0.606194,-3.296534
10,38,0.000000,0.606194,-3.105145
1,39,0.000000,-0.066798,1.412260
2,39,0.000000,-0.085695,1.396274
3,39,0.000000,-0.061166,1.393478
4,39,0.000000,-0.061166,1.731184
5,39,0.000000,-0.076694,0.911392
6,39,0.000000,-0.076694,1.626674
7,39,0.000000,-0.056352,1.532694
8,39,0.000000,-0.072617,0.864121
9,39,0.000000,-0.047320,1.250560
10,39,0.000000,-0.042778,1.311903
1,40,0.000000,0.624966,-5.222145
2,40,0.000000,0.624966,-5.222145
3,40,0.000000,0.624966,-5.222145
4,40,0.000000,0.624966,-5.222145
5,40,0.000000,0.624966,-5.222145
6,40,0.000000,0.585975,-5.320043
7,40,0.000000,0.622978,-5.320043
8,40,0.000000,0.622978,-5.320043
9,40,0.000000,0.580366,-5.310667
10,40,0.000000,0.638638,-5.310667
1,41,0.000000,-0.309835,-1.763081
2,41,0.000000,-0.299030,-1.564554
3,41,0.000000,-0.299030,-1.904060
4,41,0.000000,-0.299030,-1.904060
5,41,0.000000,-0.299030,-2.049531
6,41,0.000000,-0.356291,-2.049531
7,41,0.000000,-0.325946,-2.026538
8,41,0.000000,-0.329007,-1.924151
9,41,0.000000,-0.359605,-2.035974
10,41,0.000000,-0.344941,-1.766193
1,42,0.000000,0.916907,-0.560894
2,42,0.000000,0.916907,-0.560894
3,42,0.000000,0.916907,-0.560894
4,42,0.000000,0.916907,-0.560894
5,42,0.000000,0.915253,-0.560894
6,42,0.000000,0.915253,-0.560894
7,42,0.000000,0.915253,-0.560894
8,42,0.000000,0.909847,-0.624692
9,42,0.000000,0.899920,-0.591948
10,42,0.000000,0.899920,-0.591948
1,43,0.000000,0.489958,1.276136
2,43,0.000000,0.496725,1.276136
3,43,0.000000,0.519162,1.377504
4,43,0.000000,0.520285,1.250052
5,43,0.000000,0.466327,1.059419
6,43,0.000000,0.438108,0.967474
7,43,0.000000,0.445466,1.024617
8,43,0.000000,0.403780,1.009986
9,43,0.000000,0.409058,1.009986
10,43,0.000000,0.409058,1.009986
1,44,0.000000,0.112648,-10.759738
2,44,0.000000,0.112648,-10.759738
3,44,0.000000,0.112648,-10.759738
4,44,0.000000,0.112648,-10.664031
5,44,0.000000,0.112648,-10.915963
6,44,0.000000,0.125361,-10.555366
7,44,0.000000,0.125361,-10.609696
8,44,0.000000,0.108063,-10.766528
9,44,0.000000,0.108063,-10.766528
10,44,0.000000,0.108063,-10.766528
1,45,0.000000,0.502313,0.882458
2,45,0.000000,0.502313,0.882458
3,45,0.000000,0.502313,0.882458
4,45,0.000000,0.502313,0.663002
5,45,0.000000,0.452406,0.580707
6,45,0.000000,0.537100,0.767319
7,45,0.000000,0.520299,0.732913
8,45,0.000000,0.469111,0.578252
9,45,0.000000,0.469111,0.561587
10,45,0.000000,0.507488,0.859441
1,46,0.000000,0.157199,-3.184783
2,46,0.000000,0.157199,-3.184783
3,46,0.000000,0.157199,-3.493013
4,46,0.000000,0.174825,-3.200722
5,46,0.000000,0.171957,-3.302780
6,46,0.000000,0.178200,-3.215196
7,46,0.000000,0.178200,-3.350568
8,46,0.000000,0.139868,-3.345379
9,46,0.000000,0.139868,-3.345379
10,46,0.000000,0.139868,-3.345379
1,47,0.000000,0.413057,0.456223
2,47,0.000000,0.413057,0.548169
3,47,0.000000,0.438136,0.722734
4,47,0.000000,0.438136,0.591760
5,47,0.000000,0.435363,0.564730
6,47,0.000000,0.435363,0.564730
7,47,0.000000,0.435363,0.529053
8,47,0.000000,0.414788,0.646876
9,47,0.000000,0.414788,0.548577
10,47,0.000000,0.414788,0.548577
1,48,0.000000,-0.319722,3.693711
2,48,0.000000,-0.319722,3.523098
3,48,0.000000,-0.319722,3.543011
4,48,0.000000,-0.333246,3.564494
5,48,0.000000,-0.336780,3.462116
6,48,0.000000,-0.330914,3.259843
7,48,0.000000,-0.364609,2.939474
8,48,0.000000,-0.364609,3.424314
9,48,0.000000,-0.338813,3.292441
10,48,0.000000,-0.368780,3.292441
1,49,0.000000,0.421130,4.680987
2,49,0.000000,0.510129,4.680987
3,49,0.000000,0.444315,4.680987
4,49,0.000000,0.481524,4.428990
5,49,0.000000,0.303484,4.325273
6,49,0.000000,0.463008,4.540645
7,49,0.000000,0.463008,4.540645
8,49,0.000000,0.497612,4.341914
9,49,0.000000,0.348477,4.341914
10,49,0.000000,0.375027,4.641113
1,50,0.000000,0.583048,1.175628
2,50,0.000000,0.583048,1.288328
3,50,0.000000,0.583048,1.288328
4,50,0.000000,0.578677,1.336713
5,50,0.000000,0.586902,1.135157
6,50,0.000000,0.572167,1.121358
7,50,0.000000,0.556936,0.936387
8,50,0.000000,0.556936,0.939753
9,50,0.000000,0.556936,0.939753
10,50,0.000000,0.556936,1.005866
1,51,0.000000,0.090967,-2.528752
2,51,0.000000,0.090967,-2.528752
3,51,0.000000,0.075463,-2.528752
4,51,0.000000,0.075463,-2.528752
5,51,0.000000,0.075463,-2.528752
6,51,0.000000,0.075463,-2.591907
7,51,0.000000,0.103794,-2.387060
8,51,0.000000,0.103794,-2.265862
9,51,0.000000,0.134960,-2.265862
10,51,0.000000,0.134960,-2.265862
1,52,0.000000,0.426900,-3.966174
2,52,0.000000,0.426900,-3.854044
3,52,0.000000,0.426900,-3.771860
4,52,0.000000,0.426900,-3.771860
5,52,0.000000,0.426900,-3.771860
6,52,0.000000,0.426900,-3.771860
7,52,0.000000,0.426900,-3.771860
8,52,0.000000,0.426900,-3.771860
9,52,0.000000,0.426900,-3.771860
10,52,0.000000,0.426900,-3.690151
1,53,0.000000,0.553624,-2.798284
2,53,0.000000,0.575684,-2.608486
3,53,0.000000,0.575684,-2.644547
4,53,0.000000,0.536023,-2.644547
5,53,0.000000,0.531704,-2.735581
6,53,0.000000,0.531704,-2.735581
7,53,0.000000,0.539246,-2.735581
8,53,0.000000,0.539246,-2.923803
9,53,0.000000,0.518514,-2.923803
10,53,0.000000,0.454185,-3.278427
1,54,0.000000,0.008547,3.045375
2,54,0.000000,0.008547,3.045375
3,54,0.000000,-0.059880,2.893072
4,54,0.000000,-0.059880,2.547544
5,54,0.000000,-0.059880,2.527325
6,54,0.000000,-0.058762,2.851677
7,54,0.000000,-0.050571,2.492540
8,54,0.000000,-0.104563,2.094258
9,54,0.000000,-0.104321,2.103710
10,54,0.000000,-0.075765,2.428612
1,55,0.000000,0.641267,-6.777549
2,55,0.000000,0.641267,-6.464898
3,55,0.000000,0.658389,-6.608817
4,55,0.000000,0.658389,-6.608817
5,55,0.000000,0.658389,-6.608817
6,55,0.000000,0.658389,-6.608817
7,55,0.000000,0.638093,-6.595639
8,55,0.000000,0.608891,-6.752142
9,55,0.000000,0.608891,-6.778181
10,55,0.000000,0.597127,-6.778181
1,56,0.000000,0.502529,1.146157
2,56,0.000000,0.545681,1.078690
3,56,0.000000,0.495204,1.593567
4,56,0.000000,0.466270,0.985314
5,56,0.000000,0.505039,1.701486
6,56,0.000000,0.503861,1.395133
7,56,0.000000,0.489822,1.229055
8,56,0.000000,0.459942,0.861063
9,56,0.000000,0.482499,0.839325
10,56,0.000000,0.499231,1.456321
1,57,0.000000,0.073677,-0.015659
2,57,0.000000,0.073677,-0.015659
3,57,0.000000,0.026881,-0.115167
4,57,0.000000,0.049545,-0.054767
5,57,0.000000,0.071679,-0.054767
6,57,0.000000,0.071679,-0.019669
7,57,0.000000,0.058178,0.029581
8,57,0.000000,0.058178,-0.172175
9,57,0.000000,0.058178,-0.172175
10,57,0.000000,0.058178,-0.172175
1,58,0.000000,-0.527162,-10.107670
2,58,0.000000,-0.538953,-10.555341
3,58,0.000000,-0.534353,-10.545075
4,58,0.000000,-0.465701,-9.830944
5,58,0.000000,-0.510963,-9.933104
6,58,0.000000,-0.510963,-10.660253
7,58,0.000000,-0.504996,-10.328062
8,58,0.000000,-0.547816,-10.464754
9,58,0.000000,-0.525542,-10.454139
10,58,0.000000,-0.523226,-10.278511
1,59,0.000000,0.134516,6.838129
2,59,0.000000,0.134516,6.838129
3,59,0.000000,0.162501,6.838129
4,59,0.000000,0.162501,6.905693
5,59,0.000000,0.162501,6.905693
6,59,0.000000,0.153391,6.632505
7,59,0.000000,0.153391,6.893796
8,59,0.000000,0.153637,7.193913
9,59,0.000000,0.153637,6.754727
10,59,0.000000,0.153637,6.754727
1,60,0.000000,0.657657,1.875025
2,60,0.000000,0.664409,2.171478
3,60,0.000000,0.664409,2.171478
4,60,0.000000,0.696916,2.130631
5,60,0.000000,0.641069,2.077056
6,60,0.000000,0.627417,2.077056
7,60,0.000000,0.659134,2.031366
8,60,0.000000,0.651533,2.031366
9,60,0.000000,0.679172,2.031366
10,60,0.000000,0.667209,1.914527
1,61,0.000000,0.618496,-6.277586
2,61,0.000000,0.599423,-6.348910
3,61,0.000000,0.525702,-6.348910
4,61,0.000000,0.525702,-6.348910
5,61,0.000000,0.611827,-6.336790
6,61,0.000000,0.518924,-6.396021
7,61,0.000000,0.554023,-6.396021
8,61,0.000000,0.554023,-6.350493
9,61,0.000000,0.563358,-6.350493
10,61,0.000000,0.578436,-6.257865
1,62,0.000000,0.870234,11.815251
2,62,0.000000,0.851748,11.815251
3,62,0.000000,0.854332,11.821237
4,62,0.000000,0.854332,11.863073
5,62,0.000000,0.774410,11.607629
6,62,0.000000,0.774410,11.607629
7,62,0.000000,0.757077,11.648707
8,62,0.000000,0.757077,11.648707
9,62,0.000000,0.757077,11.648707
10,62,0.000000,0.771173,11.648707
1,63,0.000000,-0.661770,-7.134638
2,63,0.000000,-0.669491,-7.541546
3,63,0.000000,-0.662762,-7.541546
4,63,0.000000,-0.649582,-7.660910
5,63,0.000000,-0.649582,-7.688024
6,63,0.000000,-0.655865,-7.754865
7,63,0.000000,-0.655865,-7.394815
8,63,0.000000,-0.676643,-7.540980
9,63,0.000000,-0.672740,-7.681670
10,63,0.000000,-0.664421,-7.913830
1,64,0.000000,0.014364,1.522749
2,64,0.000000,0.014364,1.522749
3,64,0.000000,0.024458,1.508391
4,64,0.000000,0.070052,1.508391
5,64,0.000000,-0.000019,1.465432
6,64,0.000000,0.020436,1.679514
7,64,0.000000,0.073818,1.713519
8,64,0.000000,0.059802,1.716039
9,64,0.000000,0.076125,1.438831
10,64,0.000000,0.043754,1.446007
1,65,0.000000,0.048835,8.650518
2,65,0.000000,0.048835,8.650518
3,65,0.000000,0.018669,8.593230
4,65,0.000000,0.019325,8.356838
5,65,0.000000,0.011668,8.356838
6,65,0.000000,0.100441,8.877539
7,65,0.000000,0.099535,8.730707
8,65,0.000000,0.099535,8.730707
9,65,0.000000,0.036621,8.591041
10,65,0.000000,0.036621,8.591041
1,66,0.000000,0.569371,0.999672
2,66,0.000000,0.560194,0.999672
3,66,0.000000,0.605053,1.300229
4,66,0.000000,0.603865,1.352525
5,66,0.000000,0.603865,1.046004
6,66,0.000000,0.603865,1.313077
7,66,0.000000,0.640502,1.430601
8,66,0.000000,0.605420,1.331777
9,66,0.000000,0.629606,1.331777
10,66,0.000000,0.590122,1.247979
1,67,0.000000,0.116316,14.001708
2,67,0.000000,0.155545,14.331713
3,67,0.000000,0.098446,14.600997
4,67,0.000000,0.077461,14.185902
5,67,0.000000,0.020171,14.816571
6,67,0.000000,-0.007025,15.944509
7,67,0.000000,-0.100711,16.870230
8,67,0.000000,-0.165036,16.515924
9,67,0.000000,-0.221770,18.523366
10,67,0.000000,-0.340142,18.060753
1,68,0.000000,-0.399106,4.393691
2,68,0.000000,-0.396876,4.176360
3,68,0.000000,-0.396876,4.176360
4,68,0.000000,-0.489984,3.535668
5,68,0.000000,-0.489984,3.535668
6,68,0.000000,-0.499316,3.453656
7,68,0.000000,-0.471863,3.453656
8,68,0.000000,-0.435218,4.040986
9,68,0.000000,-0.435218,4.040986
10,68,0.000000,-0.436846,3.733157
1,69,0.000000,-0.241640,5.288570
2,69,0.000000,-0.241640,5.224000
3,69,0.000000,-0.216633,5.287953
4,69,0.000000,-0.218091,5.196191
5,69,0.000000,-0.203141,5.196191
6,69,0.000000,-0.227959,5.196191
7,69,0.000000,-0.227959,5.196191
8,69,0.000000,-0.234158,5.241285
9,69,0.000000,-0.234158,4.985033
10,69,0.000000,-0.242718,5.401861
1,70,0.000000,-0.515682,4.058591
2,70,0.000000,-0.551181,3.905522
3,70,0.000000,-0.577927,3.799579
4,70,0.000000,-0.577927,3.799579
5,70,0.000000,-0.587472,3.691681
6,70,0.000000,-0.590112,3.625441
7,70,0.000000,-0.559046,4.151903
8,70,0.000000,-0.588695,4.075228
9,70,0.000000,-0.586294,4.005696
10,70,0.000000,-0.564040,4.167790
1,71,0.000000,-0.904651,4.151221
2,71,0.000000,-0.915045,4.350025
3,71,0.000000,-0.809761,4.600555
